,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,曜日
248,2020-12-27 11:00:00,0,0,55,0,0,55,0,15,20,0,40,15,5,10,0,25,15,15,10,5,0,0,0,15,5,0,6,Sunday
249,2020-12-27 11:15:00,0,0,50,0,0,50,30,15,20,0,40,20,5,10,5,25,15,15,10,5,0,0,0,15,5,0,6,Sunday
250,2020-12-27 11:30:00,0,0,35,0,0,50,10,25,15,0,35,20,5,10,5,25,15,15,15,10,0,0,0,15,5,0,6,Sunday
251,2020-12-27 11:45:00,0,0,30,0,0,50,30,25,15,10,35,20,5,10,5,10,10,25,15,10,5,5,5,15,10,0,6,Sunday
252,2020-12-27 12:00:00,0,0,0,0,0,0,45,25,15,10,35,20,5,5,5,10,10,25,15,10,5,5,5,5,10,5,6,Sunday
253,2020-12-27 12:15:00,0,0,0,0,0,0,35,30,15,15,30,10,5,5,10,25,15,25,15,10,5,5,5,5,10,5,6,Sunday
254,2020-12-27 12:30:00,0,0,0,0,0,0,50,30,15,35,30,15,5,10,15,25,15,25,15,5,5,5,5,10,10,5,6,Sunday
255,2020-12-27 12:45:00,0,0,0,0,0,0,45,30,15,35,30,15,5,10,10,25,20,15,15,10,5,5,5,10,10,5,6,Sunday
256,2020-12-27 13:00:00,0,0,0,0,0,0,20,30,10,35,30,15,5,10,15,15,20,15,15,10,5,15,5,10,10,5,6,Sunday
257,2020-12-27 13:15:00,0,0,0,0,0,0,50,25,15,35,30,15,5,15,10,15,20,25,15,10,5,15,5,10,15,5,6,Sunday
258,2020-12-27 13:30:00,0,0,0,0,0,0,30,35,15,40,30,15,5,15,15,15,20,25,20,15,10,5,5,10,10,5,6,Sunday
259,2020-12-27 13:45:00,0,0,0,0,0,0,0,25,20,0,25,15,5,15,15,15,20,25,15,15,0,0,5,15,15,10,6,Sunday
260,2020-12-27 14:00:00,0,0,0,0,0,0,0,0,15,0,25,15,5,15,10,30,20,25,15,10,0,0,0,15,15,5,6,Sunday
261,2020-12-27 14:15:00,0,0,0,0,0,0,0,0,20,0,25,15,5,10,10,30,20,25,15,10,0,0,0,15,10,10,6,Sunday
262,2020-12-27 14:30:00,0,0,0,0,0,0,0,0,15,0,30,15,5,15,15,30,20,20,15,10,0,0,0,15,20,10,6,Sunday
263,2020-12-27 14:45:00,0,0,0,0,0,0,0,0,15,25,35,10,5,10,10,30,20,20,15,15,5,5,5,15,20,20,6,Sunday
264,2020-12-27 15:00:00,0,0,0,0,0,0,0,0,15,35,30,10,5,5,15,30,25,20,15,10,5,5,5,15,15,15,6,Sunday
265,2020-12-27 15:15:00,0,0,0,0,0,0,0,0,15,45,30,15,5,5,5,25,20,25,10,5,5,15,5,15,15,20,6,Sunday
266,2020-12-27 15:30:00,0,0,0,0,0,0,0,0,10,45,25,15,5,10,5,20,20,25,15,5,10,15,5,15,15,15,6,Sunday
267,2020-12-27 15:45:00,0,0,0,0,0,0,0,0,5,45,25,15,5,10,5,20,20,25,20,5,10,15,5,20,15,5,6,Sunday
268,2020-12-27 16:00:00,0,0,0,0,0,0,0,0,5,50,25,15,5,15,10,20,15,25,15,5,10,15,10,20,15,5,6,Sunday
269,2020-12-27 16:15:00,0,0,0,0,0,0,0,0,10,45,25,20,5,5,10,20,15,20,15,10,10,15,10,15,20,5,6,Sunday
270,2020-12-27 16:30:00,0,0,0,0,0,0,0,0,10,50,25,20,5,10,5,20,15,20,15,5,10,15,10,10,20,15,6,Sunday
271,2020-12-27 16:45:00,0,0,0,0,0,0,0,0,5,45,25,20,5,10,5,20,15,15,15,5,10,20,10,15,20,0,6,Sunday
272,2020-12-27 17:00:00,0,0,0,0,0,0,20,0,5,45,25,15,5,15,5,30,20,20,10,10,10,20,10,15,20,0,6,Sunday
273,2020-12-27 17:15:00,0,0,0,0,0,0,40,30,10,55,25,15,5,15,5,25,20,20,10,10,10,20,10,15,15,0,6,Sunday
274,2020-12-27 17:30:00,0,0,0,0,0,0,30,25,10,50,25,15,5,15,5,20,20,20,15,10,10,15,10,20,20,0,6,Sunday
275,2020-12-27 17:45:00,0,0,0,0,0,0,55,25,5,50,25,5,5,10,5,50,20,20,15,10,15,15,10,20,15,0,6,Sunday
276,2020-12-27 18:00:00,0,0,0,0,0,0,30,25,5,45,15,5,5,15,5,30,10,15,10,5,10,15,10,15,15,0,6,Sunday
277,2020-12-27 18:15:00,0,0,0,0,0,0,50,30,5,45,15,5,5,10,5,10,5,10,10,5,10,10,10,10,20,0,6,Sunday
278,2020-12-27 18:30:00,0,0,0,0,0,0,40,30,5,40,15,5,5,10,5,20,10,10,10,5,10,10,10,15,20,0,6,Sunday
279,2020-12-27 18:45:00,0,0,0,0,0,0,50,40,5,40,15,5,5,5,5,20,10,15,5,5,10,10,10,15,15,0,6,Sunday
280,2020-12-27 19:00:00,0,35,15,0,0,0,40,25,5,40,10,5,5,5,5,20,10,15,5,5,0,5,10,10,15,0,6,Sunday
281,2020-12-27 19:15:00,0,45,25,40,20,25,40,30,5,40,10,5,5,5,5,15,10,15,5,5,0,5,10,10,20,0,6,Sunday
282,2020-12-27 19:30:00,0,45,25,40,30,25,0,0,5,45,10,5,5,5,5,10,10,10,5,5,0,5,10,10,15,0,6,Sunday
283,2020-12-27 19:45:00,0,55,25,45,30,30,0,0,5,45,10,5,5,5,5,10,5,10,5,5,0,5,10,5,15,0,6,Sunday
284,2020-12-27 20:00:00,0,55,25,40,30,25,0,0,5,15,10,5,5,5,5,15,5,5,5,5,0,5,10,5,10,0,6,Sunday
285,2020-12-27 20:15:00,0,50,25,40,30,30,0,0,5,35,10,5,5,5,5,10,5,5,5,5,0,5,10,5,10,0,6,Sunday
286,2020-12-27 20:30:00,0,40,25,35,25,25,0,0,5,35,10,5,5,5,5,10,5,5,5,5,0,5,0,5,10,0,6,Sunday
287,2020-12-27 20:45:00,0,35,20,25,15,20,0,0,5,0,10,5,5,5,5,5,5,5,5,5,0,5,0,5,10,0,6,Sunday
288,2020-12-28 09:00:00,0,45,0,30,10,5,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,0,Monday
289,2020-12-28 09:15:00,0,70,0,40,15,5,0,0,0,0,10,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,0,Monday
290,2020-12-28 09:30:00,0,85,20,50,45,15,0,0,0,0,10,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,0,Monday
291,2020-12-28 09:45:00,0,0,40,55,50,35,0,0,0,30,15,0,0,0,5,15,0,5,0,0,0,5,5,5,5,0,0,Monday
292,2020-12-28 10:00:00,0,0,55,60,50,50,0,15,0,40,25,0,10,5,5,20,0,10,0,5,0,5,5,5,5,0,0,Monday
293,2020-12-28 10:15:00,0,0,50,0,0,45,0,15,0,40,25,15,10,10,5,15,10,10,5,5,0,5,5,5,5,0,0,Monday
294,2020-12-28 10:30:00,0,0,50,0,0,45,0,30,5,20,25,20,5,5,5,20,10,10,10,5,0,5,5,5,5,0,0,Monday
295,2020-12-28 10:45:00,0,0,45,0,0,50,20,30,15,0,30,20,5,5,5,20,15,10,5,5,0,5,5,5,5,0,0,Monday
296,2020-12-28 11:00:00,0,0,50,0,0,50,10,30,20,0,30,20,5,5,5,20,15,15,5,5,0,5,0,5,5,0,0,Monday
297,2020-12-28 11:15:00,0,0,45,0,0,50,30,30,20,0,25,15,5,5,5,20,15,15,5,5,0,0,0,10,10,0,0,Monday
298,2020-12-28 11:30:00,0,0,35,0,0,50,45,25,20,0,25,15,5,5,5,20,10,15,10,5,0,0,0,10,10,0,0,Monday
299,2020-12-28 11:45:00,0,0,35,0,0,40,35,25,20,10,25,15,5,5,5,20,10,15,10,10,5,5,5,10,5,0,0,Monday
300,2020-12-28 12:00:00,0,0,0,0,0,0,15,30,15,10,25,15,5,10,5,30,10,20,10,10,5,5,5,5,5,0,0,Monday
301,2020-12-28 12:15:00,0,0,0,0,0,0,30,25,15,15,20,10,5,5,5,30,10,20,10,10,5,5,5,5,5,5,0,Monday
302,2020-12-28 12:30:00,0,0,0,0,0,0,20,30,15,25,25,15,5,5,5,30,10,20,10,10,5,5,5,5,15,5,0,Monday
303,2020-12-28 12:45:00,0,0,0,0,0,0,40,30,15,25,25,10,5,5,5,30,15,15,10,10,5,5,5,5,15,5,0,Monday
304,2020-12-28 13:00:00,0,0,0,0,0,0,20,30,10,15,25,10,5,10,5,30,15,15,10,10,5,5,5,10,10,5,0,Monday
305,2020-12-28 13:15:00,0,0,0,0,0,0,15,25,10,35,20,10,5,10,5,20,15,25,10,5,5,5,5,10,5,5,0,Monday
306,2020-12-28 13:30:00,0,0,0,0,0,0,30,25,15,35,15,5,5,15,5,20,15,20,10,10,5,5,5,10,5,5,0,Monday
307,2020-12-28 13:45:00,0,0,0,0,0,0,0,25,15,0,15,5,5,15,5,15,15,20,10,5,5,5,5,10,15,5,0,Monday
308,2020-12-28 14:00:00,0,0,0,0,0,0,0,0,10,0,15,10,5,15,5,20,20,20,15,5,0,0,0,10,15,5,0,Monday
309,2020-12-28 14:15:00,0,0,0,0,0,0,0,0,10,0,15,15,10,5,5,20,15,20,15,5,0,0,0,15,10,5,0,Monday
310,2020-12-28 14:30:00,0,0,0,0,0,0,0,0,10,0,15,15,5,10,5,20,15,25,15,10,0,0,0,15,15,15,0,Monday
311,2020-12-28 14:45:00,0,0,0,0,0,0,0,0,10,20,15,15,5,10,5,20,15,15,15,10,5,5,5,10,15,5,0,Monday
312,2020-12-28 15:00:00,0,0,0,0,0,0,0,0,10,30,15,15,5,15,5,25,15,15,15,10,5,5,5,10,10,5,0,Monday
313,2020-12-28 15:15:00,0,0,0,0,0,0,0,0,10,25,15,15,5,5,5,25,15,20,20,10,5,5,5,15,15,5,0,Monday
314,2020-12-28 15:30:00,0,0,0,0,0,0,0,0,10,30,15,15,5,10,5,20,10,20,15,5,5,5,5,15,10,5,0,Monday
315,2020-12-28 15:45:00,0,0,0,0,0,0,0,0,10,40,15,5,5,10,5,30,10,15,15,15,5,5,15,15,15,5,0,Monday
316,2020-12-28 16:00:00,0,0,0,0,0,0,0,0,5,40,15,5,5,5,5,20,10,25,15,15,5,15,5,20,15,5,0,Monday
317,2020-12-28 16:15:00,0,0,0,0,0,0,0,0,5,40,15,5,5,10,5,20,10,25,15,10,5,15,5,15,15,10,0,Monday
318,2020-12-28 16:30:00,0,0,0,0,0,0,0,0,5,40,15,5,5,10,5,20,10,20,15,10,5,15,5,15,15,10,0,Monday
319,2020-12-28 16:45:00,0,0,0,0,0,0,0,0,5,50,15,10,5,10,5,25,10,20,15,10,5,15,5,15,15,0,0,Monday
320,2020-12-28 17:00:00,0,0,0,0,0,0,0,30,5,50,15,10,5,10,5,20,15,15,15,10,10,15,5,20,10,0,0,Monday
321,2020-12-28 17:15:00,0,0,0,0,0,0,0,30,5,45,15,10,5,10,5,15,10,20,15,10,10,15,5,15,15,0,0,Monday
322,2020-12-28 17:30:00,0,0,0,0,0,0,0,25,10,35,15,10,5,10,5,20,10,20,15,10,15,15,5,15,15,0,0,Monday
323,2020-12-28 17:45:00,0,0,0,0,0,0,0,25,5,35,10,10,5,10,5,20,10,20,10,5,5,15,5,15,15,0,0,Monday
324,2020-12-28 18:00:00,0,0,0,0,0,0,25,30,5,35,10,5,5,10,5,20,10,15,10,5,5,10,5,15,15,0,0,Monday
325,2020-12-28 18:15:00,0,0,0,0,0,0,15,30,5,40,10,5,5,5,5,15,10,15,10,5,5,10,5,15,15,0,0,Monday
326,2020-12-28 18:30:00,0,0,0,0,0,0,30,25,5,45,10,5,5,10,5,15,10,10,10,5,5,10,5,15,15,0,0,Monday
327,2020-12-28 18:45:00,0,0,0,0,0,0,20,15,5,45,10,5,5,5,5,15,10,15,10,5,5,10,5,10,15,0,0,Monday
328,2020-12-28 19:00:00,0,45,15,0,20,30,35,25,5,40,10,5,5,5,5,15,5,15,10,5,0,10,5,10,15,0,0,Monday
329,2020-12-28 19:15:00,0,45,25,45,25,30,20,30,5,40,10,5,5,5,5,15,5,10,10,5,0,10,5,5,15,0,0,Monday
330,2020-12-28 19:30:00,0,45,25,40,35,30,5,0,5,40,10,5,5,5,5,10,5,10,5,5,0,5,5,5,15,0,0,Monday
331,2020-12-28 19:45:00,0,40,25,35,35,30,0,0,5,40,10,5,5,5,5,10,5,10,5,5,0,5,5,5,15,0,0,Monday
332,2020-12-28 20:00:00,0,40,25,35,25,35,0,0,5,30,10,5,5,5,5,10,5,5,5,5,0,5,5,5,10,0,0,Monday
333,2020-12-28 20:15:00,0,40,20,35,20,25,0,0,5,35,10,5,5,5,5,5,5,5,5,5,0,5,5,5,10,0,0,Monday
334,2020-12-28 20:30:00,0,35,20,0,20,25,0,0,5,0,10,5,5,5,5,5,5,5,5,5,0,5,0,5,10,0,0,Monday
335,2020-12-28 20:45:00,0,30,20,0,15,20,0,0,5,0,10,5,5,5,5,5,5,5,5,5,0,5,0,5,10,0,0,Monday
336,2020-12-29 09:00:00,0,80,0,30,15,0,0,0,5,0,10,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,1,Tuesday
337,2020-12-29 09:15:00,0,90,25,40,30,5,0,0,5,0,10,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,1,Tuesday
338,2020-12-29 09:30:00,0,70,35,60,45,25,0,0,5,0,10,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,1,Tuesday
339,2020-12-29 09:45:00,0,70,50,65,50,40,0,0,10,40,10,0,5,0,5,5,0,5,0,0,0,5,5,10,5,0,1,Tuesday
340,2020-12-29 10:00:00,0,0,50,65,0,60,30,15,20,40,20,5,5,5,5,20,0,5,5,5,0,5,5,15,5,0,1,Tuesday
341,2020-12-29 10:15:00,0,0,55,0,0,50,20,15,20,40,30,15,5,10,5,25,15,5,5,5,0,5,5,20,5,0,1,Tuesday
342,2020-12-29 10:30:00,0,0,50,0,0,60,35,30,20,20,30,25,5,10,5,30,20,10,5,5,0,5,5,20,5,0,1,Tuesday
343,2020-12-29 10:45:00,0,0,50,0,0,60,20,30,20,0,30,25,5,10,5,30,20,15,10,10,0,5,5,5,5,0,1,Tuesday
344,2020-12-29 11:00:00,0,0,55,0,0,60,40,45,20,0,30,20,5,10,5,20,20,15,15,10,0,0,0,10,5,0,1,Tuesday
345,2020-12-29 11:15:00,0,0,50,0,0,60,30,40,25,0,35,20,5,10,5,25,20,15,10,10,0,0,0,15,5,0,1,Tuesday
346,2020-12-29 11:30:00,0,0,40,0,0,60,45,40,20,0,35,20,5,10,5,25,20,20,10,5,0,0,0,10,10,0,1,Tuesday
347,2020-12-29 11:45:00,0,0,30,0,0,50,30,25,15,15,35,20,5,10,5,25,20,20,10,10,5,5,5,10,10,0,1,Tuesday
348,2020-12-29 12:00:00,0,0,0,0,0,0,45,25,15,15,35,15,5,10,5,25,20,20,15,10,5,5,5,10,15,0,1,Tuesday
349,2020-12-29 12:15:00,0,0,0,0,0,0,35,30,20,20,35,15,5,10,5,25,20,20,15,5,5,5,5,15,15,0,1,Tuesday
350,2020-12-29 12:30:00,0,0,0,0,0,0,25,30,15,30,30,15,5,10,5,30,20,20,10,10,5,5,5,15,15,0,1,Tuesday
351,2020-12-29 12:45:00,0,0,0,0,0,0,40,30,15,35,30,15,5,10,5,25,10,25,20,10,5,5,5,10,15,0,1,Tuesday
352,2020-12-29 13:00:00,0,0,0,0,0,0,30,40,15,40,30,15,5,15,5,25,20,25,25,10,5,5,5,15,15,10,1,Tuesday
353,2020-12-29 13:15:00,0,0,0,0,0,0,45,25,20,25,30,15,5,15,5,25,15,20,15,10,5,5,5,15,10,10,1,Tuesday
354,2020-12-29 13:30:00,0,0,0,0,0,0,25,25,15,25,30,15,5,15,15,25,15,25,15,10,25,5,5,10,15,10,1,Tuesday
355,2020-12-29 13:45:00,0,0,0,0,0,0,25,25,15,0,30,15,10,15,15,25,25,25,20,15,0,5,5,15,15,10,1,Tuesday
356,2020-12-29 14:00:00,0,0,0,0,0,0,0,0,10,0,30,15,15,15,10,25,20,25,20,10,0,0,0,15,15,10,1,Tuesday
357,2020-12-29 14:15:00,0,0,0,0,0,0,0,0,10,0,30,15,15,20,10,30,20,25,25,15,0,0,0,15,15,10,1,Tuesday
358,2020-12-29 14:30:00,0,0,0,0,0,0,0,0,10,0,40,15,15,15,15,35,20,15,25,10,0,0,0,20,15,10,1,Tuesday
359,2020-12-29 14:45:00,0,0,0,0,0,0,0,0,10,5,35,15,10,15,15,35,20,20,20,10,5,5,5,15,20,10,1,Tuesday
360,2020-12-29 15:00:00,0,0,0,0,0,0,0,0,15,35,30,15,10,15,15,20,20,25,25,10,5,5,5,15,20,10,1,Tuesday
361,2020-12-29 15:15:00,0,0,0,0,0,0,0,0,10,40,30,15,10,15,10,25,20,25,15,10,5,5,5,15,20,5,1,Tuesday
362,2020-12-29 15:30:00,0,0,0,0,0,0,0,0,5,35,30,15,5,15,10,25,20,20,15,10,5,5,5,20,15,5,1,Tuesday
363,2020-12-29 15:45:00,0,0,0,0,0,0,0,0,5,40,30,15,10,15,5,25,25,20,15,10,5,5,5,20,15,15,1,Tuesday
364,2020-12-29 16:00:00,0,0,0,0,0,0,0,0,10,40,30,15,10,15,5,25,20,25,20,10,10,15,5,20,15,15,1,Tuesday
365,2020-12-29 16:15:00,0,0,0,0,0,0,0,0,15,40,30,15,10,15,5,25,20,20,15,5,10,20,10,15,15,15,1,Tuesday
366,2020-12-29 16:30:00,0,0,0,0,0,0,0,0,15,50,25,20,10,15,5,30,20,20,20,10,15,20,10,15,20,15,1,Tuesday
367,2020-12-29 16:45:00,0,0,0,0,0,0,0,0,10,50,20,15,10,15,5,30,20,25,15,10,10,20,5,15,20,5,1,Tuesday
368,2020-12-29 17:00:00,0,0,0,0,0,0,0,0,5,50,25,15,10,15,5,25,15,20,15,10,10,20,5,15,20,0,1,Tuesday
369,2020-12-29 17:15:00,0,0,0,0,0,0,40,30,5,40,25,15,10,10,5,20,20,20,10,10,10,10,5,15,20,0,1,Tuesday
370,2020-12-29 17:30:00,0,0,0,0,0,0,25,25,5,40,30,15,10,15,5,25,20,20,10,10,10,5,5,15,15,0,1,Tuesday
371,2020-12-29 17:45:00,0,0,0,0,0,0,45,25,5,40,20,15,10,10,5,20,10,20,15,10,10,10,5,20,15,0,1,Tuesday
372,2020-12-29 18:00:00,0,0,0,0,0,0,30,30,5,50,15,15,10,15,5,20,10,20,10,5,15,15,5,15,15,0,1,Tuesday
373,2020-12-29 18:15:00,0,0,0,0,0,0,50,30,5,45,15,10,10,15,5,25,15,15,10,5,10,10,5,10,20,0,1,Tuesday
374,2020-12-29 18:30:00,0,0,0,0,0,0,40,30,5,45,10,10,10,15,5,25,15,15,10,5,10,15,5,10,15,0,1,Tuesday
375,2020-12-29 18:45:00,0,0,0,0,0,0,50,30,5,35,10,5,10,10,5,15,15,15,10,5,10,10,5,10,15,0,1,Tuesday
376,2020-12-29 19:00:00,0,0,20,45,40,0,35,40,5,40,20,5,10,10,5,20,15,15,10,5,0,10,5,10,15,0,1,Tuesday
377,2020-12-29 19:15:00,0,45,30,50,45,35,20,30,5,45,15,5,10,5,5,25,10,15,5,5,0,10,5,10,15,0,1,Tuesday
378,2020-12-29 19:30:00,0,50,35,50,50,40,0,15,5,40,15,5,10,5,5,10,5,15,5,5,0,5,5,5,15,0,1,Tuesday
379,2020-12-29 19:45:00,0,55,35,50,40,45,0,0,5,35,10,5,10,5,5,15,5,15,5,5,0,5,5,5,15,0,1,Tuesday
380,2020-12-29 20:00:00,0,60,25,45,35,40,0,0,5,35,10,5,10,5,5,15,5,5,5,5,0,5,5,5,15,0,1,Tuesday
381,2020-12-29 20:15:00,0,55,25,40,35,35,0,0,5,45,10,5,10,5,5,15,5,5,5,5,0,5,5,5,15,0,1,Tuesday
382,2020-12-29 20:30:00,0,45,30,0,30,30,0,0,5,45,10,5,10,5,5,15,5,5,5,5,0,10,0,5,15,0,1,Tuesday
383,2020-12-29 20:45:00,0,0,20,0,25,20,0,0,5,45,10,5,10,5,5,10,10,5,5,5,0,10,0,5,10,0,1,Tuesday
384,2020-12-30 09:00:00,0,60,0,0,10,5,0,0,5,0,0,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,2,Wednesday
385,2020-12-30 09:15:00,0,80,20,40,15,5,0,0,5,0,0,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,2,Wednesday
386,2020-12-30 09:30:00,0,75,45,50,40,5,0,0,5,0,0,0,5,0,5,5,0,10,0,0,0,0,0,5,5,0,2,Wednesday
387,2020-12-30 09:45:00,0,80,55,50,55,5,0,0,0,5,20,0,5,0,5,5,0,10,0,0,0,5,5,5,5,0,2,Wednesday
388,2020-12-30 10:00:00,0,0,60,0,55,0,0,10,0,5,30,0,5,5,0,0,5,25,0,0,0,5,5,5,5,0,2,Wednesday
389,2020-12-30 10:15:00,0,0,65,0,0,5,0,30,15,5,35,0,5,5,0,0,5,25,0,10,0,5,5,10,5,0,2,Wednesday
390,2020-12-30 10:30:00,0,0,50,0,0,20,0,30,20,5,30,0,5,5,0,0,5,25,20,20,0,5,5,10,5,0,2,Wednesday
391,2020-12-30 10:45:00,0,0,50,0,0,35,0,30,20,5,25,0,5,5,0,10,5,25,20,20,0,5,5,10,5,0,2,Wednesday
392,2020-12-30 11:00:00,0,0,50,0,0,55,0,40,25,0,25,0,5,5,0,20,5,25,15,10,0,0,0,15,5,0,2,Wednesday
393,2020-12-30 11:15:00,0,0,45,0,0,50,25,40,25,0,25,0,5,5,5,20,10,20,15,10,0,0,0,10,5,0,2,Wednesday
394,2020-12-30 11:30:00,0,0,45,0,0,55,45,40,20,0,25,10,5,5,5,20,15,20,15,10,0,0,0,10,5,0,2,Wednesday
395,2020-12-30 11:45:00,0,0,45,0,0,45,30,25,15,10,25,10,5,5,5,20,15,15,10,10,10,5,5,10,5,0,2,Wednesday
396,2020-12-30 12:00:00,0,0,0,0,0,0,50,30,10,10,25,10,5,5,10,25,15,20,10,5,10,5,5,10,5,0,2,Wednesday
397,2020-12-30 12:15:00,0,0,0,0,0,0,35,30,20,5,25,5,5,5,10,25,5,20,10,5,10,5,5,10,5,5,2,Wednesday
398,2020-12-30 12:30:00,0,0,0,0,0,0,50,30,15,15,30,5,5,5,10,25,10,15,10,5,10,5,5,5,10,5,2,Wednesday
399,2020-12-30 12:45:00,0,0,0,0,0,0,40,30,15,15,25,10,5,5,10,25,10,15,10,5,10,5,5,5,10,5,2,Wednesday
400,2020-12-30 13:00:00,0,0,0,0,0,0,25,30,15,30,25,10,5,10,10,20,20,15,10,10,10,5,5,5,15,5,2,Wednesday
401,2020-12-30 13:15:00,0,0,0,0,0,0,40,25,20,25,30,10,5,10,10,25,15,15,15,10,10,5,5,10,15,5,2,Wednesday
402,2020-12-30 13:30:00,0,0,0,0,0,0,35,25,15,25,30,10,5,10,10,25,5,15,15,10,10,5,5,10,10,5,2,Wednesday
403,2020-12-30 13:45:00,0,0,0,0,0,0,0,30,15,20,30,10,5,10,5,25,10,20,15,10,10,5,5,10,10,5,2,Wednesday
404,2020-12-30 14:00:00,0,0,0,0,0,0,0,0,15,0,20,15,10,10,5,20,10,20,15,5,0,0,5,10,15,5,2,Wednesday
405,2020-12-30 14:15:00,0,0,0,0,0,0,0,0,15,0,25,15,5,10,5,20,20,15,10,5,0,0,5,15,15,5,2,Wednesday
406,2020-12-30 14:30:00,0,0,0,0,0,0,0,0,15,0,30,10,5,10,5,30,20,15,10,5,0,0,5,15,15,5,2,Wednesday
407,2020-12-30 14:45:00,0,0,0,0,0,0,0,0,10,25,25,15,5,10,5,30,20,15,10,5,10,5,5,15,10,5,2,Wednesday
408,2020-12-30 15:00:00,0,0,0,0,0,0,0,0,15,25,20,15,5,10,5,25,15,20,10,5,10,5,5,10,10,5,2,Wednesday
409,2020-12-30 15:15:00,0,0,0,0,0,0,0,0,15,25,20,10,5,10,5,30,15,20,15,10,10,15,5,10,15,5,2,Wednesday
410,2020-12-30 15:30:00,0,0,0,0,0,0,0,0,5,30,20,10,5,15,5,30,15,20,10,10,10,15,5,10,15,5,2,Wednesday
411,2020-12-30 15:45:00,0,0,0,0,0,0,0,0,20,30,20,5,5,15,5,30,20,20,10,5,10,15,5,10,15,5,2,Wednesday
412,2020-12-30 16:00:00,0,0,0,0,0,0,0,0,10,30,25,5,5,15,5,30,15,20,10,10,10,15,5,15,15,5,2,Wednesday
413,2020-12-30 16:15:00,0,0,0,0,0,0,0,0,5,35,25,5,5,10,5,30,15,15,10,10,10,15,5,15,15,5,2,Wednesday
414,2020-12-30 16:30:00,0,0,0,0,0,0,0,0,5,40,25,20,5,15,5,30,20,15,10,10,10,15,5,15,15,5,2,Wednesday
415,2020-12-30 16:45:00,0,0,0,0,0,0,0,0,5,40,45,20,5,15,5,30,20,20,10,10,10,5,5,15,15,5,2,Wednesday
416,2020-12-30 17:00:00,0,0,0,0,0,0,20,25,5,40,45,15,5,15,5,20,20,15,15,5,10,5,5,15,15,0,2,Wednesday
417,2020-12-30 17:15:00,0,0,0,0,0,0,45,25,5,40,40,10,5,10,5,20,20,20,25,5,10,5,5,15,15,0,2,Wednesday
418,2020-12-30 17:30:00,0,0,0,0,0,0,35,25,5,40,20,5,5,15,5,20,15,15,15,5,10,5,5,15,15,0,2,Wednesday
419,2020-12-30 17:45:00,0,0,0,0,0,0,45,30,5,40,10,5,5,15,5,25,10,15,15,5,10,5,5,10,15,0,2,Wednesday
420,2020-12-30 18:00:00,0,0,0,0,0,0,35,30,5,40,10,5,5,15,5,25,5,15,10,5,10,15,5,15,15,0,2,Wednesday
421,2020-12-30 18:15:00,0,0,0,0,0,0,60,30,5,0,15,5,5,5,5,20,5,15,15,5,0,0,0,15,15,0,2,Wednesday
422,2020-12-30 18:30:00,0,0,0,0,0,0,35,25,5,0,20,5,5,5,5,15,5,15,15,5,0,0,0,15,20,0,2,Wednesday
423,2020-12-30 18:45:00,0,0,0,0,0,0,55,35,5,0,15,5,5,5,5,15,5,15,15,5,0,0,0,15,20,0,2,Wednesday
424,2020-12-30 19:00:00,0,0,20,30,0,30,35,30,5,0,15,5,5,5,5,15,5,15,10,5,0,0,0,10,20,0,2,Wednesday
425,2020-12-30 19:15:00,0,45,20,45,30,35,20,30,5,0,10,5,5,5,5,15,5,15,10,5,0,0,0,10,20,0,2,Wednesday
426,2020-12-30 19:30:00,0,45,15,50,30,35,0,25,5,0,10,5,5,5,5,5,5,10,10,5,0,0,0,10,20,0,2,Wednesday
427,2020-12-30 19:45:00,0,50,20,50,35,30,0,0,5,0,10,5,5,5,5,5,5,10,5,5,0,0,0,10,20,0,2,Wednesday
428,2020-12-30 20:00:00,0,50,25,40,35,35,0,0,5,0,10,5,5,0,5,5,5,10,5,5,0,0,0,5,20,0,2,Wednesday
429,2020-12-30 20:15:00,0,45,25,40,40,25,0,0,5,0,10,5,5,0,5,5,5,10,5,5,0,0,0,5,20,0,2,Wednesday
430,2020-12-30 20:30:00,0,40,25,35,30,15,0,0,5,0,10,5,5,0,5,5,5,5,5,5,0,0,0,5,10,0,2,Wednesday
431,2020-12-30 20:45:00,0,35,15,25,0,15,0,0,5,0,10,5,5,0,5,5,5,5,5,5,0,0,0,5,10,0,2,Wednesday
