,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
30,2023-12-01 16:30:00,145,145,90,0,100,75,0,45,45,40,40,25,5,25,15,30,20,30,25,15,25,20,15,20,30,0,4,0
31,2023-12-01 16:45:00,145,130,90,0,100,75,0,50,40,40,40,25,5,25,10,30,20,30,20,15,25,25,15,20,25,0,4,0
32,2023-12-01 17:00:00,145,115,90,0,100,65,0,50,35,0,40,20,5,20,5,30,20,30,20,15,20,30,15,25,10,0,4,0
33,2023-12-01 17:15:00,145,115,95,0,95,65,0,60,30,0,40,20,10,20,5,30,25,25,20,15,20,20,0,0,0,0,4,0
34,2023-12-01 17:30:00,140,115,105,0,90,65,0,65,35,0,40,20,10,25,5,30,20,25,20,15,20,30,0,0,0,0,4,0
35,2023-12-01 17:45:00,135,95,110,0,90,65,0,60,35,0,15,20,10,30,5,30,20,25,20,20,25,25,0,0,0,0,4,0
36,2023-12-01 18:00:00,130,95,110,0,80,60,0,45,35,0,15,20,10,25,5,15,20,25,20,20,25,25,0,20,20,0,4,0
37,2023-12-01 18:15:00,120,85,90,0,80,55,0,45,35,0,20,20,10,25,5,15,20,30,20,20,20,25,0,20,20,0,4,0
38,2023-12-01 18:30:00,120,85,80,0,70,55,0,30,30,0,20,15,10,15,5,20,20,30,15,5,15,25,0,20,20,0,4,0
39,2023-12-01 18:45:00,110,85,70,0,60,40,0,30,20,0,20,10,10,10,5,20,15,20,15,5,5,20,0,20,20,0,4,0
40,2023-12-01 19:00:00,105,85,65,0,65,30,0,20,10,0,15,5,0,10,5,15,10,15,10,10,5,20,0,20,20,0,4,0
41,2023-12-01 19:15:00,90,65,55,0,65,30,0,20,5,0,15,5,0,5,5,5,5,10,5,5,5,15,0,20,20,0,4,0
42,2023-12-01 19:30:00,85,65,55,0,50,30,0,15,5,0,15,5,0,5,5,5,5,10,5,5,5,15,0,20,20,0,4,0
43,2023-12-01 19:45:00,0,70,60,0,60,35,0,20,5,0,15,5,5,5,5,5,5,10,5,5,5,10,0,20,20,0,4,0
44,2023-12-01 20:00:00,0,0,0,0,0,45,0,45,10,0,15,10,5,5,5,15,5,15,5,5,15,15,0,20,20,0,4,0
45,2023-12-01 20:15:00,0,0,0,0,0,0,0,45,10,0,20,15,5,15,5,15,15,15,5,10,20,20,0,20,20,0,4,0
46,2023-12-01 20:30:00,0,0,0,0,0,0,0,15,5,0,15,15,5,10,5,20,15,20,10,5,5,20,0,10,20,0,4,0
47,2023-12-01 20:45:00,0,0,0,0,0,0,0,15,5,0,15,5,5,0,0,0,0,0,0,5,5,0,0,10,0,0,4,0
48,2023-12-02 09:00:00,165,140,5,0,20,15,0,15,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,5,1
49,2023-12-02 09:15:00,180,160,65,0,35,30,0,20,10,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,5,1
50,2023-12-02 09:30:00,170,180,80,0,90,60,0,30,15,30,15,5,0,5,5,10,10,5,5,5,5,5,10,5,0,0,5,1
51,2023-12-02 09:45:00,175,185,95,0,125,65,0,50,25,0,20,15,0,10,5,10,10,10,10,15,10,5,0,5,0,0,5,1
52,2023-12-02 10:00:00,175,180,95,0,120,80,0,50,30,0,40,20,5,10,5,20,15,10,10,10,15,5,0,5,0,5,5,1
53,2023-12-02 10:15:00,200,130,95,0,115,80,0,50,35,0,50,30,5,15,5,25,20,10,15,10,15,5,0,0,0,5,5,1
54,2023-12-02 10:30:00,200,125,90,0,115,80,0,50,45,0,50,35,5,15,5,25,25,35,20,20,25,10,0,0,0,5,5,1
55,2023-12-02 10:45:00,200,130,90,0,120,0,0,45,55,0,50,45,5,15,5,25,25,35,20,20,15,10,0,0,0,5,5,1
56,2023-12-02 11:00:00,190,130,85,0,120,0,0,50,50,0,40,45,5,25,10,25,25,25,25,20,10,10,0,0,0,5,5,1
57,2023-12-02 11:15:00,190,135,60,0,130,0,0,45,45,0,50,30,5,25,10,25,25,30,25,20,10,10,0,0,0,15,5,1
58,2023-12-02 11:30:00,185,130,60,0,140,0,0,45,50,0,50,30,5,25,10,30,25,30,25,20,10,10,0,0,0,15,5,1
59,2023-12-02 11:45:00,180,140,80,0,145,0,0,55,50,0,50,30,10,25,10,30,25,30,25,20,10,10,0,0,0,10,5,1
60,2023-12-02 12:00:00,170,130,80,0,155,0,0,50,50,0,30,30,10,25,10,35,25,30,25,20,10,10,0,0,5,10,5,1
61,2023-12-02 12:15:00,160,135,80,0,155,25,0,50,50,15,40,30,10,30,10,35,25,30,25,20,20,15,5,5,5,5,5,1
62,2023-12-02 12:30:00,160,125,80,0,145,100,0,60,55,0,50,30,5,25,10,30,25,25,25,20,20,10,0,0,0,5,5,1
63,2023-12-02 12:45:00,155,130,75,0,145,100,0,60,45,0,50,30,5,30,10,30,30,25,20,20,15,20,0,0,0,15,5,1
64,2023-12-02 13:00:00,165,135,75,0,135,100,0,60,45,0,50,30,10,30,20,30,25,30,20,20,15,20,0,0,0,15,5,1
65,2023-12-02 13:15:00,165,135,70,0,135,110,0,60,40,0,50,35,10,30,20,40,30,30,20,25,15,20,0,0,0,20,5,1
66,2023-12-02 13:30:00,165,140,65,0,135,120,0,60,35,0,50,30,15,30,25,40,30,25,25,25,20,15,0,0,0,10,5,1
67,2023-12-02 13:45:00,170,140,65,0,120,120,0,60,35,0,50,35,15,30,20,40,30,25,25,15,20,20,0,0,0,0,5,1
68,2023-12-02 14:00:00,165,145,70,0,110,110,0,60,40,0,30,35,15,30,20,40,30,30,25,15,20,20,0,0,0,0,5,1
69,2023-12-02 14:15:00,170,145,70,0,105,90,0,60,40,0,40,35,15,30,20,40,35,30,25,15,20,15,0,0,0,20,5,1
70,2023-12-02 14:30:00,180,135,75,0,120,85,0,60,40,0,50,35,10,25,20,40,30,30,25,20,20,20,0,0,0,5,5,1
71,2023-12-02 14:45:00,185,140,80,0,130,80,0,60,40,35,60,35,10,30,20,30,30,30,25,25,20,20,5,5,5,10,5,1
72,2023-12-02 15:00:00,180,145,70,0,130,85,0,60,40,45,50,35,10,30,20,35,25,30,25,25,20,20,20,10,15,10,5,1
73,2023-12-02 15:15:00,170,135,70,0,130,95,0,70,45,45,50,35,15,30,20,35,30,35,30,25,20,20,20,20,20,15,5,1
74,2023-12-02 15:30:00,170,140,80,0,130,95,0,70,45,50,40,35,15,30,20,35,30,35,25,20,15,15,20,25,25,0,5,1
75,2023-12-02 15:45:00,180,140,70,0,130,100,0,70,40,45,30,35,15,25,15,40,30,35,25,20,15,20,20,25,25,0,5,1
76,2023-12-02 16:00:00,180,150,70,0,140,100,0,75,40,55,40,35,15,25,15,40,25,40,25,20,15,15,20,25,30,0,5,1
77,2023-12-02 16:15:00,180,145,75,0,140,100,0,75,40,60,40,35,10,25,15,30,25,35,25,20,20,15,20,25,30,0,5,1
78,2023-12-02 16:30:00,190,145,75,0,130,110,0,65,40,65,50,35,5,30,20,30,25,35,25,20,15,15,20,30,15,0,5,1
79,2023-12-02 16:45:00,190,145,80,0,130,110,0,60,40,0,40,35,5,30,20,30,25,35,25,20,15,15,20,20,15,0,5,1
80,2023-12-02 17:00:00,185,120,75,0,125,100,0,60,35,0,40,30,5,35,15,30,25,35,20,20,20,15,20,20,15,0,5,1
81,2023-12-02 17:15:00,185,110,75,0,125,100,0,75,35,0,40,30,15,30,15,30,25,40,20,20,25,20,0,0,0,0,5,1
82,2023-12-02 17:30:00,150,130,85,0,115,80,0,75,40,0,40,25,15,25,15,30,25,35,25,15,25,25,0,0,0,0,5,1
83,2023-12-02 17:45:00,140,120,85,0,100,80,0,60,45,0,40,25,15,25,15,30,25,25,25,20,20,20,0,0,0,0,5,1
84,2023-12-02 18:00:00,140,115,85,0,90,80,0,65,40,0,40,25,15,25,15,30,15,30,25,20,15,20,0,20,20,0,5,1
85,2023-12-02 18:15:00,140,115,80,0,90,80,0,65,35,0,40,25,15,20,15,25,20,30,20,15,20,20,0,20,20,0,5,1
86,2023-12-02 18:30:00,135,105,75,0,70,80,0,65,35,0,40,25,10,20,10,20,15,25,15,15,15,20,0,20,20,0,5,1
87,2023-12-02 18:45:00,125,95,65,0,60,65,0,35,30,0,20,20,5,15,5,20,15,30,20,10,10,20,0,20,20,0,5,1
88,2023-12-02 19:00:00,115,100,50,0,60,50,0,20,15,0,20,15,5,15,5,15,15,25,20,10,5,15,0,20,20,0,5,1
89,2023-12-02 19:15:00,115,85,45,0,60,40,0,15,10,0,20,5,5,15,5,15,15,15,10,10,5,10,0,20,20,0,5,1
90,2023-12-02 19:30:00,0,80,30,0,75,45,0,15,5,0,20,5,5,5,5,10,10,10,5,5,5,10,0,20,20,0,5,1
91,2023-12-02 19:45:00,0,0,40,0,70,55,0,15,5,0,15,5,5,5,5,10,10,10,5,5,5,10,0,20,20,0,5,1
92,2023-12-02 20:00:00,0,0,60,0,0,0,0,50,15,0,20,10,5,15,10,15,10,20,5,5,5,10,0,20,20,0,5,1
93,2023-12-02 20:15:00,0,0,0,0,0,0,0,50,15,0,30,20,10,25,20,20,20,20,10,5,15,15,0,20,20,0,5,1
94,2023-12-02 20:30:00,0,0,0,0,0,0,0,20,15,0,20,20,10,25,20,0,20,20,10,5,15,15,0,20,20,0,5,1
95,2023-12-02 20:45:00,0,0,0,0,0,0,0,0,10,0,15,10,10,0,15,0,0,0,5,0,5,0,0,0,0,0,5,1
96,2023-12-03 09:00:00,150,150,40,0,5,10,0,15,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,1
97,2023-12-03 09:15:00,170,180,60,0,15,15,0,20,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,1
98,2023-12-03 09:30:00,175,180,70,0,60,45,0,30,10,15,15,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,6,1
99,2023-12-03 09:45:00,180,170,75,0,100,80,0,50,20,0,20,5,0,10,5,10,15,5,10,5,10,5,5,5,0,0,6,1
100,2023-12-03 10:00:00,190,165,80,0,120,65,0,65,30,0,30,20,5,10,5,15,20,10,10,5,20,5,0,5,0,5,6,1
101,2023-12-03 10:15:00,190,150,80,0,125,65,0,80,30,0,50,30,5,15,5,20,20,20,15,5,20,5,0,0,0,5,6,1
102,2023-12-03 10:30:00,185,145,80,0,120,70,0,75,40,0,50,30,5,15,5,30,20,20,25,15,20,5,0,0,0,5,6,1
103,2023-12-03 10:45:00,170,120,75,0,130,70,0,75,45,0,50,35,5,20,5,30,20,25,25,15,20,5,0,0,0,5,6,1
104,2023-12-03 11:00:00,165,115,70,0,120,75,0,65,50,0,30,40,5,20,5,30,20,25,25,20,10,10,0,0,0,5,6,1
105,2023-12-03 11:15:00,180,115,75,0,120,70,0,45,50,0,40,40,5,15,5,30,25,30,20,20,10,10,0,0,0,5,6,1
106,2023-12-03 11:30:00,175,110,70,0,110,70,0,35,60,0,40,25,5,15,5,30,25,30,25,20,10,10,0,0,0,15,6,1
107,2023-12-03 11:45:00,165,120,70,0,110,70,0,35,60,0,30,25,5,25,5,30,20,30,30,20,15,10,0,0,0,5,6,1
108,2023-12-03 12:00:00,165,125,70,0,110,70,0,35,80,0,30,25,5,25,10,30,20,30,30,20,20,15,0,0,5,5,6,1
109,2023-12-03 12:15:00,165,115,60,0,95,75,0,65,80,20,30,25,5,25,10,30,25,30,25,15,25,15,10,5,5,5,6,1
110,2023-12-03 12:30:00,165,115,60,0,90,85,0,50,70,0,40,30,5,25,15,30,25,35,25,15,25,15,5,5,5,25,6,1
111,2023-12-03 12:45:00,160,100,60,0,105,85,0,60,60,0,40,30,10,30,15,30,25,35,25,15,15,15,0,0,0,25,6,1
112,2023-12-03 13:00:00,145,100,65,0,110,85,0,60,40,0,40,35,10,25,15,35,25,30,25,15,20,20,0,0,0,25,6,1
113,2023-12-03 13:15:00,150,110,60,0,110,85,0,60,10,0,40,35,15,25,15,35,25,30,25,25,20,20,0,0,0,20,6,1
114,2023-12-03 13:30:00,160,120,65,0,110,75,0,50,25,0,30,35,15,30,15,35,25,30,30,25,20,20,0,0,0,25,6,1
115,2023-12-03 13:45:00,160,125,65,0,100,65,0,45,40,0,40,35,10,30,15,35,25,30,20,25,20,20,0,0,0,5,6,1
116,2023-12-03 14:00:00,160,145,60,0,90,65,0,50,45,0,40,30,10,30,15,35,25,30,25,20,15,15,0,0,0,15,6,1
117,2023-12-03 14:15:00,155,145,60,0,100,75,0,50,35,0,40,30,5,25,15,35,25,30,20,20,15,15,0,0,0,10,6,1
118,2023-12-03 14:30:00,155,150,55,0,120,75,0,50,40,0,40,30,5,25,15,35,25,30,20,20,15,15,0,0,0,5,6,1
119,2023-12-03 14:45:00,140,140,55,0,130,75,0,60,45,30,40,25,10,25,15,30,25,30,30,20,20,20,15,5,5,5,6,1
120,2023-12-03 15:00:00,140,130,65,0,120,80,0,65,45,40,30,25,10,25,15,30,25,30,25,20,20,15,20,10,5,20,6,1
121,2023-12-03 15:15:00,155,130,65,0,120,80,0,60,45,35,30,30,10,25,15,30,25,30,25,25,15,15,20,15,15,15,6,1
122,2023-12-03 15:30:00,155,130,65,0,110,85,0,60,40,40,30,30,10,25,15,30,25,30,25,25,20,20,20,30,20,15,6,1
123,2023-12-03 15:45:00,160,125,60,0,105,90,0,60,40,45,30,30,10,30,15,30,25,35,25,25,15,20,20,20,30,15,6,1
124,2023-12-03 16:00:00,180,125,60,0,90,90,0,60,40,45,30,30,15,30,15,30,25,30,25,20,20,20,20,35,30,0,6,1
125,2023-12-03 16:15:00,175,130,65,0,100,80,0,60,30,50,40,30,10,30,15,30,20,30,25,20,20,20,15,25,20,0,6,1
126,2023-12-03 16:30:00,160,130,60,0,100,70,0,65,30,60,40,25,10,30,15,30,20,35,30,20,15,20,15,20,10,0,6,1
127,2023-12-03 16:45:00,155,130,70,0,105,75,0,65,35,60,40,25,10,30,15,30,20,30,25,20,15,15,15,20,10,0,6,1
128,2023-12-03 17:00:00,155,130,65,0,105,80,0,50,40,0,30,25,10,15,10,30,30,30,20,20,25,20,15,15,10,0,6,1
129,2023-12-03 17:15:00,155,115,65,0,100,75,0,60,35,0,30,25,15,15,10,30,30,25,25,20,15,20,10,0,0,0,6,1
130,2023-12-03 17:30:00,160,100,65,0,100,70,0,60,30,0,20,25,10,25,10,25,25,25,20,15,15,20,0,0,0,0,6,1
131,2023-12-03 17:45:00,160,100,60,0,90,65,0,60,30,0,30,25,5,25,10,25,20,25,20,15,20,15,0,0,0,0,6,1
132,2023-12-03 18:00:00,160,105,60,0,80,65,0,50,30,0,30,20,5,25,10,25,20,30,20,15,20,15,0,20,20,0,6,1
133,2023-12-03 18:15:00,135,90,60,0,70,60,0,50,25,0,20,20,5,25,10,20,20,30,15,15,20,15,0,20,20,0,6,1
134,2023-12-03 18:30:00,125,85,45,0,65,50,0,50,30,0,15,15,5,20,5,25,15,20,10,15,15,15,0,20,20,0,6,1
135,2023-12-03 18:45:00,125,95,40,0,60,55,0,45,30,0,15,10,5,20,5,20,10,20,15,10,10,15,0,20,20,0,6,1
136,2023-12-03 19:00:00,100,85,35,0,50,55,0,45,20,0,15,10,5,5,5,10,10,20,10,5,5,15,0,20,20,0,6,1
137,2023-12-03 19:15:00,90,80,35,0,35,50,0,15,10,0,15,5,5,5,5,5,10,15,5,5,5,15,0,20,20,0,6,1
138,2023-12-03 19:30:00,90,70,25,0,40,35,0,15,5,0,15,5,5,5,5,5,5,10,10,5,5,15,0,20,20,0,6,1
139,2023-12-03 19:45:00,0,0,35,0,70,20,0,15,5,0,15,5,5,5,5,5,5,10,5,5,5,15,0,20,20,0,6,1
140,2023-12-03 20:00:00,0,0,50,0,0,55,0,50,15,0,15,5,5,5,5,5,5,10,5,5,5,10,0,20,20,0,6,1
141,2023-12-03 20:15:00,0,0,45,0,0,0,0,35,15,0,15,5,5,5,10,20,10,20,5,10,5,10,0,20,20,0,6,1
142,2023-12-03 20:30:00,0,0,35,0,0,0,0,20,5,0,15,5,5,10,5,10,10,15,5,5,5,10,0,20,20,0,6,1
143,2023-12-03 20:45:00,0,0,0,0,0,0,0,20,5,0,15,5,5,10,10,10,5,15,10,5,5,10,0,10,0,0,6,1
144,2023-12-04 09:00:00,90,80,5,0,5,5,0,5,0,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,0,0
145,2023-12-04 09:15:00,150,140,55,0,5,5,0,15,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,0,0
146,2023-12-04 09:30:00,180,120,65,0,25,15,0,30,5,15,15,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0
147,2023-12-04 09:45:00,155,130,65,0,60,40,0,30,20,25,20,5,0,5,5,5,5,5,5,5,5,5,10,5,0,0,0,0
148,2023-12-04 10:00:00,160,140,75,0,110,55,0,50,40,0,20,10,5,5,5,20,5,10,5,5,5,5,0,5,0,5,0,0
149,2023-12-04 10:15:00,145,130,75,0,110,60,0,35,45,0,30,10,5,5,5,20,10,15,10,10,15,5,0,5,0,5,0,0
150,2023-12-04 10:30:00,130,115,80,0,110,70,0,45,40,0,30,25,5,5,5,20,20,20,15,10,20,5,0,5,0,5,0,0
151,2023-12-04 10:45:00,110,110,80,0,95,65,0,45,40,0,40,25,5,5,5,20,20,20,25,10,15,5,0,5,0,5,0,0
152,2023-12-04 11:00:00,110,110,80,0,80,65,0,30,35,0,40,25,5,15,5,20,15,20,20,15,5,5,0,5,0,5,0,0
153,2023-12-04 11:15:00,115,95,80,0,80,65,0,30,40,0,30,25,5,15,5,30,15,0,20,15,15,5,0,0,0,5,0,0
154,2023-12-04 11:30:00,115,90,85,0,70,65,0,45,45,0,30,25,5,15,5,30,20,0,25,15,10,5,0,0,0,15,0,0
155,2023-12-04 11:45:00,115,90,85,0,70,60,0,35,45,0,30,20,5,15,5,25,20,0,25,20,10,10,0,0,0,10,0,0
156,2023-12-04 12:00:00,110,95,85,0,70,55,0,35,40,0,30,20,5,15,5,25,20,0,25,20,10,10,0,0,5,5,0,0
157,2023-12-04 12:15:00,125,105,75,0,65,50,0,50,40,15,40,20,5,20,5,25,20,20,25,20,20,10,5,5,5,5,0,0
158,2023-12-04 12:30:00,135,115,70,0,70,50,0,50,40,15,50,20,5,20,5,25,20,25,25,20,15,10,5,5,5,5,0,0
159,2023-12-04 12:45:00,135,115,60,0,75,60,0,35,45,0,40,30,5,15,5,25,20,25,25,15,10,15,0,0,0,10,0,0
160,2023-12-04 13:00:00,125,115,60,0,80,60,0,45,45,0,30,30,5,20,5,25,20,25,20,15,10,15,0,0,0,10,0,0
161,2023-12-04 13:15:00,120,100,75,0,80,60,0,45,40,0,20,30,5,25,5,30,20,30,20,15,15,20,0,0,0,5,0,0
162,2023-12-04 13:30:00,105,110,70,0,80,55,0,35,35,0,30,30,5,25,10,30,15,25,15,10,20,15,0,0,0,5,0,0
163,2023-12-04 13:45:00,110,105,75,0,80,60,0,35,40,0,30,20,5,25,10,25,20,30,25,15,15,20,0,0,0,20,0,0
164,2023-12-04 14:00:00,115,105,75,0,75,65,0,35,40,0,30,20,5,25,10,25,20,30,30,20,15,20,0,0,0,15,0,0
165,2023-12-04 14:15:00,115,105,75,0,75,65,0,40,40,0,30,20,5,20,10,25,20,30,25,15,15,20,0,0,0,5,0,0
166,2023-12-04 14:30:00,120,105,80,0,80,60,0,40,40,0,30,20,5,20,10,30,15,30,25,20,10,15,0,0,0,5,0,0
167,2023-12-04 14:45:00,120,100,80,0,80,60,0,40,40,35,30,20,5,20,10,35,15,30,30,20,15,15,15,5,10,5,0,0
168,2023-12-04 15:00:00,115,100,65,0,75,70,0,55,40,30,30,20,5,25,10,35,20,30,30,20,25,15,10,5,10,10,0,0
169,2023-12-04 15:15:00,110,95,70,0,75,70,0,40,40,30,20,20,5,25,10,30,25,30,25,20,20,20,5,5,10,15,0,0
170,2023-12-04 15:30:00,115,105,70,0,80,70,0,35,35,30,30,20,5,25,10,30,20,30,25,20,15,20,5,20,15,15,0,0
171,2023-12-04 15:45:00,120,120,70,0,85,70,0,30,35,35,20,20,5,25,10,30,20,30,25,20,0,0,10,20,10,20,0,0
172,2023-12-04 16:00:00,120,120,70,0,80,70,0,35,35,35,20,20,5,25,10,25,20,30,25,20,0,0,10,20,20,0,0,0
173,2023-12-04 16:15:00,115,110,70,0,75,65,0,50,35,45,20,20,5,25,10,25,15,30,15,10,0,0,10,20,20,0,0,0
174,2023-12-04 16:30:00,115,115,70,0,75,65,0,40,35,45,20,20,5,20,5,25,15,25,15,10,5,5,15,20,20,0,0,0
175,2023-12-04 16:45:00,115,100,70,0,80,60,0,40,35,40,20,20,5,20,5,25,15,20,15,10,10,10,20,15,10,0,0,0
176,2023-12-04 17:00:00,115,75,70,0,80,55,0,40,30,0,15,15,5,20,5,25,20,25,25,10,15,20,10,15,10,0,0,0
177,2023-12-04 17:15:00,115,80,65,0,80,50,0,55,25,0,15,15,5,20,5,20,20,25,20,10,15,20,10,15,10,0,0,0
178,2023-12-04 17:30:00,120,90,75,0,70,55,0,55,30,0,15,5,5,20,5,20,20,25,20,10,20,20,0,0,10,0,0,0
179,2023-12-04 17:45:00,120,90,80,0,60,55,0,35,30,0,15,10,5,15,5,20,20,25,20,10,15,15,0,0,10,0,0,0
180,2023-12-04 18:00:00,110,90,80,0,60,45,0,45,20,0,15,15,5,10,5,20,15,25,20,15,15,15,0,20,20,0,0,0
181,2023-12-04 18:15:00,100,85,70,0,60,45,0,40,15,0,15,15,5,10,5,20,10,25,20,15,15,15,0,20,20,0,0,0
182,2023-12-04 18:30:00,90,85,50,0,45,45,0,20,15,0,15,15,5,10,5,15,5,20,10,5,10,15,0,20,20,0,0,0
183,2023-12-04 18:45:00,90,75,50,0,35,35,0,25,15,0,15,10,5,10,5,5,5,15,10,5,5,15,0,20,20,0,0,0
184,2023-12-04 19:00:00,80,70,50,0,30,25,0,20,15,0,15,5,5,5,5,5,5,10,10,5,5,15,0,20,20,0,0,0
185,2023-12-04 19:15:00,75,60,35,0,30,15,0,20,5,0,15,5,5,5,5,5,5,10,5,5,5,15,0,20,20,0,0,0
186,2023-12-04 19:30:00,70,55,40,0,30,30,0,20,5,0,15,5,5,5,5,5,5,5,5,5,5,10,0,20,20,0,0,0
