,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
18,2023-09-01 13:30:00,45,55,35,35,40,30,25,30,5,0,40,40,5,5,5,0,5,25,15,10,15,5,5,5,5,5,4,0
19,2023-09-01 13:45:00,60,55,40,40,25,30,20,30,10,5,40,70,5,5,5,0,5,15,15,5,15,5,5,5,5,5,4,0
20,2023-09-01 14:00:00,65,55,40,35,25,40,25,30,5,5,40,70,5,5,5,0,5,20,15,5,10,20,5,5,5,5,4,0
21,2023-09-01 14:15:00,75,45,35,35,25,40,15,20,5,5,40,70,5,5,5,0,5,20,20,5,5,15,5,5,5,5,4,0
22,2023-09-01 14:30:00,60,45,30,35,30,45,15,20,5,5,30,50,5,5,5,0,10,20,15,5,10,10,5,5,5,5,4,0
23,2023-09-01 14:45:00,60,55,30,35,40,40,15,30,5,5,30,30,5,5,5,0,10,20,15,10,5,10,5,5,5,5,4,0
24,2023-09-01 15:00:00,60,65,45,40,30,35,20,30,5,5,30,35,5,10,5,0,10,20,15,10,5,15,5,5,5,5,4,0
25,2023-09-01 15:15:00,55,65,40,40,20,25,20,30,5,5,40,35,5,10,5,0,10,20,15,15,5,10,5,5,5,5,4,0
26,2023-09-01 15:30:00,60,65,35,30,25,25,25,30,5,5,40,40,5,10,5,0,5,20,10,10,5,10,5,5,5,5,4,0
27,2023-09-01 15:45:00,60,55,35,35,30,35,30,20,5,10,40,40,5,10,5,0,5,20,15,5,15,10,5,5,5,5,4,0
28,2023-09-01 16:00:00,50,50,30,35,25,35,30,30,5,10,40,40,5,10,5,0,10,20,15,5,15,10,5,5,5,5,4,0
29,2023-09-01 16:15:00,50,45,30,30,20,35,15,30,5,5,40,45,5,10,5,0,5,20,15,5,15,10,0,0,0,5,4,0
30,2023-09-01 16:30:00,50,45,35,25,15,35,20,15,5,0,20,50,5,5,5,0,5,20,15,5,10,15,0,0,0,5,4,0
31,2023-09-01 16:45:00,50,50,35,25,10,35,20,20,5,0,30,50,5,5,5,0,5,20,10,5,10,15,0,0,0,5,4,0
32,2023-09-01 17:00:00,50,55,30,20,5,25,25,20,5,0,30,45,5,5,5,0,5,15,10,5,10,10,5,5,5,0,4,0
33,2023-09-01 17:15:00,60,70,30,30,10,25,25,20,5,20,40,25,5,5,5,0,5,10,10,5,15,10,10,5,5,0,4,0
34,2023-09-01 17:30:00,70,55,35,40,35,20,15,20,5,25,40,35,5,5,5,0,5,10,10,5,15,10,15,5,5,0,4,0
35,2023-09-01 17:45:00,65,55,35,35,30,20,20,15,10,30,30,35,5,5,5,0,5,15,10,5,5,5,5,5,5,0,4,0
36,2023-09-01 18:00:00,60,50,35,25,20,30,20,15,5,30,30,35,5,10,5,0,10,15,15,5,5,5,10,5,5,0,4,0
37,2023-09-01 18:15:00,50,50,35,25,25,35,25,30,5,30,30,30,5,10,5,0,5,20,15,5,5,5,0,0,5,0,4,0
38,2023-09-01 18:30:00,50,55,35,30,20,35,25,15,5,0,30,30,5,10,5,0,5,15,10,5,20,10,0,0,5,0,4,0
39,2023-09-01 18:45:00,50,55,35,40,20,30,15,15,5,0,30,40,5,10,5,0,5,15,10,5,10,15,0,20,20,0,4,0
40,2023-09-01 19:00:00,60,45,35,35,15,30,15,15,5,0,30,40,5,10,5,0,5,10,5,5,10,15,0,20,20,0,4,0
41,2023-09-01 19:15:00,55,40,35,50,15,20,20,20,5,0,20,30,5,10,5,0,5,10,10,5,5,10,0,20,20,0,4,0
42,2023-09-01 19:30:00,40,35,35,20,15,20,20,20,5,0,15,5,5,5,5,0,5,10,5,5,5,10,0,20,20,0,4,0
43,2023-09-01 19:45:00,40,40,35,15,15,15,25,20,5,0,15,5,5,5,5,0,5,5,5,5,5,10,0,20,20,0,4,0
44,2023-09-01 20:00:00,45,40,30,15,5,10,25,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,0
45,2023-09-01 20:15:00,40,35,25,15,5,5,15,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,0
46,2023-09-01 20:30:00,0,0,25,10,5,5,20,15,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,4,0
47,2023-09-01 20:45:00,0,0,0,0,5,5,0,25,5,0,0,0,5,5,0,0,5,5,5,5,5,5,0,20,0,0,4,0
48,2023-09-02 09:00:00,100,120,40,30,5,0,0,5,5,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,5,1
49,2023-09-02 09:15:00,100,120,45,35,10,0,0,20,5,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,5,1
50,2023-09-02 09:30:00,100,120,50,65,40,0,0,20,10,20,15,25,0,5,5,0,5,5,10,5,5,5,5,5,0,0,5,1
51,2023-09-02 09:45:00,110,120,55,65,55,25,0,20,10,25,30,35,0,5,5,0,10,5,10,10,5,5,5,5,0,0,5,1
52,2023-09-02 10:00:00,120,110,45,55,45,45,15,35,20,0,60,40,5,5,5,0,10,15,10,10,5,5,5,5,0,0,5,1
53,2023-09-02 10:15:00,120,110,40,50,45,45,20,35,25,0,60,35,5,5,5,0,10,20,15,10,10,5,5,5,0,0,5,1
54,2023-09-02 10:30:00,100,90,40,50,35,35,20,50,30,0,30,35,5,5,5,0,10,20,15,10,10,5,5,5,0,0,5,1
55,2023-09-02 10:45:00,90,80,45,40,35,40,25,35,35,0,30,35,5,5,5,0,10,20,15,10,10,5,5,5,0,0,5,1
56,2023-09-02 11:00:00,80,65,45,40,35,35,25,35,30,0,40,35,5,5,5,0,5,20,15,15,10,5,0,0,0,5,5,1
57,2023-09-02 11:15:00,70,55,30,40,35,25,30,30,30,0,40,40,5,10,5,0,5,20,20,15,5,5,0,0,0,5,5,1
58,2023-09-02 11:30:00,75,55,30,40,30,25,15,30,25,0,40,45,5,10,5,0,10,20,20,15,5,5,5,5,0,5,5,1
59,2023-09-02 11:45:00,85,55,30,40,30,30,15,15,20,0,30,30,5,5,5,0,10,20,20,15,5,5,5,5,0,5,5,1
60,2023-09-02 12:00:00,85,65,30,40,40,35,15,20,10,0,30,30,5,5,5,0,5,20,10,15,5,5,5,5,5,5,5,1
61,2023-09-02 12:15:00,80,60,40,35,35,30,25,20,15,0,30,40,5,10,5,0,5,20,15,15,5,5,5,5,0,5,5,1
62,2023-09-02 12:30:00,80,55,40,35,35,45,25,25,15,0,30,30,5,10,5,0,5,20,15,15,5,10,5,5,0,5,5,1
63,2023-09-02 12:45:00,70,55,40,40,30,35,30,35,5,0,40,25,5,5,5,0,5,20,15,15,15,15,5,5,5,5,5,1
64,2023-09-02 13:00:00,70,55,35,40,30,30,15,35,15,0,40,25,5,5,5,0,5,20,25,10,10,10,5,5,5,5,5,1
65,2023-09-02 13:15:00,60,55,35,50,30,30,15,25,20,0,40,25,5,5,5,0,5,20,25,10,5,5,5,5,5,5,5,1
66,2023-09-02 13:30:00,70,55,30,50,30,30,20,25,10,0,40,30,5,10,5,0,5,20,15,10,15,5,5,5,5,5,5,1
67,2023-09-02 13:45:00,80,70,35,45,30,30,20,40,5,0,30,30,5,10,5,0,10,20,15,10,15,10,5,5,5,5,5,1
68,2023-09-02 14:00:00,95,60,40,40,25,35,30,35,10,0,40,30,5,5,5,0,10,20,20,10,15,15,5,5,5,5,5,1
69,2023-09-02 14:15:00,85,60,40,40,30,40,15,35,15,0,50,30,5,5,5,0,10,20,20,10,10,10,5,5,5,5,5,1
70,2023-09-02 14:30:00,80,55,30,25,30,40,30,20,10,0,50,40,5,10,5,0,10,25,20,10,10,10,5,5,5,5,5,1
71,2023-09-02 14:45:00,70,55,30,25,35,35,30,30,5,0,40,40,5,10,5,0,10,25,20,15,10,10,5,5,5,5,5,1
72,2023-09-02 15:00:00,70,70,35,40,25,35,25,30,5,0,40,40,5,10,5,0,10,25,15,15,20,5,5,5,5,5,5,1
73,2023-09-02 15:15:00,70,75,35,40,30,35,25,45,5,5,40,25,5,10,5,0,10,25,15,20,15,10,5,5,5,5,5,1
74,2023-09-02 15:30:00,85,75,35,40,35,35,30,30,5,10,50,25,5,10,5,0,15,25,15,15,15,15,5,5,5,5,5,1
75,2023-09-02 15:45:00,85,75,40,0,40,35,15,35,10,15,50,30,5,10,5,0,10,25,20,10,15,15,5,5,5,5,5,1
76,2023-09-02 16:00:00,90,55,45,0,50,35,20,35,15,15,40,40,5,10,5,0,10,25,25,15,15,20,5,5,5,5,5,1
77,2023-09-02 16:15:00,90,55,45,0,45,40,15,30,15,0,40,40,5,10,5,0,15,25,25,15,15,15,0,0,0,5,5,1
78,2023-09-02 16:30:00,75,45,40,0,45,40,15,20,15,0,30,40,5,10,5,0,15,25,25,15,5,15,0,0,0,15,5,1
79,2023-09-02 16:45:00,75,60,40,0,40,35,25,30,5,0,30,30,5,10,5,0,15,20,20,10,5,15,0,0,0,5,5,1
80,2023-09-02 17:00:00,90,70,35,0,25,30,25,30,5,0,40,25,5,10,5,0,10,20,15,10,10,10,5,0,5,0,5,1
81,2023-09-02 17:15:00,100,75,35,20,35,30,30,30,10,35,40,25,5,10,5,0,10,20,15,5,20,10,10,5,5,0,5,1
82,2023-09-02 17:30:00,95,75,40,55,40,35,15,45,5,30,50,30,5,10,5,0,10,20,10,5,15,10,10,5,5,0,5,1
83,2023-09-02 17:45:00,95,65,35,50,30,40,15,30,5,30,40,30,5,10,5,0,10,20,10,5,15,10,10,5,5,0,5,1
84,2023-09-02 18:00:00,85,60,35,40,30,40,20,15,5,35,30,25,5,10,5,0,10,20,10,5,5,10,10,5,5,0,5,1
85,2023-09-02 18:15:00,70,60,35,40,30,30,25,35,5,0,30,20,5,10,5,0,10,10,10,5,10,10,0,0,0,0,5,1
86,2023-09-02 18:30:00,75,70,40,40,25,30,20,30,5,0,30,15,5,10,5,0,10,15,5,5,20,5,0,0,0,0,5,1
87,2023-09-02 18:45:00,85,70,40,40,20,30,20,35,5,0,40,15,5,15,5,0,10,15,15,5,20,5,0,0,0,0,5,1
88,2023-09-02 19:00:00,85,55,35,40,20,30,15,20,5,0,20,25,5,10,5,0,10,15,15,5,5,15,0,20,20,0,5,1
89,2023-09-02 19:15:00,85,50,30,40,15,20,15,15,5,0,15,20,5,10,5,0,5,10,15,5,5,10,0,20,20,0,5,1
90,2023-09-02 19:30:00,65,45,30,25,5,20,25,15,5,0,15,5,5,10,5,0,5,10,10,5,5,10,0,20,20,0,5,1
91,2023-09-02 19:45:00,55,45,30,20,5,15,25,15,5,0,15,5,5,10,5,0,5,10,5,5,5,10,0,20,20,0,5,1
92,2023-09-02 20:00:00,55,45,25,20,5,10,25,15,5,0,15,5,5,10,5,0,5,10,5,5,5,5,0,20,20,0,5,1
93,2023-09-02 20:15:00,45,35,20,10,5,5,15,15,5,0,15,5,5,10,5,0,5,10,5,5,5,5,0,20,20,0,5,1
94,2023-09-02 20:30:00,40,30,15,15,5,5,15,15,5,0,15,5,5,10,5,0,5,10,5,5,5,5,0,20,0,0,5,1
95,2023-09-02 20:45:00,0,0,0,0,10,5,0,25,5,0,15,10,5,10,5,0,5,10,5,5,5,5,0,0,0,0,5,1
96,2023-09-03 09:00:00,100,110,40,45,5,5,0,15,0,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,6,1
97,2023-09-03 09:15:00,100,120,50,55,10,10,0,15,0,0,15,10,0,0,5,0,5,10,0,0,5,5,5,5,0,0,6,1
98,2023-09-03 09:30:00,90,90,45,45,30,35,0,15,0,0,15,15,0,5,5,0,5,10,10,5,5,5,5,5,0,0,6,1
99,2023-09-03 09:45:00,80,70,30,40,50,35,0,35,0,0,30,25,0,5,5,0,5,10,10,10,5,5,5,5,0,0,6,1
100,2023-09-03 10:00:00,70,65,30,35,40,45,15,35,0,0,40,40,5,5,5,0,5,10,10,5,15,5,0,0,0,0,6,1
101,2023-09-03 10:15:00,65,60,40,40,35,40,15,20,5,0,40,40,5,5,5,0,5,10,10,5,15,5,0,0,0,0,6,1
102,2023-09-03 10:30:00,60,45,40,35,25,35,20,20,5,0,40,35,5,5,5,0,5,10,10,5,10,5,0,0,0,0,6,1
103,2023-09-03 10:45:00,60,40,30,35,20,25,20,30,5,0,40,30,5,5,5,0,5,10,5,5,5,5,0,0,0,0,6,1
104,2023-09-03 11:00:00,70,50,30,40,20,25,25,15,20,0,20,30,5,5,5,0,5,10,5,5,5,5,5,5,0,5,6,1
105,2023-09-03 11:15:00,65,55,30,35,25,25,15,20,15,5,30,25,5,5,5,0,10,10,10,5,5,5,5,5,0,5,6,1
106,2023-09-03 11:30:00,60,50,25,30,20,30,35,20,10,5,30,20,5,10,5,0,10,15,10,5,5,5,5,5,0,5,6,1
107,2023-09-03 11:45:00,60,55,35,30,20,35,0,0,10,5,5,15,5,10,5,0,10,15,10,5,5,5,5,5,0,5,6,1
108,2023-09-03 12:00:00,65,50,45,30,20,35,0,0,10,5,40,20,5,10,5,0,10,15,5,5,15,5,5,5,5,5,6,1
109,2023-09-03 12:15:00,65,45,35,30,25,40,0,0,10,5,40,25,5,10,5,0,5,10,5,10,15,5,5,5,5,5,6,1
110,2023-09-03 12:30:00,50,45,35,35,30,35,0,0,15,20,40,45,5,10,5,0,5,20,10,5,5,5,5,5,5,5,6,1
111,2023-09-03 12:45:00,50,45,35,35,30,40,15,20,15,20,40,45,5,10,5,0,5,20,15,5,20,15,5,5,5,5,6,1
112,2023-09-03 13:00:00,60,50,15,30,35,25,15,15,10,20,40,25,5,10,5,0,5,20,15,10,10,20,5,5,5,5,6,1
113,2023-09-03 13:15:00,65,50,30,30,35,20,20,20,10,20,40,20,5,10,5,0,5,15,15,5,20,20,5,5,5,5,6,1
114,2023-09-03 13:30:00,55,50,35,30,25,25,20,35,5,20,20,15,5,10,5,0,5,15,20,5,20,25,5,5,5,5,6,1
115,2023-09-03 13:45:00,60,40,30,30,25,20,25,40,5,5,20,20,5,10,5,0,5,15,20,5,20,25,5,5,5,5,6,1
116,2023-09-03 14:00:00,55,50,30,25,30,30,15,30,5,5,20,25,5,10,5,0,5,15,15,5,20,25,5,5,5,5,6,1
117,2023-09-03 14:15:00,50,50,20,25,30,35,15,20,5,5,40,30,5,10,5,0,5,20,15,5,20,15,5,5,5,5,6,1
118,2023-09-03 14:30:00,50,50,15,25,30,25,15,20,5,5,30,30,5,10,5,0,5,20,10,5,5,5,5,5,5,5,6,1
119,2023-09-03 14:45:00,50,45,20,30,0,30,20,20,5,5,30,25,5,10,10,0,10,20,10,5,5,5,5,5,5,5,6,1
120,2023-09-03 15:00:00,50,50,30,30,0,35,25,35,5,10,40,25,5,10,5,0,10,20,15,5,5,10,5,5,5,5,6,1
121,2023-09-03 15:15:00,50,0,30,30,0,35,25,20,5,10,30,25,5,10,5,0,10,20,15,5,15,5,5,5,5,5,6,1
122,2023-09-03 15:30:00,75,0,35,25,0,30,20,35,5,15,30,25,5,10,10,0,10,20,15,5,15,10,5,15,5,5,6,1
123,2023-09-03 15:45:00,75,0,35,30,0,30,30,45,5,15,30,35,5,10,10,0,10,20,15,5,15,10,5,10,5,5,6,1
124,2023-09-03 16:00:00,75,0,35,40,0,30,30,30,5,15,30,35,5,10,5,0,10,15,15,10,10,15,5,10,5,5,6,1
125,2023-09-03 16:15:00,70,0,35,35,0,30,30,30,5,0,40,35,5,10,5,0,10,20,15,10,5,5,0,0,0,5,6,1
126,2023-09-03 16:30:00,70,0,30,30,5,20,15,30,5,0,30,25,5,10,5,0,10,20,15,10,5,5,0,0,0,10,6,1
127,2023-09-03 16:45:00,60,0,25,30,30,10,20,35,5,0,30,25,5,10,5,0,10,15,15,10,5,5,0,0,0,5,6,1
128,2023-09-03 17:00:00,40,0,25,25,80,20,25,20,5,0,30,15,5,5,5,0,10,15,10,5,15,10,0,0,0,0,6,1
129,2023-09-03 17:15:00,60,0,30,30,75,30,15,35,5,25,40,15,5,10,5,0,10,15,10,5,15,10,10,5,5,0,6,1
130,2023-09-03 17:30:00,60,0,30,25,45,35,20,35,5,25,40,15,5,10,5,0,10,20,10,5,15,10,10,5,5,0,6,1
131,2023-09-03 17:45:00,60,0,20,20,40,30,15,20,5,20,30,20,5,10,5,0,5,20,15,5,5,5,10,5,5,0,6,1
132,2023-09-03 18:00:00,60,25,15,25,60,15,15,20,5,25,30,20,5,10,5,0,5,15,10,5,5,5,10,5,5,0,6,1
133,2023-09-03 18:15:00,60,60,15,25,40,10,25,20,5,0,30,5,5,10,5,0,5,15,10,5,5,5,0,0,0,0,6,1
134,2023-09-03 18:30:00,45,65,30,25,10,10,25,30,5,0,20,5,5,5,5,0,5,10,10,5,10,10,0,0,0,0,6,1
135,2023-09-03 18:45:00,55,55,25,15,20,15,20,20,5,0,20,15,5,5,5,0,5,15,5,5,10,10,0,20,20,0,6,1
136,2023-09-03 19:00:00,50,55,25,15,35,20,15,20,5,0,20,15,5,5,5,0,5,10,5,5,5,10,0,20,20,0,6,1
137,2023-09-03 19:15:00,45,50,25,15,25,10,20,20,5,0,15,5,5,5,5,0,5,5,5,5,5,10,0,20,20,0,6,1
138,2023-09-03 19:30:00,30,50,15,15,5,5,20,20,5,0,15,5,5,5,5,0,5,5,5,5,5,10,0,20,20,0,6,1
139,2023-09-03 19:45:00,35,40,15,15,5,5,20,20,5,0,15,5,5,5,5,0,5,5,5,5,5,10,0,20,20,0,6,1
140,2023-09-03 20:00:00,35,40,15,10,5,5,25,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,6,1
141,2023-09-03 20:15:00,20,35,15,10,5,5,15,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,20,0,6,1
142,2023-09-03 20:30:00,20,30,10,5,5,5,15,20,5,0,15,5,5,5,5,0,5,5,5,5,5,5,0,20,0,0,6,1
143,2023-09-03 20:45:00,0,0,10,10,5,5,0,20,5,0,15,5,5,5,0,0,5,5,5,5,5,5,0,0,0,0,6,1
144,2023-09-04 09:00:00,65,50,40,25,5,5,0,5,5,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,0,0
145,2023-09-04 09:15:00,80,50,50,35,5,10,0,20,5,5,15,5,0,0,5,0,5,5,0,0,5,5,5,5,0,0,0,0
146,2023-09-04 09:30:00,80,65,45,55,10,15,0,15,5,5,15,5,0,5,5,0,5,5,5,5,5,5,5,5,0,0,0,0
147,2023-09-04 09:45:00,70,65,45,55,20,30,0,20,5,5,20,5,0,5,5,0,5,5,5,5,5,5,5,5,0,0,0,0
148,2023-09-04 10:00:00,65,60,45,50,55,45,15,20,5,5,20,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0,0
149,2023-09-04 10:15:00,55,60,45,45,50,45,20,20,5,0,30,5,5,5,5,0,5,10,5,5,5,5,0,0,0,0,0,0
150,2023-09-04 10:30:00,55,45,45,40,45,40,25,20,5,0,30,5,5,5,5,0,5,10,5,5,5,5,0,0,0,0,0,0
151,2023-09-04 10:45:00,60,45,35,45,35,25,25,10,5,0,20,15,5,5,5,0,5,10,5,5,5,5,0,0,0,0,0,0
152,2023-09-04 11:00:00,65,45,35,50,30,20,25,30,10,5,30,15,5,5,5,0,5,10,5,5,5,5,5,5,0,5,0,0
153,2023-09-04 11:15:00,65,45,40,45,30,35,15,15,15,0,30,5,5,5,5,0,5,15,10,5,5,5,0,0,0,5,0,0
154,2023-09-04 11:30:00,55,50,35,45,30,35,15,15,10,0,30,5,5,5,5,0,5,15,10,5,5,5,0,0,0,5,0,0
155,2023-09-04 11:45:00,55,50,30,45,25,35,20,15,10,0,20,5,5,5,5,0,5,10,10,5,5,5,0,0,0,5,0,0
156,2023-09-04 12:00:00,55,50,50,45,30,40,25,15,15,5,30,5,5,5,5,0,5,20,10,5,5,5,5,5,5,5,0,0
157,2023-09-04 12:15:00,55,50,45,45,40,35,25,35,15,5,40,5,5,5,5,0,5,20,10,5,15,5,5,5,5,5,0,0
158,2023-09-04 12:30:00,55,40,40,45,45,50,25,20,15,5,40,10,5,5,5,0,5,20,10,5,5,5,5,5,5,5,0,0
159,2023-09-04 12:45:00,80,45,40,45,65,50,15,20,10,15,40,5,5,10,5,0,5,20,10,5,5,10,5,5,5,5,0,0
160,2023-09-04 13:00:00,70,40,35,45,55,45,20,30,10,15,40,5,5,10,5,0,5,20,15,5,5,5,5,5,5,5,0,0
161,2023-09-04 13:15:00,65,40,35,50,50,40,25,20,5,0,30,5,5,5,5,0,10,20,10,5,5,5,5,5,5,5,0,0
162,2023-09-04 13:30:00,55,50,35,50,55,40,20,30,5,0,30,10,0,5,5,0,5,20,10,5,10,5,5,5,5,5,0,0
163,2023-09-04 13:45:00,60,60,40,45,55,40,25,30,10,0,30,10,5,5,5,0,5,20,10,5,10,5,5,5,5,5,0,0
164,2023-09-04 14:00:00,65,60,40,60,40,40,25,30,5,0,40,10,5,5,5,0,5,20,15,5,5,10,5,10,5,5,0,0
165,2023-09-04 14:15:00,65,60,40,55,30,35,15,15,5,0,40,5,5,5,5,0,5,20,10,5,10,10,5,5,5,5,0,0
166,2023-09-04 14:30:00,65,60,40,55,30,35,15,30,15,0,30,5,5,10,5,0,5,20,15,5,10,5,5,5,5,5,0,0
167,2023-09-04 14:45:00,70,65,40,60,30,40,25,20,10,0,30,5,5,5,5,0,5,20,25,10,10,10,5,5,5,5,0,0
168,2023-09-04 15:00:00,70,60,40,60,40,40,15,35,5,5,50,5,5,5,5,0,5,20,15,15,15,10,5,5,5,5,0,0
169,2023-09-04 15:15:00,55,50,40,75,50,30,25,30,5,5,50,5,5,5,5,0,5,25,20,15,15,10,5,5,5,5,0,0
170,2023-09-04 15:30:00,55,65,40,75,40,30,25,45,5,5,40,5,5,5,5,0,5,25,20,10,5,10,5,5,5,5,0,0
171,2023-09-04 15:45:00,65,60,40,50,40,30,15,35,5,10,40,5,5,10,5,0,5,25,20,10,5,10,5,5,5,5,0,0
172,2023-09-04 16:00:00,65,55,40,50,40,30,15,30,5,5,30,5,5,10,5,0,5,25,10,5,5,10,5,5,5,5,0,0
173,2023-09-04 16:15:00,50,45,35,50,30,35,20,30,5,5,40,5,5,10,5,0,5,25,15,10,5,10,0,0,0,5,0,0
174,2023-09-04 16:30:00,50,50,30,45,30,35,25,25,5,0,40,5,5,10,5,0,5,20,15,5,5,10,0,0,0,5,0,0
175,2023-09-04 16:45:00,60,50,25,40,20,40,25,15,5,0,15,5,5,10,5,0,5,20,10,5,5,10,0,0,0,5,0,0
176,2023-09-04 17:00:00,55,55,40,35,15,35,25,15,5,0,20,5,5,10,5,0,5,15,10,5,10,5,5,5,5,0,0,0
177,2023-09-04 17:15:00,60,50,40,40,20,40,15,20,5,25,30,5,5,10,5,0,5,15,10,5,10,5,5,5,5,0,0,0
178,2023-09-04 17:30:00,55,55,35,45,40,35,15,20,5,15,20,5,5,5,5,0,5,10,10,5,10,5,5,5,5,0,0,0
179,2023-09-04 17:45:00,65,50,35,45,35,35,15,20,5,20,20,5,5,10,5,0,5,10,10,5,10,10,5,5,5,0,0,0
180,2023-09-04 18:00:00,60,50,35,55,35,35,15,20,5,20,20,5,5,10,5,0,5,15,5,5,5,10,5,5,5,0,0,0
181,2023-09-04 18:15:00,55,50,30,50,25,35,25,25,5,0,20,5,5,10,5,0,5,15,0,5,5,5,0,0,0,0,0,0
182,2023-09-04 18:30:00,55,55,45,40,25,25,25,25,5,0,20,5,5,10,5,0,10,15,0,5,15,5,0,0,0,0,0,0
183,2023-09-04 18:45:00,55,50,50,40,30,35,15,20,5,0,20,5,5,10,5,0,10,15,0,5,10,10,0,20,20,0,0,0
184,2023-09-04 19:00:00,55,45,45,30,25,35,15,15,5,0,30,5,5,10,5,0,5,10,10,5,5,10,0,20,20,0,0,0
185,2023-09-04 19:15:00,55,40,40,30,20,25,15,15,5,0,15,5,5,10,5,0,5,10,10,5,5,10,0,20,20,0,0,0
186,2023-09-04 19:30:00,50,35,35,30,10,20,20,15,5,0,15,5,5,10,5,0,5,5,10,5,5,10,0,20,20,0,0,0
