,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
33,2023-04-01 17:15:00,165,150,75,120,70,65,40,50,40,0,40,30,15,35,10,40,25,35,30,25,25,15,5,25,30,0,5,1
34,2023-04-01 17:30:00,165,150,70,100,70,65,35,55,40,0,45,40,15,35,10,40,30,35,30,25,25,25,0,0,0,0,5,1
35,2023-04-01 17:45:00,165,135,70,95,70,60,35,40,35,0,45,40,15,30,10,40,25,30,25,20,30,25,0,0,0,0,5,1
36,2023-04-01 18:00:00,155,135,70,95,70,60,20,40,35,0,45,40,15,30,5,35,25,35,25,15,30,20,0,20,20,0,5,1
37,2023-04-01 18:15:00,150,115,60,95,65,55,25,40,35,0,45,40,15,25,5,35,25,30,25,25,25,20,0,20,20,0,5,1
38,2023-04-01 18:30:00,160,110,55,100,60,55,25,35,30,0,50,35,15,25,5,35,20,30,25,20,25,20,0,20,20,0,5,1
39,2023-04-01 18:45:00,160,110,60,80,60,50,25,35,30,0,50,35,15,25,5,35,15,30,25,20,25,20,0,20,20,0,5,1
40,2023-04-01 19:00:00,155,100,55,80,45,50,25,20,25,0,30,30,15,15,5,30,15,25,25,20,15,20,0,20,20,0,5,1
41,2023-04-01 19:15:00,130,90,50,80,45,35,20,20,20,0,25,25,15,15,5,20,15,15,10,20,10,20,0,20,20,0,5,1
42,2023-04-01 19:30:00,110,80,40,75,35,35,20,20,20,0,20,15,15,10,5,15,15,5,5,5,10,20,0,25,20,0,5,1
43,2023-04-01 19:45:00,0,80,40,70,30,35,20,20,10,0,20,10,15,5,5,10,10,10,5,5,10,20,0,25,20,0,5,1
44,2023-04-01 20:00:00,0,0,55,75,35,40,20,15,20,0,25,20,15,5,5,10,5,10,5,5,10,20,0,25,20,0,5,1
45,2023-04-01 20:15:00,0,0,0,75,0,40,20,35,25,0,35,30,15,5,5,30,10,15,10,5,10,30,0,0,0,0,5,1
46,2023-04-01 20:30:00,0,0,0,0,0,0,15,35,20,0,0,35,15,15,5,25,10,20,10,10,10,30,0,5,0,0,5,1
47,2023-04-01 20:45:00,0,0,0,0,0,0,0,35,20,0,0,0,15,0,5,0,10,15,5,10,10,0,0,5,0,0,5,1
48,2023-04-02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
49,2023-04-02 09:15:00,190,150,80,140,50,30,0,15,25,5,15,5,0,0,5,15,5,10,0,0,5,5,0,0,0,0,6,1
50,2023-04-02 09:30:00,200,160,80,120,65,55,0,15,30,15,20,5,0,0,5,20,5,15,0,0,5,5,5,5,0,0,6,1
51,2023-04-02 09:45:00,200,160,70,120,80,60,0,20,35,20,20,5,0,10,5,25,10,15,15,5,5,5,5,5,0,0,6,1
52,2023-04-02 10:00:00,200,150,80,115,80,65,0,40,40,30,20,30,0,10,5,30,15,20,20,20,10,5,5,5,0,0,6,1
53,2023-04-02 10:15:00,220,150,80,110,80,70,20,50,40,35,60,40,5,10,5,30,20,20,20,20,15,5,5,5,0,0,6,1
54,2023-04-02 10:30:00,210,150,95,120,80,70,20,50,40,45,50,40,5,10,5,45,20,15,30,20,15,5,20,5,0,0,6,1
55,2023-04-02 10:45:00,210,150,95,130,85,70,20,45,45,40,60,40,5,20,5,40,30,25,25,25,15,5,25,5,0,0,6,1
56,2023-04-02 11:00:00,215,150,95,140,85,75,20,35,55,40,60,40,5,20,5,40,30,35,30,25,20,5,20,5,0,0,6,1
57,2023-04-02 11:15:00,220,150,110,140,85,70,25,30,55,30,60,40,10,20,10,40,25,40,35,25,20,5,10,5,0,0,6,1
58,2023-04-02 11:30:00,210,140,100,140,85,70,30,50,55,20,60,35,15,30,10,40,25,40,30,25,15,5,10,5,0,5,6,1
59,2023-04-02 11:45:00,200,140,90,140,85,75,35,45,50,20,60,40,15,30,10,40,25,35,30,25,15,5,10,5,0,5,6,1
60,2023-04-02 12:00:00,190,140,80,140,95,75,35,45,50,30,60,40,15,30,10,45,30,40,35,25,15,5,10,5,0,5,6,1
61,2023-04-02 12:15:00,180,140,80,140,95,75,40,45,45,30,60,40,15,30,15,45,35,40,35,20,10,5,10,5,5,5,6,1
62,2023-04-02 12:30:00,180,145,75,145,90,75,25,40,40,20,50,40,20,25,15,45,30,30,35,20,5,5,5,5,5,5,6,1
63,2023-04-02 12:45:00,170,145,85,125,85,75,30,45,40,20,50,40,20,25,15,45,30,35,35,30,15,10,5,10,5,5,6,1
64,2023-04-02 13:00:00,160,145,85,120,85,80,35,45,40,20,50,40,20,30,15,50,30,35,35,25,20,20,5,10,10,5,6,1
65,2023-04-02 13:15:00,160,145,85,120,80,75,35,50,35,30,60,40,20,30,15,45,25,40,35,25,20,15,5,20,15,5,6,1
66,2023-04-02 13:30:00,150,170,90,120,80,75,35,35,40,40,60,40,20,30,15,40,25,40,30,25,20,20,5,20,15,5,6,1
67,2023-04-02 13:45:00,160,180,100,130,85,75,30,35,40,35,40,40,20,35,10,45,25,40,35,25,15,20,5,20,15,5,6,1
68,2023-04-02 14:00:00,160,170,100,130,85,70,35,45,40,40,50,40,10,35,10,45,35,35,30,25,15,20,5,20,10,0,6,1
69,2023-04-02 14:15:00,160,160,100,135,85,75,35,50,40,45,50,40,10,35,15,0,30,40,30,25,25,15,5,20,10,10,6,1
70,2023-04-02 14:30:00,180,150,90,140,85,75,35,50,40,45,50,40,10,35,15,0,30,40,30,30,25,20,5,20,10,5,6,1
71,2023-04-02 14:45:00,190,160,90,140,85,75,35,45,40,45,60,40,20,35,15,0,30,40,35,25,25,20,15,20,10,10,6,1
72,2023-04-02 15:00:00,190,160,90,140,85,75,35,50,40,35,70,45,20,35,15,0,30,40,35,30,20,20,15,20,10,5,6,1
73,2023-04-02 15:15:00,185,150,80,140,85,75,50,50,40,35,70,50,25,35,15,0,40,40,40,25,15,20,20,20,10,5,6,1
74,2023-04-02 15:30:00,185,150,80,140,80,75,35,55,50,35,70,50,25,35,15,5,35,40,30,30,15,20,20,15,20,5,6,1
75,2023-04-02 15:45:00,185,150,90,140,85,75,45,40,45,35,60,45,20,40,15,40,35,35,35,30,10,20,20,20,20,5,6,1
76,2023-04-02 16:00:00,185,160,95,140,85,75,50,50,40,35,60,35,15,30,10,50,30,35,35,25,15,15,20,15,20,20,6,1
77,2023-04-02 16:15:00,180,160,95,150,85,75,35,50,40,50,60,40,15,30,10,45,30,35,30,25,20,20,5,20,25,20,6,1
78,2023-04-02 16:30:00,180,160,100,150,0,75,55,50,40,40,40,40,15,30,10,45,30,35,30,25,20,20,5,20,15,15,6,1
79,2023-04-02 16:45:00,180,165,95,150,0,80,45,50,40,40,60,40,10,30,5,45,30,35,35,20,20,20,5,20,15,15,6,1
80,2023-04-02 17:00:00,180,160,95,150,0,80,40,40,35,40,60,40,10,30,5,50,30,40,40,20,15,15,5,25,15,0,6,1
81,2023-04-02 17:15:00,150,150,95,150,0,80,35,55,35,0,75,40,10,30,10,45,30,40,40,25,15,20,5,20,15,0,6,1
82,2023-04-02 17:30:00,150,150,95,130,0,90,40,55,45,0,75,40,10,30,10,45,30,35,35,25,15,20,0,0,0,0,6,1
83,2023-04-02 17:45:00,150,135,95,130,0,90,35,50,45,0,65,40,10,35,10,55,25,35,30,25,15,15,0,0,0,0,6,1
84,2023-04-02 18:00:00,150,135,95,115,0,85,25,50,40,0,55,35,10,30,10,40,35,40,30,20,15,15,0,20,20,0,6,1
85,2023-04-02 18:15:00,150,140,85,105,0,70,40,35,35,0,55,35,10,25,5,40,35,35,35,25,15,15,0,20,20,0,6,1
86,2023-04-02 18:30:00,150,140,75,100,0,60,30,35,30,0,55,35,10,25,5,35,35,35,35,20,15,20,0,20,20,0,6,1
87,2023-04-02 18:45:00,150,120,70,95,0,60,30,35,30,0,35,35,10,25,5,30,30,35,35,25,10,15,0,20,20,0,6,1
88,2023-04-02 19:00:00,130,110,70,95,45,50,20,15,20,0,25,30,10,10,5,25,30,30,25,15,5,15,0,20,20,0,6,1
89,2023-04-02 19:15:00,130,100,60,95,45,45,15,20,15,0,20,15,5,10,5,20,10,20,15,10,5,10,0,20,20,0,6,1
90,2023-04-02 19:30:00,120,90,50,85,55,40,20,20,10,0,15,10,5,10,5,15,5,10,10,10,5,5,0,20,20,0,6,1
91,2023-04-02 19:45:00,0,70,55,70,65,35,25,15,5,0,15,5,5,5,5,20,5,10,5,5,5,5,0,20,20,0,6,1
92,2023-04-02 20:00:00,0,0,60,60,55,45,25,20,15,0,20,5,5,5,5,20,10,10,5,5,5,5,0,10,20,0,6,1
93,2023-04-02 20:15:00,0,0,0,60,0,45,20,30,15,0,40,20,5,5,5,30,15,15,5,10,5,5,0,10,20,0,6,1
94,2023-04-02 20:30:00,0,0,0,0,0,0,20,45,15,0,40,25,5,15,5,30,15,20,20,10,5,15,0,0,0,0,6,1
95,2023-04-02 20:45:00,0,0,0,0,0,0,0,45,15,0,0,20,5,15,5,20,15,20,15,10,5,15,0,5,0,0,6,1
96,2023-04-03 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2023-04-03 09:15:00,175,180,55,100,25,10,0,15,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,0,0
98,2023-04-03 09:30:00,160,170,65,110,60,40,0,20,10,5,15,5,0,0,5,10,5,5,0,0,5,5,5,5,0,0,0,0
99,2023-04-03 09:45:00,170,160,80,105,75,50,0,20,20,5,20,10,0,5,5,20,10,5,10,5,5,5,5,5,0,0,0,0
100,2023-04-03 10:00:00,175,160,85,105,80,55,0,20,35,5,30,30,0,10,5,20,15,15,15,5,5,5,5,5,0,0,0,0
101,2023-04-03 10:15:00,165,150,100,110,75,60,15,35,40,20,50,30,5,10,5,25,20,20,15,10,5,5,5,5,0,0,0,0
102,2023-04-03 10:30:00,165,140,110,130,80,70,20,35,45,35,40,35,5,10,5,30,20,20,25,15,20,5,5,5,0,0,0,0
103,2023-04-03 10:45:00,165,130,115,130,85,70,20,45,45,35,40,35,5,10,5,45,20,30,25,25,15,5,20,5,0,0,0,0
104,2023-04-03 11:00:00,165,130,115,130,85,70,25,45,45,35,45,40,5,15,5,45,25,35,25,25,15,5,20,5,0,0,0,0
105,2023-04-03 11:15:00,165,130,140,120,90,70,15,30,45,30,45,40,10,25,5,35,30,40,25,25,10,5,10,5,0,5,0,0
106,2023-04-03 11:30:00,155,145,145,120,90,70,30,35,40,25,50,35,10,25,5,40,30,35,25,20,15,5,5,5,0,5,0,0
107,2023-04-03 11:45:00,155,150,125,125,85,70,35,30,40,25,50,45,10,25,5,45,25,30,30,25,15,5,5,5,0,5,0,0
108,2023-04-03 12:00:00,140,160,115,125,80,65,20,35,40,20,50,40,10,25,5,40,25,40,30,25,10,5,5,5,0,5,0,0
109,2023-04-03 12:15:00,140,145,105,120,80,65,25,35,40,15,50,45,10,30,5,40,25,35,30,25,5,10,5,5,5,5,0,0
110,2023-04-03 12:30:00,150,130,105,120,70,65,25,35,40,30,50,30,10,25,5,40,25,35,30,25,5,10,5,5,5,15,0,0
111,2023-04-03 12:45:00,150,105,95,120,70,65,20,45,40,35,35,35,5,20,5,40,25,35,30,20,15,10,5,5,5,10,0,0
112,2023-04-03 13:00:00,155,120,95,125,75,65,35,45,40,25,40,50,5,25,5,40,30,35,30,15,20,15,5,10,5,10,0,0
113,2023-04-03 13:15:00,150,125,110,135,75,65,20,45,40,25,50,40,5,30,5,35,30,30,25,25,20,15,5,10,10,5,0,0
114,2023-04-03 13:30:00,150,145,105,135,75,65,25,30,40,20,50,40,10,30,5,40,30,35,30,25,15,15,5,15,5,5,0,0
115,2023-04-03 13:45:00,150,150,105,120,75,65,25,35,40,20,50,40,10,25,5,40,30,35,25,20,10,10,5,15,5,5,0,0
116,2023-04-03 14:00:00,150,150,110,120,75,65,20,35,35,20,50,40,15,25,5,40,30,40,30,25,10,15,5,15,5,10,0,0
117,2023-04-03 14:15:00,140,160,110,120,90,65,30,50,40,20,50,35,15,25,5,40,25,40,30,25,20,15,5,20,5,5,0,0
118,2023-04-03 14:30:00,140,160,110,120,90,65,20,50,35,30,60,35,10,25,5,40,25,35,30,25,20,10,5,20,10,5,0,0
119,2023-04-03 14:45:00,150,150,120,120,90,70,35,45,35,30,60,40,10,30,5,45,25,35,30,25,20,10,5,20,15,5,0,0
120,2023-04-03 15:00:00,150,130,120,125,90,70,25,45,35,30,65,35,15,30,5,45,25,30,30,25,15,20,5,20,10,5,0,0
121,2023-04-03 15:15:00,150,105,120,125,85,75,25,30,40,30,50,40,5,30,5,45,30,30,30,25,20,15,15,20,10,5,0,0
122,2023-04-03 15:30:00,145,115,110,115,85,75,25,30,40,30,50,40,5,30,5,45,30,30,30,20,10,20,10,20,10,5,0,0
123,2023-04-03 15:45:00,135,125,110,120,85,70,30,35,40,20,50,35,10,25,5,45,30,45,30,20,10,15,5,25,10,15,0,0
124,2023-04-03 16:00:00,140,140,110,125,70,65,35,45,35,20,50,30,10,25,5,50,25,35,30,20,10,15,5,25,10,15,0,0
125,2023-04-03 16:15:00,150,150,120,125,70,60,20,35,35,35,40,30,10,25,5,45,25,40,30,20,20,15,5,15,10,15,0,0
126,2023-04-03 16:30:00,150,140,115,120,70,60,20,35,40,35,30,35,10,25,5,45,25,30,25,20,20,15,5,15,5,10,0,0
127,2023-04-03 16:45:00,150,140,120,110,70,60,45,45,40,35,40,35,5,20,5,35,25,30,25,20,15,15,5,15,5,5,0,0
128,2023-04-03 17:00:00,145,145,125,110,70,60,30,20,35,30,40,30,5,25,5,25,25,30,25,20,15,15,5,5,5,0,0,0
129,2023-04-03 17:15:00,140,140,125,110,70,60,30,50,30,25,40,30,5,30,5,35,20,30,25,20,15,15,5,5,5,0,0,0
130,2023-04-03 17:30:00,155,140,120,115,65,60,20,35,35,0,50,35,5,30,5,35,20,25,25,15,15,10,0,0,0,0,0,0
131,2023-04-03 17:45:00,155,130,120,110,65,60,15,35,25,0,40,35,5,30,5,35,20,30,25,15,20,10,0,0,0,0,0,0
132,2023-04-03 18:00:00,145,130,105,100,65,60,20,35,25,0,40,30,5,25,5,40,20,25,25,15,20,15,0,0,0,0,0,0
133,2023-04-03 18:15:00,145,130,115,90,55,50,25,40,30,0,40,30,5,25,5,40,20,25,20,15,20,10,0,20,20,0,0,0
134,2023-04-03 18:30:00,135,125,110,85,55,45,25,20,25,0,30,30,5,10,5,25,15,30,20,20,5,15,0,20,20,0,0,0
135,2023-04-03 18:45:00,130,105,110,80,55,45,15,20,25,0,30,30,10,10,5,25,15,30,15,15,5,15,0,20,20,0,0,0
136,2023-04-03 19:00:00,115,100,90,85,45,45,20,20,15,0,20,20,10,10,5,25,15,20,15,20,5,15,0,20,20,0,0,0
137,2023-04-03 19:15:00,105,90,85,85,40,40,20,15,15,0,20,10,5,10,5,25,15,15,15,10,5,10,0,20,20,0,0,0
138,2023-04-03 19:30:00,0,85,95,80,40,40,20,15,10,0,15,5,5,10,5,20,15,15,15,5,5,5,0,20,20,0,0,0
139,2023-04-03 19:45:00,0,75,0,70,30,35,25,15,5,0,15,5,5,5,5,20,15,15,10,5,5,5,0,20,20,0,0,0
140,2023-04-03 20:00:00,0,0,0,0,40,40,15,0,20,0,30,5,5,5,5,15,15,15,10,5,5,5,0,20,20,0,0,0
141,2023-04-03 20:15:00,0,0,0,0,0,0,15,0,20,0,30,20,5,5,5,20,10,15,10,10,10,10,0,0,0,0,0,0
142,2023-04-03 20:30:00,0,0,0,0,0,0,20,0,15,0,0,25,5,5,5,25,10,20,10,10,5,10,0,0,0,0,0,0
143,2023-04-03 20:45:00,0,0,0,0,0,0,0,0,15,5,0,0,5,0,5,25,15,20,10,5,5,10,0,5,0,0,0,0
144,2023-04-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,2023-04-04 09:15:00,160,130,70,110,15,5,0,15,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,1,0
146,2023-04-04 09:30:00,170,130,80,110,55,25,0,20,0,5,20,5,0,0,5,10,10,5,0,0,5,5,5,5,0,0,1,0
147,2023-04-04 09:45:00,180,140,80,100,80,45,0,20,0,5,25,15,0,5,5,20,10,5,10,10,5,5,5,5,0,0,1,0
148,2023-04-04 10:00:00,170,140,95,0,80,60,0,20,0,15,35,25,0,10,5,30,15,15,15,10,5,5,10,5,0,0,1,0
149,2023-04-04 10:15:00,170,150,110,0,80,70,20,40,0,25,45,40,5,15,5,40,20,25,25,25,10,5,20,5,0,0,1,0
150,2023-04-04 10:30:00,160,170,120,0,85,75,15,45,0,35,45,40,5,20,5,35,20,35,25,30,15,5,20,5,0,0,1,0
151,2023-04-04 10:45:00,160,180,125,0,85,80,25,45,20,40,70,50,5,25,5,45,25,35,35,30,25,5,25,5,0,0,1,0
152,2023-04-04 11:00:00,165,190,120,0,90,75,25,45,45,35,60,50,10,25,5,45,25,30,35,30,20,5,25,5,0,0,1,0
153,2023-04-04 11:15:00,160,180,120,0,95,80,30,35,50,35,60,45,10,25,10,45,30,35,30,25,15,5,15,5,0,0,1,0
154,2023-04-04 11:30:00,145,160,120,45,85,85,30,40,50,30,55,40,10,30,10,45,25,35,30,25,15,5,10,5,0,5,1,0
155,2023-04-04 11:45:00,145,160,110,120,80,80,20,35,40,25,55,45,10,30,10,45,30,40,30,25,15,5,10,5,0,5,1,0
156,2023-04-04 12:00:00,140,140,110,120,80,75,20,35,40,20,55,45,10,30,10,40,30,35,30,25,10,10,10,5,0,5,1,0
157,2023-04-04 12:15:00,140,140,110,100,80,70,35,30,45,15,55,45,15,30,10,40,25,35,35,25,10,10,10,5,5,5,1,0
158,2023-04-04 12:30:00,130,120,100,90,85,65,25,30,45,20,50,45,15,30,10,40,30,40,35,20,5,10,10,5,5,5,1,0
159,2023-04-04 12:45:00,130,115,95,100,90,65,35,45,40,20,50,35,15,25,5,40,30,40,40,20,10,10,5,15,5,5,1,0
160,2023-04-04 13:00:00,130,115,95,120,95,65,35,30,40,35,50,40,15,20,5,40,25,35,40,25,15,10,5,25,5,5,1,0
161,2023-04-04 13:15:00,150,110,95,140,95,75,20,35,40,35,40,40,10,25,5,40,25,35,35,25,15,15,5,25,5,5,1,0
162,2023-04-04 13:30:00,160,120,95,140,85,75,25,35,45,35,40,40,15,30,5,45,30,35,35,25,15,15,5,5,5,5,1,0
163,2023-04-04 13:45:00,160,130,95,140,85,75,25,35,40,20,50,35,10,25,10,50,30,35,35,20,15,10,5,25,5,5,1,0
164,2023-04-04 14:00:00,160,130,100,130,80,75,25,35,40,15,50,40,15,25,10,50,30,35,35,25,15,10,5,25,5,0,1,0
165,2023-04-04 14:15:00,150,130,110,130,80,70,35,35,40,15,60,45,15,35,10,50,25,35,35,25,20,10,5,25,5,0,1,0
166,2023-04-04 14:30:00,145,120,115,130,80,65,35,55,0,20,50,50,15,35,5,50,30,40,40,30,20,20,5,15,5,5,1,0
167,2023-04-04 14:45:00,145,120,115,140,85,65,35,50,0,35,50,45,15,35,5,45,35,40,40,30,20,20,5,20,5,5,1,0
168,2023-04-04 15:00:00,145,125,115,150,90,65,35,35,0,30,50,45,15,35,5,45,35,40,40,30,15,20,10,25,15,5,1,0
169,2023-04-04 15:15:00,145,125,115,150,85,65,40,40,0,30,50,50,15,35,10,45,35,40,30,30,20,20,10,25,20,10,1,0
170,2023-04-04 15:30:00,150,125,115,130,75,70,40,40,0,25,55,50,15,35,10,45,35,40,30,25,15,20,10,25,15,5,1,0
171,2023-04-04 15:45:00,145,120,115,125,75,75,30,40,0,30,60,45,15,30,10,45,35,35,30,25,5,15,10,25,20,0,1,0
172,2023-04-04 16:00:00,145,120,125,125,75,70,40,50,0,30,60,40,15,30,10,45,15,35,30,25,15,15,15,15,15,0,1,0
173,2023-04-04 16:15:00,155,125,125,135,75,70,25,50,0,30,60,35,10,30,5,45,20,35,35,25,20,20,5,15,15,0,1,0
174,2023-04-04 16:30:00,155,130,125,130,75,65,20,35,0,30,50,35,10,30,5,40,25,35,30,20,20,20,5,20,15,5,1,0
175,2023-04-04 16:45:00,150,130,120,130,75,65,45,35,0,30,30,40,10,30,5,40,25,25,30,20,25,15,5,15,15,5,1,0
176,2023-04-04 17:00:00,150,130,120,130,75,65,25,35,0,30,35,40,5,30,5,40,30,30,25,20,25,15,5,15,15,0,1,0
177,2023-04-04 17:15:00,140,130,110,120,75,65,30,40,0,30,50,30,5,30,5,40,30,30,25,20,10,15,5,15,15,0,1,0
178,2023-04-04 17:30:00,140,130,110,120,65,65,30,40,15,0,50,40,5,25,10,35,25,30,20,20,20,15,5,0,0,0,1,0
179,2023-04-04 17:45:00,140,130,110,120,65,65,15,40,40,0,50,40,5,20,10,35,25,30,20,20,25,15,0,0,0,0,1,0
180,2023-04-04 18:00:00,140,130,110,120,65,60,20,45,40,0,50,35,5,20,10,40,25,30,20,20,15,10,0,20,20,0,1,0
181,2023-04-04 18:15:00,140,130,110,100,65,60,20,35,40,0,40,35,10,25,5,35,25,35,0,25,10,15,0,20,20,0,1,0
182,2023-04-04 18:30:00,140,120,95,100,65,55,25,35,0,0,30,35,10,20,5,35,25,30,0,25,5,20,0,30,20,0,1,0
183,2023-04-04 18:45:00,130,120,95,90,60,55,15,15,0,0,30,35,15,20,5,35,15,25,0,20,5,15,0,30,20,0,1,0
184,2023-04-04 19:00:00,120,110,90,90,55,50,15,20,0,0,25,30,10,20,5,30,15,25,0,15,5,15,0,30,20,0,1,0
185,2023-04-04 19:15:00,105,90,95,95,45,40,20,20,5,0,25,25,5,15,5,20,15,20,0,15,5,15,0,30,20,0,1,0
186,2023-04-04 19:30:00,100,75,90,80,35,35,20,20,5,0,15,15,5,5,5,15,15,10,0,10,5,10,0,30,20,0,1,0
