,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
20,2021-12-01 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
21,2021-12-01 14:15:00,30,25,20,25,25,0,20,20,10,0,30,5,5,5,5,5,5,15,5,5,15,15,0,20,20,5,2,Wednesday
22,2021-12-01 14:30:00,30,25,20,30,30,0,10,25,10,0,20,5,5,5,5,10,10,20,5,5,15,10,0,20,20,5,2,Wednesday
23,2021-12-01 14:45:00,30,25,20,30,30,0,15,25,10,0,20,5,5,5,5,10,10,10,5,5,10,25,0,20,20,5,2,Wednesday
24,2021-12-01 15:00:00,25,25,20,25,25,0,25,25,5,0,25,5,5,5,5,15,5,10,5,5,20,15,0,20,20,10,2,Wednesday
25,2021-12-01 15:15:00,25,25,20,25,20,0,10,25,5,0,20,5,5,5,5,10,5,10,5,5,15,10,0,20,20,10,2,Wednesday
26,2021-12-01 15:30:00,30,25,25,0,20,0,25,25,5,20,20,5,5,5,5,10,5,15,5,5,20,15,5,20,20,10,2,Wednesday
27,2021-12-01 15:45:00,30,25,30,0,25,0,25,25,5,20,20,5,5,5,5,10,10,15,5,5,15,15,5,5,15,5,2,Wednesday
28,2021-12-01 16:00:00,25,35,30,0,25,0,35,25,10,30,10,5,5,5,5,15,15,15,5,10,15,20,5,5,15,5,2,Wednesday
29,2021-12-01 16:15:00,25,30,30,0,25,0,20,20,5,30,10,5,5,5,10,20,5,15,5,5,20,20,5,5,10,10,2,Wednesday
30,2021-12-01 16:30:00,25,35,30,0,20,0,25,35,5,35,10,5,5,5,10,15,5,15,5,5,20,20,5,5,10,5,2,Wednesday
31,2021-12-01 16:45:00,25,35,30,0,20,0,10,20,5,55,10,5,5,5,5,15,5,15,5,5,15,15,5,10,10,5,2,Wednesday
32,2021-12-01 17:00:00,25,35,35,15,15,0,30,20,5,45,10,5,5,5,5,15,5,10,5,5,15,15,5,15,10,0,2,Wednesday
33,2021-12-01 17:15:00,25,35,30,40,15,0,25,25,5,45,10,5,5,5,5,10,5,10,5,5,15,15,5,10,10,0,2,Wednesday
34,2021-12-01 17:30:00,30,45,30,40,20,0,10,20,5,45,10,5,5,5,5,10,5,10,5,5,15,20,5,10,10,0,2,Wednesday
35,2021-12-01 17:45:00,35,45,30,40,20,0,30,25,5,45,10,5,5,5,5,10,5,10,5,5,20,15,5,10,10,0,2,Wednesday
36,2021-12-01 18:00:00,35,45,30,45,15,0,30,20,5,45,10,5,5,5,5,10,5,10,5,5,15,15,5,15,10,0,2,Wednesday
37,2021-12-01 18:15:00,35,45,25,45,10,0,20,25,15,35,10,5,5,5,5,10,5,10,5,5,15,15,5,5,10,0,2,Wednesday
38,2021-12-01 18:30:00,35,40,25,45,5,0,25,25,20,35,10,10,5,5,5,10,5,10,5,5,15,15,5,5,5,0,2,Wednesday
39,2021-12-01 18:45:00,35,35,30,40,5,0,5,20,15,35,10,15,5,10,5,10,5,10,5,5,15,15,5,5,0,0,2,Wednesday
40,2021-12-01 19:00:00,35,35,30,35,10,0,15,20,15,35,10,15,5,5,5,10,5,10,5,5,10,15,5,5,0,0,2,Wednesday
41,2021-12-01 19:15:00,35,35,30,35,5,0,5,20,10,35,10,10,5,5,5,10,5,10,5,5,10,15,5,5,0,0,2,Wednesday
42,2021-12-01 19:30:00,35,35,30,35,5,0,10,20,10,45,10,10,5,5,5,10,5,10,5,5,5,15,5,5,0,0,2,Wednesday
43,2021-12-01 19:45:00,30,35,20,30,5,0,15,25,10,30,10,5,5,5,5,10,5,5,5,5,5,15,5,10,0,0,2,Wednesday
44,2021-12-01 20:00:00,30,25,10,15,5,0,0,0,5,10,10,5,5,5,5,10,5,5,5,5,5,10,5,10,0,0,2,Wednesday
45,2021-12-01 20:15:00,30,35,25,40,5,0,0,0,5,35,10,5,5,5,5,10,5,5,5,5,5,5,5,10,0,0,2,Wednesday
46,2021-12-01 20:30:00,30,30,30,0,5,0,0,0,5,0,10,5,5,5,5,10,5,5,5,5,5,15,0,10,0,0,2,Wednesday
47,2021-12-01 20:45:00,20,25,0,0,5,0,0,0,5,0,10,5,5,5,5,5,5,5,5,5,5,15,0,10,0,0,2,Wednesday
48,2021-12-02 09:00:00,30,10,10,5,5,0,0,0,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,3,Thursday
49,2021-12-02 09:15:00,30,30,15,15,5,0,0,0,5,10,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,3,Thursday
50,2021-12-02 09:30:00,30,60,25,20,5,0,0,0,5,10,10,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,3,Thursday
51,2021-12-02 09:45:00,30,50,35,30,10,0,0,0,5,25,10,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,3,Thursday
52,2021-12-02 10:00:00,25,45,40,35,15,0,10,25,5,30,10,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,3,Thursday
53,2021-12-02 10:15:00,25,35,40,35,25,0,10,25,5,25,10,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,3,Thursday
54,2021-12-02 10:30:00,30,30,40,35,25,0,20,25,10,25,20,5,5,5,5,5,5,5,5,5,10,5,5,5,0,0,3,Thursday
55,2021-12-02 10:45:00,30,25,35,35,25,0,5,25,5,20,20,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,3,Thursday
56,2021-12-02 11:00:00,30,25,45,40,30,0,15,25,5,0,20,5,5,0,5,5,5,5,5,5,15,5,0,0,0,0,3,Thursday
57,2021-12-02 11:15:00,30,25,45,35,30,0,15,25,10,0,20,5,5,0,5,5,5,5,5,5,10,5,0,0,0,0,3,Thursday
58,2021-12-02 11:30:00,30,25,35,30,25,0,5,25,10,0,20,5,5,0,5,10,5,10,5,5,15,5,0,0,0,0,3,Thursday
59,2021-12-02 11:45:00,30,25,30,35,30,0,10,25,15,10,20,5,5,0,5,10,5,10,5,5,15,10,5,5,5,0,3,Thursday
60,2021-12-02 12:00:00,30,25,35,35,35,0,5,25,10,10,20,5,5,0,5,10,10,10,5,5,15,10,5,5,5,5,3,Thursday
61,2021-12-02 12:15:00,30,30,25,35,30,0,5,25,5,10,20,5,5,5,5,10,5,10,5,5,15,15,5,5,5,5,3,Thursday
62,2021-12-02 12:30:00,30,30,25,35,25,0,15,20,5,15,10,5,5,5,5,10,5,10,5,5,10,10,5,5,5,15,3,Thursday
63,2021-12-02 12:45:00,25,30,25,30,25,0,20,20,5,0,10,5,5,5,5,10,5,10,5,5,5,10,0,0,0,10,3,Thursday
64,2021-12-02 13:00:00,40,35,35,35,25,0,30,20,10,0,10,5,5,5,5,10,5,15,5,5,20,10,0,20,20,10,3,Thursday
65,2021-12-02 13:15:00,50,35,35,30,25,0,15,20,5,0,10,5,5,5,5,10,5,15,5,5,10,10,0,20,20,10,3,Thursday
66,2021-12-02 13:30:00,45,35,40,35,25,0,20,20,15,0,10,5,5,10,5,10,5,15,5,5,15,10,0,20,20,10,3,Thursday
67,2021-12-02 13:45:00,45,40,35,30,25,0,30,25,5,0,20,5,5,10,5,10,5,15,5,5,15,10,0,20,20,10,3,Thursday
68,2021-12-02 14:00:00,45,40,30,30,30,0,15,25,5,0,20,5,5,10,5,10,5,15,5,5,20,15,0,20,20,5,3,Thursday
69,2021-12-02 14:15:00,45,35,25,25,40,0,25,25,5,0,20,5,5,10,5,10,5,20,5,5,15,20,0,20,20,5,3,Thursday
70,2021-12-02 14:30:00,45,35,30,30,35,0,30,25,15,10,15,5,5,10,5,15,5,15,5,5,15,15,0,20,20,15,3,Thursday
71,2021-12-02 14:45:00,45,40,30,30,35,0,15,20,5,10,15,5,0,10,5,15,5,15,5,5,10,15,0,20,20,15,3,Thursday
72,2021-12-02 15:00:00,45,40,30,30,25,0,20,30,10,10,15,5,0,10,5,15,5,15,5,5,25,15,0,0,0,10,3,Thursday
73,2021-12-02 15:15:00,40,40,30,30,25,0,30,25,5,10,15,5,0,10,5,15,5,15,5,5,20,20,0,0,0,10,3,Thursday
74,2021-12-02 15:30:00,40,40,30,35,30,0,15,25,5,25,15,5,0,10,5,15,5,15,5,10,20,15,5,5,5,10,3,Thursday
75,2021-12-02 15:45:00,40,30,35,35,30,0,30,35,10,30,10,5,0,10,5,10,10,15,5,10,15,10,5,5,5,10,3,Thursday
76,2021-12-02 16:00:00,40,30,40,30,25,0,35,25,10,30,10,5,5,10,10,10,5,15,5,10,15,15,5,5,10,10,3,Thursday
77,2021-12-02 16:15:00,40,30,35,25,25,0,20,35,10,30,10,5,5,5,10,10,5,15,5,15,20,15,5,5,10,5,3,Thursday
78,2021-12-02 16:30:00,40,30,35,30,20,0,25,35,5,40,10,5,5,5,10,15,5,15,5,15,20,15,5,5,5,10,3,Thursday
79,2021-12-02 16:45:00,40,45,30,30,20,0,35,35,10,40,10,5,5,5,10,15,5,15,5,10,20,20,5,5,5,10,3,Thursday
80,2021-12-02 17:00:00,40,45,25,35,25,0,25,20,5,40,10,5,5,5,10,10,5,15,10,10,15,15,5,5,5,0,3,Thursday
81,2021-12-02 17:15:00,40,45,30,30,25,0,30,35,5,40,10,5,5,5,10,10,5,15,10,5,15,15,5,5,5,0,3,Thursday
82,2021-12-02 17:30:00,40,45,35,30,20,0,35,20,5,40,10,5,5,5,10,5,5,15,10,5,15,20,5,5,5,0,3,Thursday
83,2021-12-02 17:45:00,40,40,35,35,15,0,20,25,5,45,10,5,5,10,10,5,5,15,5,5,15,15,5,5,5,0,3,Thursday
84,2021-12-02 18:00:00,40,40,40,40,15,0,30,20,10,45,10,5,5,5,10,5,5,10,5,5,15,20,5,5,5,0,3,Thursday
85,2021-12-02 18:15:00,40,40,40,40,20,0,20,25,15,35,10,5,5,10,10,5,5,10,5,5,15,20,5,5,5,0,3,Thursday
86,2021-12-02 18:30:00,40,40,40,25,20,0,20,20,25,35,10,10,5,10,10,5,5,10,5,5,15,20,5,5,5,0,3,Thursday
87,2021-12-02 18:45:00,40,35,35,25,15,0,10,25,10,45,10,10,5,10,10,5,5,10,5,5,15,20,5,5,0,0,3,Thursday
88,2021-12-02 19:00:00,35,35,30,30,15,0,15,25,5,50,10,10,5,10,10,5,5,10,5,5,15,20,5,10,0,0,3,Thursday
89,2021-12-02 19:15:00,30,35,30,30,15,0,25,25,5,35,10,10,5,10,10,5,5,10,5,5,5,20,5,15,0,0,3,Thursday
90,2021-12-02 19:30:00,30,30,30,25,10,0,15,25,15,30,10,5,5,10,10,5,5,10,5,5,5,15,5,15,0,0,3,Thursday
91,2021-12-02 19:45:00,30,30,30,25,5,0,15,25,15,30,10,5,5,5,10,5,5,10,5,5,5,15,5,15,0,0,3,Thursday
92,2021-12-02 20:00:00,25,30,15,15,5,0,0,0,5,30,10,5,5,5,10,5,5,5,5,5,5,20,5,10,0,0,3,Thursday
93,2021-12-02 20:15:00,25,25,40,25,5,0,0,0,5,30,10,5,5,5,10,5,5,5,5,5,5,15,5,5,0,0,3,Thursday
94,2021-12-02 20:30:00,20,25,40,25,5,0,0,0,5,25,10,5,5,5,10,5,5,5,5,5,5,15,0,5,0,0,3,Thursday
95,2021-12-02 20:45:00,15,25,0,0,5,0,0,0,5,20,10,5,5,5,10,5,5,5,5,5,5,10,0,5,0,0,3,Thursday
96,2021-12-03 09:00:00,25,15,5,5,5,0,0,0,5,5,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,4,Friday
97,2021-12-03 09:15:00,30,50,10,15,5,0,0,0,5,10,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,4,Friday
98,2021-12-03 09:30:00,30,70,25,20,5,0,0,0,5,15,10,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,4,Friday
99,2021-12-03 09:45:00,30,70,35,40,10,0,0,0,0,25,10,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,4,Friday
100,2021-12-03 10:00:00,30,65,45,40,25,0,5,5,0,35,10,5,5,5,5,5,5,5,5,5,10,5,5,5,0,0,4,Friday
101,2021-12-03 10:15:00,25,65,45,40,25,0,10,5,0,35,10,10,5,5,5,5,5,5,5,5,15,5,5,5,0,0,4,Friday
102,2021-12-03 10:30:00,25,65,40,35,25,0,15,25,0,30,10,10,5,5,5,5,5,5,5,5,15,5,5,5,0,0,4,Friday
103,2021-12-03 10:45:00,35,25,40,35,30,0,10,35,0,20,10,10,5,5,5,5,5,5,5,5,10,5,5,5,0,0,4,Friday
104,2021-12-03 11:00:00,35,25,50,45,35,0,10,25,0,0,10,10,5,5,5,5,5,15,5,5,15,10,5,5,0,0,4,Friday
105,2021-12-03 11:15:00,35,25,50,45,35,0,15,35,5,0,20,15,5,5,5,5,5,15,5,5,15,10,0,0,0,0,4,Friday
106,2021-12-03 11:30:00,35,25,40,35,30,0,5,25,5,0,20,10,5,5,5,10,5,15,5,5,20,10,0,0,0,0,4,Friday
107,2021-12-03 11:45:00,35,25,35,35,30,0,10,25,10,0,20,5,5,5,5,10,5,15,5,10,15,10,0,5,5,0,4,Friday
108,2021-12-03 12:00:00,35,25,30,40,25,0,20,25,15,0,20,5,5,5,5,10,5,15,5,10,15,10,0,5,5,5,4,Friday
109,2021-12-03 12:15:00,40,30,30,40,30,0,30,20,15,10,15,5,5,5,5,10,5,15,10,10,15,5,0,5,5,5,4,Friday
110,2021-12-03 12:30:00,35,30,30,35,30,0,10,25,10,5,10,5,5,5,5,15,10,15,10,10,15,5,5,5,5,5,4,Friday
111,2021-12-03 12:45:00,35,40,30,30,35,0,20,35,10,10,10,5,5,5,5,15,10,20,10,10,15,10,5,5,0,5,4,Friday
112,2021-12-03 13:00:00,35,40,30,30,25,0,30,20,5,10,15,5,5,5,5,15,10,15,10,15,20,15,5,20,20,5,4,Friday
113,2021-12-03 13:15:00,30,35,30,40,30,0,15,25,5,10,15,5,5,5,5,15,10,15,10,10,15,15,5,20,20,5,4,Friday
114,2021-12-03 13:30:00,35,40,30,45,30,0,20,20,20,10,15,5,5,5,5,15,10,15,10,10,15,15,5,20,20,5,4,Friday
115,2021-12-03 13:45:00,35,40,35,35,35,0,30,20,15,10,10,15,5,5,5,15,10,25,10,10,15,15,5,20,20,5,4,Friday
116,2021-12-03 14:00:00,40,40,35,25,35,0,30,20,10,0,15,10,5,5,5,15,10,20,15,10,15,15,0,20,20,5,4,Friday
117,2021-12-03 14:15:00,35,40,30,25,40,0,25,20,10,0,15,5,5,10,5,20,10,20,10,10,15,20,0,20,20,5,4,Friday
118,2021-12-03 14:30:00,35,40,30,35,40,0,25,25,5,0,20,5,5,10,5,15,5,15,10,10,20,15,0,20,20,5,4,Friday
119,2021-12-03 14:45:00,35,40,30,35,35,0,35,25,10,0,15,10,5,10,5,15,5,20,10,15,15,15,0,20,20,5,4,Friday
120,2021-12-03 15:00:00,35,40,40,30,30,0,25,25,10,0,15,5,5,10,5,20,10,20,10,10,25,20,0,0,0,5,4,Friday
121,2021-12-03 15:15:00,30,40,40,25,35,0,15,35,10,0,15,5,5,10,5,20,10,20,5,10,20,20,0,0,0,10,4,Friday
122,2021-12-03 15:30:00,40,40,40,35,30,0,40,35,10,25,15,5,5,5,5,20,10,20,5,10,20,10,10,5,5,15,4,Friday
123,2021-12-03 15:45:00,35,40,35,35,30,0,40,35,10,25,20,5,5,5,5,20,10,20,10,5,20,15,5,5,5,15,4,Friday
124,2021-12-03 16:00:00,35,40,30,35,30,0,30,35,10,30,20,5,5,10,10,20,10,15,10,15,15,15,5,5,5,5,4,Friday
125,2021-12-03 16:15:00,35,45,30,35,30,0,25,25,15,35,15,5,5,10,10,15,10,15,10,15,15,15,5,5,15,5,4,Friday
126,2021-12-03 16:30:00,35,45,40,35,30,0,25,35,20,45,15,5,5,10,10,20,15,15,5,10,20,15,5,10,15,10,4,Friday
127,2021-12-03 16:45:00,35,45,40,35,30,0,35,40,15,45,10,5,5,10,10,15,15,20,5,10,20,15,5,10,10,10,4,Friday
128,2021-12-03 17:00:00,35,45,35,35,25,0,35,35,15,45,10,5,5,10,10,15,15,20,5,10,15,15,5,10,10,0,4,Friday
129,2021-12-03 17:15:00,35,45,35,40,25,0,25,25,15,45,10,5,5,10,10,15,5,15,5,15,15,15,5,10,10,0,4,Friday
130,2021-12-03 17:30:00,35,45,35,35,25,0,30,25,15,45,10,5,5,10,10,15,5,15,5,10,15,20,5,10,10,0,4,Friday
131,2021-12-03 17:45:00,35,45,45,30,25,0,20,35,10,40,10,5,5,10,10,10,5,15,5,5,20,20,5,10,10,0,4,Friday
132,2021-12-03 18:00:00,35,45,45,30,20,0,30,25,10,45,10,5,5,10,5,10,5,15,5,5,20,20,5,10,10,0,4,Friday
133,2021-12-03 18:15:00,35,45,40,35,20,0,40,25,10,45,10,10,5,10,5,10,10,15,5,5,15,20,5,10,10,0,4,Friday
134,2021-12-03 18:30:00,35,45,40,35,20,0,20,35,5,45,15,15,0,10,5,15,5,15,5,5,15,20,5,10,10,0,4,Friday
135,2021-12-03 18:45:00,35,45,40,35,15,0,30,35,10,40,15,15,5,10,5,15,10,15,5,5,15,20,5,10,0,0,4,Friday
136,2021-12-03 19:00:00,35,45,35,35,15,0,35,35,15,40,20,20,5,10,5,10,5,10,10,5,15,20,5,15,0,0,4,Friday
137,2021-12-03 19:15:00,35,45,35,25,20,0,25,20,10,45,15,20,5,5,5,10,5,10,10,5,15,20,5,15,0,0,4,Friday
138,2021-12-03 19:30:00,35,45,35,25,20,0,10,20,15,45,10,15,10,5,5,10,5,15,10,5,15,10,5,15,0,0,4,Friday
139,2021-12-03 19:45:00,35,40,40,20,5,0,15,20,15,35,10,15,10,10,5,10,5,10,10,5,10,15,5,20,0,0,4,Friday
140,2021-12-03 20:00:00,35,35,25,15,5,0,0,0,5,30,10,10,10,10,5,5,5,5,5,5,5,10,5,10,0,0,4,Friday
141,2021-12-03 20:15:00,35,35,35,30,15,0,0,0,15,45,10,5,10,10,10,5,5,5,5,5,5,15,5,0,0,0,4,Friday
142,2021-12-03 20:30:00,35,35,45,25,15,0,0,0,15,0,10,10,10,10,5,5,5,5,5,5,5,15,0,5,0,0,4,Friday
143,2021-12-03 20:45:00,30,35,0,20,5,0,0,0,15,0,10,10,10,10,5,5,5,5,5,5,5,15,0,5,0,0,4,Friday
144,2021-12-04 09:00:00,25,55,20,15,10,0,0,0,5,10,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,5,Saturday
145,2021-12-04 09:15:00,25,60,25,25,15,0,0,0,5,15,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,5,Saturday
146,2021-12-04 09:30:00,60,60,35,40,20,0,0,0,10,35,10,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,Saturday
147,2021-12-04 09:45:00,70,60,40,50,25,0,0,0,10,40,10,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,Saturday
148,2021-12-04 10:00:00,90,35,40,55,35,0,5,20,15,35,20,15,5,5,5,10,10,5,5,5,10,5,5,5,0,0,5,Saturday
149,2021-12-04 10:15:00,80,35,40,55,40,0,15,20,10,30,20,15,5,5,5,10,10,5,5,5,15,5,5,5,0,0,5,Saturday
150,2021-12-04 10:30:00,70,15,40,40,35,0,15,20,10,20,20,15,5,5,5,15,10,10,5,10,15,5,5,5,0,0,5,Saturday
151,2021-12-04 10:45:00,35,15,40,40,35,0,5,40,10,15,10,15,5,5,5,15,10,10,5,10,5,10,5,5,0,0,5,Saturday
152,2021-12-04 11:00:00,35,15,50,40,35,0,15,25,10,0,10,5,5,5,5,15,5,10,5,10,5,10,5,5,0,0,5,Saturday
153,2021-12-04 11:15:00,35,15,40,45,40,0,20,25,10,0,15,5,5,5,5,15,5,10,5,10,10,10,0,0,0,0,5,Saturday
154,2021-12-04 11:30:00,30,15,35,45,35,0,5,25,5,0,10,5,5,5,5,15,5,10,5,5,15,5,0,0,0,0,5,Saturday
155,2021-12-04 11:45:00,35,15,35,40,30,0,15,25,5,0,10,10,5,5,5,15,10,10,5,5,10,5,0,0,5,0,5,Saturday
156,2021-12-04 12:00:00,35,20,35,35,30,0,25,25,5,10,20,10,5,5,5,15,5,10,5,5,15,5,0,0,5,5,5,Saturday
157,2021-12-04 12:15:00,35,20,35,30,30,0,25,20,5,10,20,15,5,5,5,15,10,15,5,5,15,5,0,0,5,5,5,Saturday
158,2021-12-04 12:30:00,40,20,35,30,35,0,35,20,10,10,15,5,5,5,5,20,10,20,5,5,5,5,0,0,5,5,5,Saturday
159,2021-12-04 12:45:00,40,20,35,35,35,0,25,20,15,10,15,5,5,5,5,20,10,20,5,10,5,10,0,0,0,5,5,Saturday
160,2021-12-04 13:00:00,40,20,35,45,30,0,30,25,15,0,10,5,5,5,5,20,10,20,5,15,20,10,0,20,15,5,5,Saturday
161,2021-12-04 13:15:00,35,15,30,40,30,0,20,25,5,0,10,5,5,5,5,15,10,20,10,5,20,10,0,20,5,5,5,Saturday
162,2021-12-04 13:30:00,40,15,25,40,30,0,20,20,10,0,10,5,5,15,5,20,10,10,10,5,15,10,0,20,5,5,5,Saturday
163,2021-12-04 13:45:00,40,20,30,40,30,0,35,20,15,0,10,5,5,15,5,20,10,10,10,5,15,15,0,20,5,5,5,Saturday
164,2021-12-04 14:00:00,40,20,30,35,30,0,15,20,10,0,10,10,5,15,5,20,5,20,10,10,15,15,0,20,20,5,5,Saturday
165,2021-12-04 14:15:00,40,20,25,35,30,0,25,20,5,0,15,5,5,15,5,20,10,20,10,10,10,10,0,20,20,5,5,Saturday
166,2021-12-04 14:30:00,40,20,25,40,35,0,30,35,10,0,15,5,5,15,5,20,10,20,10,10,10,10,0,20,20,5,5,Saturday
167,2021-12-04 14:45:00,45,20,25,45,35,0,15,25,5,0,15,15,5,15,5,20,10,15,10,10,15,15,0,20,20,5,5,Saturday
168,2021-12-04 15:00:00,45,20,35,30,35,0,25,35,10,0,15,15,5,10,5,20,10,15,10,15,25,15,0,0,0,10,5,Saturday
169,2021-12-04 15:15:00,45,20,35,35,35,0,35,25,10,0,10,10,5,20,5,25,10,15,10,5,15,15,0,0,0,10,5,Saturday
170,2021-12-04 15:30:00,50,20,40,40,35,0,25,40,10,25,15,10,5,20,5,20,10,15,10,5,20,15,5,5,5,5,5,Saturday
171,2021-12-04 15:45:00,50,20,30,40,35,0,30,35,15,25,15,15,5,20,5,25,10,15,10,5,20,10,5,10,5,5,5,Saturday
172,2021-12-04 16:00:00,45,20,35,35,30,0,35,35,15,35,15,15,5,15,5,25,10,15,10,5,15,15,5,10,5,5,5,Saturday
173,2021-12-04 16:15:00,40,20,35,30,30,0,30,25,15,45,15,15,5,15,5,15,10,20,10,5,20,10,5,15,15,5,5,Saturday
174,2021-12-04 16:30:00,35,20,35,30,30,0,25,25,15,50,15,15,5,15,10,25,15,20,10,5,20,15,5,15,15,10,5,Saturday
175,2021-12-04 16:45:00,35,25,35,40,30,0,40,35,15,50,15,15,5,15,5,25,15,20,10,10,20,15,5,15,15,10,5,Saturday
176,2021-12-04 17:00:00,35,25,30,35,30,0,40,35,15,55,15,15,5,10,5,25,10,20,15,10,15,15,5,15,10,0,5,Saturday
177,2021-12-04 17:15:00,30,30,30,40,30,0,35,35,10,55,15,15,5,10,5,10,10,15,15,10,20,20,5,15,10,0,5,Saturday
178,2021-12-04 17:30:00,30,30,40,40,25,0,35,35,15,55,15,15,5,15,5,15,10,20,10,10,20,15,5,15,10,0,5,Saturday
179,2021-12-04 17:45:00,25,30,40,35,25,0,40,35,15,45,15,15,5,15,10,15,10,20,10,5,20,20,5,10,10,0,5,Saturday
