,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
25,2022-06-01 15:15:00,50,40,50,25,5,15,20,15,5,0,15,5,5,5,5,5,5,10,5,5,5,5,0,0,0,0,2,Wednesday
26,2022-06-01 15:30:00,55,50,50,30,5,10,30,20,5,10,15,5,5,5,5,5,5,10,5,5,5,5,5,5,5,0,2,Wednesday
27,2022-06-01 15:45:00,55,40,45,25,5,15,15,20,5,10,15,5,5,5,5,5,5,10,5,5,5,5,5,5,5,0,2,Wednesday
28,2022-06-01 16:00:00,45,40,50,25,15,15,20,20,5,10,15,5,5,5,5,5,5,10,5,5,5,5,5,5,5,0,2,Wednesday
29,2022-06-01 16:15:00,45,40,50,25,25,15,30,20,5,5,15,5,5,5,5,5,10,10,5,5,5,5,5,5,5,0,2,Wednesday
30,2022-06-01 16:30:00,50,50,55,25,25,15,20,20,5,10,15,5,5,5,10,10,10,10,5,5,15,5,5,5,5,0,2,Wednesday
31,2022-06-01 16:45:00,45,45,55,30,15,15,25,15,5,10,15,5,5,5,5,10,10,10,5,5,15,5,5,5,5,0,2,Wednesday
32,2022-06-01 17:00:00,45,45,55,30,10,15,30,20,5,20,15,5,5,5,5,10,5,5,5,5,5,10,5,5,5,0,2,Wednesday
33,2022-06-01 17:15:00,45,35,60,25,5,15,20,15,5,15,15,5,5,5,5,10,5,5,5,5,5,10,5,5,5,0,2,Wednesday
34,2022-06-01 17:30:00,60,35,60,20,5,10,20,15,5,10,15,5,5,5,5,10,5,5,5,5,5,5,5,5,5,0,2,Wednesday
35,2022-06-01 17:45:00,50,45,60,20,5,10,30,15,5,10,15,5,5,5,5,10,5,5,5,5,10,10,5,5,5,0,2,Wednesday
36,2022-06-01 18:00:00,50,45,65,25,5,10,15,15,15,20,15,5,5,5,5,10,10,10,5,5,10,10,5,5,5,0,2,Wednesday
37,2022-06-01 18:15:00,50,40,65,25,5,10,25,15,10,20,15,10,5,5,5,10,10,10,5,5,5,5,5,5,5,0,2,Wednesday
38,2022-06-01 18:30:00,50,35,60,25,5,10,20,15,10,15,15,10,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,Wednesday
39,2022-06-01 18:45:00,45,40,60,25,5,10,20,15,10,15,15,15,5,5,5,5,5,5,5,5,5,5,0,0,0,0,2,Wednesday
40,2022-06-01 19:00:00,45,45,55,20,5,10,25,15,10,20,15,10,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
41,2022-06-01 19:15:00,45,45,60,15,5,10,15,15,10,35,15,10,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
42,2022-06-01 19:30:00,50,35,70,20,5,5,20,15,5,40,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
43,2022-06-01 19:45:00,50,35,60,20,5,5,0,15,5,40,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
44,2022-06-01 20:00:00,50,40,50,20,5,5,0,15,5,40,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
45,2022-06-01 20:15:00,45,35,0,15,5,5,0,20,5,35,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
46,2022-06-01 20:30:00,0,0,0,20,5,5,0,20,5,35,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
47,2022-06-01 20:45:00,0,0,0,0,0,5,0,10,5,0,0,5,5,0,0,5,5,5,5,5,0,0,0,0,0,0,2,Wednesday
48,2022-06-02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
49,2022-06-02 09:15:00,110,70,65,45,15,5,0,0,0,25,15,5,0,0,0,5,5,5,5,5,0,0,0,0,0,0,3,Thursday
50,2022-06-02 09:30:00,90,60,65,35,20,15,0,0,5,25,15,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,3,Thursday
51,2022-06-02 09:45:00,90,60,65,30,20,25,0,0,15,25,25,0,0,5,5,5,5,10,5,5,0,0,0,0,0,0,3,Thursday
52,2022-06-02 10:00:00,80,55,50,30,25,25,0,0,15,20,30,0,0,5,5,5,5,10,10,5,0,0,0,0,0,0,3,Thursday
53,2022-06-02 10:15:00,70,55,45,30,25,25,20,15,10,20,30,0,5,5,5,15,5,10,10,5,0,0,0,0,0,0,3,Thursday
54,2022-06-02 10:30:00,70,50,40,40,25,25,30,15,15,25,15,0,5,5,5,15,10,15,10,10,0,0,0,0,0,0,3,Thursday
55,2022-06-02 10:45:00,60,45,45,40,25,15,20,20,10,20,15,5,5,10,5,15,5,25,10,15,0,0,0,0,0,0,3,Thursday
56,2022-06-02 11:00:00,60,45,55,35,25,20,25,20,15,20,15,10,5,10,5,10,5,20,15,5,0,0,0,0,0,0,3,Thursday
57,2022-06-02 11:15:00,60,45,55,30,25,25,15,20,10,20,15,15,5,10,5,10,10,20,15,5,0,0,0,0,0,0,3,Thursday
58,2022-06-02 11:30:00,60,50,35,25,20,20,15,20,5,20,15,15,5,10,5,10,10,15,15,15,0,0,0,0,0,0,3,Thursday
59,2022-06-02 11:45:00,70,45,35,25,20,20,25,15,5,0,15,15,5,5,5,15,10,15,15,15,5,5,0,0,0,0,3,Thursday
60,2022-06-02 12:00:00,60,45,50,25,20,15,30,20,5,0,15,15,5,5,5,15,10,15,15,5,5,5,0,0,0,0,3,Thursday
61,2022-06-02 12:15:00,55,45,50,30,20,15,15,15,5,0,15,15,5,5,5,15,5,10,15,10,5,5,0,0,0,0,3,Thursday
62,2022-06-02 12:30:00,60,45,55,35,15,15,25,15,5,10,15,15,5,5,5,15,5,10,5,5,5,5,5,5,5,0,3,Thursday
63,2022-06-02 12:45:00,60,45,55,35,25,20,15,15,10,15,15,20,5,5,5,15,5,20,5,10,5,5,5,5,5,0,3,Thursday
64,2022-06-02 13:00:00,50,45,60,30,20,20,15,20,15,15,15,20,5,10,10,10,5,25,15,10,10,5,5,5,5,0,3,Thursday
65,2022-06-02 13:15:00,45,50,60,30,20,25,25,20,10,15,15,20,5,10,5,10,5,25,15,10,10,15,5,5,5,0,3,Thursday
66,2022-06-02 13:30:00,55,50,50,30,30,20,15,20,5,5,15,15,5,10,5,10,5,15,15,10,10,15,5,5,5,0,3,Thursday
67,2022-06-02 13:45:00,70,45,55,30,25,20,25,20,5,5,15,15,10,10,5,10,10,15,10,10,10,5,5,5,5,0,3,Thursday
68,2022-06-02 14:00:00,55,40,55,30,20,25,25,20,5,10,15,15,10,10,5,15,5,15,15,10,10,5,5,5,10,0,3,Thursday
69,2022-06-02 14:15:00,55,40,55,30,15,25,15,15,5,15,15,20,10,10,10,10,5,20,15,10,10,10,5,5,10,0,3,Thursday
70,2022-06-02 14:30:00,55,60,55,30,25,25,15,20,5,15,20,15,10,10,10,15,10,20,10,10,15,10,5,0,0,0,3,Thursday
71,2022-06-02 14:45:00,55,60,55,35,25,25,30,20,5,0,20,15,10,10,10,15,10,15,10,15,15,10,0,0,0,0,3,Thursday
72,2022-06-02 15:00:00,55,60,55,30,20,25,15,20,5,0,15,15,10,10,5,15,10,15,10,5,10,15,0,0,0,0,3,Thursday
73,2022-06-02 15:15:00,55,50,60,30,20,20,20,15,5,0,15,25,10,10,5,15,10,15,10,5,5,15,0,0,0,0,3,Thursday
74,2022-06-02 15:30:00,60,55,65,25,15,20,30,15,15,20,15,25,10,5,5,20,10,20,15,15,15,10,5,5,5,0,3,Thursday
75,2022-06-02 15:45:00,60,50,60,25,15,15,20,15,10,15,15,25,10,5,5,10,10,20,15,15,15,10,5,5,5,0,3,Thursday
76,2022-06-02 16:00:00,55,40,45,30,15,15,25,15,10,15,15,15,10,5,5,15,5,20,10,10,5,5,5,5,5,0,3,Thursday
77,2022-06-02 16:15:00,60,50,55,25,15,20,30,20,5,20,15,10,10,5,5,20,5,20,10,10,10,5,5,5,5,0,3,Thursday
78,2022-06-02 16:30:00,50,55,55,25,15,20,35,30,5,25,15,10,15,10,5,15,15,20,10,5,15,10,5,5,5,0,3,Thursday
79,2022-06-02 16:45:00,50,50,55,25,10,15,25,20,5,25,15,10,15,10,5,15,10,15,15,5,15,10,5,5,5,0,3,Thursday
80,2022-06-02 17:00:00,50,50,60,25,10,15,30,20,10,25,15,10,10,5,5,20,10,15,10,5,10,10,5,5,5,0,3,Thursday
81,2022-06-02 17:15:00,55,50,60,25,5,15,20,20,10,25,15,5,5,10,5,15,10,10,10,5,10,5,5,10,5,0,3,Thursday
82,2022-06-02 17:30:00,65,50,60,25,5,20,20,20,10,20,15,5,5,10,5,10,5,10,10,5,10,5,5,5,5,0,3,Thursday
83,2022-06-02 17:45:00,70,50,60,20,10,15,15,20,5,30,15,5,5,5,5,10,5,10,10,5,15,10,5,5,5,0,3,Thursday
84,2022-06-02 18:00:00,70,45,60,25,15,15,20,20,5,35,15,5,5,5,5,10,10,10,10,5,5,10,5,5,5,0,3,Thursday
85,2022-06-02 18:15:00,65,50,65,25,15,15,30,20,5,35,15,5,5,5,5,10,10,5,10,5,5,5,5,5,5,0,3,Thursday
86,2022-06-02 18:30:00,65,50,65,25,10,10,30,20,5,35,15,5,5,5,5,10,10,5,10,5,5,5,5,5,5,0,3,Thursday
87,2022-06-02 18:45:00,65,50,65,15,5,10,20,20,10,30,15,10,5,5,5,10,10,5,5,5,5,5,5,5,5,0,3,Thursday
88,2022-06-02 19:00:00,65,45,65,15,5,10,25,20,15,40,15,10,5,5,5,5,10,5,5,5,0,0,0,0,0,0,3,Thursday
89,2022-06-02 19:15:00,60,45,70,15,5,5,25,15,15,40,15,10,5,5,5,5,10,5,5,5,0,0,0,0,0,0,3,Thursday
90,2022-06-02 19:30:00,65,40,75,15,10,5,20,15,10,40,15,10,5,5,5,10,10,5,5,5,0,0,0,0,0,0,3,Thursday
91,2022-06-02 19:45:00,80,40,75,10,10,5,0,15,10,35,15,10,5,5,5,10,10,5,5,5,0,0,0,0,0,0,3,Thursday
92,2022-06-02 20:00:00,0,40,0,15,5,5,0,15,5,35,15,15,5,5,5,10,10,5,5,5,0,0,0,0,0,0,3,Thursday
93,2022-06-02 20:15:00,0,0,0,20,5,5,0,15,5,35,15,15,5,5,5,10,10,5,5,5,0,0,0,0,0,0,3,Thursday
94,2022-06-02 20:30:00,30,0,0,15,5,5,0,15,5,0,15,5,5,5,5,10,5,5,5,5,0,0,0,0,0,0,3,Thursday
95,2022-06-02 20:45:00,0,0,0,10,5,5,0,0,5,0,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,3,Thursday
96,2022-06-03 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
97,2022-06-03 09:15:00,90,70,50,20,5,5,0,0,5,20,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
98,2022-06-03 09:30:00,90,60,50,30,5,5,0,0,5,25,15,10,0,0,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
99,2022-06-03 09:45:00,90,50,50,35,10,10,0,0,5,40,15,15,0,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
100,2022-06-03 10:00:00,70,45,50,40,20,25,0,0,15,30,15,15,0,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
101,2022-06-03 10:15:00,60,45,45,35,25,20,25,15,10,25,20,20,5,5,5,5,5,10,5,5,0,0,0,0,0,0,4,Friday
102,2022-06-03 10:30:00,60,45,45,0,30,20,25,15,5,25,20,20,5,5,5,5,5,10,5,5,0,0,0,0,0,0,4,Friday
103,2022-06-03 10:45:00,55,45,45,0,25,25,25,20,10,20,20,20,5,5,5,5,5,10,5,5,0,0,0,0,0,0,4,Friday
104,2022-06-03 11:00:00,55,40,40,0,25,25,25,15,10,20,20,25,5,5,5,5,10,15,5,5,0,0,0,0,0,0,4,Friday
105,2022-06-03 11:15:00,50,35,40,0,25,25,30,20,10,20,20,30,5,10,5,5,5,15,5,5,0,0,0,0,0,0,4,Friday
106,2022-06-03 11:30:00,50,40,30,0,20,25,15,20,10,20,20,25,5,10,5,5,5,15,5,5,0,0,0,0,0,0,4,Friday
107,2022-06-03 11:45:00,45,30,35,0,15,25,25,20,10,10,15,25,5,5,5,5,5,10,10,5,5,10,0,0,0,0,4,Friday
108,2022-06-03 12:00:00,40,30,40,5,10,20,30,20,5,0,20,20,5,5,5,5,5,10,10,5,10,5,0,0,0,0,4,Friday
109,2022-06-03 12:15:00,50,35,40,15,10,15,15,20,5,0,20,20,5,5,5,5,5,10,10,5,5,5,0,0,0,0,4,Friday
110,2022-06-03 12:30:00,50,35,40,25,5,15,25,20,5,5,15,20,5,5,5,5,5,5,10,5,5,5,5,5,5,0,4,Friday
111,2022-06-03 12:45:00,45,35,40,35,15,5,30,15,5,5,15,25,5,5,5,5,5,5,5,5,15,10,5,5,5,0,4,Friday
112,2022-06-03 13:00:00,45,40,45,35,10,10,20,15,5,5,15,25,5,5,10,10,5,5,5,5,15,10,5,5,5,0,4,Friday
113,2022-06-03 13:15:00,50,40,50,35,5,10,25,15,5,5,15,20,5,5,10,5,5,5,5,5,15,10,5,5,5,0,4,Friday
114,2022-06-03 13:30:00,55,40,50,35,5,5,20,15,5,0,15,10,5,5,10,5,5,20,10,15,20,10,5,5,5,0,4,Friday
115,2022-06-03 13:45:00,45,45,45,30,5,5,25,15,5,0,20,10,5,5,10,5,5,25,20,20,15,10,5,5,5,0,4,Friday
116,2022-06-03 14:00:00,40,45,45,25,5,5,25,20,5,0,20,15,5,5,10,5,5,25,20,15,15,10,5,5,5,0,4,Friday
117,2022-06-03 14:15:00,50,45,45,20,5,5,15,15,5,5,15,10,5,5,10,10,5,25,20,15,15,10,5,5,5,0,4,Friday
118,2022-06-03 14:30:00,55,40,50,20,15,10,20,15,5,15,15,20,5,5,10,10,5,15,5,5,15,5,5,5,0,0,4,Friday
119,2022-06-03 14:45:00,55,45,50,20,10,15,30,15,5,0,20,20,5,5,10,15,5,15,5,5,10,5,0,0,0,0,4,Friday
120,2022-06-03 15:00:00,50,40,45,20,5,15,30,15,5,0,15,20,5,5,10,15,10,10,5,5,10,10,0,0,0,0,4,Friday
121,2022-06-03 15:15:00,50,35,40,15,5,15,25,15,5,0,15,20,5,5,10,15,5,15,5,5,10,15,0,0,0,0,4,Friday
122,2022-06-03 15:30:00,45,35,40,15,5,10,25,20,5,10,15,15,5,5,10,5,5,15,5,5,10,10,5,5,5,0,4,Friday
123,2022-06-03 15:45:00,45,35,40,15,5,5,15,20,5,10,15,15,5,10,10,10,5,15,5,5,10,10,5,5,5,0,4,Friday
124,2022-06-03 16:00:00,30,35,40,10,5,5,20,20,5,5,15,15,5,10,10,5,5,15,5,5,10,10,5,5,5,0,4,Friday
125,2022-06-03 16:15:00,45,354,45,10,5,5,30,20,10,5,15,15,5,10,10,5,5,15,5,5,20,15,5,5,5,0,4,Friday
126,2022-06-03 16:30:00,0,0,55,15,5,0,20,20,15,5,15,0,5,0,10,0,0,20,10,15,20,20,0,5,5,0,4,Friday
127,2022-06-03 16:45:00,0,0,60,20,5,0,20,20,20,0,15,0,5,0,10,0,0,20,10,20,15,20,0,0,0,0,4,Friday
128,2022-06-03 17:00:00,15,20,55,20,5,5,30,15,10,0,15,5,5,5,10,5,5,15,15,15,15,15,0,0,0,0,4,Friday
129,2022-06-03 17:15:00,25,20,45,15,5,5,30,20,5,5,15,5,5,5,10,5,5,15,15,10,10,10,5,5,5,0,4,Friday
130,2022-06-03 17:30:00,50,30,45,10,5,5,25,20,5,5,15,5,5,5,10,5,5,15,10,5,5,10,5,5,5,0,4,Friday
131,2022-06-03 17:45:00,45,45,45,10,5,5,15,15,5,10,15,5,5,5,10,5,5,15,5,5,15,10,5,5,5,0,4,Friday
132,2022-06-03 18:00:00,45,45,45,10,5,5,20,15,5,15,15,5,5,5,10,10,5,10,5,5,15,10,5,5,5,0,4,Friday
133,2022-06-03 18:15:00,45,40,45,10,5,5,25,15,5,15,15,15,5,5,10,10,5,5,5,5,10,5,10,5,5,0,4,Friday
134,2022-06-03 18:30:00,45,35,45,10,5,10,15,15,5,20,15,15,5,5,10,10,5,5,5,5,5,10,10,5,5,0,4,Friday
135,2022-06-03 18:45:00,40,25,45,10,10,10,20,20,10,25,15,15,5,5,10,5,5,10,5,5,5,10,0,5,0,0,4,Friday
136,2022-06-03 19:00:00,40,30,45,10,10,5,25,20,10,25,15,10,5,5,10,5,5,10,5,5,0,0,0,0,0,0,4,Friday
137,2022-06-03 19:15:00,50,35,50,10,5,5,15,20,10,25,20,10,5,5,10,5,5,5,5,5,0,0,0,0,0,0,4,Friday
138,2022-06-03 19:30:00,40,35,55,10,5,5,20,15,10,35,15,10,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
139,2022-06-03 19:45:00,40,40,55,10,5,5,0,20,5,30,15,10,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
140,2022-06-03 20:00:00,45,35,55,10,5,5,0,20,5,30,15,10,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
141,2022-06-03 20:15:00,40,30,50,10,5,5,0,20,5,30,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
142,2022-06-03 20:30:00,30,0,0,10,5,5,0,25,5,30,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
143,2022-06-03 20:45:00,0,0,0,10,5,5,0,0,5,0,0,5,5,5,0,5,5,5,5,5,0,0,0,0,0,0,4,Friday
144,2022-06-04 09:00:00,160,100,60,45,25,5,0,0,5,10,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,5,Saturday
145,2022-06-04 09:15:00,160,110,70,55,20,5,0,0,5,15,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,5,Saturday
146,2022-06-04 09:30:00,150,120,80,60,30,15,0,0,5,45,15,15,0,5,5,10,5,5,5,5,0,0,0,0,0,0,5,Saturday
147,2022-06-04 09:45:00,130,110,80,55,40,30,0,0,10,45,15,20,0,5,5,10,5,10,5,5,0,0,0,0,0,0,5,Saturday
148,2022-06-04 10:00:00,130,100,80,50,50,40,10,15,15,35,30,20,5,5,5,15,10,15,5,10,0,0,0,0,0,0,5,Saturday
149,2022-06-04 10:15:00,130,90,90,60,45,45,20,15,15,35,30,20,5,5,5,20,10,15,10,10,0,0,0,0,0,0,5,Saturday
150,2022-06-04 10:30:00,130,90,90,60,45,35,30,20,25,35,25,20,5,5,5,15,10,20,20,10,0,0,0,0,0,0,5,Saturday
151,2022-06-04 10:45:00,140,80,90,60,45,40,20,35,30,45,25,15,5,5,5,15,15,20,15,15,0,0,0,0,0,0,5,Saturday
152,2022-06-04 11:00:00,140,80,90,60,40,45,20,35,15,40,25,25,5,5,5,20,15,20,15,10,0,0,0,0,0,0,5,Saturday
153,2022-06-04 11:15:00,140,80,90,55,40,40,30,20,15,25,25,30,5,10,5,25,15,20,15,15,0,0,0,0,0,0,5,Saturday
154,2022-06-04 11:30:00,130,70,80,50,40,40,20,20,20,0,20,30,5,10,5,25,15,15,20,20,5,5,0,0,0,0,5,Saturday
155,2022-06-04 11:45:00,115,70,80,45,40,35,25,20,15,0,15,20,5,10,5,15,15,20,20,15,5,5,0,0,0,0,5,Saturday
156,2022-06-04 12:00:00,115,70,90,50,40,35,30,30,5,0,15,15,5,10,5,15,15,20,10,15,5,5,0,0,0,0,5,Saturday
157,2022-06-04 12:15:00,120,70,90,55,40,35,20,30,5,0,15,15,5,10,5,15,15,25,10,10,5,5,5,5,5,0,5,Saturday
158,2022-06-04 12:30:00,125,80,90,55,35,40,25,30,5,20,15,15,5,10,5,20,5,20,10,10,5,5,5,5,5,0,5,Saturday
159,2022-06-04 12:45:00,120,90,70,50,40,40,30,15,5,20,20,20,5,10,5,20,10,25,10,15,5,5,5,5,5,0,5,Saturday
160,2022-06-04 13:00:00,110,90,70,45,40,40,40,30,5,20,20,20,5,10,5,20,15,25,10,15,10,10,5,5,5,0,5,Saturday
161,2022-06-04 13:15:00,110,65,65,55,40,35,25,15,10,25,25,0,5,10,5,15,20,25,20,15,15,15,5,5,5,0,5,Saturday
162,2022-06-04 13:30:00,110,65,65,60,40,35,35,20,10,15,25,0,5,15,5,20,15,20,20,15,10,10,5,5,5,0,5,Saturday
163,2022-06-04 13:45:00,110,65,80,65,40,35,20,20,10,30,20,0,5,20,5,20,20,20,20,15,5,10,5,5,5,0,5,Saturday
164,2022-06-04 14:00:00,100,65,90,55,40,35,30,20,15,25,20,0,5,15,5,20,20,25,15,15,5,10,5,5,5,0,5,Saturday
165,2022-06-04 14:15:00,100,70,90,50,45,40,35,20,20,15,20,0,5,15,5,20,20,25,20,15,15,15,5,0,5,0,5,Saturday
166,2022-06-04 14:30:00,110,70,90,40,45,40,35,30,20,0,20,20,5,15,5,20,10,25,20,15,20,20,5,0,5,0,5,Saturday
167,2022-06-04 14:45:00,120,80,90,45,40,40,25,30,10,0,25,0,5,15,5,20,10,25,10,10,15,20,0,0,5,0,5,Saturday
168,2022-06-04 15:00:00,120,80,80,55,40,35,35,30,10,0,20,0,5,15,5,20,10,25,10,10,20,15,0,0,5,0,5,Saturday
169,2022-06-04 15:15:00,120,75,80,50,35,35,20,30,5,0,20,0,5,15,5,20,20,20,15,15,15,15,0,0,5,0,5,Saturday
170,2022-06-04 15:30:00,120,75,90,50,35,35,25,30,15,30,20,10,5,10,5,20,15,20,20,10,20,15,20,5,15,0,5,Saturday
171,2022-06-04 15:45:00,120,75,90,45,40,40,35,30,15,30,20,15,5,10,5,25,20,20,20,15,15,10,15,5,20,0,5,Saturday
172,2022-06-04 16:00:00,120,75,100,45,35,40,20,35,5,30,20,20,5,10,5,25,20,25,20,15,15,10,10,5,15,0,5,Saturday
173,2022-06-04 16:15:00,110,80,100,45,35,35,30,35,5,25,20,25,5,10,5,20,15,25,15,10,20,10,5,20,15,0,5,Saturday
174,2022-06-04 16:30:00,110,80,100,50,35,35,40,35,5,30,20,25,5,15,5,20,15,25,15,10,20,10,5,15,15,0,5,Saturday
175,2022-06-04 16:45:00,110,80,90,50,35,35,20,25,5,40,15,25,5,15,5,20,15,25,20,10,20,10,5,10,10,0,5,Saturday
176,2022-06-04 17:00:00,120,70,90,50,35,35,30,25,5,35,15,25,5,10,5,20,20,20,15,10,15,10,5,15,10,0,5,Saturday
177,2022-06-04 17:15:00,120,65,90,45,35,35,35,25,5,35,15,25,5,10,5,20,15,20,10,5,10,10,5,15,10,0,5,Saturday
178,2022-06-04 17:30:00,130,60,90,40,35,35,25,30,5,40,15,25,5,15,5,20,20,20,5,5,5,15,10,15,10,0,5,Saturday
179,2022-06-04 17:45:00,130,75,100,40,30,40,35,30,5,45,15,20,5,10,5,0,20,20,5,5,10,20,5,15,10,0,5,Saturday
