,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
22,2023-08-01 14:30:00,130,0,70,100,55,60,30,30,30,15,55,40,5,0,5,25,15,35,25,25,5,5,5,5,5,5,1,0
23,2023-08-01 14:45:00,130,60,70,80,45,60,40,35,40,20,60,50,5,0,5,25,20,30,25,20,5,10,5,5,5,5,1,0
24,2023-08-01 15:00:00,110,100,60,80,45,55,35,40,45,20,60,50,5,0,5,25,20,30,20,20,5,15,5,5,5,5,1,0
25,2023-08-01 15:15:00,110,115,90,80,45,55,35,40,45,30,50,45,5,0,5,25,20,30,25,20,20,20,5,15,10,5,1,0
26,2023-08-01 15:30:00,95,100,55,110,50,45,35,40,45,35,50,45,5,0,5,25,10,30,25,20,15,20,5,20,15,10,1,0
27,2023-08-01 15:45:00,95,100,50,110,50,50,45,40,45,35,60,0,5,0,5,25,10,30,20,20,15,20,5,20,15,10,1,0
28,2023-08-01 16:00:00,95,80,50,80,50,50,30,15,45,15,70,0,5,0,5,25,20,30,20,15,10,15,5,0,10,10,1,0
29,2023-08-01 16:15:00,90,80,50,65,50,45,15,20,40,0,40,0,5,0,5,25,20,25,20,10,5,20,0,0,0,10,1,0
30,2023-08-01 16:30:00,80,90,60,55,45,50,20,20,35,0,40,0,5,0,5,25,20,25,15,10,5,15,0,0,0,20,1,0
31,2023-08-01 16:45:00,80,90,60,60,40,55,20,40,30,0,40,30,5,0,5,25,20,25,15,15,5,10,0,0,0,20,1,0
32,2023-08-01 17:00:00,80,90,50,65,30,50,20,20,20,0,30,40,5,0,5,20,10,20,15,15,15,10,0,0,0,0,1,0
33,2023-08-01 17:15:00,85,90,50,70,30,40,20,20,15,20,40,45,5,0,5,15,5,20,15,10,20,10,5,5,5,0,1,0
34,2023-08-01 17:30:00,100,95,45,60,35,40,15,20,25,20,40,50,5,0,5,15,5,20,15,10,15,10,5,5,5,0,1,0
35,2023-08-01 17:45:00,100,90,50,55,50,40,20,20,25,15,40,50,5,0,5,20,5,25,15,10,15,10,5,5,5,0,1,0
36,2023-08-01 18:00:00,100,90,50,55,45,40,20,20,25,20,40,50,5,0,5,20,5,20,15,10,10,10,10,5,5,0,1,0
37,2023-08-01 18:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,2023-08-01 18:30:00,90,70,55,50,40,50,25,20,20,0,40,30,5,0,5,15,15,10,15,15,15,10,0,0,0,0,1,0
39,2023-08-01 18:45:00,90,85,45,50,35,45,15,15,20,0,40,40,5,0,5,20,10,10,10,15,10,15,0,20,20,0,1,0
40,2023-08-01 19:00:00,90,85,45,50,35,45,15,15,20,0,40,40,5,0,5,20,10,20,10,10,5,15,0,20,20,0,1,0
41,2023-08-01 19:15:00,90,80,45,45,30,35,15,15,20,0,30,30,5,0,5,15,10,20,10,10,5,15,0,20,20,0,1,0
42,2023-08-01 19:30:00,90,80,45,40,35,20,20,20,10,0,30,25,5,0,5,5,10,20,10,10,5,10,0,20,20,0,1,0
43,2023-08-01 19:45:00,85,80,40,35,20,30,25,15,5,0,20,25,5,0,5,5,10,20,5,5,5,10,0,20,20,0,1,0
44,2023-08-01 20:00:00,80,70,30,35,15,20,25,15,5,0,15,20,5,0,5,5,5,20,5,5,5,10,0,20,20,0,1,0
45,2023-08-01 20:15:00,70,60,30,20,10,5,25,20,5,0,15,5,5,0,5,5,5,5,5,5,5,10,0,20,20,0,1,0
46,2023-08-01 20:30:00,45,35,30,20,5,10,15,20,5,0,15,5,5,0,5,5,5,5,5,5,5,10,0,20,20,0,1,0
47,2023-08-01 20:45:00,0,0,0,25,10,15,0,20,5,0,15,10,5,0,5,5,5,5,5,5,5,10,0,20,20,0,1,0
48,2023-08-02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
49,2023-08-02 09:15:00,140,120,55,65,5,5,0,15,5,5,15,10,0,0,5,5,5,5,0,0,5,5,5,5,0,0,2,0
50,2023-08-02 09:30:00,140,120,65,80,30,10,0,15,10,5,35,0,0,0,5,5,5,15,0,0,5,5,5,5,0,0,2,0
51,2023-08-02 09:45:00,150,130,65,80,50,50,0,30,20,0,55,0,0,0,5,10,10,15,10,10,5,5,5,5,0,0,2,0
52,2023-08-02 10:00:00,120,110,60,70,70,55,0,35,35,0,55,0,0,0,5,15,10,25,15,20,20,5,0,0,0,0,2,0
53,2023-08-02 10:15:00,100,100,60,65,70,50,15,35,45,0,55,0,5,0,5,20,10,20,25,20,15,5,0,0,0,0,2,0
54,2023-08-02 10:30:00,100,100,55,70,60,45,20,35,45,0,55,0,5,0,5,20,20,25,25,20,25,5,0,0,0,0,2,0
55,2023-08-02 10:45:00,100,90,65,80,55,45,25,35,45,0,40,0,5,0,5,20,15,35,25,20,25,5,5,5,0,0,2,0
56,2023-08-02 11:00:00,85,80,65,80,60,45,25,45,50,0,40,40,5,0,5,20,15,35,25,15,15,5,0,0,0,0,2,0
57,2023-08-02 11:15:00,85,70,65,85,60,40,25,35,50,0,50,35,5,0,5,25,15,40,30,25,15,5,5,5,0,5,2,0
58,2023-08-02 11:30:00,90,60,70,70,55,35,30,35,50,0,60,35,5,0,5,25,15,40,25,25,10,5,5,5,0,5,2,0
59,2023-08-02 11:45:00,100,70,50,60,45,40,35,20,40,0,40,45,5,0,5,20,10,35,20,25,10,10,5,5,0,5,2,0
60,2023-08-02 12:00:00,100,75,45,60,40,40,20,25,35,0,30,50,5,0,5,20,10,35,25,20,15,10,5,5,0,5,2,0
61,2023-08-02 12:15:00,80,70,50,60,40,40,25,50,40,0,30,50,5,0,5,20,10,30,20,25,15,10,5,5,5,5,2,0
62,2023-08-02 12:30:00,80,80,45,65,45,40,30,40,40,0,40,45,5,0,5,20,10,35,25,20,35,20,5,5,5,5,2,0
63,2023-08-02 12:45:00,80,85,55,70,45,40,30,40,40,0,40,50,5,0,5,15,10,35,20,15,15,15,5,5,5,5,2,0
64,2023-08-02 13:00:00,90,70,60,70,45,30,30,20,40,0,50,50,5,0,5,20,10,35,25,15,15,10,5,5,5,5,2,0
65,2023-08-02 13:15:00,90,65,60,65,50,30,25,20,35,0,40,50,5,0,5,20,10,35,25,25,10,10,5,5,5,5,2,0
66,2023-08-02 13:30:00,90,65,60,60,50,35,20,20,35,0,40,45,5,0,5,20,10,30,25,25,10,10,5,5,5,5,2,0
67,2023-08-02 13:45:00,90,65,60,70,45,40,25,20,35,0,40,35,5,0,5,20,10,30,25,15,10,15,5,5,5,5,2,0
68,2023-08-02 14:00:00,75,100,60,70,45,45,35,35,35,0,40,35,5,0,5,20,10,35,25,20,10,20,5,5,5,5,2,0
69,2023-08-02 14:15:00,105,100,60,60,45,45,30,35,35,0,50,45,5,0,5,25,10,30,25,20,15,15,5,5,5,5,2,0
70,2023-08-02 14:30:00,105,80,55,60,45,45,30,15,40,0,50,50,5,0,5,25,10,35,30,20,15,15,5,5,5,5,2,0
71,2023-08-02 14:45:00,105,80,55,70,40,45,15,20,40,0,50,50,5,0,5,20,10,35,30,20,15,15,5,10,5,5,2,0
72,2023-08-02 15:00:00,110,75,50,65,40,45,25,35,40,0,50,55,5,0,5,20,15,35,25,20,20,15,5,10,5,5,2,0
73,2023-08-02 15:15:00,90,75,55,65,55,50,20,40,35,0,50,45,5,0,5,20,20,35,25,20,20,10,5,20,5,5,2,0
74,2023-08-02 15:30:00,80,85,60,75,50,55,30,40,40,5,50,45,5,0,5,25,15,35,25,20,15,10,5,15,5,5,2,0
75,2023-08-02 15:45:00,70,85,60,80,50,45,35,35,35,5,50,45,5,0,5,20,15,35,25,20,15,20,5,20,5,5,2,0
76,2023-08-02 16:00:00,95,80,50,65,60,45,15,35,20,10,40,40,5,0,5,20,15,30,20,20,10,15,5,15,5,5,2,0
77,2023-08-02 16:15:00,100,80,45,55,55,35,35,35,20,0,40,40,5,0,5,20,10,30,25,15,15,10,5,0,5,5,2,0
78,2023-08-02 16:30:00,100,85,40,55,45,30,25,20,20,0,40,40,5,0,5,20,10,25,20,10,5,10,5,0,5,5,2,0
79,2023-08-02 16:45:00,95,75,40,45,45,40,25,20,20,0,40,45,5,0,5,15,10,25,15,5,5,15,5,0,0,5,2,0
80,2023-08-02 17:00:00,85,75,45,50,40,40,15,20,20,0,30,40,5,0,5,15,5,20,10,10,15,15,0,0,0,0,2,0
81,2023-08-02 17:15:00,100,80,50,50,25,40,15,30,30,15,30,40,5,0,5,10,5,20,10,5,20,15,15,5,5,0,2,0
82,2023-08-02 17:30:00,100,80,60,55,45,40,25,20,25,20,40,40,5,0,5,15,5,15,10,10,15,15,15,5,5,0,2,0
83,2023-08-02 17:45:00,100,75,60,55,50,35,20,20,25,25,50,40,5,0,5,15,10,20,10,10,10,15,5,5,5,0,2,0
84,2023-08-02 18:00:00,0,65,55,50,35,40,25,20,20,0,40,40,5,0,5,15,10,20,15,10,10,15,5,5,5,0,2,0
85,2023-08-02 18:15:00,0,65,55,50,35,40,25,35,15,0,40,35,5,0,5,15,15,15,15,15,15,5,0,5,5,0,2,0
86,2023-08-02 18:30:00,70,85,55,55,50,35,25,50,15,0,30,30,5,0,5,15,15,20,15,10,20,10,0,5,5,0,2,0
87,2023-08-02 18:45:00,80,85,50,45,50,45,25,15,20,0,40,30,5,0,5,15,15,15,15,15,15,15,0,20,5,0,2,0
88,2023-08-02 19:00:00,90,75,40,45,40,40,15,20,20,0,30,35,5,0,5,20,15,15,10,10,5,15,0,20,5,0,2,0
89,2023-08-02 19:15:00,90,65,30,45,35,40,20,20,20,0,40,30,5,0,5,15,10,15,10,15,5,15,0,20,20,0,2,0
90,2023-08-02 19:30:00,90,55,35,40,30,25,20,20,15,0,30,30,5,0,5,10,10,15,15,15,5,15,0,20,20,0,2,0
91,2023-08-02 19:45:00,90,45,40,35,30,20,20,15,5,0,20,30,5,0,5,10,5,20,15,5,5,10,0,20,20,0,2,0
92,2023-08-02 20:00:00,70,35,30,35,15,15,20,15,5,0,15,10,5,0,5,5,5,10,10,5,5,5,0,20,20,0,2,0
93,2023-08-02 20:15:00,60,35,30,25,5,15,20,15,5,0,15,10,5,0,5,5,5,10,5,5,5,10,0,20,20,0,2,0
94,2023-08-02 20:30:00,0,35,25,20,5,5,20,15,5,0,15,5,5,0,5,5,5,5,5,5,5,10,0,20,20,0,2,0
95,2023-08-02 20:45:00,0,0,0,0,5,5,0,20,5,0,15,5,5,0,5,5,5,5,5,5,5,10,0,0,0,0,2,0
96,2023-08-03 09:00:00,130,110,50,45,10,5,0,5,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,3,0
97,2023-08-03 09:15:00,140,110,65,60,20,0,0,20,10,5,15,10,0,0,5,5,5,5,0,0,5,5,5,5,0,0,3,0
98,2023-08-03 09:30:00,140,120,65,90,50,0,0,20,20,0,30,50,0,0,5,10,5,15,15,5,5,5,5,5,0,0,3,0
99,2023-08-03 09:45:00,140,120,65,90,80,0,0,20,40,0,50,45,0,0,5,15,15,15,15,10,15,5,5,5,0,0,3,0
100,2023-08-03 10:00:00,120,110,70,90,90,0,5,20,50,0,50,40,5,0,5,25,15,35,20,25,20,5,5,0,0,0,3,0
101,2023-08-03 10:15:00,120,110,70,90,95,0,20,45,45,0,50,40,5,0,5,25,20,30,25,20,20,5,0,0,0,0,3,0
102,2023-08-03 10:30:00,80,110,65,90,95,0,20,45,40,0,50,35,5,0,5,25,20,35,25,20,20,5,5,5,0,0,3,0
103,2023-08-03 10:45:00,80,110,65,90,85,0,30,45,40,0,50,50,5,0,5,25,15,30,25,20,20,5,5,5,0,0,3,0
104,2023-08-03 11:00:00,100,100,65,90,80,0,35,45,60,0,50,60,5,0,5,20,15,35,25,20,20,5,10,5,0,5,3,0
105,2023-08-03 11:15:00,100,100,65,85,80,0,30,35,55,0,40,50,5,0,5,25,15,35,25,20,15,5,10,5,0,5,3,0
106,2023-08-03 11:30:00,100,100,65,75,75,0,35,35,50,0,40,45,5,0,5,35,20,35,20,20,10,10,15,5,0,5,3,0
107,2023-08-03 11:45:00,90,80,70,75,55,15,35,45,50,0,50,45,5,0,5,35,20,40,25,20,10,5,10,5,0,5,3,0
108,2023-08-03 12:00:00,85,70,60,85,30,35,40,35,45,0,0,35,5,0,5,35,25,35,30,20,15,10,10,5,5,5,3,0
109,2023-08-03 12:15:00,85,75,60,85,45,35,40,35,40,0,0,45,5,0,5,35,15,35,30,25,15,15,10,5,5,5,3,0
110,2023-08-03 12:30:00,100,80,55,80,70,40,30,35,40,0,0,40,5,0,5,0,20,35,25,25,15,15,10,5,5,5,3,0
111,2023-08-03 12:45:00,100,85,55,80,65,40,30,35,40,0,0,45,5,0,5,5,20,35,30,25,15,20,10,5,5,5,3,0
112,2023-08-03 13:00:00,85,90,65,80,65,40,35,40,40,5,5,50,5,0,5,25,15,40,25,25,10,15,10,15,5,5,3,0
113,2023-08-03 13:15:00,80,80,65,80,65,30,20,20,35,5,60,50,5,0,5,30,15,35,25,25,5,10,5,15,5,5,3,0
114,2023-08-03 13:30:00,80,80,65,65,65,40,20,30,35,10,50,50,5,0,5,25,15,35,25,20,20,10,5,5,5,5,3,0
115,2023-08-03 13:45:00,90,80,65,65,60,40,25,35,35,20,50,45,5,0,5,30,15,35,30,20,20,15,5,5,5,5,3,0
116,2023-08-03 14:00:00,100,80,65,65,60,50,25,35,35,20,60,50,5,0,5,30,15,35,30,20,20,10,5,10,5,5,3,0
117,2023-08-03 14:15:00,100,80,50,75,60,50,30,15,40,0,40,45,5,0,5,30,15,35,25,20,15,10,5,15,5,5,3,0
118,2023-08-03 14:30:00,95,70,55,75,60,50,30,20,40,0,60,45,5,0,5,30,15,35,25,20,15,10,5,20,5,5,3,0
119,2023-08-03 14:45:00,80,75,60,75,50,55,40,35,35,0,70,45,5,0,5,25,15,35,25,20,15,15,5,15,5,5,3,0
120,2023-08-03 15:00:00,80,100,60,75,55,55,35,35,35,0,70,45,5,0,5,25,15,40,25,20,25,15,5,20,5,5,3,0
121,2023-08-03 15:15:00,100,95,60,75,55,55,25,20,40,5,80,45,5,0,5,25,15,40,25,25,20,15,5,15,5,5,3,0
122,2023-08-03 15:30:00,110,80,55,55,60,65,35,40,40,10,80,45,5,0,5,25,15,40,30,25,15,15,5,15,5,5,3,0
123,2023-08-03 15:45:00,90,80,55,60,65,65,35,20,35,15,80,50,5,0,5,30,15,30,25,25,15,20,5,20,5,5,3,0
124,2023-08-03 16:00:00,80,75,40,70,60,70,30,35,30,10,60,50,5,0,5,25,15,30,25,25,10,20,5,0,5,5,3,0
125,2023-08-03 16:15:00,80,75,40,65,45,70,40,35,30,0,50,45,5,0,5,25,15,30,25,25,5,20,0,0,0,5,3,0
126,2023-08-03 16:30:00,80,80,60,60,45,70,25,20,30,0,40,45,5,0,5,25,10,30,25,15,10,20,0,0,0,5,3,0
127,2023-08-03 16:45:00,95,0,60,60,35,60,25,40,30,10,40,45,5,0,5,20,10,25,25,15,15,15,5,5,5,5,3,0
128,2023-08-03 17:00:00,105,0,65,50,45,60,25,35,30,30,60,35,5,0,5,20,10,25,15,15,25,15,10,5,5,0,3,0
129,2023-08-03 17:15:00,105,0,65,60,50,45,15,35,30,30,60,35,5,0,5,20,10,25,15,15,20,20,25,5,5,0,3,0
130,2023-08-03 17:30:00,120,0,60,70,55,45,25,35,30,30,60,40,5,0,5,25,10,20,20,10,20,20,25,5,5,0,3,0
131,2023-08-03 17:45:00,130,100,60,70,55,50,25,35,30,30,60,45,5,0,5,20,15,20,20,10,10,20,25,5,5,0,3,0
132,2023-08-03 18:00:00,150,100,50,70,55,55,20,15,30,15,60,45,5,0,5,20,10,20,20,15,5,10,10,5,5,0,3,0
133,2023-08-03 18:15:00,105,85,45,60,50,55,15,35,25,0,50,45,5,0,5,25,15,25,20,15,10,10,0,0,5,0,3,0
134,2023-08-03 18:30:00,105,85,50,55,45,50,20,35,20,0,50,45,5,0,5,25,20,20,15,15,20,10,0,20,20,0,3,0
135,2023-08-03 18:45:00,105,100,60,55,40,45,15,20,20,0,50,45,5,0,5,25,15,20,15,10,15,15,0,20,20,0,3,0
136,2023-08-03 19:00:00,100,90,55,45,50,50,20,20,20,0,50,30,5,0,5,25,15,15,15,10,10,15,0,20,20,0,3,0
137,2023-08-03 19:15:00,100,80,45,45,40,50,25,20,25,0,40,15,5,0,5,10,15,15,10,10,10,15,0,40,20,0,3,0
138,2023-08-03 19:30:00,80,70,40,35,35,35,20,20,15,0,30,15,5,0,5,10,15,15,10,10,5,15,0,20,20,0,3,0
139,2023-08-03 19:45:00,75,60,40,35,25,30,25,15,5,0,20,15,5,0,5,10,10,15,5,10,5,10,0,20,20,0,3,0
140,2023-08-03 20:00:00,65,50,40,35,20,20,25,15,5,0,15,10,5,0,5,5,10,10,5,10,5,5,0,20,20,0,3,0
141,2023-08-03 20:15:00,65,40,25,30,10,5,25,15,5,0,15,5,5,0,5,5,10,10,5,10,5,5,0,20,20,0,3,0
142,2023-08-03 20:30:00,0,0,20,25,5,10,25,15,5,0,15,5,5,0,5,5,10,5,5,5,5,5,0,20,20,0,3,0
143,2023-08-03 20:45:00,0,0,0,0,5,15,0,25,5,0,15,15,5,0,5,5,10,5,5,5,5,5,0,20,0,0,3,0
144,2023-08-04 09:00:00,120,130,45,40,5,5,0,15,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,4,0
145,2023-08-04 09:15:00,140,130,60,55,5,5,0,20,10,0,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,4,0
146,2023-08-04 09:30:00,150,130,70,55,45,20,0,20,20,0,20,30,0,0,5,5,5,10,5,5,15,5,5,5,0,0,4,0
147,2023-08-04 09:45:00,150,130,70,55,60,40,0,35,25,0,30,40,0,0,5,10,5,10,10,15,20,5,10,5,0,0,4,0
148,2023-08-04 10:00:00,140,120,70,80,70,60,5,20,40,0,50,40,5,0,5,15,10,15,10,20,25,5,10,5,0,0,4,0
149,2023-08-04 10:15:00,120,110,60,85,65,60,25,25,45,0,60,35,5,0,5,20,10,25,15,20,25,5,10,5,0,0,4,0
150,2023-08-04 10:30:00,100,100,90,80,50,55,25,45,40,0,50,40,5,0,5,20,15,30,20,20,20,5,10,5,0,0,4,0
151,2023-08-04 10:45:00,90,90,90,75,40,45,25,50,35,0,50,45,5,0,5,20,10,30,25,20,15,5,10,5,0,0,4,0
152,2023-08-04 11:00:00,90,75,100,75,45,40,30,30,50,0,50,45,5,0,5,25,15,35,25,20,15,5,0,5,0,5,4,0
153,2023-08-04 11:15:00,90,70,100,70,50,40,30,30,50,0,50,40,5,0,5,25,15,35,25,20,15,10,0,5,0,5,4,0
154,2023-08-04 11:30:00,100,70,90,70,50,40,30,30,45,0,50,35,5,0,5,25,15,30,25,20,15,5,0,5,0,5,4,0
155,2023-08-04 11:45:00,100,85,60,70,50,40,40,35,45,0,35,40,5,0,5,25,10,35,25,25,5,10,0,5,0,5,4,0
156,2023-08-04 12:00:00,90,90,50,65,45,40,35,35,40,0,35,40,5,0,5,25,15,35,25,20,20,5,0,5,5,5,4,0
157,2023-08-04 12:15:00,90,90,40,65,50,40,25,35,40,0,40,40,5,0,5,25,15,35,25,15,15,10,0,5,5,5,4,0
158,2023-08-04 12:30:00,90,105,45,65,50,45,25,35,35,0,50,40,5,0,10,25,10,35,25,15,15,10,5,5,5,5,4,0
159,2023-08-04 12:45:00,90,105,50,60,40,35,30,30,35,0,50,35,5,0,10,20,10,35,25,20,15,20,5,5,5,5,4,0
160,2023-08-04 13:00:00,90,100,60,60,40,35,30,35,40,0,40,40,5,0,5,20,10,35,20,20,15,15,5,5,5,5,4,0
161,2023-08-04 13:15:00,90,110,60,60,45,35,35,30,35,0,40,35,5,0,5,25,10,35,25,25,15,10,5,5,5,5,4,0
162,2023-08-04 13:30:00,90,100,60,65,45,35,35,30,30,0,40,35,5,0,5,20,15,35,25,25,25,15,5,5,5,5,4,0
163,2023-08-04 13:45:00,100,80,60,65,45,40,25,35,25,0,40,35,5,0,5,20,15,35,25,25,25,15,5,5,5,5,4,0
164,2023-08-04 14:00:00,100,75,70,65,50,50,25,50,30,0,50,40,5,0,5,20,15,35,25,15,20,15,15,5,5,5,4,0
165,2023-08-04 14:15:00,90,75,65,70,50,50,30,30,30,0,50,40,5,0,5,20,5,30,25,20,15,15,10,5,5,5,4,0
166,2023-08-04 14:30:00,100,80,65,70,60,45,30,20,30,0,50,40,5,0,5,20,15,35,30,15,15,15,10,5,5,5,4,0
167,2023-08-04 14:45:00,95,80,65,70,65,45,35,20,30,0,40,40,5,0,5,20,15,35,25,20,15,15,10,10,5,5,4,0
168,2023-08-04 15:00:00,85,85,65,65,65,40,35,55,30,0,40,35,5,0,5,25,10,35,25,25,20,20,15,20,5,5,4,0
169,2023-08-04 15:15:00,90,80,50,65,65,35,40,30,30,0,50,40,5,0,5,25,10,40,30,20,20,15,15,20,5,5,4,0
170,2023-08-04 15:30:00,100,80,50,65,45,35,35,30,45,0,50,40,5,0,5,25,15,35,25,20,20,20,15,20,5,5,4,0
171,2023-08-04 15:45:00,100,80,35,55,50,40,30,35,40,0,50,40,5,0,5,20,15,30,25,25,15,15,15,15,5,5,4,0
172,2023-08-04 16:00:00,90,75,45,55,50,50,30,20,25,0,50,40,5,0,5,20,15,30,25,20,15,10,5,0,5,5,4,0
173,2023-08-04 16:15:00,90,75,50,55,55,50,40,40,20,0,40,35,5,0,5,20,10,30,20,20,10,15,0,0,0,5,4,0
174,2023-08-04 16:30:00,90,75,55,55,45,35,40,20,20,0,40,25,5,0,5,25,10,35,25,15,10,10,0,0,0,5,4,0
175,2023-08-04 16:45:00,90,85,60,55,35,30,20,35,25,0,40,25,5,0,5,30,10,25,25,15,10,20,0,0,0,5,4,0
176,2023-08-04 17:00:00,90,85,60,55,35,25,25,35,25,0,40,30,5,0,5,20,5,25,25,15,15,15,0,0,0,0,4,0
177,2023-08-04 17:15:00,105,85,60,55,40,35,20,35,25,10,40,40,5,0,5,15,5,15,15,10,15,15,15,5,5,0,4,0
178,2023-08-04 17:30:00,120,85,50,60,50,40,30,35,25,25,40,45,5,0,5,10,10,25,15,10,15,15,15,5,5,0,4,0
179,2023-08-04 17:45:00,125,95,45,60,55,45,25,40,20,30,50,45,5,0,5,10,10,25,15,10,15,15,15,5,5,0,4,0
180,2023-08-04 18:00:00,125,110,45,60,50,45,25,35,25,30,60,35,5,0,5,20,10,20,15,10,10,10,15,5,5,0,4,0
181,2023-08-04 18:15:00,100,105,45,0,45,50,25,35,20,0,50,35,5,0,5,20,10,20,15,10,15,10,0,0,0,0,4,0
182,2023-08-04 18:30:00,90,105,60,0,55,45,25,35,20,0,30,35,5,0,5,20,10,25,20,15,20,15,0,0,0,0,4,0
183,2023-08-04 18:45:00,100,100,60,0,55,45,15,35,20,0,30,35,5,0,5,20,15,20,20,15,15,15,0,20,20,0,4,0
184,2023-08-04 19:00:00,95,95,60,0,60,50,15,15,30,0,50,30,5,0,5,20,15,20,15,15,10,15,0,20,20,0,4,0
185,2023-08-04 19:15:00,85,85,55,0,50,45,15,15,20,0,50,25,5,0,5,20,15,20,10,15,5,15,0,20,20,0,4,0
186,2023-08-04 19:30:00,80,70,50,0,35,40,25,20,5,0,30,25,5,0,5,20,10,20,10,5,20,15,0,20,20,0,4,0
