,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
46,2023-07-01 20:30:00,0,0,35,35,5,5,15,20,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,5,Saturday
47,2023-07-01 20:45:00,0,0,0,20,5,10,0,15,5,0,15,10,5,0,0,5,5,5,5,5,5,5,0,20,20,0,5,Saturday
48,2023-07-02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
49,2023-07-02 09:15:00,140,100,40,50,5,5,0,20,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,Sunday
50,2023-07-02 09:30:00,140,110,50,50,25,10,0,20,5,15,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,Sunday
51,2023-07-02 09:45:00,130,90,50,50,35,20,0,20,10,15,20,5,0,0,5,10,10,5,10,10,5,5,5,5,0,0,6,Sunday
52,2023-07-02 10:00:00,125,90,45,50,45,30,0,20,10,20,25,10,0,0,5,10,10,10,10,15,10,5,5,5,0,0,6,Sunday
53,2023-07-02 10:15:00,100,90,45,45,45,30,15,30,10,25,25,15,5,0,5,15,5,20,15,10,10,5,5,5,0,0,6,Sunday
54,2023-07-02 10:30:00,100,80,35,50,40,25,15,25,10,20,25,20,5,0,5,10,5,20,15,15,10,5,5,5,0,0,6,Sunday
55,2023-07-02 10:45:00,100,70,35,55,35,25,20,15,5,15,25,15,5,0,5,10,5,20,20,15,5,5,5,5,0,0,6,Sunday
56,2023-07-02 11:00:00,90,50,50,0,40,20,25,20,10,10,30,15,5,0,5,10,5,20,10,15,5,5,5,5,0,0,6,Sunday
57,2023-07-02 11:15:00,90,45,40,0,40,30,15,20,5,5,25,15,5,0,5,20,5,30,15,15,5,5,5,5,0,5,6,Sunday
58,2023-07-02 11:30:00,85,60,30,0,40,30,25,20,5,5,25,15,5,0,5,15,10,25,25,15,5,5,5,5,0,5,6,Sunday
59,2023-07-02 11:45:00,85,70,30,0,35,30,15,20,10,0,25,10,5,0,5,20,10,25,20,10,5,5,5,5,0,5,6,Sunday
60,2023-07-02 12:00:00,90,55,50,0,35,25,20,30,5,0,35,10,5,0,5,15,5,25,20,15,5,10,5,5,0,5,6,Sunday
61,2023-07-02 12:15:00,90,55,45,0,30,25,20,15,5,0,30,5,5,0,5,15,5,25,15,15,5,20,0,0,0,5,6,Sunday
62,2023-07-02 12:30:00,95,60,40,15,30,30,25,15,10,10,25,5,5,0,5,15,10,25,15,15,5,15,10,5,5,5,6,Sunday
63,2023-07-02 12:45:00,95,65,45,35,35,30,15,20,5,5,25,5,5,0,5,15,5,25,15,15,5,15,5,5,5,5,6,Sunday
64,2023-07-02 13:00:00,100,65,35,55,35,25,20,15,5,5,25,10,5,0,5,10,5,25,15,15,10,5,5,5,5,5,6,Sunday
65,2023-07-02 13:15:00,80,60,35,55,30,25,15,20,5,5,25,10,5,0,5,15,5,20,15,5,10,5,5,5,5,5,6,Sunday
66,2023-07-02 13:30:00,70,60,40,50,30,25,20,20,5,5,25,10,5,0,5,10,5,20,25,5,10,5,5,5,5,5,6,Sunday
67,2023-07-02 13:45:00,75,60,40,50,25,20,20,20,5,5,25,5,5,0,5,10,5,20,20,10,10,10,5,5,5,5,6,Sunday
68,2023-07-02 14:00:00,85,55,40,55,25,20,25,35,5,5,25,5,5,0,5,10,5,20,20,10,10,10,5,5,5,5,6,Sunday
69,2023-07-02 14:15:00,85,55,40,50,20,20,15,30,5,5,25,5,5,0,5,5,5,25,20,10,15,10,5,5,5,5,6,Sunday
70,2023-07-02 14:30:00,80,70,30,55,25,20,15,25,5,5,25,10,5,0,5,5,5,25,20,10,15,5,5,5,5,5,6,Sunday
71,2023-07-02 14:45:00,80,60,30,55,25,20,15,20,5,5,35,5,5,0,5,15,5,25,20,10,10,10,5,5,5,5,6,Sunday
72,2023-07-02 15:00:00,80,60,40,50,20,20,20,20,5,5,35,5,5,0,5,15,5,25,25,10,20,10,5,5,5,5,6,Sunday
73,2023-07-02 15:15:00,80,55,40,45,20,25,20,20,5,5,25,10,5,0,5,10,5,25,20,15,15,10,5,5,5,5,6,Sunday
74,2023-07-02 15:30:00,85,55,40,45,25,25,25,20,5,10,25,10,5,0,5,15,5,25,20,0,10,5,0,0,0,5,6,Sunday
75,2023-07-02 15:45:00,85,55,40,50,25,20,15,30,5,10,30,5,5,0,5,20,10,25,20,0,10,5,0,0,0,5,6,Sunday
76,2023-07-02 16:00:00,80,65,40,55,20,20,15,30,5,10,45,10,5,0,5,10,10,25,20,5,15,20,0,0,0,5,6,Sunday
77,2023-07-02 16:15:00,80,65,35,50,20,20,20,15,5,10,0,10,5,0,5,15,10,20,20,15,10,20,0,0,0,5,6,Sunday
78,2023-07-02 16:30:00,85,60,35,55,20,20,20,30,5,10,0,10,5,0,5,15,5,20,15,15,10,10,10,5,5,5,6,Sunday
79,2023-07-02 16:45:00,85,55,35,45,20,25,25,15,5,15,15,10,5,0,5,20,5,20,20,10,10,10,10,5,5,5,6,Sunday
80,2023-07-02 17:00:00,85,60,35,35,20,25,20,35,5,25,20,5,5,0,5,20,10,20,15,10,15,5,10,5,5,0,6,Sunday
81,2023-07-02 17:15:00,80,60,30,40,15,25,15,20,5,30,20,10,5,0,5,10,10,15,15,5,15,5,10,5,5,0,6,Sunday
82,2023-07-02 17:30:00,80,60,30,45,15,25,25,25,5,30,25,15,5,0,5,10,10,15,15,5,15,5,10,5,5,0,6,Sunday
83,2023-07-02 17:45:00,70,60,25,45,20,25,25,15,5,0,25,15,5,0,5,15,10,15,15,5,15,5,5,5,5,0,6,Sunday
84,2023-07-02 18:00:00,70,60,25,45,20,25,20,15,5,0,25,10,5,0,5,20,10,15,10,5,5,15,0,0,0,0,6,Sunday
85,2023-07-02 18:15:00,70,50,25,40,15,15,25,15,5,0,30,0,5,0,5,15,10,15,10,5,5,15,0,20,20,0,6,Sunday
86,2023-07-02 18:30:00,55,55,30,40,15,15,25,15,5,0,20,0,5,0,5,15,10,15,5,5,15,15,0,20,20,0,6,Sunday
87,2023-07-02 18:45:00,60,50,30,35,5,10,15,20,5,0,20,0,5,0,5,10,10,15,5,10,5,15,0,20,20,0,6,Sunday
88,2023-07-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Sunday
89,2023-07-02 19:15:00,60,45,20,30,5,15,20,20,5,0,20,5,5,0,5,10,10,15,5,5,5,5,0,20,20,0,6,Sunday
90,2023-07-02 19:30:00,50,30,15,25,5,5,20,20,5,0,20,5,5,0,5,5,5,10,5,5,5,5,0,20,20,0,6,Sunday
91,2023-07-02 19:45:00,40,30,15,15,5,5,25,20,5,0,15,5,5,0,5,5,5,5,5,5,5,10,0,20,20,0,6,Sunday
92,2023-07-02 20:00:00,35,25,15,15,5,5,25,15,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,6,Sunday
93,2023-07-02 20:15:00,45,35,20,20,5,5,15,15,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,6,Sunday
94,2023-07-02 20:30:00,0,0,0,35,5,5,20,20,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,6,Sunday
95,2023-07-02 20:45:00,0,0,0,25,0,10,0,15,5,0,15,10,5,0,5,5,5,5,5,5,5,5,0,0,0,0,6,Sunday
96,2023-07-03 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
97,2023-07-03 09:15:00,80,65,60,35,5,5,0,20,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,0,Monday
98,2023-07-03 09:30:00,90,70,50,50,15,5,0,15,5,10,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,0,Monday
99,2023-07-03 09:45:00,110,70,50,50,25,15,0,15,5,10,15,5,0,0,5,5,5,5,5,10,5,5,5,5,0,0,0,Monday
100,2023-07-03 10:00:00,110,65,45,50,40,25,0,20,10,0,20,5,0,0,5,5,5,10,10,10,5,5,0,0,0,0,0,Monday
101,2023-07-03 10:15:00,105,60,35,50,35,25,15,20,10,0,20,10,5,0,5,10,5,10,10,5,5,5,0,0,0,0,0,Monday
102,2023-07-03 10:30:00,95,50,40,45,35,25,20,20,15,0,25,10,5,0,5,10,5,15,10,5,5,5,0,0,0,0,0,Monday
103,2023-07-03 10:45:00,90,50,45,45,30,25,20,20,10,0,30,10,5,0,5,10,5,15,10,5,5,5,0,0,0,0,0,Monday
104,2023-07-03 11:00:00,95,55,50,50,35,25,25,20,20,5,30,15,5,0,5,5,5,15,15,5,10,5,5,5,0,0,0,Monday
105,2023-07-03 11:15:00,85,55,50,55,35,25,15,15,15,5,30,15,5,0,5,5,10,20,15,15,5,5,5,5,0,5,0,Monday
106,2023-07-03 11:30:00,80,50,45,50,35,25,15,15,15,5,30,15,5,0,5,10,5,20,25,15,5,5,5,5,0,5,0,Monday
107,2023-07-03 11:45:00,85,50,40,55,35,30,15,15,10,5,30,15,5,0,5,10,5,20,15,10,10,5,5,5,0,5,0,Monday
108,2023-07-03 12:00:00,85,50,40,55,30,30,15,15,10,5,25,15,5,0,5,10,5,20,20,10,5,5,5,5,0,5,0,Monday
109,2023-07-03 12:15:00,80,55,45,55,30,30,25,15,10,5,30,15,5,0,5,10,5,25,20,10,15,5,5,5,5,5,0,Monday
110,2023-07-03 12:30:00,75,55,45,55,30,30,25,15,10,5,30,20,5,0,5,10,5,25,15,15,10,5,5,5,5,5,0,Monday
111,2023-07-03 12:45:00,75,55,45,50,30,30,20,20,5,5,30,15,5,0,5,10,5,25,20,15,10,5,5,5,5,5,0,Monday
112,2023-07-03 13:00:00,70,55,45,50,30,30,20,15,10,5,35,15,5,0,5,15,5,20,15,15,10,5,5,5,5,5,0,Monday
113,2023-07-03 13:15:00,65,45,40,50,30,30,15,20,10,5,35,5,5,0,5,15,10,25,20,15,5,5,5,5,5,5,0,Monday
114,2023-07-03 13:30:00,65,45,40,45,30,30,20,20,10,5,30,10,5,0,5,10,10,30,25,10,10,10,5,5,5,5,0,Monday
115,2023-07-03 13:45:00,95,55,40,50,25,20,25,20,10,5,30,10,5,0,5,25,10,30,25,10,15,10,5,5,5,5,0,Monday
116,2023-07-03 14:00:00,100,55,40,45,30,30,25,20,10,5,30,10,5,0,5,15,5,25,25,15,15,15,5,5,5,5,0,Monday
117,2023-07-03 14:15:00,110,55,40,50,30,25,15,15,10,5,30,15,5,0,5,15,5,25,25,15,5,10,5,5,5,5,0,Monday
118,2023-07-03 14:30:00,110,55,40,45,30,30,15,15,15,5,30,15,5,0,5,20,5,25,15,10,5,5,5,5,5,5,0,Monday
119,2023-07-03 14:45:00,65,55,40,45,30,30,25,20,10,5,30,15,5,0,5,20,5,25,25,10,5,5,5,5,5,5,0,Monday
120,2023-07-03 15:00:00,60,55,40,45,30,30,30,20,5,5,30,15,5,0,5,20,5,25,25,10,15,5,5,5,5,5,0,Monday
121,2023-07-03 15:15:00,75,55,45,50,30,30,30,20,10,5,30,20,5,0,5,15,5,25,20,10,10,5,5,5,5,5,0,Monday
122,2023-07-03 15:30:00,70,55,45,50,30,30,25,20,10,5,30,25,5,0,5,20,5,25,15,15,10,15,5,5,5,5,0,Monday
123,2023-07-03 15:45:00,70,55,45,50,30,30,15,15,10,5,30,25,5,0,5,15,5,25,15,15,10,20,5,5,5,5,0,Monday
124,2023-07-03 16:00:00,70,50,35,45,25,25,15,15,10,10,30,15,5,0,5,15,5,25,10,15,5,15,5,5,5,5,0,Monday
125,2023-07-03 16:15:00,70,50,35,45,25,25,15,15,5,10,30,15,5,0,5,20,5,20,10,10,5,15,5,0,0,5,0,Monday
126,2023-07-03 16:30:00,70,50,30,45,20,25,20,15,5,0,25,10,5,0,5,20,5,15,10,5,5,10,0,0,0,5,0,Monday
127,2023-07-03 16:45:00,75,50,30,45,20,25,25,15,5,0,25,5,5,0,5,15,5,15,10,10,5,15,0,0,0,10,0,Monday
128,2023-07-03 17:00:00,70,55,40,45,20,25,15,15,5,0,25,5,5,0,5,15,5,15,10,5,15,15,0,0,0,0,0,Monday
129,2023-07-03 17:15:00,75,55,40,45,20,25,15,20,5,20,25,5,5,0,5,10,5,15,5,5,15,15,5,5,5,0,0,Monday
130,2023-07-03 17:30:00,75,55,40,40,10,25,15,20,5,20,25,10,5,0,5,15,5,15,10,5,15,15,10,5,5,0,0,Monday
131,2023-07-03 17:45:00,75,55,35,40,20,25,25,15,5,25,25,5,5,0,5,15,5,15,10,5,15,15,5,5,5,0,0,Monday
132,2023-07-03 18:00:00,70,55,35,35,20,20,20,15,5,25,25,0,5,0,5,20,5,15,10,5,5,10,5,5,5,0,0,Monday
133,2023-07-03 18:15:00,60,45,60,30,20,20,25,25,5,0,25,0,5,0,5,20,5,15,5,5,5,10,5,5,0,0,0,Monday
134,2023-07-03 18:30:00,65,55,70,40,20,20,25,15,5,0,25,0,5,0,5,20,5,10,10,5,15,10,0,5,0,0,0,Monday
135,2023-07-03 18:45:00,65,55,60,45,15,20,15,15,5,0,25,0,5,0,5,10,5,10,5,5,10,10,0,20,20,0,0,Monday
136,2023-07-03 19:00:00,65,40,60,45,15,15,15,15,5,0,20,0,5,0,5,5,5,10,5,10,5,10,0,20,20,0,0,Monday
137,2023-07-03 19:15:00,60,35,40,40,5,15,15,15,5,0,15,0,5,0,5,10,5,20,5,5,5,10,0,20,20,0,0,Monday
138,2023-07-03 19:30:00,55,35,40,30,5,15,20,15,5,0,15,5,5,0,5,10,5,15,5,5,5,10,0,20,20,0,0,Monday
139,2023-07-03 19:45:00,50,40,30,30,5,10,25,15,5,0,15,5,5,0,5,10,5,10,10,5,5,10,0,20,20,0,0,Monday
140,2023-07-03 20:00:00,40,35,25,10,5,5,25,15,5,0,15,5,5,0,5,10,5,5,5,5,5,5,0,20,20,0,0,Monday
141,2023-07-03 20:15:00,35,25,15,10,5,5,15,15,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,0,Monday
142,2023-07-03 20:30:00,30,25,20,10,5,5,25,15,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,0,Monday
143,2023-07-03 20:45:00,0,0,0,0,5,5,0,25,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,0,0,0,Monday
144,2023-07-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuesday
145,2023-07-04 09:15:00,110,35,60,45,5,10,0,20,5,10,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,1,Tuesday
146,2023-07-04 09:30:00,120,50,60,50,20,10,0,20,5,15,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,1,Tuesday
147,2023-07-04 09:45:00,110,70,50,50,25,15,0,20,5,15,15,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,1,Tuesday
148,2023-07-04 10:00:00,120,0,40,45,45,20,0,20,10,0,15,5,0,0,5,5,5,5,5,10,5,5,0,0,0,0,1,Tuesday
149,2023-07-04 10:15:00,100,0,45,50,40,30,15,20,10,0,20,5,5,0,5,10,5,10,5,10,10,5,0,0,0,0,1,Tuesday
150,2023-07-04 10:30:00,85,50,40,55,35,30,20,20,15,0,30,10,5,0,5,5,5,10,5,5,15,5,0,0,0,0,1,Tuesday
151,2023-07-04 10:45:00,80,45,30,55,35,25,25,15,15,0,25,10,5,0,5,5,5,10,5,10,5,5,0,0,0,0,1,Tuesday
152,2023-07-04 11:00:00,80,55,45,55,30,25,25,20,25,0,30,10,5,0,5,10,5,15,10,10,5,5,0,0,0,0,1,Tuesday
153,2023-07-04 11:15:00,80,60,40,55,35,20,15,15,25,0,25,15,5,0,5,10,5,20,10,10,5,5,0,0,0,5,1,Tuesday
154,2023-07-04 11:30:00,90,60,40,50,30,25,15,15,20,0,25,15,5,0,5,10,5,20,15,10,5,5,0,0,0,5,1,Tuesday
155,2023-07-04 11:45:00,85,60,40,45,35,20,20,20,15,0,30,15,5,0,5,5,5,20,15,10,5,5,0,0,0,5,1,Tuesday
156,2023-07-04 12:00:00,85,60,45,45,35,25,20,15,20,5,30,15,5,0,5,10,5,20,15,15,5,5,5,5,0,5,1,Tuesday
157,2023-07-04 12:15:00,85,55,45,50,35,30,25,20,20,5,30,15,5,0,5,10,10,25,20,10,15,5,5,5,5,5,1,Tuesday
158,2023-07-04 12:30:00,90,55,50,60,35,30,25,20,15,5,30,15,5,0,5,20,10,25,20,10,15,5,5,5,5,5,1,Tuesday
159,2023-07-04 12:45:00,90,55,40,45,40,30,15,20,15,5,30,15,5,0,5,20,10,25,20,10,15,5,5,5,5,5,1,Tuesday
160,2023-07-04 13:00:00,90,60,35,45,40,35,15,20,15,5,30,15,5,0,5,20,10,25,15,15,5,5,5,5,5,5,1,Tuesday
161,2023-07-04 13:15:00,85,55,35,45,35,30,20,20,15,5,30,15,5,0,5,20,10,25,20,10,5,5,5,5,5,5,1,Tuesday
162,2023-07-04 13:30:00,80,55,40,45,40,20,20,15,10,5,30,15,5,0,5,10,5,25,20,15,15,5,5,5,5,5,1,Tuesday
163,2023-07-04 13:45:00,85,55,50,50,35,25,25,15,10,5,30,20,5,0,5,10,5,25,20,15,15,5,5,5,5,5,1,Tuesday
164,2023-07-04 14:00:00,80,50,45,50,35,30,25,20,15,5,25,20,5,0,5,15,5,25,20,10,10,5,5,5,5,5,1,Tuesday
165,2023-07-04 14:15:00,85,45,40,50,30,30,15,20,15,5,30,20,5,0,5,15,5,25,20,10,5,5,5,5,5,5,1,Tuesday
166,2023-07-04 14:30:00,85,50,40,55,35,30,15,15,10,5,30,20,5,0,5,20,10,20,20,15,10,5,5,5,5,5,1,Tuesday
167,2023-07-04 14:45:00,75,50,30,55,40,30,20,20,10,5,35,15,5,0,5,15,10,20,20,15,10,5,5,5,5,5,1,Tuesday
168,2023-07-04 15:00:00,80,50,40,50,35,25,20,20,10,5,35,20,5,0,5,15,10,30,20,15,20,5,5,5,5,5,1,Tuesday
169,2023-07-04 15:15:00,80,55,40,50,35,30,25,20,10,5,35,20,5,0,5,15,10,25,20,10,20,10,5,5,5,5,1,Tuesday
170,2023-07-04 15:30:00,75,55,40,50,35,30,25,15,10,5,35,20,5,0,5,15,10,25,20,10,10,10,5,5,5,5,1,Tuesday
171,2023-07-04 15:45:00,75,60,40,45,35,25,25,15,15,5,35,25,5,0,5,20,5,20,20,10,10,5,5,5,5,5,1,Tuesday
172,2023-07-04 16:00:00,75,55,35,50,35,30,15,15,10,10,50,20,5,0,5,15,10,20,25,10,15,15,5,5,5,5,1,Tuesday
173,2023-07-04 16:15:00,80,50,35,40,35,30,15,20,5,0,0,20,5,0,5,15,10,20,20,10,5,15,0,0,0,5,1,Tuesday
174,2023-07-04 16:30:00,75,50,40,45,30,25,15,20,5,0,0,15,5,0,5,15,5,20,20,10,5,15,0,0,0,5,1,Tuesday
175,2023-07-04 16:45:00,70,50,40,45,25,25,25,20,5,0,0,15,5,0,5,15,5,20,20,10,5,15,0,0,0,5,1,Tuesday
176,2023-07-04 17:00:00,70,55,40,45,25,20,25,20,5,0,0,10,5,0,5,10,5,20,10,10,10,15,5,0,5,0,1,Tuesday
177,2023-07-04 17:15:00,75,65,40,45,20,20,15,20,5,30,0,15,5,0,5,20,5,10,5,10,15,15,5,5,5,0,1,Tuesday
178,2023-07-04 17:30:00,75,60,45,40,25,25,15,20,5,30,15,10,5,0,5,20,5,15,5,5,15,5,5,5,5,0,1,Tuesday
179,2023-07-04 17:45:00,75,65,40,35,25,25,15,15,5,30,20,5,5,0,5,20,5,10,5,5,5,5,5,5,5,0,1,Tuesday
