,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
56,2022-12-02 11:00:00,130,135,100,0,45,40,25,45,20,0,20,25,0,5,5,20,20,20,20,15,20,5,5,5,0,5,4,0
57,2022-12-02 11:15:00,150,135,100,0,50,35,15,35,15,0,20,20,0,5,5,20,20,25,20,10,15,5,0,5,0,5,4,0
58,2022-12-02 11:30:00,150,130,90,0,50,0,15,35,25,0,20,20,0,5,5,0,20,25,20,10,5,5,0,0,0,5,4,0
59,2022-12-02 11:45:00,135,120,90,0,50,0,35,35,20,0,20,25,0,20,5,0,20,25,20,10,5,5,0,0,0,5,4,0
60,2022-12-02 12:00:00,130,100,90,0,50,0,20,20,15,0,20,30,0,20,5,0,15,30,20,20,5,5,0,0,0,5,4,0
61,2022-12-02 12:15:00,140,110,100,0,50,0,30,35,25,20,20,30,0,20,5,0,20,30,20,20,25,10,5,5,5,5,4,0
62,2022-12-02 12:30:00,140,110,110,0,50,0,25,35,20,40,30,30,0,20,5,0,20,30,20,20,20,15,5,5,5,5,4,0
63,2022-12-02 12:45:00,155,115,105,0,50,20,30,35,25,25,30,30,0,20,5,25,25,25,20,20,15,15,5,5,5,10,4,0
64,2022-12-02 13:00:00,155,110,105,0,45,35,30,35,20,25,30,30,5,20,5,35,20,25,25,15,15,15,5,5,5,10,4,0
65,2022-12-02 13:15:00,145,110,110,0,45,50,35,20,20,25,20,30,5,20,5,35,20,25,20,15,10,15,5,5,5,10,4,0
66,2022-12-02 13:30:00,130,120,110,0,45,50,30,40,15,30,20,30,5,20,10,40,20,25,20,15,10,10,5,5,5,5,4,0
67,2022-12-02 13:45:00,140,120,100,0,50,50,25,40,20,30,20,30,5,15,10,30,20,25,20,15,10,5,5,5,5,5,4,0
68,2022-12-02 14:00:00,145,120,100,0,60,45,30,45,25,30,20,25,5,15,10,30,20,30,25,15,10,15,5,5,5,10,4,0
69,2022-12-02 14:15:00,145,130,100,0,60,45,40,40,25,35,30,25,5,15,10,35,20,25,25,20,15,15,5,5,5,10,4,0
70,2022-12-02 14:30:00,145,130,100,0,55,50,35,35,20,0,30,25,5,15,10,35,15,25,20,20,15,15,5,20,0,10,4,0
71,2022-12-02 14:45:00,145,130,90,0,50,50,20,35,20,0,30,25,15,15,10,35,20,35,20,20,10,15,0,20,0,10,4,0
72,2022-12-02 15:00:00,145,130,90,0,50,50,25,35,20,0,20,25,15,20,10,30,20,25,20,20,20,15,0,20,0,10,4,0
73,2022-12-02 15:15:00,145,120,90,0,50,45,30,40,20,0,20,25,15,20,10,30,15,25,20,20,20,15,0,0,0,10,4,0
74,2022-12-02 15:30:00,140,100,100,0,50,45,35,40,15,0,15,30,10,20,10,25,20,25,20,15,20,15,0,0,0,5,4,0
75,2022-12-02 15:45:00,145,90,110,0,40,45,25,35,20,40,15,25,5,15,10,25,20,25,15,15,15,20,5,5,5,5,4,0
76,2022-12-02 16:00:00,145,100,110,0,40,45,40,40,15,35,15,20,5,15,10,25,20,25,15,10,15,15,5,5,5,5,4,0
77,2022-12-02 16:15:00,150,100,110,0,40,45,25,35,15,45,15,15,5,15,10,25,15,25,20,10,20,15,5,10,5,5,4,0
78,2022-12-02 16:30:00,150,120,110,0,40,45,35,45,15,45,15,15,5,20,10,25,15,25,20,10,20,20,5,20,5,5,4,0
79,2022-12-02 16:45:00,140,120,110,0,40,45,35,35,15,45,15,15,5,20,10,25,15,25,20,15,20,15,5,20,5,15,4,0
80,2022-12-02 17:00:00,120,140,100,0,45,40,35,35,10,55,15,15,5,10,10,25,15,25,25,15,15,15,5,15,5,0,4,0
81,2022-12-02 17:15:00,120,140,100,0,40,35,20,35,10,55,15,15,5,10,10,25,15,25,20,15,15,15,5,15,5,0,4,0
82,2022-12-02 17:30:00,120,130,90,0,40,35,35,20,15,0,15,15,5,10,10,20,15,25,20,15,20,15,5,10,5,0,4,0
83,2022-12-02 17:45:00,115,100,90,0,40,35,40,20,15,0,15,15,5,15,10,20,10,25,25,15,15,15,5,10,5,0,4,0
84,2022-12-02 18:00:00,115,100,90,0,40,35,0,20,10,0,15,15,5,15,10,20,15,25,25,20,15,15,0,0,0,0,4,0
85,2022-12-02 18:15:00,115,90,80,0,35,35,0,20,5,0,15,15,5,15,10,20,15,25,25,10,15,20,0,0,0,0,4,0
86,2022-12-02 18:30:00,115,90,90,0,35,35,0,35,10,0,20,15,5,10,10,15,15,20,25,10,10,20,0,20,20,0,4,0
87,2022-12-02 18:45:00,115,80,80,0,35,30,0,35,5,0,20,20,10,10,10,15,15,20,20,10,5,20,0,20,20,0,4,0
88,2022-12-02 19:00:00,90,80,70,0,30,30,0,35,5,0,15,20,5,10,10,15,5,20,20,5,5,15,0,20,20,0,4,0
89,2022-12-02 19:15:00,90,70,65,0,35,30,0,15,5,0,15,5,5,5,5,15,10,20,20,5,5,15,0,20,20,0,4,0
90,2022-12-02 19:30:00,85,70,60,0,35,20,0,20,5,0,15,5,5,5,5,15,5,15,10,5,5,15,0,20,20,0,4,0
91,2022-12-02 19:45:00,75,65,55,0,25,15,0,20,5,0,15,5,5,5,5,5,5,10,10,5,5,10,0,20,20,0,4,0
92,2022-12-02 20:00:00,0,60,60,0,10,10,0,0,5,0,15,5,5,5,5,5,5,10,10,5,5,10,0,20,20,0,4,0
93,2022-12-02 20:15:00,0,0,0,0,10,10,0,0,5,0,15,5,5,5,5,5,5,10,10,5,5,10,0,20,20,0,4,0
94,2022-12-02 20:30:00,0,0,0,0,25,30,0,0,10,0,15,5,5,5,5,5,10,10,10,5,15,5,0,20,0,0,4,0
95,2022-12-02 20:45:00,0,0,0,0,0,0,0,0,5,0,15,5,5,5,5,5,10,15,10,5,10,5,0,20,0,0,4,0
96,2022-12-03 09:00:00,170,80,120,0,35,5,0,15,5,5,20,5,0,0,5,5,5,10,0,0,5,5,5,5,0,0,5,1
97,2022-12-03 09:15:00,200,80,120,0,40,5,0,20,5,5,20,5,0,0,5,5,5,10,0,0,5,5,5,5,0,0,5,1
98,2022-12-03 09:30:00,190,150,110,0,45,40,0,15,5,5,15,5,0,5,5,10,5,10,5,5,5,5,5,5,0,0,5,1
99,2022-12-03 09:45:00,190,160,120,0,50,40,0,20,15,15,15,5,0,5,5,15,5,10,5,10,5,5,5,5,0,0,5,1
100,2022-12-03 10:00:00,180,145,130,0,60,50,5,20,20,25,20,5,5,10,5,20,5,15,5,15,5,5,5,5,0,0,5,1
101,2022-12-03 10:15:00,170,135,130,0,65,50,20,20,20,35,20,20,5,10,5,20,15,15,5,5,5,5,5,5,0,0,5,1
102,2022-12-03 10:30:00,180,130,125,0,65,45,20,35,20,30,20,20,5,10,5,20,15,20,10,10,10,5,5,5,0,0,5,1
103,2022-12-03 10:45:00,180,125,120,0,65,45,25,40,20,25,25,30,5,10,5,20,20,20,10,10,10,5,5,5,0,0,5,1
104,2022-12-03 11:00:00,180,130,110,0,70,45,25,40,25,0,25,30,5,10,5,20,15,20,10,15,15,5,5,5,0,5,5,1
105,2022-12-03 11:15:00,190,130,110,0,70,50,15,45,25,0,25,35,5,5,5,20,15,20,20,15,20,5,0,0,0,5,5,1
106,2022-12-03 11:30:00,190,120,110,0,65,50,15,35,30,0,20,35,5,10,5,25,15,20,15,20,10,5,0,0,0,0,5,1
107,2022-12-03 11:45:00,170,115,120,0,65,50,35,45,20,0,25,30,5,10,5,25,15,25,15,10,5,5,0,0,0,0,5,1
108,2022-12-03 12:00:00,170,110,100,0,60,50,35,40,15,0,25,30,5,10,5,30,20,20,15,15,5,5,0,0,0,0,5,1
109,2022-12-03 12:15:00,170,120,100,0,60,50,25,35,25,20,30,30,5,15,10,30,20,30,15,20,20,5,5,5,5,5,5,1
110,2022-12-03 12:30:00,170,110,100,0,60,50,25,35,25,35,30,25,5,15,15,35,20,35,25,20,20,5,5,5,10,5,5,1
111,2022-12-03 12:45:00,170,100,100,0,60,50,30,35,25,35,30,30,5,20,15,35,20,35,25,20,20,10,5,5,10,5,5,1
112,2022-12-03 13:00:00,150,110,100,0,60,45,30,35,25,15,30,30,5,20,15,35,20,35,25,25,20,10,5,5,5,5,5,1
113,2022-12-03 13:15:00,150,110,100,0,70,50,35,30,25,15,30,35,5,20,15,35,20,30,25,20,15,5,5,5,5,5,5,1
114,2022-12-03 13:30:00,145,100,90,0,70,55,40,40,25,30,30,40,5,25,15,25,20,35,25,20,20,10,5,5,5,0,5,1
115,2022-12-03 13:45:00,150,110,90,0,75,55,30,45,25,30,30,40,5,25,20,30,20,30,25,20,20,10,5,5,5,15,5,1
116,2022-12-03 14:00:00,170,110,100,0,70,50,30,30,20,35,30,45,5,25,20,30,20,35,25,20,20,20,20,5,5,5,5,1
117,2022-12-03 14:15:00,170,130,110,0,60,50,40,35,20,35,30,45,5,25,20,30,20,35,25,20,20,20,20,5,5,5,5,1
118,2022-12-03 14:30:00,180,140,110,0,60,50,35,35,30,0,30,45,5,25,20,35,30,40,25,20,15,20,5,0,5,0,5,1
119,2022-12-03 14:45:00,180,130,100,0,65,50,40,35,25,0,30,20,5,25,20,40,25,35,20,20,15,20,0,0,0,0,5,1
120,2022-12-03 15:00:00,180,130,110,0,70,50,45,45,25,0,30,20,5,25,20,40,25,35,20,20,20,20,0,0,0,15,5,1
121,2022-12-03 15:15:00,180,120,110,0,65,45,30,45,20,0,30,20,5,25,20,25,25,35,25,20,20,10,0,0,0,15,5,1
122,2022-12-03 15:30:00,180,120,110,0,70,50,30,30,20,0,20,25,5,25,20,25,20,35,25,20,15,10,0,0,0,5,5,1
123,2022-12-03 15:45:00,170,120,110,0,70,50,35,45,30,40,20,25,5,25,20,30,20,35,20,20,15,10,20,5,5,0,5,1
124,2022-12-03 16:00:00,170,120,115,0,70,50,40,35,30,40,20,25,5,20,20,30,20,30,20,20,15,10,15,10,5,0,5,1
125,2022-12-03 16:15:00,170,120,115,0,70,50,30,35,20,45,20,30,5,20,20,30,20,40,20,20,20,10,10,10,5,15,5,1
126,2022-12-03 16:30:00,180,120,115,0,70,50,30,45,30,50,30,40,5,20,20,40,25,40,25,20,15,15,10,10,15,5,5,1
127,2022-12-03 16:45:00,180,100,115,0,65,50,35,45,25,60,20,40,5,25,20,40,25,25,25,20,15,20,10,20,15,5,5,1
128,2022-12-03 17:00:00,160,110,115,0,60,50,45,45,25,60,20,25,10,25,20,35,25,30,25,20,20,20,10,20,15,0,5,1
129,2022-12-03 17:15:00,140,130,115,0,50,50,25,45,20,0,20,25,10,25,20,25,20,30,25,20,20,15,10,20,15,0,5,1
130,2022-12-03 17:30:00,140,130,115,0,50,45,25,45,15,0,20,20,5,25,10,20,20,30,25,15,20,15,10,5,15,0,5,1
131,2022-12-03 17:45:00,150,110,105,0,50,45,35,45,15,0,20,20,5,25,5,20,15,25,25,15,15,15,10,0,0,0,5,1
132,2022-12-03 18:00:00,150,105,85,0,50,40,0,35,20,0,15,25,5,15,5,20,15,30,20,15,15,20,0,0,0,0,5,1
133,2022-12-03 18:15:00,150,105,85,0,50,40,0,35,20,0,15,20,15,15,5,20,15,30,15,20,15,20,0,20,20,0,5,1
134,2022-12-03 18:30:00,130,90,100,0,50,35,0,35,15,0,15,25,10,20,5,20,15,20,15,15,15,20,0,20,20,0,5,1
135,2022-12-03 18:45:00,120,80,100,0,45,40,0,30,15,0,15,25,10,20,5,20,15,30,15,15,15,15,0,25,20,0,5,1
136,2022-12-03 19:00:00,110,90,90,0,40,35,0,30,5,0,15,20,5,20,5,25,20,30,15,20,10,0,0,20,20,0,5,1
137,2022-12-03 19:15:00,100,80,90,0,30,30,0,30,5,0,15,20,5,5,5,20,10,30,15,15,0,0,0,20,20,0,5,1
138,2022-12-03 19:30:00,0,70,80,0,25,28,0,15,5,0,15,5,5,5,5,20,10,30,20,10,0,0,0,20,20,0,5,1
139,2022-12-03 19:45:00,0,60,65,0,25,28,0,20,5,0,15,5,5,5,5,15,10,0,20,10,0,0,0,20,20,0,5,1
140,2022-12-03 20:00:00,0,0,65,0,30,15,0,20,5,0,15,5,5,5,5,15,10,5,15,10,0,0,0,20,20,0,5,1
141,2022-12-03 20:15:00,0,0,0,0,30,15,0,20,5,0,15,5,5,5,5,5,10,5,5,10,0,0,0,20,20,0,5,1
142,2022-12-03 20:30:00,0,0,0,0,0,0,0,0,20,0,15,20,5,5,5,20,10,10,5,5,10,15,0,20,0,0,5,1
143,2022-12-03 20:45:00,0,0,0,0,0,0,0,0,10,0,15,0,5,0,0,30,10,15,5,5,5,10,0,0,0,0,5,1
144,2022-12-04 09:00:00,180,150,125,0,35,0,0,5,5,10,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,1
145,2022-12-04 09:15:00,180,140,130,0,40,0,0,30,5,10,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,1
146,2022-12-04 09:30:00,155,155,135,0,55,0,0,30,5,35,15,5,0,5,5,15,5,5,5,5,5,5,5,5,0,0,6,1
147,2022-12-04 09:45:00,155,150,135,0,60,0,0,35,15,35,15,15,0,5,5,20,15,10,10,5,5,5,5,5,0,0,6,1
148,2022-12-04 10:00:00,155,145,135,0,70,0,5,30,20,40,15,20,5,10,5,20,15,15,5,5,10,5,5,5,0,0,6,1
149,2022-12-04 10:15:00,170,135,140,0,80,0,25,35,20,40,25,25,5,5,5,25,15,15,10,5,10,5,5,5,0,0,6,1
150,2022-12-04 10:30:00,170,125,145,0,75,0,20,50,25,40,25,25,5,5,5,25,15,20,20,10,10,5,5,5,0,0,6,1
151,2022-12-04 10:45:00,170,130,135,0,70,0,25,45,30,45,25,25,5,15,5,25,20,20,20,15,15,5,25,5,0,0,6,1
152,2022-12-04 11:00:00,180,130,135,0,70,20,25,40,30,0,25,40,5,15,5,25,25,20,20,15,20,5,20,5,0,5,6,1
153,2022-12-04 11:15:00,185,130,125,0,65,50,30,45,30,0,25,35,5,10,5,25,25,30,15,20,20,5,0,0,0,5,6,1
154,2022-12-04 11:30:00,180,125,125,0,65,70,45,30,25,0,25,35,5,15,5,30,20,25,15,20,20,5,0,0,0,0,6,1
155,2022-12-04 11:45:00,180,115,120,0,70,70,35,35,20,0,35,35,5,20,5,30,20,25,20,20,10,5,0,0,0,0,6,1
156,2022-12-04 12:00:00,180,115,100,0,70,55,35,30,15,0,40,35,5,15,5,30,15,25,20,20,15,5,0,0,0,0,6,1
157,2022-12-04 12:15:00,160,115,100,0,70,65,25,35,30,35,30,35,5,15,5,35,20,25,20,20,20,5,5,5,5,10,6,1
158,2022-12-04 12:30:00,160,110,115,0,65,70,25,35,25,40,30,35,5,15,5,40,25,35,25,20,20,10,5,5,5,5,6,1
159,2022-12-04 12:45:00,160,110,115,0,70,70,30,35,25,40,30,35,5,20,5,40,25,35,25,20,15,10,5,5,5,5,6,1
160,2022-12-04 13:00:00,150,105,115,0,75,65,40,30,20,20,30,35,10,20,5,35,35,30,25,20,15,15,5,5,10,5,6,1
161,2022-12-04 13:15:00,150,115,120,0,70,65,40,30,20,15,30,35,10,20,5,40,35,30,25,20,15,15,5,10,10,0,6,1
162,2022-12-04 13:30:00,150,115,110,0,65,65,40,45,25,25,30,35,15,20,20,40,35,40,15,20,15,15,5,20,10,0,6,1
163,2022-12-04 13:45:00,150,115,110,0,75,60,30,50,25,35,30,0,15,30,15,40,20,35,20,20,20,15,5,15,20,5,6,1
164,2022-12-04 14:00:00,150,115,110,0,75,70,30,35,25,35,30,0,20,30,15,30,25,30,20,20,20,20,5,15,30,5,6,1
165,2022-12-04 14:15:00,160,135,110,0,75,70,35,45,25,30,30,0,15,25,15,45,25,30,25,20,20,15,5,20,25,10,6,1
166,2022-12-04 14:30:00,160,135,105,0,75,70,45,35,35,0,30,0,15,30,15,45,25,35,25,20,20,20,5,0,15,0,6,1
167,2022-12-04 14:45:00,160,135,105,0,70,70,40,40,40,0,30,0,15,30,15,45,30,40,30,20,10,15,5,0,0,0,6,1
168,2022-12-04 15:00:00,160,130,120,0,65,65,30,45,25,0,30,0,10,20,15,45,30,40,30,25,20,15,0,0,0,10,6,1
169,2022-12-04 15:15:00,170,130,120,0,65,60,30,45,20,0,30,15,10,20,15,45,30,35,30,20,20,15,0,0,0,10,6,1
170,2022-12-04 15:30:00,175,115,120,0,65,60,30,45,25,0,20,20,5,20,15,30,25,25,30,15,20,15,0,0,0,10,6,1
171,2022-12-04 15:45:00,175,115,120,0,65,65,35,35,30,45,20,35,5,25,15,30,25,30,25,15,20,15,15,5,5,0,6,1
172,2022-12-04 16:00:00,175,105,120,0,65,70,30,35,25,50,20,35,5,25,10,35,20,30,25,15,20,15,15,5,5,0,6,1
173,2022-12-04 16:15:00,165,105,120,0,65,60,35,45,25,45,80,35,5,25,10,35,20,30,25,20,20,20,10,10,20,5,6,1
174,2022-12-04 16:30:00,165,110,115,0,65,60,30,45,25,55,60,35,5,25,10,35,20,30,25,20,15,20,10,30,25,15,6,1
175,2022-12-04 16:45:00,155,115,110,0,65,60,35,30,20,60,20,35,15,25,10,35,25,30,25,20,10,20,10,25,20,0,6,1
176,2022-12-04 17:00:00,150,125,105,0,60,55,40,40,20,0,30,35,15,30,10,35,25,30,25,20,5,20,5,20,20,0,6,1
177,2022-12-04 17:15:00,145,120,105,0,55,50,30,35,20,0,40,30,15,30,10,35,20,25,25,20,20,20,5,20,20,0,6,1
178,2022-12-04 17:30:00,145,120,110,0,50,50,40,35,15,0,40,30,15,30,5,35,20,30,25,20,20,20,5,20,10,0,6,1
179,2022-12-04 17:45:00,135,115,110,0,50,55,40,35,15,0,30,30,15,30,5,35,20,25,25,15,15,20,5,0,10,0,6,1
180,2022-12-04 18:00:00,135,115,105,0,45,50,20,35,15,0,30,30,10,30,5,25,15,25,20,20,5,20,0,0,10,0,6,1
181,2022-12-04 18:15:00,125,90,110,0,45,50,0,30,10,0,30,30,10,25,5,25,15,25,15,15,5,15,0,20,10,0,6,1
182,2022-12-04 18:30:00,125,90,110,0,45,50,0,30,10,0,20,30,10,15,5,20,20,20,15,15,5,20,0,20,20,0,6,1
183,2022-12-04 18:45:00,125,80,100,0,40,40,0,30,10,0,20,30,10,15,5,25,20,20,15,10,5,20,0,20,20,0,6,1
184,2022-12-04 19:00:00,110,80,100,0,35,35,0,30,5,0,20,20,10,15,5,25,15,20,15,15,5,0,0,20,20,0,6,1
185,2022-12-04 19:15:00,110,65,100,0,25,35,0,30,5,0,20,10,5,15,5,15,15,25,15,5,0,0,0,20,20,0,6,1
186,2022-12-04 19:30:00,105,65,90,0,20,30,0,20,5,0,15,5,5,15,5,10,5,20,10,5,0,0,0,20,20,0,6,1
