,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
18,2022-09-01 13:30:00,60,45,50,30,20,20,20,10,5,5,15,5,5,5,5,5,5,20,5,5,0,0,10,5,0,5,3,Thursday
19,2022-09-01 13:45:00,65,40,45,30,20,25,25,15,5,5,15,5,5,5,5,5,5,20,5,5,0,0,10,5,0,5,3,Thursday
20,2022-09-01 14:00:00,55,40,45,30,20,30,25,15,5,5,15,5,5,5,5,5,5,20,10,5,0,0,10,5,0,5,3,Thursday
21,2022-09-01 14:15:00,50,40,45,30,30,30,20,20,5,5,15,5,5,5,5,5,5,20,10,5,0,0,10,5,0,5,3,Thursday
22,2022-09-01 14:30:00,65,50,50,30,35,30,20,20,5,5,15,0,5,5,5,5,5,20,10,5,0,0,10,5,0,5,3,Thursday
23,2022-09-01 14:45:00,60,50,45,30,30,30,20,20,5,5,15,0,5,10,5,5,5,20,10,5,0,0,10,5,0,5,3,Thursday
24,2022-09-01 15:00:00,50,45,45,0,25,25,20,20,5,5,15,15,5,10,5,5,5,15,10,5,0,0,10,5,0,5,3,Thursday
25,2022-09-01 15:15:00,50,45,45,0,25,25,25,15,5,5,15,20,5,10,10,5,5,15,10,5,0,0,10,5,0,5,3,Thursday
26,2022-09-01 15:30:00,60,45,50,0,20,25,15,20,5,5,15,15,5,10,5,10,5,15,10,5,0,0,10,10,0,5,3,Thursday
27,2022-09-01 15:45:00,60,40,60,0,15,30,15,15,5,5,15,15,5,10,5,10,5,15,10,5,0,0,10,5,0,5,3,Thursday
28,2022-09-01 16:00:00,60,45,60,0,15,30,15,15,5,5,15,20,5,10,5,5,5,20,5,5,0,0,10,5,0,5,3,Thursday
29,2022-09-01 16:15:00,55,45,50,0,15,25,20,15,5,5,15,20,5,10,5,5,5,20,5,5,0,0,10,10,0,5,3,Thursday
30,2022-09-01 16:30:00,50,45,50,0,20,25,20,15,5,15,15,15,5,10,5,5,5,20,10,5,0,0,10,20,0,5,3,Thursday
31,2022-09-01 16:45:00,55,45,50,0,15,25,40,15,5,15,15,10,5,10,5,5,5,15,5,5,0,0,10,15,0,5,3,Thursday
32,2022-09-01 17:00:00,55,25,45,0,10,25,25,20,5,15,15,5,5,10,5,5,5,15,5,5,0,0,10,0,0,0,3,Thursday
33,2022-09-01 17:15:00,50,35,45,0,5,20,25,20,5,0,15,5,5,10,5,5,5,10,5,5,0,0,0,0,0,0,3,Thursday
34,2022-09-01 17:30:00,55,35,45,5,5,20,15,20,5,0,15,5,5,10,5,5,5,10,5,5,0,0,0,0,0,0,3,Thursday
35,2022-09-01 17:45:00,50,55,45,40,5,20,20,20,5,0,15,5,5,5,5,0,5,5,5,5,0,0,0,0,0,0,3,Thursday
36,2022-09-01 18:00:00,60,55,60,50,5,20,25,15,5,10,15,5,5,5,5,0,5,10,5,5,0,0,10,5,0,0,3,Thursday
37,2022-09-01 18:15:00,60,55,60,45,5,5,25,15,5,5,15,5,5,5,5,0,5,15,5,10,0,0,10,5,0,0,3,Thursday
38,2022-09-01 18:30:00,60,55,50,45,5,5,25,15,10,5,15,5,5,5,5,5,5,15,10,5,0,0,0,5,0,0,3,Thursday
39,2022-09-01 18:45:00,45,40,45,40,5,0,15,15,10,5,15,5,5,5,5,5,5,15,10,5,0,0,0,5,0,0,3,Thursday
40,2022-09-01 19:00:00,50,0,0,50,5,0,0,15,10,15,15,5,5,5,5,0,5,15,10,5,0,0,0,0,0,0,3,Thursday
41,2022-09-01 19:15:00,0,40,0,0,10,0,0,15,10,45,15,5,5,5,5,0,0,15,5,5,0,0,0,0,0,0,3,Thursday
42,2022-09-01 19:30:00,0,0,0,0,10,0,0,0,10,0,15,5,5,5,5,0,0,15,10,10,0,0,0,0,0,0,3,Thursday
43,2022-09-01 19:45:00,0,40,0,0,15,0,0,5,5,0,15,5,5,5,5,0,0,15,10,5,0,0,0,0,0,0,3,Thursday
44,2022-09-01 20:00:00,5,45,0,30,15,0,20,10,5,10,15,5,5,5,0,0,0,10,10,5,0,0,0,0,0,0,3,Thursday
45,2022-09-01 20:15:00,45,0,0,35,10,5,25,25,5,20,15,5,5,5,0,5,5,5,5,5,0,0,0,0,0,0,3,Thursday
46,2022-09-01 20:30:00,35,0,40,0,5,5,25,15,5,30,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,3,Thursday
47,2022-09-01 20:45:00,0,0,0,0,5,5,0,20,5,0,15,5,5,5,0,5,5,5,5,5,0,0,0,0,0,0,3,Thursday
48,2022-09-02 09:00:00,100,70,5,0,35,5,0,0,5,5,15,5,0,0,5,5,5,10,5,5,0,0,0,0,0,0,4,Friday
49,2022-09-02 09:15:00,85,0,90,0,35,5,0,0,10,5,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
50,2022-09-02 09:30:00,75,0,60,0,40,25,0,0,5,10,15,20,0,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
51,2022-09-02 09:45:00,65,0,60,5,40,35,0,0,5,20,20,20,0,5,5,5,5,10,5,5,0,0,0,0,0,0,4,Friday
52,2022-09-02 10:00:00,65,0,45,50,30,35,5,15,5,20,20,20,5,5,5,10,10,20,5,5,0,0,0,0,0,0,4,Friday
53,2022-09-02 10:15:00,75,0,40,40,30,25,25,15,5,15,20,15,5,5,5,5,10,10,5,5,0,0,0,0,0,0,4,Friday
54,2022-09-02 10:30:00,70,0,35,40,30,30,20,15,5,15,15,10,5,5,5,5,5,10,5,5,0,0,0,0,0,0,4,Friday
55,2022-09-02 10:45:00,60,10,35,45,25,25,20,20,5,15,15,5,5,5,5,5,5,10,5,5,0,0,0,0,0,0,4,Friday
56,2022-09-02 11:00:00,65,50,35,45,25,20,25,20,5,5,15,5,5,5,5,5,5,15,10,5,0,0,0,0,0,5,4,Friday
57,2022-09-02 11:15:00,50,50,45,45,30,15,15,20,5,5,15,5,5,5,5,5,5,15,10,10,0,0,0,0,0,5,4,Friday
58,2022-09-02 11:30:00,40,50,50,45,25,10,15,20,5,0,15,5,5,5,5,5,5,15,15,10,0,0,0,0,0,5,4,Friday
59,2022-09-02 11:45:00,55,40,45,35,15,10,15,15,5,0,15,5,5,5,5,5,5,20,10,10,0,0,0,0,0,5,4,Friday
60,2022-09-02 12:00:00,60,45,50,45,10,15,20,20,5,5,15,5,5,5,5,5,5,15,5,5,0,0,5,5,0,5,4,Friday
61,2022-09-02 12:15:00,55,40,50,40,5,20,20,20,5,5,15,5,5,5,5,5,5,15,5,5,0,0,5,5,0,5,4,Friday
62,2022-09-02 12:30:00,40,40,50,35,15,20,25,20,5,5,15,5,5,5,5,5,5,10,5,5,0,0,5,5,0,5,4,Friday
63,2022-09-02 12:45:00,60,55,50,30,25,10,15,15,5,5,15,5,5,5,5,5,5,15,5,5,0,0,5,5,0,5,4,Friday
64,2022-09-02 13:00:00,60,55,55,40,25,5,15,30,5,5,15,5,5,5,10,5,5,15,10,5,0,0,5,5,0,5,4,Friday
65,2022-09-02 13:15:00,60,55,55,40,25,5,15,15,5,5,15,5,5,5,10,5,5,20,10,5,0,0,5,5,0,5,4,Friday
66,2022-09-02 13:30:00,50,55,55,30,20,10,20,15,10,5,15,5,5,5,5,5,5,20,10,5,0,0,5,5,0,5,4,Friday
67,2022-09-02 13:45:00,60,50,55,30,20,15,25,20,10,5,20,5,5,5,5,10,5,15,10,5,0,0,5,5,0,5,4,Friday
68,2022-09-02 14:00:00,55,50,55,30,15,10,25,20,5,5,20,5,5,5,5,10,5,20,10,5,0,0,5,5,0,5,4,Friday
69,2022-09-02 14:15:00,55,60,55,30,25,5,15,20,5,5,20,15,5,5,5,5,5,15,15,10,0,0,5,10,0,5,4,Friday
70,2022-09-02 14:30:00,60,60,45,35,30,10,15,25,5,5,20,10,5,5,5,5,5,20,20,10,0,0,5,10,0,5,4,Friday
71,2022-09-02 14:45:00,60,55,45,35,25,30,15,25,5,5,20,15,5,10,5,5,5,20,15,5,0,0,5,10,0,5,4,Friday
72,2022-09-02 15:00:00,55,55,40,30,15,20,25,15,5,15,15,15,5,10,5,10,5,20,10,5,0,0,5,5,0,5,4,Friday
73,2022-09-02 15:15:00,45,50,45,25,15,20,25,15,5,10,15,5,5,10,5,15,10,15,5,5,0,0,5,5,0,5,4,Friday
74,2022-09-02 15:30:00,45,45,45,25,10,20,25,20,5,15,15,5,5,5,5,5,10,15,5,5,0,0,5,5,0,5,4,Friday
75,2022-09-02 15:45:00,50,55,40,25,15,10,15,15,5,5,15,5,5,5,5,5,5,20,5,5,0,0,5,5,0,5,4,Friday
76,2022-09-02 16:00:00,55,55,45,25,15,5,15,15,5,5,20,5,5,5,5,5,5,20,5,5,0,0,5,5,0,5,4,Friday
77,2022-09-02 16:15:00,55,55,50,25,15,10,20,15,5,5,20,5,5,5,5,5,5,15,5,5,0,0,5,5,0,5,4,Friday
78,2022-09-02 16:30:00,50,60,50,15,10,15,20,20,5,15,20,10,5,5,5,5,5,15,5,5,0,0,5,10,0,5,4,Friday
79,2022-09-02 16:45:00,35,50,40,25,5,15,40,20,5,10,15,15,5,5,5,5,5,10,5,5,0,0,5,15,0,5,4,Friday
80,2022-09-02 17:00:00,40,45,35,20,5,15,25,20,5,5,15,15,5,5,5,5,5,10,5,5,0,0,5,10,0,0,4,Friday
81,2022-09-02 17:15:00,50,45,40,10,5,15,15,15,5,5,15,15,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
82,2022-09-02 17:30:00,50,45,35,15,5,10,15,10,5,0,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
83,2022-09-02 17:45:00,45,50,40,15,5,10,20,10,5,0,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
84,2022-09-02 18:00:00,60,60,50,25,5,10,20,20,5,25,15,5,5,5,5,5,5,5,5,5,0,0,10,5,0,0,4,Friday
85,2022-09-02 18:15:00,60,55,45,40,10,10,20,15,5,25,15,5,5,5,5,5,5,5,5,5,0,0,10,5,0,0,4,Friday
86,2022-09-02 18:30:00,55,55,45,35,10,15,25,15,5,25,15,15,5,5,5,5,5,5,5,5,0,0,0,5,0,0,4,Friday
87,2022-09-02 18:45:00,50,50,45,30,10,15,25,15,5,35,15,15,5,10,5,5,5,5,5,5,0,0,0,5,0,0,4,Friday
88,2022-09-02 19:00:00,50,45,40,20,5,15,15,15,5,45,15,15,5,10,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
89,2022-09-02 19:15:00,50,40,35,20,5,15,15,15,5,45,15,10,5,10,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
90,2022-09-02 19:30:00,50,40,40,15,5,10,20,15,5,40,15,10,5,10,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
91,2022-09-02 19:45:00,50,50,40,15,5,10,25,20,5,40,15,10,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
92,2022-09-02 20:00:00,45,50,40,20,5,5,25,20,5,45,15,10,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
93,2022-09-02 20:15:00,45,40,40,20,5,5,15,20,5,0,15,15,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
94,2022-09-02 20:30:00,0,0,30,15,5,5,15,20,5,0,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,Friday
95,2022-09-02 20:45:00,0,0,0,15,5,0,0,15,5,0,0,5,5,5,0,5,5,5,5,5,0,0,0,0,0,0,4,Friday
96,2022-09-03 09:00:00,130,110,80,45,25,5,0,0,10,5,15,5,0,0,5,5,5,10,5,5,0,0,0,0,0,0,5,Saturday
97,2022-09-03 09:15:00,130,120,75,0,25,5,0,0,10,5,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,5,Saturday
98,2022-09-03 09:30:00,115,100,100,0,40,25,0,0,15,40,15,15,0,5,5,5,10,5,5,5,0,0,0,0,0,0,5,Saturday
99,2022-09-03 09:45:00,100,90,90,0,45,45,0,0,10,35,15,15,0,5,5,10,10,5,5,10,0,0,0,0,0,0,5,Saturday
100,2022-09-03 10:00:00,115,85,85,0,45,40,5,15,10,20,20,15,5,10,5,10,10,15,5,10,0,0,0,0,0,0,5,Saturday
101,2022-09-03 10:15:00,100,75,85,0,35,40,25,15,10,20,20,15,5,10,5,10,15,15,5,10,0,0,0,0,0,0,5,Saturday
102,2022-09-03 10:30:00,85,65,75,0,35,35,20,10,10,25,20,15,5,5,5,5,15,15,5,5,0,0,0,0,0,0,5,Saturday
103,2022-09-03 10:45:00,80,65,75,0,35,35,25,15,5,15,15,15,5,5,5,5,10,10,10,10,0,0,0,0,0,0,5,Saturday
104,2022-09-03 11:00:00,75,55,70,0,35,35,25,15,5,10,15,15,5,5,5,10,10,10,10,5,0,0,0,0,0,5,5,Saturday
105,2022-09-03 11:15:00,75,55,65,0,35,35,15,15,5,5,15,15,5,10,5,10,10,10,10,5,0,0,0,0,0,5,5,Saturday
106,2022-09-03 11:30:00,95,60,60,0,25,35,15,15,5,5,15,5,5,10,5,10,10,10,5,5,0,0,0,0,0,5,5,Saturday
107,2022-09-03 11:45:00,90,60,55,0,20,35,15,10,5,0,15,5,5,5,5,10,5,15,5,5,0,0,0,0,0,5,5,Saturday
108,2022-09-03 12:00:00,90,50,65,0,20,30,20,10,5,0,15,5,5,5,5,10,5,10,5,5,0,0,5,5,0,5,5,Saturday
109,2022-09-03 12:15:00,90,60,75,0,25,30,20,10,5,20,15,5,5,5,5,10,5,15,5,5,0,0,5,5,0,5,5,Saturday
110,2022-09-03 12:30:00,90,60,60,0,30,30,25,15,5,10,15,15,5,5,5,15,5,20,5,5,0,0,5,5,0,5,5,Saturday
111,2022-09-03 12:45:00,80,60,60,0,30,30,15,15,5,10,15,15,5,10,5,15,10,20,5,5,0,0,5,5,0,5,5,Saturday
112,2022-09-03 13:00:00,80,70,70,0,35,30,15,10,5,10,15,10,5,10,10,10,10,20,10,10,0,0,5,5,0,5,5,Saturday
113,2022-09-03 13:15:00,80,75,60,0,30,30,15,35,5,15,15,10,5,5,10,5,10,20,15,10,0,0,5,5,0,5,5,Saturday
114,2022-09-03 13:30:00,70,75,60,0,30,30,20,20,5,15,15,10,5,5,10,5,10,20,15,15,0,0,5,5,0,5,5,Saturday
115,2022-09-03 13:45:00,70,60,55,0,25,25,25,20,5,10,15,10,5,10,10,15,10,20,15,15,0,0,5,5,0,5,5,Saturday
116,2022-09-03 14:00:00,70,55,55,0,25,25,25,20,5,10,15,10,5,10,10,15,5,25,15,15,0,0,5,5,0,5,5,Saturday
117,2022-09-03 14:15:00,80,55,55,0,30,30,20,20,5,10,15,10,5,5,10,5,10,20,15,10,0,0,5,5,0,5,5,Saturday
118,2022-09-03 14:30:00,80,60,60,50,35,30,15,25,5,15,20,10,5,5,5,5,10,20,10,10,0,0,5,10,0,5,5,Saturday
119,2022-09-03 14:45:00,65,60,55,60,30,30,25,25,5,10,20,15,5,5,5,20,5,20,10,10,0,0,5,15,0,5,5,Saturday
120,2022-09-03 15:00:00,70,60,55,65,20,25,25,25,5,10,15,15,5,10,5,20,10,15,5,15,0,0,5,15,0,5,5,Saturday
121,2022-09-03 15:15:00,80,60,50,65,20,20,20,15,5,10,15,10,5,10,5,15,10,15,5,10,0,0,10,20,0,5,5,Saturday
122,2022-09-03 15:30:00,80,50,40,65,20,30,25,20,5,15,15,5,5,5,5,10,10,20,10,10,0,0,10,20,0,5,5,Saturday
123,2022-09-03 15:45:00,80,50,40,60,20,25,10,20,5,15,15,5,5,5,5,5,10,20,10,10,0,0,10,20,0,5,5,Saturday
124,2022-09-03 16:00:00,70,60,50,60,20,25,20,20,5,15,15,5,5,5,5,5,10,20,10,10,0,0,10,20,0,5,5,Saturday
125,2022-09-03 16:15:00,70,60,50,60,20,25,15,20,5,20,15,5,5,5,5,5,10,20,10,5,0,0,10,20,0,5,5,Saturday
126,2022-09-03 16:30:00,65,55,60,60,20,20,20,30,5,25,15,5,5,10,5,5,10,15,10,5,0,0,10,15,0,5,5,Saturday
127,2022-09-03 16:45:00,65,50,50,60,15,20,40,10,5,30,15,5,5,10,5,10,10,15,5,5,0,0,10,15,0,5,5,Saturday
128,2022-09-03 17:00:00,75,50,45,60,10,20,25,15,5,0,15,5,5,10,5,5,10,15,5,5,0,0,10,0,0,0,5,Saturday
129,2022-09-03 17:15:00,75,45,45,55,5,20,10,15,5,0,15,5,5,10,5,5,10,15,5,5,0,0,10,0,0,0,5,Saturday
130,2022-09-03 17:30:00,70,45,45,55,5,15,20,15,5,0,15,5,5,10,5,5,5,10,5,5,0,0,10,0,0,0,5,Saturday
131,2022-09-03 17:45:00,60,60,45,55,10,10,15,20,5,0,15,5,5,10,5,5,5,10,5,5,0,0,10,0,0,0,5,Saturday
132,2022-09-03 18:00:00,80,70,50,60,10,15,20,20,5,35,15,5,5,10,5,5,5,10,5,5,0,0,15,10,0,0,5,Saturday
133,2022-09-03 18:15:00,90,65,60,60,10,20,20,20,5,40,15,10,5,10,5,5,5,10,5,5,0,0,15,10,0,0,5,Saturday
134,2022-09-03 18:30:00,80,65,65,65,15,20,15,20,5,40,15,20,5,10,5,5,10,15,5,5,0,0,0,10,0,0,5,Saturday
135,2022-09-03 18:45:00,80,55,65,60,15,25,15,20,5,40,15,20,5,10,5,5,10,10,5,5,0,0,0,10,0,0,5,Saturday
136,2022-09-03 19:00:00,65,50,60,60,15,25,15,20,5,45,15,20,5,10,5,5,5,10,5,5,0,0,0,0,0,0,5,Saturday
137,2022-09-03 19:15:00,65,50,55,55,5,20,15,10,5,40,15,20,5,10,5,5,5,10,5,5,0,0,0,0,0,0,5,Saturday
138,2022-09-03 19:30:00,65,50,65,50,5,15,25,15,5,50,15,20,5,10,5,15,5,10,5,5,0,0,0,0,0,0,5,Saturday
139,2022-09-03 19:45:00,65,65,55,45,10,15,25,20,5,50,15,20,5,10,5,15,5,10,5,5,0,0,0,0,0,0,5,Saturday
140,2022-09-03 20:00:00,0,50,50,45,10,15,15,20,5,60,15,15,5,10,5,15,5,10,5,5,0,0,0,0,0,0,5,Saturday
141,2022-09-03 20:15:00,0,50,45,40,5,15,15,15,5,0,15,10,5,10,5,10,5,10,5,5,0,0,0,0,0,0,5,Saturday
142,2022-09-03 20:30:00,0,40,0,35,5,15,15,15,5,0,15,5,5,10,5,10,5,5,5,5,0,0,0,0,0,0,5,Saturday
143,2022-09-03 20:45:00,0,0,0,0,10,0,0,20,5,0,15,5,5,10,0,5,5,5,5,5,0,0,0,0,0,0,5,Saturday
144,2022-09-04 09:00:00,95,70,90,40,20,5,0,0,5,15,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,6,Sunday
145,2022-09-04 09:15:00,90,70,70,40,15,5,0,0,5,5,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,6,Sunday
146,2022-09-04 09:30:00,80,60,70,40,20,5,0,0,5,15,15,5,0,0,5,10,5,5,5,5,0,0,0,0,0,0,6,Sunday
147,2022-09-04 09:45:00,70,60,60,40,25,20,0,0,5,20,15,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,6,Sunday
148,2022-09-04 10:00:00,65,55,55,35,25,30,5,15,5,20,15,5,5,0,5,5,5,20,5,5,0,0,0,0,0,0,6,Sunday
149,2022-09-04 10:15:00,60,45,55,35,25,30,15,20,5,10,15,5,5,0,5,5,5,15,5,10,0,0,0,0,0,0,6,Sunday
150,2022-09-04 10:30:00,55,45,55,35,25,25,20,20,5,5,15,5,5,0,5,5,5,15,10,5,0,0,0,0,0,0,6,Sunday
151,2022-09-04 10:45:00,60,35,50,35,20,20,25,20,10,5,15,5,5,0,5,5,10,10,5,5,0,0,0,0,0,0,6,Sunday
152,2022-09-04 11:00:00,70,35,45,35,15,25,15,20,10,5,15,5,5,0,5,5,5,10,5,5,0,0,0,0,0,5,6,Sunday
153,2022-09-04 11:15:00,70,40,45,40,15,25,10,20,5,5,15,5,5,0,5,5,5,15,5,5,0,0,0,0,0,5,6,Sunday
154,2022-09-04 11:30:00,50,45,45,40,15,25,15,20,5,5,15,5,5,5,5,5,5,15,10,5,0,0,0,0,0,5,6,Sunday
155,2022-09-04 11:45:00,60,50,50,35,15,25,25,10,5,5,15,5,5,5,5,5,5,15,10,5,0,0,0,0,0,5,6,Sunday
156,2022-09-04 12:00:00,60,45,50,30,15,20,20,20,5,5,15,5,5,5,5,5,5,15,10,5,0,0,5,5,0,5,6,Sunday
157,2022-09-04 12:15:00,45,50,50,30,15,15,20,15,5,5,15,5,5,5,5,5,5,15,10,5,0,0,5,5,0,5,6,Sunday
158,2022-09-04 12:30:00,50,45,50,30,15,25,25,15,5,5,15,5,5,5,5,5,5,15,15,5,0,0,5,5,0,5,6,Sunday
159,2022-09-04 12:45:00,50,45,50,30,15,20,20,15,5,5,15,5,5,5,5,5,5,15,15,5,0,0,5,5,0,5,6,Sunday
160,2022-09-04 13:00:00,50,45,55,30,20,20,15,15,5,10,15,5,5,10,10,5,5,15,15,5,0,0,5,5,0,5,6,Sunday
161,2022-09-04 13:15:00,50,45,50,25,20,20,20,15,10,10,15,0,5,10,10,5,5,15,15,5,0,0,5,5,0,5,6,Sunday
162,2022-09-04 13:30:00,50,40,50,25,10,15,20,20,10,5,15,0,5,10,5,5,5,15,10,5,0,0,5,5,0,5,6,Sunday
163,2022-09-04 13:45:00,50,40,50,20,10,20,25,20,5,5,15,0,5,5,5,5,5,20,10,5,0,0,5,5,0,5,6,Sunday
164,2022-09-04 14:00:00,50,40,45,20,10,25,25,20,5,5,15,0,5,10,5,5,5,20,10,10,0,0,5,5,0,5,6,Sunday
165,2022-09-04 14:15:00,50,40,45,25,10,25,25,20,5,5,15,5,5,10,5,5,5,15,15,10,0,0,5,5,0,5,6,Sunday
166,2022-09-04 14:30:00,45,45,45,30,25,25,15,25,5,5,15,10,5,10,5,5,5,20,15,10,0,0,5,5,0,5,6,Sunday
167,2022-09-04 14:45:00,50,45,50,30,25,20,15,15,5,5,15,5,5,10,5,5,5,15,15,10,0,0,5,5,0,5,6,Sunday
168,2022-09-04 15:00:00,50,55,50,25,20,15,15,20,5,5,15,5,5,5,5,5,5,20,15,10,0,0,5,5,0,5,6,Sunday
169,2022-09-04 15:15:00,50,50,45,20,10,15,25,30,5,5,15,5,5,5,5,5,5,20,10,5,0,0,5,5,0,5,6,Sunday
170,2022-09-04 15:30:00,50,50,45,20,5,20,25,15,5,5,15,5,5,5,5,10,5,15,10,5,0,0,5,5,0,5,6,Sunday
171,2022-09-04 15:45:00,45,40,45,25,5,20,15,15,5,5,15,5,5,10,5,5,5,10,10,5,0,0,5,5,0,5,6,Sunday
172,2022-09-04 16:00:00,50,40,45,25,15,15,15,20,5,5,15,5,5,10,5,5,5,15,15,5,0,0,5,5,0,5,6,Sunday
173,2022-09-04 16:15:00,45,40,50,20,15,15,15,30,5,20,15,5,5,10,5,5,5,15,10,5,0,0,10,5,0,5,6,Sunday
174,2022-09-04 16:30:00,55,50,50,20,10,15,20,20,5,20,15,5,5,10,5,5,5,15,5,5,0,0,15,5,0,5,6,Sunday
175,2022-09-04 16:45:00,50,50,50,25,5,15,45,20,5,20,15,5,5,5,5,5,5,10,10,5,0,0,15,5,0,5,6,Sunday
176,2022-09-04 17:00:00,50,45,45,20,5,15,30,15,5,20,15,5,5,5,5,5,5,10,5,5,0,0,15,5,0,0,6,Sunday
177,2022-09-04 17:15:00,50,45,50,20,10,15,15,20,5,30,15,5,5,5,5,5,5,10,5,5,0,0,15,5,0,0,6,Sunday
178,2022-09-04 17:30:00,50,45,40,20,10,15,20,15,5,35,15,5,5,10,5,10,5,10,5,5,0,0,15,5,0,0,6,Sunday
179,2022-09-04 17:45:00,50,45,45,20,5,15,15,10,5,35,15,5,5,5,5,5,5,10,5,5,0,0,5,5,0,0,6,Sunday
