,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
80,2021-06-02 17:00:00,0,15,5,10,5,5,15,15,0,25,10,0,5,5,5,5,5,5,5,5,15,15,5,5,5,0,2,Wednesday
81,2021-06-02 17:15:00,0,15,5,10,5,10,10,15,0,20,10,0,5,5,5,5,5,5,5,5,5,15,5,5,5,0,2,Wednesday
82,2021-06-02 17:30:00,0,20,5,10,5,10,0,15,0,30,10,5,5,5,5,5,5,5,5,5,5,15,5,5,5,0,2,Wednesday
83,2021-06-02 17:45:00,0,25,10,10,5,10,0,10,0,25,10,5,5,5,5,5,5,5,5,5,5,15,5,5,5,0,2,Wednesday
84,2021-06-02 18:00:00,0,25,15,10,5,10,0,15,0,30,10,5,5,5,5,5,5,5,5,5,5,10,5,5,5,0,2,Wednesday
85,2021-06-02 18:15:00,0,25,15,10,5,5,0,0,0,35,10,5,5,5,5,5,5,5,5,5,5,10,5,5,5,0,2,Wednesday
86,2021-06-02 18:30:00,0,30,15,10,5,5,0,0,0,0,10,5,5,5,5,5,5,5,5,5,5,10,0,5,0,0,2,Wednesday
87,2021-06-02 18:45:00,0,0,0,10,5,5,0,0,0,0,10,5,5,5,5,5,5,5,5,5,5,10,0,5,0,0,2,Wednesday
88,2021-06-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
89,2021-06-02 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
90,2021-06-02 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
91,2021-06-02 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
92,2021-06-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
93,2021-06-02 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
94,2021-06-02 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
95,2021-06-02 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Wednesday
96,2021-06-03 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
97,2021-06-03 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
98,2021-06-03 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
99,2021-06-03 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
100,2021-06-03 10:00:00,0,0,5,5,5,5,0,0,5,0,10,0,0,0,5,5,0,5,0,0,5,5,0,0,0,0,3,Thursday
101,2021-06-03 10:15:00,0,30,5,10,5,5,0,0,5,20,10,0,0,0,5,5,0,5,0,0,5,5,5,5,0,0,3,Thursday
102,2021-06-03 10:30:00,0,40,20,25,5,5,0,0,5,25,10,0,0,5,5,5,0,5,0,0,5,5,5,5,0,0,3,Thursday
103,2021-06-03 10:45:00,0,30,35,35,5,5,0,0,5,25,10,0,0,5,5,5,0,5,0,0,5,5,5,5,0,0,3,Thursday
104,2021-06-03 11:00:00,0,30,30,30,20,10,15,10,5,25,10,5,5,5,5,5,0,5,5,5,10,5,5,5,0,0,3,Thursday
105,2021-06-03 11:15:00,0,25,25,20,20,15,5,10,5,25,10,5,5,5,5,5,5,5,5,5,15,5,0,0,0,0,3,Thursday
106,2021-06-03 11:30:00,0,15,20,10,15,15,10,15,5,0,10,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,3,Thursday
107,2021-06-03 11:45:00,0,20,15,10,15,15,15,15,5,0,10,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,3,Thursday
108,2021-06-03 12:00:00,0,20,20,15,15,10,5,5,5,5,10,5,5,5,5,5,5,5,5,5,15,5,5,5,5,0,3,Thursday
109,2021-06-03 12:15:00,0,20,10,15,15,10,10,5,5,5,10,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,3,Thursday
110,2021-06-03 12:30:00,0,10,10,10,10,10,15,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,Thursday
111,2021-06-03 12:45:00,0,10,5,10,10,10,5,10,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,Thursday
112,2021-06-03 13:00:00,0,10,5,5,5,10,10,10,5,5,10,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,3,Thursday
113,2021-06-03 13:15:00,0,20,15,5,10,10,15,10,5,5,10,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,3,Thursday
114,2021-06-03 13:30:00,0,20,15,5,20,10,5,10,5,5,10,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,3,Thursday
115,2021-06-03 13:45:00,0,15,20,10,20,10,10,15,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,3,Thursday
116,2021-06-03 14:00:00,0,15,15,10,10,5,15,15,10,0,10,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,3,Thursday
117,2021-06-03 14:15:00,0,20,15,15,10,10,5,10,5,0,15,5,5,5,5,5,5,5,5,5,5,15,0,0,0,5,3,Thursday
118,2021-06-03 14:30:00,0,15,10,10,5,5,10,10,10,0,15,5,5,5,5,5,5,5,5,5,5,10,0,0,0,5,3,Thursday
119,2021-06-03 14:45:00,0,15,5,15,5,5,15,10,5,10,10,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,3,Thursday
120,2021-06-03 15:00:00,0,10,10,15,5,10,5,10,5,10,10,10,5,5,5,5,5,10,5,5,10,5,5,5,5,5,3,Thursday
121,2021-06-03 15:15:00,0,20,15,10,5,10,5,15,5,15,10,10,5,5,5,5,5,10,5,5,20,10,5,5,5,5,3,Thursday
122,2021-06-03 15:30:00,0,20,10,5,5,10,5,15,5,15,10,5,5,5,5,5,5,10,5,5,15,10,5,5,5,5,3,Thursday
123,2021-06-03 15:45:00,0,15,15,5,15,10,5,15,5,10,10,5,5,5,5,5,5,5,5,5,15,10,5,5,5,5,3,Thursday
124,2021-06-03 16:00:00,0,10,10,5,15,10,15,10,5,15,10,5,5,5,5,5,5,5,5,5,15,15,5,5,5,5,3,Thursday
125,2021-06-03 16:15:00,0,10,5,5,5,10,5,15,5,15,10,5,5,5,5,5,5,5,5,5,15,10,5,5,5,5,3,Thursday
126,2021-06-03 16:30:00,0,10,5,5,5,5,5,10,5,20,10,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,3,Thursday
127,2021-06-03 16:45:00,0,20,15,10,5,5,15,10,5,25,10,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,3,Thursday
128,2021-06-03 17:00:00,0,20,15,15,5,5,5,10,5,25,10,5,5,5,5,5,5,5,5,5,10,5,5,5,5,0,3,Thursday
129,2021-06-03 17:15:00,0,10,10,15,5,5,10,10,5,30,10,5,5,5,5,5,5,5,5,5,10,5,5,5,5,0,3,Thursday
130,2021-06-03 17:30:00,0,20,10,15,5,5,0,10,5,20,10,5,5,5,5,5,5,5,5,5,15,15,5,5,5,0,3,Thursday
131,2021-06-03 17:45:00,0,20,10,20,5,5,0,20,5,20,10,5,5,5,5,5,5,5,5,5,15,15,5,5,5,0,3,Thursday
132,2021-06-03 18:00:00,0,20,15,15,5,5,0,10,5,25,10,5,5,5,5,5,5,5,5,5,15,15,5,5,5,0,3,Thursday
133,2021-06-03 18:15:00,0,20,15,20,5,10,0,0,5,35,10,5,5,5,5,5,5,5,5,5,15,15,5,5,5,0,3,Thursday
134,2021-06-03 18:30:00,0,30,20,20,5,5,0,0,5,0,10,5,5,5,5,5,5,5,5,5,15,10,0,5,0,0,3,Thursday
135,2021-06-03 18:45:00,0,0,0,10,5,5,0,0,5,0,10,5,5,5,5,5,5,5,5,5,15,5,0,5,0,0,3,Thursday
136,2021-06-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
137,2021-06-03 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
138,2021-06-03 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
139,2021-06-03 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
140,2021-06-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
141,2021-06-03 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
142,2021-06-03 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
143,2021-06-03 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
144,2021-06-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
145,2021-06-04 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
146,2021-06-04 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
147,2021-06-04 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Friday
148,2021-06-04 10:00:00,0,5,5,0,5,5,0,0,0,0,10,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,4,Friday
149,2021-06-04 10:15:00,0,20,5,0,5,5,0,0,0,35,10,0,0,0,5,5,0,5,0,0,5,5,5,5,0,0,4,Friday
150,2021-06-04 10:30:00,0,40,15,20,5,5,0,0,0,30,10,0,0,5,5,5,0,5,0,0,5,5,5,5,0,0,4,Friday
151,2021-06-04 10:45:00,0,40,20,25,10,10,0,0,0,0,10,0,0,5,5,5,0,5,0,0,5,5,5,5,0,0,4,Friday
152,2021-06-04 11:00:00,0,25,50,25,15,10,15,0,5,0,10,0,5,5,5,5,0,5,0,0,5,5,5,5,0,0,4,Friday
153,2021-06-04 11:15:00,0,25,30,20,15,15,15,15,5,0,10,5,5,5,5,5,0,5,0,5,5,5,0,0,0,0,4,Friday
154,2021-06-04 11:30:00,0,15,5,20,15,10,10,15,5,0,10,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,4,Friday
155,2021-06-04 11:45:00,0,15,10,20,10,5,15,15,5,0,10,5,5,5,5,5,5,5,5,5,10,10,0,0,0,0,4,Friday
156,2021-06-04 12:00:00,0,15,15,15,5,5,5,10,5,5,10,5,5,5,5,5,5,5,5,5,10,10,5,5,5,0,4,Friday
157,2021-06-04 12:15:00,0,10,15,10,5,5,10,10,5,5,10,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,4,Friday
158,2021-06-04 12:30:00,0,10,10,10,5,5,15,10,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,Friday
159,2021-06-04 12:45:00,0,10,10,10,5,5,5,10,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,Friday
160,2021-06-04 13:00:00,0,5,5,20,5,5,10,10,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,Friday
161,2021-06-04 13:15:00,0,15,5,20,5,5,15,10,5,5,10,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,4,Friday
162,2021-06-04 13:30:00,0,15,5,15,15,5,5,10,5,5,10,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,4,Friday
163,2021-06-04 13:45:00,0,15,5,10,20,5,15,15,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,4,Friday
164,2021-06-04 14:00:00,0,15,5,5,20,5,15,15,5,5,10,5,5,5,5,5,5,5,5,5,5,10,0,0,0,5,4,Friday
165,2021-06-04 14:15:00,0,10,5,5,20,5,5,15,5,0,10,5,5,5,5,5,5,5,5,5,5,15,0,0,0,5,4,Friday
166,2021-06-04 14:30:00,0,5,5,5,15,0,10,15,5,0,10,5,5,5,5,5,5,5,5,5,5,10,0,0,0,5,4,Friday
167,2021-06-04 14:45:00,0,5,5,5,10,0,15,10,5,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,Friday
168,2021-06-04 15:00:00,0,5,5,10,5,0,5,10,5,5,15,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,4,Friday
169,2021-06-04 15:15:00,0,20,5,10,5,5,15,15,5,0,15,0,5,5,5,5,5,5,5,5,15,10,0,0,0,5,4,Friday
170,2021-06-04 15:30:00,0,20,5,10,5,5,5,10,5,0,10,0,5,5,5,5,5,5,5,5,15,15,0,0,0,5,4,Friday
171,2021-06-04 15:45:00,0,20,5,20,5,10,5,10,5,0,10,0,5,5,5,5,5,5,5,5,10,15,0,0,0,0,4,Friday
172,2021-06-04 16:00:00,0,10,5,25,5,10,15,15,5,0,10,0,5,5,5,5,5,5,5,5,5,15,0,0,0,0,4,Friday
173,2021-06-04 16:15:00,0,5,5,15,5,5,15,10,5,0,10,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,4,Friday
174,2021-06-04 16:30:00,0,5,5,10,5,5,5,10,5,0,10,5,5,5,5,5,5,5,5,5,10,20,0,0,0,0,4,Friday
175,2021-06-04 16:45:00,0,20,5,10,5,5,15,15,5,0,10,5,5,5,5,5,5,5,5,5,20,15,0,0,0,0,4,Friday
176,2021-06-04 17:00:00,0,10,5,10,5,5,15,15,5,0,10,5,5,5,5,5,5,5,5,5,15,10,0,0,0,0,4,Friday
177,2021-06-04 17:15:00,0,15,5,10,5,5,10,10,5,0,10,5,5,5,5,5,5,5,5,5,5,10,0,0,0,0,4,Friday
178,2021-06-04 17:30:00,0,15,5,10,5,5,0,10,5,0,10,5,5,5,5,5,5,5,5,5,5,15,0,0,0,0,4,Friday
