,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
15,2021-08-01 12:45:00,35,10,5,0,5,10,15,10,5,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
16,2021-08-01 13:00:00,35,35,5,0,5,10,5,10,5,5,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
17,2021-08-01 13:15:00,35,25,5,0,5,10,10,10,5,5,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
18,2021-08-01 13:30:00,35,25,5,0,10,15,15,10,5,5,20,10,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
19,2021-08-01 13:45:00,35,35,5,0,10,15,5,15,5,5,20,15,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
20,2021-08-01 14:00:00,35,30,5,10,25,15,10,15,5,20,20,15,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
21,2021-08-01 14:15:00,35,30,5,15,20,15,5,15,5,20,20,15,5,5,5,5,5,10,5,5,0,0,5,5,5,5,6,1
22,2021-08-01 14:30:00,35,25,5,30,20,5,5,10,10,5,15,15,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
23,2021-08-01 14:45:00,35,25,5,30,10,0,15,15,5,5,15,25,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
24,2021-08-01 15:00:00,35,25,5,35,10,0,15,10,10,5,20,15,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
25,2021-08-01 15:15:00,35,30,10,30,10,0,5,10,5,10,20,15,5,5,5,5,5,5,5,5,0,0,5,5,5,5,6,1
26,2021-08-01 15:30:00,35,35,10,35,5,0,10,10,10,15,20,15,5,5,5,5,5,10,5,5,0,0,5,5,5,5,6,1
27,2021-08-01 15:45:00,20,35,10,30,5,0,5,15,10,5,20,10,5,5,5,5,5,10,5,5,0,0,5,5,5,5,6,1
28,2021-08-01 16:00:00,20,25,5,30,5,0,5,15,5,5,15,15,5,5,5,5,5,10,5,5,0,0,5,5,5,0,6,1
29,2021-08-01 16:15:00,20,25,5,30,5,0,15,10,5,5,15,15,5,5,5,5,5,10,5,5,0,0,5,5,5,0,6,1
30,2021-08-01 16:30:00,25,25,5,30,5,5,5,15,10,5,15,10,5,5,5,5,5,10,5,5,0,0,0,0,0,0,6,1
31,2021-08-01 16:45:00,25,25,5,30,5,15,10,10,5,0,20,5,5,5,5,5,5,10,5,5,0,0,0,0,0,0,6,1
32,2021-08-01 17:00:00,25,25,5,25,5,20,15,10,0,0,20,5,5,5,5,5,5,10,5,5,0,0,0,0,0,0,6,1
33,2021-08-01 17:15:00,25,25,5,25,5,20,5,10,0,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,0,6,1
34,2021-08-01 17:30:00,20,25,5,25,5,25,5,10,0,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,0,0,6,1
35,2021-08-01 17:45:00,20,25,5,30,5,20,15,10,0,20,15,5,5,5,5,5,5,5,5,5,0,0,5,5,0,0,6,1
36,2021-08-01 18:00:00,20,25,5,35,5,0,0,0,0,30,10,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,6,1
37,2021-08-01 18:15:00,20,25,10,35,5,0,0,0,0,40,20,0,0,5,0,5,0,0,0,0,0,0,5,15,0,0,6,1
38,2021-08-01 18:30:00,5,20,20,30,5,0,0,0,0,0,20,0,0,5,0,5,0,0,0,0,0,0,0,10,0,0,6,1
39,2021-08-01 18:45:00,15,20,0,20,5,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,6,1
40,2021-08-01 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
41,2021-08-01 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
42,2021-08-01 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
43,2021-08-01 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
44,2021-08-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
45,2021-08-01 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
46,2021-08-01 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
47,2021-08-01 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
48,2021-08-02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2021-08-02 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-02 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2021-08-02 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2021-08-02 10:00:00,5,5,0,5,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
53,2021-08-02 10:15:00,30,20,0,15,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
54,2021-08-02 10:30:00,35,40,5,40,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0
55,2021-08-02 10:45:00,30,40,20,45,20,0,0,0,10,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0
56,2021-08-02 11:00:00,30,35,25,40,30,15,0,10,20,5,0,5,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0
57,2021-08-02 11:15:00,30,30,25,35,25,15,0,10,15,5,0,10,0,5,5,5,5,10,5,5,0,0,0,0,0,0,0,0
58,2021-08-02 11:30:00,30,25,15,30,25,25,0,15,5,0,0,10,0,5,5,5,5,10,5,5,0,0,0,0,0,0,0,0
59,2021-08-02 11:45:00,30,20,15,30,25,25,0,15,5,10,0,10,0,5,5,5,5,10,5,5,0,0,5,5,0,0,0,0
60,2021-08-02 12:00:00,30,20,15,30,25,20,5,15,5,10,5,10,5,5,5,10,5,10,10,5,0,0,5,5,5,5,0,0
61,2021-08-02 12:15:00,30,15,5,25,20,15,5,15,5,10,15,10,5,5,5,5,5,10,10,5,0,0,5,5,5,5,0,0
62,2021-08-02 12:30:00,30,15,5,20,20,15,5,10,10,5,15,5,5,5,5,5,5,10,5,5,0,0,5,5,5,5,0,0
63,2021-08-02 12:45:00,30,25,5,20,15,15,15,10,5,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
64,2021-08-02 13:00:00,35,20,5,15,15,10,5,15,5,10,10,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
65,2021-08-02 13:15:00,35,25,5,15,10,10,10,10,5,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
66,2021-08-02 13:30:00,35,35,5,15,10,10,15,10,5,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
67,2021-08-02 13:45:00,35,25,5,15,15,15,5,15,10,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
68,2021-08-02 14:00:00,40,25,5,25,25,15,10,10,5,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
69,2021-08-02 14:15:00,40,25,5,20,25,15,15,10,5,5,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
70,2021-08-02 14:30:00,40,25,5,20,20,15,5,15,10,10,10,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
71,2021-08-02 14:45:00,40,20,5,20,15,10,10,10,10,5,10,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
72,2021-08-02 15:00:00,35,20,5,15,15,10,15,10,5,5,15,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
73,2021-08-02 15:15:00,35,20,5,20,10,10,5,25,5,10,15,20,5,5,5,5,5,5,5,5,0,0,5,5,5,5,0,0
74,2021-08-02 15:30:00,35,20,5,25,10,15,10,15,5,15,15,5,5,5,5,5,5,10,5,5,0,0,5,5,5,5,0,0
75,2021-08-02 15:45:00,35,20,5,25,15,15,5,15,5,10,15,10,5,5,5,5,5,10,5,5,0,0,5,5,5,5,0,0
76,2021-08-02 16:00:00,35,20,5,25,15,15,5,15,5,15,20,10,5,5,5,5,5,10,5,5,0,0,5,5,5,0,0,0
77,2021-08-02 16:15:00,35,20,5,20,15,20,15,15,10,15,20,5,5,5,5,5,5,10,10,5,0,0,5,5,5,0,0,0
78,2021-08-02 16:30:00,40,20,5,20,20,15,5,10,5,15,15,5,5,5,5,5,5,10,10,5,0,0,0,0,0,0,0,0
79,2021-08-02 16:45:00,40,20,5,20,15,15,5,15,10,0,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0
80,2021-08-02 17:00:00,40,20,5,20,15,15,15,10,0,0,15,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0
81,2021-08-02 17:15:00,30,20,5,25,10,15,5,10,0,15,20,5,5,5,5,5,5,5,5,5,0,0,5,5,5,0,0,0
82,2021-08-02 17:30:00,30,20,5,25,10,15,5,10,0,15,15,5,5,5,5,5,5,10,5,5,0,0,5,5,0,0,0,0
83,2021-08-02 17:45:00,25,20,5,25,15,15,15,15,0,15,10,5,5,5,5,5,5,5,5,5,0,0,5,5,0,0,0,0
84,2021-08-02 18:00:00,20,20,5,30,15,0,0,0,0,25,10,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,0,0
85,2021-08-02 18:15:00,20,5,5,30,15,0,0,0,0,25,15,0,0,5,0,10,0,0,0,0,0,0,5,5,0,0,0,0
86,2021-08-02 18:30:00,20,5,5,30,15,0,0,0,0,25,15,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0
87,2021-08-02 18:45:00,15,10,10,0,10,0,0,0,0,25,10,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0
88,2021-08-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2021-08-02 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2021-08-02 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2021-08-02 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2021-08-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2021-08-02 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2021-08-02 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2021-08-02 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2021-08-03 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,2021-08-03 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,2021-08-03 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,2021-08-03 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,2021-08-03 10:00:00,5,5,0,5,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0
101,2021-08-03 10:15:00,20,25,0,10,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0
102,2021-08-03 10:30:00,40,30,5,30,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,1,0
103,2021-08-03 10:45:00,50,45,20,40,15,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,1,0
104,2021-08-03 11:00:00,50,40,20,35,20,10,0,10,10,0,0,5,0,5,5,5,5,0,5,5,0,0,0,5,0,0,1,0
105,2021-08-03 11:15:00,50,35,20,30,25,15,0,15,5,0,0,10,0,5,5,5,5,0,5,10,0,0,0,0,0,0,1,0
106,2021-08-03 11:30:00,70,15,15,30,25,20,0,15,5,5,0,10,0,5,5,5,5,0,5,5,0,0,5,5,0,0,1,0
107,2021-08-03 11:45:00,60,15,20,30,20,15,0,15,5,5,0,10,0,5,5,5,5,0,10,5,0,0,5,5,0,0,1,0
108,2021-08-03 12:00:00,55,15,5,25,15,15,15,15,5,5,20,10,5,5,5,5,5,0,10,5,0,0,5,5,5,5,1,0
109,2021-08-03 12:15:00,60,10,5,25,15,10,15,15,5,5,20,15,5,5,5,5,5,5,10,5,0,0,5,5,5,5,1,0
110,2021-08-03 12:30:00,60,15,5,20,10,15,10,15,5,5,20,10,5,5,5,5,5,15,5,5,0,0,5,5,5,5,1,0
111,2021-08-03 12:45:00,60,15,5,5,15,10,15,10,10,5,20,5,5,5,5,5,5,15,5,5,0,0,5,5,5,5,1,0
112,2021-08-03 13:00:00,50,15,5,20,15,10,5,10,5,5,20,5,5,5,5,5,5,15,5,5,0,0,5,5,5,5,1,0
113,2021-08-03 13:15:00,45,25,5,20,15,10,10,10,5,5,10,5,5,5,5,5,5,10,5,5,0,0,5,5,5,5,1,0
114,2021-08-03 13:30:00,45,20,5,15,10,5,15,10,5,5,20,5,5,5,5,5,5,10,5,5,0,0,5,5,5,5,1,0
115,2021-08-03 13:45:00,35,15,5,15,10,10,5,15,5,5,20,5,5,5,5,5,5,10,5,5,0,0,5,5,5,5,1,0
116,2021-08-03 14:00:00,30,20,5,15,10,10,10,15,5,5,15,5,5,0,5,5,5,10,5,5,0,0,5,5,5,5,1,0
117,2021-08-03 14:15:00,30,20,5,15,20,10,15,15,5,5,10,5,5,0,5,5,5,10,5,5,0,0,5,5,5,5,1,0
118,2021-08-03 14:30:00,30,20,5,15,15,15,5,15,5,5,15,5,5,0,5,5,5,10,5,5,0,0,5,5,5,5,1,0
119,2021-08-03 14:45:00,30,20,5,20,15,10,10,10,5,5,20,20,5,0,5,5,5,10,5,5,0,0,5,5,5,5,1,0
120,2021-08-03 15:00:00,30,20,5,20,15,10,15,15,5,5,20,10,5,5,5,5,5,10,5,5,0,0,5,5,5,5,1,0
121,2021-08-03 15:15:00,30,20,5,15,15,20,5,25,5,5,20,5,5,5,5,5,5,10,5,5,0,0,5,5,5,5,1,0
122,2021-08-03 15:30:00,25,20,5,20,15,15,10,10,5,5,20,5,5,5,5,5,5,10,5,5,0,0,5,5,5,5,1,0
123,2021-08-03 15:45:00,25,20,5,20,10,15,15,10,5,10,15,5,5,5,5,5,5,15,5,5,0,0,5,5,5,5,1,0
124,2021-08-03 16:00:00,25,20,5,15,5,10,5,15,5,5,20,5,5,5,5,5,5,10,5,5,0,0,5,5,5,0,1,0
125,2021-08-03 16:15:00,25,20,5,15,5,15,15,15,5,5,20,5,5,5,5,5,5,10,5,5,0,0,5,0,5,0,1,0
126,2021-08-03 16:30:00,25,20,5,15,5,20,15,15,10,5,10,5,5,5,5,5,5,10,5,5,0,0,0,0,0,0,1,0
127,2021-08-03 16:45:00,20,10,5,15,5,15,5,15,0,0,10,5,5,5,5,5,5,10,5,5,0,0,0,0,0,0,1,0
128,2021-08-03 17:00:00,20,10,5,15,10,15,15,15,0,0,15,5,5,5,5,5,5,10,5,5,0,0,0,0,0,0,1,0
129,2021-08-03 17:15:00,15,20,5,20,10,15,5,10,0,5,15,5,5,5,5,5,5,15,5,5,0,0,5,5,5,0,1,0
130,2021-08-03 17:30:00,15,25,5,20,10,20,10,10,0,5,15,5,5,5,5,5,5,15,5,5,0,0,5,5,0,0,1,0
131,2021-08-03 17:45:00,15,20,5,25,5,15,15,10,0,10,20,5,5,5,5,5,5,10,5,5,0,0,5,5,0,0,1,0
132,2021-08-03 18:00:00,15,5,5,25,5,0,0,0,0,15,20,0,0,5,0,5,0,0,0,0,0,0,5,15,0,0,1,0
133,2021-08-03 18:15:00,15,5,5,30,10,0,0,0,0,35,20,0,0,5,0,10,0,0,0,0,0,0,5,15,0,0,1,0
134,2021-08-03 18:30:00,25,10,5,30,5,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,0,0,15,0,0,1,0
135,2021-08-03 18:45:00,0,10,10,20,5,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,0,0,15,0,0,1,0
136,2021-08-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,2021-08-03 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,2021-08-03 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,2021-08-03 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2021-08-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141,2021-08-03 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,2021-08-03 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,2021-08-03 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,2021-08-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
145,2021-08-04 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
146,2021-08-04 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
147,2021-08-04 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
148,2021-08-04 10:00:00,10,5,0,5,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0
149,2021-08-04 10:15:00,30,15,0,15,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0
150,2021-08-04 10:30:00,35,35,5,30,5,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,2,0
151,2021-08-04 10:45:00,35,40,30,40,5,0,0,0,15,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,2,0
152,2021-08-04 11:00:00,30,35,40,40,25,5,0,5,10,0,0,10,0,5,5,5,5,5,5,5,0,0,0,0,0,0,2,0
153,2021-08-04 11:15:00,30,25,30,35,25,20,0,15,10,0,0,10,0,5,5,5,5,5,5,5,0,0,0,0,0,0,2,0
154,2021-08-04 11:30:00,25,20,15,35,25,20,0,15,5,0,0,15,0,5,5,5,5,10,5,5,0,0,0,0,0,0,2,0
155,2021-08-04 11:45:00,30,20,10,25,20,20,0,10,5,5,0,0,0,5,5,5,5,10,5,5,0,0,5,5,0,0,2,0
156,2021-08-04 12:00:00,30,15,10,25,15,15,5,15,5,5,10,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
157,2021-08-04 12:15:00,30,10,5,20,15,10,5,15,5,5,10,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
158,2021-08-04 12:30:00,30,10,5,20,10,10,10,10,5,5,10,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
159,2021-08-04 12:45:00,35,15,5,10,5,10,15,10,5,5,10,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,2,0
160,2021-08-04 13:00:00,30,30,5,15,5,10,5,10,5,5,10,0,5,5,5,5,5,5,5,5,0,0,5,5,5,5,2,0
161,2021-08-04 13:15:00,30,30,10,15,5,10,10,15,10,5,10,0,5,5,5,5,5,5,5,5,0,0,5,5,10,5,2,0
162,2021-08-04 13:30:00,35,25,10,20,5,5,15,15,10,5,15,0,5,5,5,5,5,5,5,5,0,0,5,5,10,5,2,0
163,2021-08-04 13:45:00,30,25,10,20,5,10,5,15,10,10,15,0,5,5,5,5,5,10,5,5,0,0,5,5,10,5,2,0
164,2021-08-04 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
165,2021-08-04 14:15:00,35,25,10,15,15,10,15,15,15,5,15,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
166,2021-08-04 14:30:00,35,25,10,15,15,10,5,10,15,5,15,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
167,2021-08-04 14:45:00,35,30,10,15,10,10,10,10,10,5,10,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
168,2021-08-04 15:00:00,35,30,10,10,10,10,15,10,5,5,15,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
169,2021-08-04 15:15:00,30,30,10,15,10,10,5,15,10,5,15,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
170,2021-08-04 15:30:00,30,30,10,20,5,10,10,10,15,5,20,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
171,2021-08-04 15:45:00,30,30,10,15,5,10,15,15,15,5,15,0,5,5,5,5,5,10,5,5,0,0,5,5,5,5,2,0
172,2021-08-04 16:00:00,30,25,10,10,5,10,5,15,5,5,15,0,5,5,5,5,5,10,5,5,0,0,5,5,5,0,2,0
173,2021-08-04 16:15:00,25,25,5,10,5,15,15,15,5,5,15,0,5,5,5,5,5,10,5,5,0,0,5,5,5,0,2,0
174,2021-08-04 16:30:00,25,20,5,10,5,10,15,15,5,5,15,0,5,5,5,5,5,10,5,5,0,0,0,0,0,0,2,0
175,2021-08-04 16:45:00,20,20,10,15,5,10,5,15,5,0,15,5,5,5,5,5,5,10,5,5,0,0,0,0,0,0,2,0
176,2021-08-04 17:00:00,20,30,10,20,5,10,15,10,0,5,15,15,5,5,5,5,5,5,5,5,0,0,5,5,5,0,2,0
177,2021-08-04 17:15:00,20,30,5,15,5,15,5,10,0,5,10,20,5,5,5,5,5,5,5,5,0,0,5,5,5,0,2,0
178,2021-08-04 17:30:00,20,30,5,15,5,15,5,10,0,15,10,20,5,5,5,5,5,5,5,5,0,0,5,5,0,0,2,0
179,2021-08-04 17:45:00,20,30,10,15,5,15,15,10,0,10,10,20,5,5,5,5,5,5,5,5,0,0,5,5,0,0,2,0
180,2021-08-04 18:00:00,20,30,10,15,10,0,0,0,0,20,10,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,2,0
181,2021-08-04 18:15:00,15,20,15,25,10,0,0,0,0,30,15,0,0,5,0,10,0,0,0,0,0,0,5,5,0,0,2,0
182,2021-08-04 18:30:00,25,10,15,25,5,0,0,0,0,0,10,0,0,5,0,10,0,0,0,0,0,0,0,5,0,0,2,0
183,2021-08-04 18:45:00,35,5,0,20,5,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,2,0
184,2021-08-04 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
185,2021-08-04 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
186,2021-08-04 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
