,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
44,2024-02-01 20:00:00,0,0,0,0,0,70,0,45,15,0,15,5,5,20,10,20,15,30,20,15,0,0,0,0,0,0,3,0
45,2024-02-01 20:15:00,0,0,0,0,0,0,0,20,20,0,15,5,5,20,10,15,15,25,10,15,0,0,0,0,0,0,3,0
46,2024-02-01 20:30:00,0,0,0,0,0,0,0,20,20,0,15,5,5,20,10,20,15,25,15,10,0,0,0,0,0,0,3,0
47,2024-02-01 20:45:00,0,0,0,0,0,0,0,15,10,0,15,5,5,20,10,0,0,0,0,5,0,0,0,0,0,0,3,0
48,2024-02-02 09:00:00,140,0,5,45,0,5,0,15,5,5,15,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,4,0
49,2024-02-02 09:15:00,165,0,80,110,0,5,0,20,5,5,15,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,4,0
50,2024-02-02 09:30:00,165,0,120,110,0,45,0,15,20,10,15,5,0,5,5,5,5,5,5,5,0,0,5,5,0,0,4,0
51,2024-02-02 09:45:00,165,0,125,110,0,75,0,30,35,15,15,5,0,5,5,15,5,5,5,5,0,0,5,5,0,0,4,0
52,2024-02-02 10:00:00,175,0,150,130,0,75,0,50,50,35,30,15,5,10,5,20,10,15,10,15,0,0,20,5,0,5,4,0
53,2024-02-02 10:15:00,160,0,130,130,0,100,0,55,50,30,50,15,5,10,5,30,20,25,25,15,0,0,20,5,0,5,4,0
54,2024-02-02 10:30:00,150,0,130,130,0,110,0,60,50,30,40,35,5,10,10,30,20,35,25,20,0,0,20,5,0,5,4,0
55,2024-02-02 10:45:00,150,0,125,130,0,115,0,45,45,0,50,35,5,15,5,30,25,35,25,25,0,0,0,5,0,5,4,0
56,2024-02-02 11:00:00,145,0,115,135,0,120,0,35,45,0,50,35,5,25,5,35,25,35,35,25,0,0,0,0,0,5,4,0
57,2024-02-02 11:15:00,140,0,135,130,0,120,0,30,45,0,60,35,5,25,10,40,20,35,35,25,0,0,0,0,0,5,4,0
58,2024-02-02 11:30:00,135,0,140,120,0,115,0,45,40,0,60,35,5,25,10,35,20,40,35,25,0,0,0,0,0,5,4,0
59,2024-02-02 11:45:00,140,0,135,140,0,115,0,50,40,0,30,35,5,25,10,35,20,35,35,25,0,0,0,0,0,5,4,0
60,2024-02-02 12:00:00,140,0,130,145,0,115,0,60,50,5,40,35,5,25,15,30,20,40,25,25,0,0,5,5,5,5,4,0
61,2024-02-02 12:15:00,140,0,120,145,0,115,0,50,45,10,40,35,5,25,15,35,25,40,25,25,0,0,5,5,5,5,4,0
62,2024-02-02 12:30:00,145,0,120,130,0,110,0,45,50,15,30,35,10,25,15,35,25,40,30,25,0,0,5,5,5,5,4,0
63,2024-02-02 12:45:00,145,0,125,120,0,85,0,50,50,15,40,35,10,25,20,40,25,40,35,25,0,0,5,5,5,5,4,0
64,2024-02-02 13:00:00,150,0,130,120,0,90,0,50,50,15,40,35,10,25,20,35,25,40,30,20,0,0,5,5,10,5,4,0
65,2024-02-02 13:15:00,150,0,125,120,0,100,0,50,40,15,40,35,10,25,20,35,25,40,30,20,0,0,5,5,10,5,4,0
66,2024-02-02 13:30:00,150,0,130,120,0,105,0,50,40,0,40,35,10,25,20,35,30,40,30,25,0,0,0,0,0,5,4,0
67,2024-02-02 13:45:00,150,0,130,120,0,105,0,50,40,0,40,15,10,25,20,35,30,40,30,25,0,0,0,0,0,5,4,0
68,2024-02-02 14:00:00,155,0,110,130,0,105,0,50,40,0,30,15,10,25,20,35,30,40,30,20,0,0,0,0,0,5,4,0
69,2024-02-02 14:15:00,155,0,125,130,0,105,0,50,40,0,30,20,10,20,20,35,20,40,30,20,0,0,0,0,0,5,4,0
70,2024-02-02 14:30:00,150,0,130,130,0,105,0,50,40,20,40,20,10,20,20,35,20,35,30,20,0,0,5,5,5,5,4,0
71,2024-02-02 14:45:00,145,0,130,125,0,105,0,55,45,25,40,20,10,25,20,35,25,40,30,20,0,0,5,5,5,10,4,0
72,2024-02-02 15:00:00,155,0,135,125,0,95,0,45,50,30,30,20,10,25,20,35,25,40,30,25,0,0,5,5,5,10,4,0
73,2024-02-02 15:15:00,155,0,135,130,0,100,0,50,50,0,40,20,10,30,20,35,25,40,35,25,0,0,5,5,5,5,4,0
74,2024-02-02 15:30:00,155,0,145,125,0,110,0,50,45,0,40,20,10,25,10,30,25,35,35,25,0,0,0,5,0,5,4,0
75,2024-02-02 15:45:00,155,0,140,125,0,110,0,50,45,0,30,30,5,25,10,30,25,35,35,25,0,0,0,5,0,5,4,0
76,2024-02-02 16:00:00,155,0,140,135,0,110,0,60,50,0,30,30,5,25,10,35,25,35,30,25,0,0,0,5,0,0,4,0
77,2024-02-02 16:15:00,155,0,140,135,0,110,0,65,50,0,40,25,5,25,10,35,20,35,25,20,0,0,0,5,0,0,4,0
78,2024-02-02 16:30:00,165,0,135,130,0,100,0,65,50,30,40,25,5,25,10,30,25,35,25,20,0,0,10,5,5,0,4,0
79,2024-02-02 16:45:00,160,0,135,130,0,110,0,65,50,30,40,20,5,25,10,30,25,35,25,25,0,0,5,20,5,0,4,0
80,2024-02-02 17:00:00,160,0,135,140,0,115,0,50,45,25,40,20,5,25,10,30,25,35,25,0,0,0,5,15,5,0,4,0
81,2024-02-02 17:15:00,160,0,135,145,0,115,0,45,35,35,40,15,5,25,5,30,25,35,25,0,0,0,5,15,10,0,4,0
82,2024-02-02 17:30:00,170,0,135,140,0,110,0,60,35,40,30,20,5,25,5,30,25,35,25,0,0,0,10,10,10,0,4,0
83,2024-02-02 17:45:00,170,0,135,125,0,100,0,50,40,45,30,20,5,25,5,30,25,35,25,0,0,0,10,10,10,0,4,0
84,2024-02-02 18:00:00,150,0,130,120,0,95,0,60,35,50,30,25,5,25,5,30,20,35,25,0,0,0,10,10,10,0,4,0
85,2024-02-02 18:15:00,145,0,130,115,0,75,0,50,35,40,30,20,5,25,5,30,20,30,25,10,0,0,10,10,5,0,4,0
86,2024-02-02 18:30:00,140,0,145,110,0,75,0,50,45,45,20,20,5,20,5,25,20,30,25,15,0,0,10,10,0,0,4,0
87,2024-02-02 18:45:00,130,0,135,105,0,65,0,45,40,45,20,15,5,20,5,25,20,30,20,20,0,0,10,15,0,0,4,0
88,2024-02-02 19:00:00,120,0,0,100,0,75,0,30,30,45,20,15,5,25,10,25,20,30,20,15,0,0,10,20,0,0,4,0
89,2024-02-02 19:15:00,110,0,0,85,0,75,0,25,30,45,30,15,5,25,10,25,20,25,20,15,0,0,10,10,0,0,4,0
90,2024-02-02 19:30:00,0,0,0,0,0,70,0,45,25,35,30,10,5,25,10,20,15,25,20,15,0,0,5,5,0,0,4,0
91,2024-02-02 19:45:00,0,0,0,0,0,70,0,35,20,35,30,10,5,20,15,25,15,25,20,20,0,0,5,5,0,0,4,0
92,2024-02-02 20:00:00,0,0,0,0,0,0,0,35,20,40,20,15,10,20,15,20,20,25,20,15,0,0,5,5,0,0,4,0
93,2024-02-02 20:15:00,0,0,0,0,0,0,0,20,20,40,20,15,10,20,15,20,20,20,10,15,0,0,5,5,0,0,4,0
94,2024-02-02 20:30:00,0,0,0,0,0,0,0,20,10,0,20,5,10,20,15,20,10,15,10,10,0,0,0,5,0,0,4,0
95,2024-02-02 20:45:00,0,0,0,0,0,0,0,15,5,0,15,5,0,0,15,20,10,15,5,5,0,0,0,5,0,0,4,0
96,2024-02-03 09:00:00,120,0,55,25,0,5,0,15,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,5,1
97,2024-02-03 09:15:00,145,0,80,70,0,5,0,15,5,5,15,5,0,0,5,5,5,0,0,0,0,0,5,5,0,0,5,1
98,2024-02-03 09:30:00,160,0,85,0,0,10,0,30,20,15,15,5,0,5,5,5,5,0,5,5,0,0,5,5,0,0,5,1
99,2024-02-03 09:45:00,160,0,105,0,0,55,0,45,30,35,40,10,0,5,5,15,10,0,15,5,0,0,5,5,0,0,5,1
100,2024-02-03 10:00:00,155,0,100,0,0,60,0,45,40,30,70,15,5,10,5,20,20,0,25,10,0,0,10,5,0,5,5,1
101,2024-02-03 10:15:00,150,0,100,0,0,65,0,35,40,25,80,25,5,10,5,20,20,15,20,10,0,0,10,5,0,5,5,1
102,2024-02-03 10:30:00,140,0,95,0,0,65,0,50,35,20,70,25,5,10,5,25,20,25,20,10,0,0,5,5,0,5,5,1
103,2024-02-03 10:45:00,140,0,80,0,0,70,0,45,35,0,60,25,5,15,5,20,20,30,20,15,0,0,5,5,0,5,5,1
104,2024-02-03 11:00:00,130,0,80,0,0,85,0,35,40,0,50,25,5,20,5,25,20,30,20,15,0,0,0,0,0,5,5,1
105,2024-02-03 11:15:00,120,0,80,10,0,90,0,35,45,0,40,25,5,20,5,25,20,30,15,15,0,0,0,0,0,5,5,1
106,2024-02-03 11:30:00,120,0,90,100,0,85,0,40,35,0,40,20,5,15,5,25,15,25,15,10,0,0,0,0,0,5,5,1
107,2024-02-03 11:45:00,110,0,90,100,0,80,0,35,25,0,50,20,5,15,5,20,15,30,15,5,0,0,0,0,0,5,5,1
108,2024-02-03 12:00:00,105,0,90,85,0,60,0,45,30,10,40,20,5,15,5,20,15,25,15,10,0,0,5,5,5,5,5,1
109,2024-02-03 12:15:00,105,0,75,80,0,45,0,35,30,10,40,20,5,15,5,20,15,20,15,10,0,0,5,5,5,5,5,1
110,2024-02-03 12:30:00,105,0,75,95,0,50,0,35,25,20,30,20,5,20,5,20,20,20,20,15,0,0,5,5,5,5,5,1
111,2024-02-03 12:45:00,105,0,75,85,0,60,0,50,25,20,15,20,5,20,5,25,20,15,20,15,0,0,5,5,5,5,5,1
112,2024-02-03 13:00:00,100,0,65,85,0,55,0,35,30,15,30,20,5,20,5,25,20,15,20,10,0,0,5,5,5,5,5,1
113,2024-02-03 13:15:00,100,0,55,75,0,55,0,45,30,10,30,20,5,20,5,15,20,15,15,10,0,0,5,5,5,5,5,1
114,2024-02-03 13:30:00,110,0,40,75,0,60,0,35,25,0,30,20,5,20,5,25,15,25,15,10,0,0,0,0,0,5,5,1
115,2024-02-03 13:45:00,105,0,40,75,0,50,0,35,30,0,20,20,5,15,5,25,15,20,20,10,0,0,0,0,0,5,5,1
116,2024-02-03 14:00:00,105,0,45,75,0,50,0,30,20,0,15,15,5,10,5,20,15,20,20,10,0,0,0,0,0,5,5,1
117,2024-02-03 14:15:00,105,0,65,85,0,45,0,30,20,0,20,15,5,15,5,20,15,25,15,10,0,0,0,0,0,5,5,1
118,2024-02-03 14:30:00,105,0,65,95,0,45,0,45,35,20,15,15,5,15,5,20,15,15,15,10,0,0,10,5,5,5,5,1
119,2024-02-03 14:45:00,105,0,60,90,0,55,0,50,35,20,15,20,5,15,5,20,20,20,10,10,0,0,10,5,5,10,5,1
120,2024-02-03 15:00:00,110,0,60,80,0,60,0,35,30,20,20,20,5,10,5,20,15,20,15,15,0,0,10,5,5,15,5,1
121,2024-02-03 15:15:00,110,0,40,80,0,50,0,45,20,0,20,15,5,10,5,20,15,25,15,10,0,0,10,10,5,15,5,1
122,2024-02-03 15:30:00,110,0,50,90,0,50,0,45,20,0,20,10,5,15,5,25,15,20,15,10,0,0,0,0,0,5,5,1
123,2024-02-03 15:45:00,110,0,70,90,0,55,0,50,20,0,20,10,5,20,5,20,15,20,15,10,0,0,0,0,0,0,5,1
124,2024-02-03 16:00:00,105,0,70,80,0,60,0,50,20,0,20,10,5,15,5,20,15,20,15,10,0,0,0,0,0,0,5,1
125,2024-02-03 16:15:00,100,0,70,80,0,60,0,45,20,0,30,15,5,15,5,20,15,20,15,5,0,0,0,0,0,0,5,1
126,2024-02-03 16:30:00,105,0,70,85,0,60,0,50,20,25,30,15,5,15,5,20,15,20,20,10,0,0,5,5,5,0,5,1
127,2024-02-03 16:45:00,105,0,55,75,0,50,0,35,20,30,20,15,5,15,5,20,15,20,20,10,0,0,5,5,5,0,5,1
128,2024-02-03 17:00:00,110,0,45,80,0,50,0,35,20,35,15,15,5,15,5,20,15,20,20,10,0,0,5,5,5,0,5,1
129,2024-02-03 17:15:00,105,0,55,90,0,50,0,50,25,35,15,10,5,15,5,20,10,20,15,10,0,0,5,5,5,0,5,1
130,2024-02-03 17:30:00,100,0,55,110,0,50,0,35,25,40,15,10,5,15,5,15,15,20,15,10,0,0,5,5,5,0,5,1
131,2024-02-03 17:45:00,100,0,70,100,0,55,0,40,15,40,15,10,5,15,5,15,15,20,10,10,0,0,5,5,10,0,5,1
132,2024-02-03 18:00:00,100,0,75,80,0,60,0,45,15,45,15,10,5,15,5,15,15,20,10,10,0,0,5,5,5,0,5,1
133,2024-02-03 18:15:00,100,0,70,75,0,60,0,30,20,40,15,10,5,15,10,15,15,20,10,10,0,0,5,5,5,0,5,1
134,2024-02-03 18:30:00,105,0,70,75,0,55,0,30,20,35,15,10,5,15,10,20,10,20,10,5,0,0,5,5,0,0,5,1
135,2024-02-03 18:45:00,105,0,70,75,0,50,0,30,20,35,15,10,5,10,10,10,5,20,10,5,0,0,5,5,0,0,5,1
136,2024-02-03 19:00:00,90,0,55,60,0,40,0,30,20,35,15,5,5,10,10,10,10,20,10,5,0,0,5,5,0,0,5,1
137,2024-02-03 19:15:00,90,0,50,50,0,40,0,30,5,35,15,5,5,5,10,5,5,20,10,5,0,0,5,5,0,0,5,1
138,2024-02-03 19:30:00,80,0,50,50,0,30,0,30,5,35,15,5,5,10,10,10,5,10,10,5,0,0,5,5,0,0,5,1
139,2024-02-03 19:45:00,75,0,50,45,0,30,0,20,5,35,15,5,5,10,10,10,10,10,10,5,0,0,5,5,0,0,5,1
140,2024-02-03 20:00:00,70,0,50,45,0,40,0,15,5,35,15,5,5,10,10,5,10,10,10,5,0,0,5,5,0,0,5,1
141,2024-02-03 20:15:00,0,0,0,0,0,40,0,15,5,35,15,5,5,10,10,10,10,5,5,5,0,0,5,5,0,0,5,1
142,2024-02-03 20:30:00,0,0,0,0,0,25,0,15,5,0,15,5,5,10,10,10,5,5,5,5,0,0,0,5,0,0,5,1
143,2024-02-03 20:45:00,0,0,0,0,0,15,0,15,5,0,15,5,5,5,5,5,5,5,5,5,0,0,0,5,0,0,5,1
144,2024-02-05 09:00:00,110,0,80,30,0,5,0,15,5,5,15,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,0,0
145,2024-02-05 09:15:00,115,0,130,70,0,5,0,15,5,15,15,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,0,0
146,2024-02-05 09:30:00,105,0,55,90,0,20,0,15,5,15,15,5,0,5,5,5,5,5,5,5,0,0,5,5,0,0,0,0
147,2024-02-05 09:45:00,110,0,55,80,0,45,0,15,10,15,15,5,0,5,5,5,5,5,5,5,0,0,5,5,0,0,0,0
148,2024-02-05 10:00:00,110,0,55,55,0,55,0,20,10,20,15,5,5,5,5,5,5,5,5,5,0,0,5,5,0,5,0,0
149,2024-02-05 10:15:00,90,0,55,0,0,60,0,20,15,10,15,5,5,5,5,5,5,5,5,5,0,0,5,5,0,5,0,0
150,2024-02-05 10:30:00,90,0,65,0,0,65,0,20,30,20,15,10,5,10,5,10,5,10,5,5,0,0,5,5,0,5,0,0
151,2024-02-05 10:45:00,90,0,65,0,0,65,0,30,45,20,20,15,5,10,5,15,10,15,10,5,0,0,5,5,0,5,0,0
152,2024-02-05 11:00:00,90,0,65,0,0,70,0,15,50,15,20,10,5,10,5,20,10,15,10,5,0,0,0,0,0,5,0,0
153,2024-02-05 11:15:00,100,0,65,0,0,80,0,25,50,15,20,10,5,10,5,20,10,15,10,5,0,0,0,0,0,5,0,0
154,2024-02-05 11:30:00,100,0,75,0,0,80,0,30,35,15,20,10,5,10,5,15,10,15,15,5,0,0,0,0,0,5,0,0
155,2024-02-05 11:45:00,85,0,70,0,0,80,0,35,30,5,20,10,5,10,5,15,10,20,10,5,0,0,5,5,0,5,0,0
156,2024-02-05 12:00:00,90,0,70,0,0,70,0,50,35,5,15,10,5,10,5,10,5,20,10,5,0,0,5,5,5,5,0,0
157,2024-02-05 12:15:00,90,0,80,0,0,60,0,35,45,5,20,5,5,10,5,5,5,30,15,10,0,0,5,5,5,5,0,0
158,2024-02-05 12:30:00,90,0,85,0,0,50,0,35,45,5,20,5,5,5,5,5,5,30,15,10,0,0,5,5,5,5,0,0
159,2024-02-05 12:45:00,105,0,85,10,0,45,0,35,40,5,20,5,5,5,5,5,5,35,15,15,0,0,5,5,5,5,0,0
160,2024-02-05 13:00:00,100,0,70,0,0,40,0,30,40,5,15,5,5,5,5,5,5,35,20,15,0,0,5,5,5,5,0,0
161,2024-02-05 13:15:00,85,0,65,0,0,35,0,30,30,5,15,5,5,5,5,5,5,30,20,15,0,0,5,5,5,5,0,0
162,2024-02-05 13:30:00,90,0,70,0,0,25,0,15,40,5,15,5,5,5,5,5,5,30,20,20,0,0,0,0,0,5,0,0
163,2024-02-05 13:45:00,85,0,75,0,0,20,0,20,35,0,15,5,5,5,5,5,5,30,20,20,0,0,0,0,0,5,0,0
164,2024-02-05 14:00:00,85,0,85,0,0,45,0,20,35,0,15,5,5,5,5,5,5,30,20,20,0,0,0,0,0,5,0,0
165,2024-02-05 14:15:00,80,0,85,0,0,45,0,20,30,0,15,5,5,5,5,5,5,30,30,20,0,0,0,0,0,5,0,0
166,2024-02-05 14:30:00,80,0,90,0,0,40,0,45,25,0,15,5,5,5,5,5,5,30,30,20,0,0,0,0,0,0,0,0
167,2024-02-05 14:45:00,90,0,85,0,0,30,0,45,25,0,15,5,5,5,5,5,5,30,25,20,0,0,0,0,0,0,0,0
168,2024-02-05 15:00:00,90,0,80,0,0,30,0,30,25,0,15,5,5,5,5,5,5,40,25,20,0,0,0,0,0,0,0,0
169,2024-02-05 15:15:00,90,0,70,0,0,30,0,30,25,0,15,5,5,5,5,5,5,35,25,15,0,0,0,0,0,0,0,0
170,2024-02-05 15:30:00,80,0,65,0,0,30,0,20,25,0,15,5,5,0,5,5,5,35,25,20,0,0,0,0,0,0,0,0
171,2024-02-05 15:45:00,70,0,75,0,0,30,0,25,25,0,15,5,5,0,5,5,5,35,25,20,0,0,0,0,0,0,0,0
172,2024-02-05 16:00:00,70,0,80,0,0,30,0,35,25,0,15,0,5,0,5,5,0,35,25,20,0,0,0,0,0,0,0,0
173,2024-02-05 16:15:00,70,0,80,0,0,25,0,20,25,0,15,0,5,0,5,5,0,35,25,20,0,0,0,0,0,0,0,0
174,2024-02-05 16:30:00,70,0,80,0,0,25,0,20,15,0,15,0,5,0,5,5,0,35,25,20,0,0,0,0,0,0,0,0
175,2024-02-05 16:45:00,80,0,85,0,0,25,0,20,15,0,15,0,5,0,5,5,0,35,15,5,0,0,0,0,0,0,0,0
176,2024-02-05 17:00:00,65,0,85,0,0,20,0,15,15,0,15,0,5,0,5,5,0,30,15,10,0,0,0,0,0,0,0,0
177,2024-02-05 17:15:00,55,0,75,0,0,15,0,20,15,0,15,0,5,0,5,5,0,25,15,5,0,0,0,0,0,0,0,0
178,2024-02-05 17:30:00,50,0,70,0,0,15,0,35,10,0,15,0,5,0,5,5,0,20,15,5,0,0,0,0,0,0,0,0
179,2024-02-05 17:45:00,50,0,70,0,0,15,0,20,10,0,15,0,5,0,5,5,0,20,15,5,0,0,0,0,0,0,0,0
180,2024-02-05 18:00:00,60,0,60,0,0,10,0,20,10,0,15,0,5,0,5,5,0,15,15,5,0,0,0,0,0,0,0,0
181,2024-02-05 18:15:00,60,0,60,0,0,0,0,20,10,0,15,0,5,0,5,0,0,15,15,5,0,0,0,0,0,0,0,0
182,2024-02-05 18:30:00,50,0,55,0,0,0,0,20,10,0,15,0,5,0,5,0,0,15,5,5,0,0,0,0,0,0,0,0
183,2024-02-05 18:45:00,45,0,50,0,0,0,0,20,5,0,15,0,5,0,5,0,0,15,5,5,0,0,0,0,0,0,0,0
184,2024-02-05 19:00:00,35,0,50,0,0,0,0,20,5,0,15,0,5,0,5,0,0,15,10,5,0,0,0,0,0,0,0,0
185,2024-02-05 19:15:00,40,0,50,0,0,0,0,20,5,0,15,0,5,0,5,0,0,5,10,5,0,0,0,0,0,0,0,0
186,2024-02-05 19:30:00,40,0,50,0,0,0,0,15,5,0,15,0,5,0,5,0,0,5,10,5,0,0,0,0,0,0,0,0
