,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
22,2021-09-01 14:30:00,40,35,10,30,30,15,5,15,10,5,20,5,5,5,5,0,5,10,5,5,20,15,5,5,5,5,2,0
23,2021-09-01 14:45:00,40,30,10,25,20,15,10,10,15,5,10,0,5,5,5,0,5,10,5,5,15,10,5,5,5,5,2,0
24,2021-09-01 15:00:00,40,30,10,20,20,20,15,10,15,5,20,0,5,5,5,0,5,10,5,5,10,10,5,5,5,5,2,0
25,2021-09-01 15:15:00,35,30,10,20,20,20,5,15,10,20,20,0,5,5,5,0,5,10,5,5,20,10,5,5,5,5,2,0
26,2021-09-01 15:30:00,35,35,10,20,20,25,15,15,15,15,20,0,5,5,5,0,5,10,5,5,15,15,5,5,5,5,2,0
27,2021-09-01 15:45:00,55,30,15,20,20,25,15,15,10,10,20,0,5,5,5,0,5,10,5,5,10,10,5,5,5,5,2,0
28,2021-09-01 16:00:00,65,25,15,20,20,25,5,15,10,5,10,0,5,5,5,0,5,10,5,5,5,5,5,5,5,0,2,0
29,2021-09-01 16:15:00,55,25,15,20,15,25,15,15,10,5,10,0,5,5,5,0,5,10,5,5,5,5,0,5,0,0,2,0
30,2021-09-01 16:30:00,50,25,15,20,15,15,10,10,5,0,20,5,5,5,5,0,5,10,5,5,5,5,0,0,0,0,2,0
31,2021-09-01 16:45:00,50,25,20,25,15,15,10,20,10,0,15,5,5,5,5,0,5,10,5,5,15,10,0,0,0,0,2,0
32,2021-09-01 17:00:00,55,5,20,25,15,20,15,10,0,0,10,5,5,5,5,0,5,10,5,5,0,0,0,0,0,0,2,0
33,2021-09-01 17:15:00,60,5,15,30,15,20,10,10,0,5,15,5,5,5,5,0,5,10,5,5,0,0,5,5,5,0,2,0
34,2021-09-01 17:30:00,50,5,15,25,15,20,5,15,0,5,15,5,5,5,5,0,5,10,5,5,0,0,5,5,0,0,2,0
35,2021-09-01 17:45:00,50,5,20,30,15,15,15,15,0,15,15,5,5,5,5,0,5,5,5,5,0,0,5,5,0,0,2,0
36,2021-09-01 18:00:00,50,5,20,30,5,0,0,0,0,20,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,2,0
37,2021-09-01 18:15:00,40,10,25,30,5,0,0,0,0,30,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,2,0
38,2021-09-01 18:30:00,35,15,30,30,5,0,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,2,0
39,2021-09-01 18:45:00,25,15,0,0,5,0,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,2,0
40,2021-09-01 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41,2021-09-01 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
42,2021-09-01 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
43,2021-09-01 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
44,2021-09-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
45,2021-09-01 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
46,2021-09-01 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
47,2021-09-01 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
48,2021-09-02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
49,2021-09-02 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
50,2021-09-02 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
51,2021-09-02 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
52,2021-09-02 10:00:00,10,5,0,5,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0
53,2021-09-02 10:15:00,25,15,0,15,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0
54,2021-09-02 10:30:00,35,35,15,30,5,0,0,0,10,0,0,0,0,0,5,0,5,0,0,0,0,0,5,5,0,0,3,0
55,2021-09-02 10:45:00,35,40,20,40,15,0,0,0,10,0,0,0,0,0,5,0,5,0,0,0,0,0,5,5,0,0,3,0
56,2021-09-02 11:00:00,35,45,25,45,30,5,0,10,10,5,0,5,0,5,5,0,5,5,5,5,0,0,0,0,0,0,3,0
57,2021-09-02 11:15:00,35,45,25,45,30,5,0,15,15,5,0,5,0,5,5,0,5,5,5,5,0,0,0,0,0,0,3,0
58,2021-09-02 11:30:00,35,45,25,45,30,5,0,15,15,5,0,5,0,5,5,0,5,5,5,5,0,0,0,0,0,0,3,0
59,2021-09-02 11:45:00,45,40,30,20,25,5,0,15,5,0,0,5,0,5,5,0,5,5,5,5,0,0,0,0,0,0,3,0
60,2021-09-02 12:00:00,45,40,25,15,25,5,15,15,10,5,5,5,5,5,5,0,5,10,5,5,0,0,5,5,5,5,3,0
61,2021-09-02 12:15:00,45,35,10,15,20,5,5,20,15,5,20,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
62,2021-09-02 12:30:00,45,35,5,20,15,5,10,15,10,5,20,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
63,2021-09-02 12:45:00,40,30,5,20,25,5,15,10,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
64,2021-09-02 13:00:00,45,25,5,20,25,5,5,15,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
65,2021-09-02 13:15:00,45,25,20,20,15,5,10,15,10,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
66,2021-09-02 13:30:00,50,15,15,25,20,25,15,15,5,10,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
67,2021-09-02 13:45:00,60,10,15,20,25,20,10,10,5,10,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
68,2021-09-02 14:00:00,60,10,15,25,35,10,10,15,5,10,20,15,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
69,2021-09-02 14:15:00,60,10,15,25,35,10,15,25,15,10,20,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
70,2021-09-02 14:30:00,60,10,15,20,25,15,10,10,15,10,20,5,5,5,5,0,5,10,5,5,0,0,5,5,5,5,3,0
71,2021-09-02 14:45:00,60,10,15,20,15,20,15,10,5,10,15,5,5,5,5,0,5,10,5,5,0,0,5,5,5,5,3,0
72,2021-09-02 15:00:00,65,10,10,15,20,20,15,15,15,10,20,5,5,5,5,0,5,10,5,5,0,0,5,5,5,5,3,0
73,2021-09-02 15:15:00,65,15,20,20,20,20,15,10,10,10,20,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
74,2021-09-02 15:30:00,60,20,20,20,25,15,10,15,10,15,20,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,3,0
75,2021-09-02 15:45:00,60,15,15,20,25,15,15,15,5,15,20,5,5,5,5,0,5,10,5,5,0,0,5,5,5,5,3,0
76,2021-09-02 16:00:00,60,20,10,20,25,10,15,15,10,5,20,5,5,5,5,0,5,10,5,5,0,0,5,5,5,0,3,0
77,2021-09-02 16:15:00,60,20,10,20,20,5,15,10,10,5,20,5,5,5,5,0,5,10,5,5,0,0,0,5,5,0,3,0
78,2021-09-02 16:30:00,60,15,10,20,20,5,15,10,5,0,20,5,5,5,5,0,5,10,5,5,0,0,0,0,0,0,3,0
79,2021-09-02 16:45:00,60,10,15,20,15,5,5,10,5,0,10,5,5,5,5,0,5,10,5,5,0,0,0,0,0,0,3,0
80,2021-09-02 17:00:00,60,5,15,25,20,5,15,15,0,0,10,5,5,5,5,0,5,10,5,5,0,0,0,0,0,0,3,0
81,2021-09-02 17:15:00,65,5,15,20,15,15,20,15,0,5,10,5,5,5,5,0,5,10,5,5,0,0,5,5,5,0,3,0
82,2021-09-02 17:30:00,65,10,10,20,20,20,10,15,0,15,10,5,5,5,5,0,5,10,5,5,0,0,5,5,0,0,3,0
83,2021-09-02 17:45:00,65,10,10,25,15,20,15,15,0,20,10,5,5,5,5,0,5,10,5,5,0,0,5,5,0,0,3,0
84,2021-09-02 18:00:00,55,10,15,25,20,0,0,0,0,20,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,3,0
85,2021-09-02 18:15:00,55,10,20,30,15,0,0,0,0,30,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,3,0
86,2021-09-02 18:30:00,50,10,25,25,10,0,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,3,0
87,2021-09-02 18:45:00,45,10,0,0,5,0,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,3,0
88,2021-09-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
89,2021-09-02 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
90,2021-09-02 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
91,2021-09-02 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
92,2021-09-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
93,2021-09-02 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
94,2021-09-02 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
95,2021-09-02 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
96,2021-09-03 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
97,2021-09-03 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
98,2021-09-03 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
99,2021-09-03 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
100,2021-09-03 10:00:00,10,5,0,5,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0
101,2021-09-03 10:15:00,25,5,0,5,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0
102,2021-09-03 10:30:00,40,5,5,5,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0
103,2021-09-03 10:45:00,40,5,5,5,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0
104,2021-09-03 11:00:00,40,5,5,5,5,5,0,15,5,0,0,5,0,5,5,0,5,5,5,5,0,0,0,0,0,0,4,0
105,2021-09-03 11:15:00,45,25,10,10,5,5,0,15,5,50,0,5,0,5,5,0,5,5,5,5,0,0,5,5,0,0,4,0
106,2021-09-03 11:30:00,45,30,10,10,5,5,0,15,5,5,0,5,0,5,5,0,5,5,5,5,0,0,5,5,0,0,4,0
107,2021-09-03 11:45:00,45,30,15,5,5,5,0,10,5,5,0,5,0,5,5,0,5,5,5,5,0,0,5,5,0,0,4,0
108,2021-09-03 12:00:00,45,30,5,5,5,5,5,10,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
109,2021-09-03 12:15:00,40,30,5,5,5,5,15,15,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
110,2021-09-03 12:30:00,40,25,5,5,5,5,10,10,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
111,2021-09-03 12:45:00,40,20,5,5,5,5,15,15,5,5,10,5,5,5,5,0,5,5,5,5,0,0,0,0,0,5,4,0
112,2021-09-03 13:00:00,40,5,5,5,5,5,5,10,5,0,10,5,5,5,5,0,5,5,5,5,0,0,0,0,0,5,4,0
113,2021-09-03 13:15:00,35,5,5,5,15,5,15,15,5,0,10,5,5,5,5,0,5,5,5,5,0,0,0,0,0,5,4,0
114,2021-09-03 13:30:00,35,5,5,5,5,5,15,15,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
115,2021-09-03 13:45:00,35,5,5,10,5,5,5,15,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
116,2021-09-03 14:00:00,35,10,10,10,5,5,10,15,5,15,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
117,2021-09-03 14:15:00,30,10,10,5,5,5,15,15,5,15,10,10,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
118,2021-09-03 14:30:00,30,10,10,5,10,5,5,10,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
119,2021-09-03 14:45:00,30,10,10,5,5,5,10,10,5,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
120,2021-09-03 15:00:00,30,5,10,5,15,5,5,10,5,5,15,5,0,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
121,2021-09-03 15:15:00,30,5,15,5,25,5,5,10,5,5,10,5,0,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
122,2021-09-03 15:30:00,30,10,10,5,25,5,15,10,5,5,10,5,0,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
123,2021-09-03 15:45:00,30,5,10,5,20,5,15,10,5,5,10,5,0,5,5,0,5,5,5,5,0,0,5,5,5,5,4,0
124,2021-09-03 16:00:00,25,5,10,5,15,5,5,10,5,15,10,5,0,5,5,0,5,5,5,5,0,0,5,5,5,0,4,0
125,2021-09-03 16:15:00,25,5,5,5,15,5,15,10,5,15,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,0,4,0
126,2021-09-03 16:30:00,25,5,5,5,10,5,15,10,5,15,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,0,4,0
127,2021-09-03 16:45:00,25,10,15,5,10,5,5,10,5,15,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,0,4,0
128,2021-09-03 17:00:00,25,10,15,5,15,5,15,10,0,15,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,0,4,0
129,2021-09-03 17:15:00,30,10,15,5,15,5,5,10,0,15,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,0,4,0
130,2021-09-03 17:30:00,30,10,15,5,10,5,10,10,0,10,10,5,5,5,5,0,5,5,5,5,0,0,5,5,0,0,4,0
131,2021-09-03 17:45:00,30,15,15,5,10,5,15,10,0,5,10,5,5,5,5,0,5,5,5,5,0,0,5,5,0,0,4,0
132,2021-09-03 18:00:00,25,15,10,5,15,0,0,0,0,5,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,4,0
133,2021-09-03 18:15:00,25,15,15,10,15,0,0,0,0,5,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,4,0
134,2021-09-03 18:30:00,25,15,20,15,15,0,0,0,0,5,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,4,0
135,2021-09-03 18:45:00,25,20,20,15,10,0,0,0,0,5,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,4,0
136,2021-09-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
137,2021-09-03 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
138,2021-09-03 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
139,2021-09-03 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
140,2021-09-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
141,2021-09-03 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
142,2021-09-03 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
143,2021-09-03 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
144,2021-09-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
145,2021-09-04 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
146,2021-09-04 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
147,2021-09-04 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
148,2021-09-04 10:00:00,15,5,0,0,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,1
149,2021-09-04 10:15:00,25,5,0,0,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,1
150,2021-09-04 10:30:00,30,10,5,0,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,5,0,0,5,1
151,2021-09-04 10:45:00,35,20,5,5,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,5,0,0,5,1
152,2021-09-04 11:00:00,35,20,10,5,5,5,0,5,5,5,0,5,0,5,5,0,5,5,5,5,5,5,5,5,0,0,5,1
153,2021-09-04 11:15:00,35,15,10,5,5,5,0,10,5,5,0,5,0,5,5,0,5,5,5,5,0,0,0,0,0,0,5,1
154,2021-09-04 11:30:00,35,15,10,5,5,5,0,10,5,0,0,5,0,5,5,0,5,5,5,5,0,0,0,0,0,0,5,1
155,2021-09-04 11:45:00,30,15,5,5,5,5,0,10,5,0,0,5,0,5,5,0,5,5,5,5,5,5,0,0,0,0,5,1
156,2021-09-04 12:00:00,35,25,5,10,5,5,5,15,5,10,10,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,1
157,2021-09-04 12:15:00,35,25,5,10,5,5,5,15,5,10,10,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,1
158,2021-09-04 12:30:00,35,25,5,5,5,5,5,10,5,5,10,5,5,5,5,0,5,5,5,5,5,10,5,5,5,5,5,1
159,2021-09-04 12:45:00,35,35,5,5,5,5,15,15,5,5,10,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,1
160,2021-09-04 13:00:00,35,35,5,5,5,5,5,15,5,5,10,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,1
161,2021-09-04 13:15:00,35,30,5,5,5,5,10,15,5,5,10,5,5,5,5,0,5,5,5,5,10,5,5,5,5,5,5,1
162,2021-09-04 13:30:00,35,25,5,5,5,5,15,15,5,5,10,5,5,5,5,0,5,5,5,5,10,10,5,5,5,5,5,1
163,2021-09-04 13:45:00,25,25,5,5,5,5,5,15,5,5,10,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,1
164,2021-09-04 14:00:00,25,25,5,5,5,5,10,10,5,5,10,5,5,5,5,0,5,5,5,5,5,10,5,0,5,5,5,1
165,2021-09-04 14:15:00,25,20,5,5,10,5,15,10,5,5,10,5,5,5,5,0,5,5,5,5,0,10,5,0,5,5,5,1
166,2021-09-04 14:30:00,30,25,5,10,5,5,5,10,5,5,10,5,5,5,5,0,5,5,5,5,0,10,5,5,5,5,5,1
167,2021-09-04 14:45:00,30,30,5,15,5,5,10,10,5,5,10,5,5,5,5,0,5,5,5,5,0,10,5,5,5,5,5,1
168,2021-09-04 15:00:00,30,25,5,10,5,5,5,10,5,15,10,5,5,5,5,0,5,5,5,5,0,10,5,5,5,5,5,1
169,2021-09-04 15:15:00,25,30,5,10,15,5,10,10,5,15,10,5,5,5,5,0,5,5,5,5,0,10,5,5,5,5,5,1
170,2021-09-04 15:30:00,25,30,5,10,30,5,10,10,5,15,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,5,1
171,2021-09-04 15:45:00,25,30,5,10,30,5,5,10,5,5,10,5,5,5,5,0,5,5,5,5,5,10,5,5,5,5,5,1
172,2021-09-04 16:00:00,25,30,5,10,25,5,5,10,5,5,10,5,5,5,5,0,5,5,5,5,5,10,5,5,5,0,5,1
173,2021-09-04 16:15:00,25,25,5,5,20,5,15,10,5,5,10,5,5,5,5,0,5,5,5,5,10,10,5,5,5,0,5,1
174,2021-09-04 16:30:00,30,25,5,5,20,5,5,10,5,10,10,5,5,5,5,0,5,5,5,5,15,10,5,5,5,0,5,1
175,2021-09-04 16:45:00,30,15,5,10,20,5,5,10,5,25,10,5,5,5,5,0,5,5,5,5,0,5,5,5,5,0,5,1
176,2021-09-04 17:00:00,35,5,5,10,25,5,15,10,0,20,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,0,5,1
177,2021-09-04 17:15:00,35,5,5,5,25,5,5,10,0,25,10,5,5,5,5,0,5,5,5,5,0,0,5,5,5,0,5,1
178,2021-09-04 17:30:00,35,5,5,10,25,5,5,10,0,25,10,5,5,5,5,0,5,5,5,5,0,0,5,5,0,0,5,1
179,2021-09-04 17:45:00,35,15,5,15,20,5,15,10,0,20,10,5,5,5,5,0,5,5,5,5,0,0,5,5,0,0,5,1
180,2021-09-04 18:00:00,40,20,5,15,15,0,0,0,0,30,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,5,1
181,2021-09-04 18:15:00,40,25,5,20,20,0,0,0,0,35,10,0,0,5,0,0,5,0,0,0,0,0,5,5,0,0,5,1
182,2021-09-04 18:30:00,45,25,15,25,20,0,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,1
183,2021-09-04 18:45:00,30,0,15,0,20,0,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,1
184,2021-09-04 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
185,2021-09-04 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
186,2021-09-04 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
