,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
46,2022-01-01 20:30:00,30,25,25,10,0,15,0,0,10,0,0,10,5,5,5,5,10,10,10,10,5,10,0,10,0,0,5,Saturday
47,2022-01-01 20:45:00,20,25,0,5,0,0,0,0,10,0,0,0,5,0,0,5,5,10,10,5,5,10,0,10,0,0,5,Saturday
48,2022-01-02 09:00:00,30,25,15,25,0,15,0,0,15,15,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,6,Sunday
49,2022-01-02 09:15:00,30,25,20,45,0,20,0,0,10,15,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,6,Sunday
50,2022-01-02 09:30:00,30,35,30,55,0,20,0,0,20,25,25,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,6,Sunday
51,2022-01-02 09:45:00,30,35,55,60,25,30,0,0,20,30,30,20,0,5,5,10,5,5,5,5,5,5,5,5,0,0,6,Sunday
52,2022-01-02 10:00:00,35,40,40,55,50,25,5,5,20,30,35,25,5,5,5,15,5,5,5,5,15,5,5,5,0,0,6,Sunday
53,2022-01-02 10:15:00,30,30,35,55,50,35,30,25,20,30,35,25,5,5,5,15,5,5,5,5,10,5,5,5,0,0,6,Sunday
54,2022-01-02 10:30:00,30,30,30,20,50,35,30,25,10,10,20,20,5,5,5,15,5,5,5,5,10,5,5,5,0,0,6,Sunday
55,2022-01-02 10:45:00,30,30,25,20,50,40,25,35,10,10,20,15,5,5,5,15,5,5,5,5,5,5,5,5,0,0,6,Sunday
56,2022-01-02 11:00:00,30,30,20,20,25,40,30,40,25,10,20,10,5,5,5,15,5,5,5,10,5,5,0,5,0,0,6,Sunday
57,2022-01-02 11:15:00,30,30,20,25,25,30,40,45,25,0,20,10,5,5,5,15,5,5,5,10,5,5,0,5,0,0,6,Sunday
58,2022-01-02 11:30:00,30,25,20,25,25,25,35,35,25,0,20,15,5,10,5,15,10,10,5,10,20,5,0,5,0,0,6,Sunday
59,2022-01-02 11:45:00,30,25,20,25,25,25,35,35,25,5,20,20,5,10,5,25,10,10,10,5,15,5,0,5,5,0,6,Sunday
60,2022-01-02 12:00:00,30,30,20,25,35,25,40,35,35,20,40,20,5,10,5,25,15,20,10,10,15,5,5,5,5,5,6,Sunday
61,2022-01-02 12:15:00,35,30,20,35,40,25,35,35,30,20,40,25,5,15,5,35,15,20,15,15,15,5,10,5,5,5,6,Sunday
62,2022-01-02 12:30:00,35,30,20,40,35,25,35,35,30,10,30,25,15,20,10,25,15,25,20,15,15,10,10,5,5,5,6,Sunday
63,2022-01-02 12:45:00,30,25,25,40,35,25,20,25,30,0,30,20,15,20,10,25,15,30,20,15,10,10,0,0,0,5,6,Sunday
64,2022-01-02 13:00:00,25,25,20,40,35,25,30,25,25,0,25,20,15,20,15,30,15,30,15,15,20,10,0,0,0,5,6,Sunday
65,2022-01-02 13:15:00,25,25,25,35,35,30,35,25,25,0,25,20,10,20,15,30,20,25,15,15,15,15,0,20,20,10,6,Sunday
66,2022-01-02 13:30:00,25,25,25,35,35,25,30,25,25,0,20,25,10,20,10,35,20,25,20,15,15,10,0,20,20,10,6,Sunday
67,2022-01-02 13:45:00,25,25,25,35,35,30,30,35,25,0,30,30,5,20,10,30,20,25,20,15,15,10,0,20,20,10,6,Sunday
68,2022-01-02 14:00:00,30,25,25,35,35,30,20,35,25,0,30,30,5,20,15,25,25,25,15,15,15,10,0,20,20,10,6,Sunday
69,2022-01-02 14:15:00,30,25,25,35,50,30,20,35,25,0,30,15,5,20,10,25,20,25,15,20,20,10,0,20,20,10,6,Sunday
70,2022-01-02 14:30:00,30,25,25,35,45,30,25,35,35,0,30,15,10,20,10,40,20,25,15,15,25,10,0,0,20,15,6,Sunday
71,2022-01-02 14:45:00,30,25,25,35,35,35,40,35,35,0,20,20,10,20,10,30,20,30,15,15,20,15,0,0,20,5,6,Sunday
72,2022-01-02 15:00:00,35,25,25,40,35,30,45,40,25,0,25,25,15,20,20,30,20,30,15,20,20,15,0,0,0,5,6,Sunday
73,2022-01-02 15:15:00,30,25,25,35,35,25,35,35,25,0,25,25,15,20,15,30,20,20,15,20,20,15,0,0,0,5,6,Sunday
74,2022-01-02 15:30:00,30,25,25,40,35,30,40,35,25,25,30,20,10,20,15,35,20,20,20,20,10,15,5,5,5,5,6,Sunday
75,2022-01-02 15:45:00,30,35,25,40,35,30,40,40,25,35,30,20,10,15,15,35,25,25,20,20,15,15,5,5,10,5,6,Sunday
76,2022-01-02 16:00:00,30,35,25,40,35,25,30,40,25,35,30,20,10,15,15,40,25,25,20,15,15,15,5,5,15,5,6,Sunday
77,2022-01-02 16:15:00,35,35,25,45,35,35,40,35,25,35,30,15,15,20,15,35,20,30,25,15,15,20,5,5,15,5,6,Sunday
78,2022-01-02 16:30:00,35,35,40,45,45,35,25,35,20,35,30,15,10,20,15,35,20,35,20,20,25,15,5,5,15,5,6,Sunday
79,2022-01-02 16:45:00,35,35,40,40,45,25,40,35,15,45,25,15,10,20,15,30,20,30,20,20,25,15,5,5,10,5,6,Sunday
80,2022-01-02 17:00:00,30,35,40,40,45,20,40,40,20,55,25,15,10,20,20,30,20,25,20,20,15,15,5,5,10,0,6,Sunday
81,2022-01-02 17:15:00,30,35,40,40,45,20,30,40,25,40,25,15,5,20,15,30,15,30,20,20,15,15,5,15,10,0,6,Sunday
82,2022-01-02 17:30:00,35,35,35,40,45,20,30,35,25,50,25,15,5,20,10,25,15,30,20,20,15,15,5,15,10,0,6,Sunday
83,2022-01-02 17:45:00,35,25,40,40,40,25,20,35,25,50,25,10,5,15,10,30,15,30,20,20,20,15,5,15,10,0,6,Sunday
84,2022-01-02 18:00:00,35,25,35,40,40,25,25,35,20,40,20,15,5,15,10,30,15,25,20,20,20,15,5,10,10,0,6,Sunday
85,2022-01-02 18:15:00,35,25,30,40,40,20,35,35,15,45,20,25,5,15,10,15,15,30,20,20,15,15,5,10,5,0,6,Sunday
86,2022-01-02 18:30:00,35,25,30,35,40,20,20,35,15,45,20,30,5,15,10,15,20,25,20,15,15,20,5,10,5,0,6,Sunday
87,2022-01-02 18:45:00,35,25,25,35,45,20,30,35,10,45,20,30,5,15,10,25,20,25,20,15,15,15,5,10,0,0,6,Sunday
88,2022-01-02 19:00:00,35,25,20,35,35,25,30,35,15,45,25,30,5,15,10,20,20,25,15,10,15,20,5,20,0,0,6,Sunday
89,2022-01-02 19:15:00,35,25,20,35,35,45,20,35,10,45,25,25,5,15,10,20,20,15,15,10,15,15,5,20,0,0,6,Sunday
90,2022-01-02 19:30:00,40,25,20,35,40,30,30,35,5,50,25,25,5,15,10,25,15,15,15,10,10,20,5,20,0,0,6,Sunday
91,2022-01-02 19:45:00,40,25,20,35,45,30,15,25,5,40,20,25,5,15,10,25,15,15,15,10,10,15,5,15,0,0,6,Sunday
92,2022-01-02 20:00:00,40,25,10,25,40,35,0,0,5,25,15,20,5,10,10,15,15,15,10,5,5,10,5,10,0,0,6,Sunday
93,2022-01-02 20:15:00,40,25,20,25,35,30,0,0,10,35,20,15,5,10,10,15,10,15,5,5,5,15,5,10,0,0,6,Sunday
94,2022-01-02 20:30:00,40,25,0,15,0,0,0,0,10,0,0,20,5,10,10,15,10,15,5,10,5,15,0,10,0,0,6,Sunday
95,2022-01-02 20:45:00,40,25,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,10,10,10,5,15,0,10,0,0,6,Sunday
96,2022-01-03 09:00:00,25,30,20,40,15,5,0,0,10,5,20,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,Monday
97,2022-01-03 09:15:00,20,30,40,50,25,5,0,0,20,30,30,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,Monday
98,2022-01-03 09:30:00,20,30,50,50,55,25,0,0,20,35,30,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,Monday
99,2022-01-03 09:45:00,20,30,50,55,55,45,0,0,25,35,35,5,0,5,5,15,5,10,5,5,5,5,5,5,0,0,0,Monday
100,2022-01-03 10:00:00,25,30,60,65,55,50,25,20,30,30,25,20,5,10,10,20,10,10,5,10,5,5,5,5,0,0,0,Monday
101,2022-01-03 10:15:00,30,35,60,65,55,35,20,25,30,35,30,20,5,10,10,20,15,10,5,15,5,5,5,5,0,0,0,Monday
102,2022-01-03 10:30:00,30,40,35,35,35,40,35,20,20,25,25,30,5,10,10,20,15,15,10,10,5,5,5,5,0,0,0,Monday
103,2022-01-03 10:45:00,30,40,30,35,25,40,20,25,20,15,20,20,5,10,10,20,15,10,10,10,5,5,5,5,0,0,0,Monday
104,2022-01-03 11:00:00,35,45,25,35,25,40,25,30,20,20,25,15,5,10,10,20,15,10,5,15,5,5,5,5,0,0,0,Monday
105,2022-01-03 11:15:00,35,45,25,35,25,35,25,50,20,20,30,15,5,20,5,15,15,15,10,10,5,5,5,5,0,0,0,Monday
106,2022-01-03 11:30:00,35,45,30,35,25,30,25,50,30,20,30,30,5,15,10,30,15,25,10,15,15,5,5,5,0,0,0,Monday
107,2022-01-03 11:45:00,35,45,30,35,35,20,25,40,25,20,30,30,5,15,10,25,15,25,10,15,15,5,5,5,5,0,0,Monday
108,2022-01-03 12:00:00,35,45,30,35,35,20,25,40,30,45,35,30,5,15,10,30,20,25,15,10,20,10,5,5,5,5,0,Monday
109,2022-01-03 12:15:00,35,45,30,45,40,20,25,35,30,40,35,25,5,20,15,35,20,30,20,15,20,10,5,5,5,5,0,Monday
110,2022-01-03 12:30:00,35,40,30,45,45,20,25,25,25,40,30,25,10,20,15,35,20,30,20,15,10,5,5,10,5,5,0,Monday
111,2022-01-03 12:45:00,35,40,30,40,45,20,30,25,25,40,30,25,15,20,15,40,25,25,20,15,5,5,0,0,0,10,0,Monday
112,2022-01-03 13:00:00,35,45,30,45,45,20,30,25,25,0,30,25,15,20,15,35,25,25,15,15,15,10,0,20,20,10,0,Monday
113,2022-01-03 13:15:00,30,45,30,45,40,20,30,25,25,0,30,20,15,20,15,35,20,25,15,15,15,15,0,20,20,10,0,Monday
114,2022-01-03 13:30:00,35,45,30,40,40,20,30,25,25,0,35,20,15,20,15,30,20,25,20,15,10,10,0,20,20,10,0,Monday
115,2022-01-03 13:45:00,35,50,25,40,40,15,45,25,25,0,35,20,10,20,15,35,15,30,25,15,10,15,0,20,20,10,0,Monday
116,2022-01-03 14:00:00,30,50,25,40,40,20,25,25,20,0,35,25,10,20,15,30,15,20,15,15,10,10,0,20,20,10,0,Monday
117,2022-01-03 14:15:00,30,45,25,35,50,25,40,25,25,0,35,25,5,20,10,30,20,25,15,10,15,15,0,20,20,5,0,Monday
118,2022-01-03 14:30:00,35,45,25,40,50,25,25,30,35,0,35,25,5,25,10,30,20,25,20,15,20,15,0,0,20,10,0,Monday
119,2022-01-03 14:45:00,40,45,20,40,50,25,30,25,30,0,35,25,5,25,15,35,25,30,20,15,20,15,0,0,0,15,0,Monday
120,2022-01-03 15:00:00,40,45,20,35,50,25,35,35,25,0,35,25,10,10,15,40,25,30,20,20,20,20,0,0,0,10,0,Monday
121,2022-01-03 15:15:00,35,45,20,35,45,30,45,35,25,0,35,40,10,20,15,40,20,30,25,20,20,20,0,0,0,10,0,Monday
122,2022-01-03 15:30:00,40,35,20,35,35,30,25,35,30,35,30,40,10,20,15,40,25,35,25,20,20,20,5,5,15,5,0,Monday
123,2022-01-03 15:45:00,35,35,25,40,35,30,45,35,30,35,30,40,10,25,15,35,20,35,20,15,20,15,5,10,20,10,0,Monday
124,2022-01-03 16:00:00,40,40,25,40,35,30,35,35,25,40,30,30,10,30,15,35,20,35,20,15,15,15,5,10,20,10,0,Monday
125,2022-01-03 16:15:00,40,40,25,40,35,25,30,40,25,45,20,30,10,15,20,35,20,35,25,20,15,15,15,25,20,10,0,Monday
126,2022-01-03 16:30:00,35,40,25,40,30,25,45,35,25,50,30,30,10,15,15,35,20,35,25,20,20,15,15,25,25,15,0,Monday
127,2022-01-03 16:45:00,35,40,25,40,35,25,30,35,25,50,30,30,10,15,10,35,25,30,25,15,20,15,15,20,25,15,0,Monday
128,2022-01-03 17:00:00,35,40,20,40,35,30,40,35,25,50,30,15,10,15,15,35,25,30,25,15,15,15,15,20,20,0,0,Monday
129,2022-01-03 17:15:00,35,40,20,40,35,30,40,35,25,50,25,15,10,15,15,40,20,30,20,20,15,15,15,15,20,0,0,Monday
130,2022-01-03 17:30:00,40,25,20,35,35,35,25,25,20,55,25,25,10,25,15,25,15,30,20,20,10,15,15,15,10,0,0,Monday
131,2022-01-03 17:45:00,35,25,20,35,40,35,30,25,20,50,25,25,10,25,15,30,20,30,15,20,20,15,15,15,10,0,0,Monday
132,2022-01-03 18:00:00,35,25,20,35,40,35,20,25,15,55,35,25,10,25,15,25,20,30,15,15,20,20,15,20,10,0,0,Monday
133,2022-01-03 18:15:00,35,25,20,35,40,35,30,25,15,55,35,25,10,20,15,30,20,25,15,15,20,15,15,25,10,0,0,Monday
134,2022-01-03 18:30:00,35,25,20,35,40,35,30,20,20,55,35,40,10,20,10,30,20,25,20,15,15,20,15,20,10,0,0,Monday
135,2022-01-03 18:45:00,35,25,20,35,40,40,20,20,20,50,35,30,10,20,10,30,20,25,20,15,15,20,5,15,0,0,0,Monday
136,2022-01-03 19:00:00,30,25,15,35,35,40,30,20,20,55,35,30,10,20,10,30,20,25,20,15,10,20,5,15,0,0,0,Monday
137,2022-01-03 19:15:00,30,25,15,35,40,55,20,20,15,55,35,30,15,20,10,35,20,25,20,15,10,15,5,15,0,0,0,Monday
138,2022-01-03 19:30:00,35,25,20,25,45,60,15,20,15,60,35,30,30,20,5,25,20,15,20,10,10,15,5,15,0,0,0,Monday
139,2022-01-03 19:45:00,30,15,20,25,50,45,30,20,5,50,35,25,5,20,5,20,20,15,15,10,5,15,5,15,0,0,0,Monday
140,2022-01-03 20:00:00,25,15,15,25,50,40,0,25,5,35,35,25,5,20,5,15,10,15,15,10,5,10,5,15,0,0,0,Monday
141,2022-01-03 20:15:00,25,15,15,25,0,0,0,25,10,45,20,25,5,20,5,25,15,10,10,5,5,10,5,15,0,0,0,Monday
142,2022-01-03 20:30:00,25,15,20,20,0,0,0,25,10,0,20,0,5,20,0,30,15,10,10,10,5,10,0,15,0,0,0,Monday
143,2022-01-03 20:45:00,15,15,0,15,0,0,0,0,10,0,20,0,5,20,0,0,0,0,10,10,5,10,0,0,0,0,0,Monday
144,2022-01-04 09:00:00,35,30,20,35,10,5,0,0,5,10,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,1,Tuesday
145,2022-01-04 09:15:00,35,30,45,45,25,5,0,0,15,15,15,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,1,Tuesday
146,2022-01-04 09:30:00,30,30,70,55,40,25,0,0,10,35,15,20,0,5,5,5,5,5,5,5,5,5,5,5,0,0,1,Tuesday
147,2022-01-04 09:45:00,30,30,70,55,45,45,0,0,15,40,25,25,0,5,5,10,5,5,5,5,5,5,10,5,0,0,1,Tuesday
148,2022-01-04 10:00:00,30,30,65,55,55,50,15,5,20,35,25,30,5,10,5,15,10,10,5,5,10,5,10,5,0,0,1,Tuesday
149,2022-01-04 10:15:00,30,30,65,50,60,35,25,5,25,35,25,35,5,10,5,20,15,10,10,10,15,5,10,5,0,0,1,Tuesday
150,2022-01-04 10:30:00,40,30,65,40,60,45,25,20,25,20,25,25,5,10,5,30,15,15,10,15,10,5,5,5,0,0,1,Tuesday
151,2022-01-04 10:45:00,35,30,40,35,40,45,25,20,25,20,35,25,5,10,5,25,15,20,10,15,5,5,5,5,0,0,1,Tuesday
152,2022-01-04 11:00:00,35,30,40,35,40,25,50,20,30,0,35,25,5,10,15,20,20,20,10,15,5,5,5,5,0,0,1,Tuesday
153,2022-01-04 11:15:00,35,30,40,35,40,25,40,20,35,0,40,25,5,10,15,30,20,20,20,20,10,5,0,0,0,0,1,Tuesday
154,2022-01-04 11:30:00,35,30,35,35,40,15,40,25,40,0,35,25,5,10,15,45,20,25,20,20,15,5,0,0,0,0,1,Tuesday
155,2022-01-04 11:45:00,35,30,35,35,40,5,50,30,30,0,30,30,10,20,15,45,20,30,20,25,15,5,0,0,5,0,1,Tuesday
156,2022-01-04 12:00:00,40,30,35,40,40,15,40,40,30,20,35,35,15,25,15,30,20,30,20,25,15,10,5,5,5,5,1,Tuesday
157,2022-01-04 12:15:00,40,30,35,40,45,15,45,35,30,25,35,35,15,25,15,25,20,30,20,20,15,10,5,5,5,5,1,Tuesday
158,2022-01-04 12:30:00,40,30,30,40,45,20,25,35,30,15,30,30,15,25,15,40,20,30,15,20,10,10,5,5,5,5,1,Tuesday
159,2022-01-04 12:45:00,40,30,25,40,45,25,45,20,30,15,30,25,15,25,15,40,25,30,20,20,10,10,5,5,5,5,1,Tuesday
160,2022-01-04 13:00:00,40,25,25,40,45,25,25,25,20,0,30,25,15,20,15,35,25,30,20,15,15,10,0,20,20,5,1,Tuesday
161,2022-01-04 13:15:00,40,25,25,45,45,25,35,25,20,0,25,25,15,20,15,35,25,25,20,15,15,10,0,20,20,5,1,Tuesday
162,2022-01-04 13:30:00,45,25,25,45,45,25,15,25,25,0,25,25,20,20,15,35,25,30,20,20,15,15,0,20,20,5,1,Tuesday
163,2022-01-04 13:45:00,40,35,25,45,45,25,40,25,25,0,25,25,20,20,15,35,20,30,20,15,15,10,0,20,20,5,1,Tuesday
164,2022-01-04 14:00:00,40,35,25,40,45,25,25,30,25,0,70,25,20,20,20,30,20,35,15,20,15,10,0,20,20,5,1,Tuesday
165,2022-01-04 14:15:00,40,25,25,40,55,25,35,25,25,0,70,25,20,25,20,30,20,35,15,15,15,15,0,20,20,5,1,Tuesday
166,2022-01-04 14:30:00,40,25,25,40,55,25,40,30,45,0,70,30,20,25,20,35,20,30,20,20,20,15,0,20,20,10,1,Tuesday
167,2022-01-04 14:45:00,40,35,30,40,45,25,40,40,30,0,60,35,20,25,20,35,25,35,25,20,15,15,0,20,20,15,1,Tuesday
168,2022-01-04 15:00:00,45,30,30,40,45,25,40,40,30,0,40,35,20,30,20,35,25,40,30,20,20,20,0,0,0,5,1,Tuesday
169,2022-01-04 15:15:00,45,30,30,40,45,25,50,40,30,0,40,30,20,20,20,40,25,40,30,25,20,15,5,5,5,15,1,Tuesday
170,2022-01-04 15:30:00,45,30,30,40,45,25,30,50,25,15,35,30,20,20,20,35,25,40,25,20,20,15,5,5,5,10,1,Tuesday
171,2022-01-04 15:45:00,45,30,30,45,45,20,40,40,30,0,35,20,20,30,20,35,30,35,25,35,15,15,0,0,0,10,1,Tuesday
172,2022-01-04 16:00:00,45,30,30,45,45,25,40,40,30,0,30,20,20,30,20,40,30,35,30,25,20,15,0,0,0,5,1,Tuesday
173,2022-01-04 16:15:00,45,25,25,45,45,25,30,40,25,0,30,20,20,30,20,30,20,35,30,25,20,20,0,0,0,5,1,Tuesday
174,2022-01-04 16:30:00,45,25,25,60,45,25,35,40,20,0,35,35,20,30,20,30,20,40,30,20,25,20,0,0,0,15,1,Tuesday
175,2022-01-04 16:45:00,45,25,25,65,45,20,45,40,25,0,35,35,20,15,15,30,20,40,30,15,20,20,0,0,0,15,1,Tuesday
176,2022-01-04 17:00:00,50,25,25,70,45,20,35,40,25,0,35,35,20,15,10,30,20,35,25,30,20,20,0,0,0,0,1,Tuesday
177,2022-01-04 17:15:00,55,25,25,70,45,20,45,40,20,0,30,25,20,10,10,25,20,35,20,25,15,20,5,5,5,0,1,Tuesday
178,2022-01-04 17:30:00,55,25,40,65,45,20,30,35,25,0,30,20,10,10,10,35,10,35,25,20,10,20,5,5,5,0,1,Tuesday
179,2022-01-04 17:45:00,50,25,40,60,45,25,35,40,25,15,25,15,5,20,10,35,10,35,20,25,10,20,5,15,5,0,1,Tuesday
