,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
18,2024-01-01 13:30:00,120,95,40,75,90,35,0,35,35,0,30,15,5,15,5,25,15,20,10,5,25,10,0,0,20,10,0,1
19,2024-01-01 13:45:00,110,105,40,90,85,35,0,45,35,0,30,15,5,15,5,25,15,25,10,5,20,15,0,0,20,5,0,1
20,2024-01-01 14:00:00,110,110,55,90,85,60,0,45,40,0,40,15,5,15,5,25,15,25,10,15,20,15,0,0,20,10,0,1
21,2024-01-01 14:15:00,115,105,55,75,100,60,0,50,50,0,40,20,5,15,5,25,10,25,25,20,20,10,0,0,20,15,0,1
22,2024-01-01 14:30:00,120,105,40,80,100,65,0,35,50,15,20,20,5,15,10,25,15,25,20,15,15,10,0,0,20,15,0,1
23,2024-01-01 14:45:00,130,105,45,80,70,60,0,35,45,25,30,20,5,15,10,25,20,30,15,15,15,10,5,5,5,15,0,1
24,2024-01-01 15:00:00,135,105,45,80,70,65,0,35,45,25,30,20,5,10,10,25,20,30,15,15,15,15,5,5,5,15,0,1
25,2024-01-01 15:15:00,135,105,45,80,80,65,0,35,40,35,30,15,5,15,10,25,20,30,20,15,15,15,5,10,10,15,0,1
26,2024-01-01 15:30:00,125,105,45,80,95,65,0,35,40,35,20,15,5,20,10,25,15,30,20,15,25,20,5,10,10,15,0,1
27,2024-01-01 15:45:00,125,100,60,80,110,65,0,30,40,35,20,15,5,20,5,30,15,30,20,15,20,15,5,20,10,15,0,1
28,2024-01-01 16:00:00,125,125,60,80,105,65,0,45,45,35,40,15,5,15,5,25,20,25,20,15,20,20,5,25,10,0,0,1
29,2024-01-01 16:15:00,125,125,55,80,105,65,0,50,45,40,40,15,5,15,5,25,20,30,20,20,20,20,5,20,10,0,0,1
30,2024-01-01 16:30:00,130,125,55,90,120,65,0,50,50,40,40,15,5,15,5,25,20,30,20,20,20,20,5,20,10,0,0,1
31,2024-01-01 16:45:00,135,125,35,95,110,65,0,50,45,35,40,15,5,15,5,25,20,30,25,20,20,20,5,5,10,0,0,1
32,2024-01-01 17:00:00,140,110,50,75,110,100,0,35,40,35,30,10,5,20,5,20,20,30,15,10,5,15,5,5,10,0,0,1
33,2024-01-01 17:15:00,130,100,45,75,105,80,0,55,40,0,30,10,5,15,5,20,15,30,15,15,15,15,5,5,10,0,0,1
34,2024-01-01 17:30:00,115,100,50,80,105,70,0,60,25,0,20,10,5,10,5,20,10,25,25,15,15,15,0,0,0,0,0,1
35,2024-01-01 17:45:00,105,100,50,90,105,70,0,45,30,0,20,10,5,20,5,20,10,25,20,15,15,15,0,0,0,0,0,1
36,2024-01-01 18:00:00,105,105,45,90,85,70,0,45,35,0,30,10,5,20,5,20,15,20,15,15,15,20,0,20,20,0,0,1
37,2024-01-01 18:15:00,100,85,40,70,75,70,0,45,45,0,30,10,5,20,5,20,15,20,15,10,10,15,0,20,20,0,0,1
38,2024-01-01 18:30:00,95,85,40,65,65,45,0,30,40,0,30,5,5,20,5,20,15,20,15,10,5,15,0,20,20,0,0,1
39,2024-01-01 18:45:00,95,75,25,55,65,25,0,20,30,0,15,5,5,20,5,20,15,20,15,10,5,20,0,20,20,0,0,1
40,2024-01-01 19:00:00,85,70,15,55,50,25,0,20,10,0,15,5,5,5,5,5,5,15,10,5,5,20,0,20,20,0,0,1
41,2024-01-01 19:15:00,85,65,15,45,50,25,0,20,10,0,15,5,5,5,5,10,5,10,5,5,5,10,0,20,20,0,0,1
42,2024-01-01 19:30:00,75,60,10,45,40,30,0,20,5,0,15,5,5,5,5,5,5,10,5,5,5,10,0,20,20,0,0,1
43,2024-01-01 19:45:00,70,50,15,40,20,25,0,15,5,0,15,5,5,5,5,15,5,5,5,5,5,5,0,20,20,0,0,1
44,2024-01-01 20:00:00,0,0,35,50,50,25,0,15,5,0,15,5,5,5,5,5,5,5,5,5,5,5,0,20,20,0,0,1
45,2024-01-01 20:15:00,0,0,30,45,40,45,0,15,10,0,15,5,5,5,5,15,5,5,5,5,5,5,0,20,20,0,0,1
46,2024-01-01 20:30:00,0,0,20,35,0,40,0,20,5,15,15,5,5,5,5,10,5,10,5,5,5,5,0,20,5,0,0,1
47,2024-01-01 20:45:00,0,0,20,30,0,0,0,15,5,10,15,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,1
48,2024-01-02 09:00:00,145,140,45,65,5,5,0,15,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,1,0
49,2024-01-02 09:15:00,160,150,70,70,15,15,0,20,5,20,15,0,0,0,5,5,5,5,0,0,5,5,5,5,0,0,1,0
50,2024-01-02 09:30:00,170,170,90,85,70,60,0,30,20,30,15,0,0,10,5,5,10,5,5,5,5,5,5,5,0,0,1,0
51,2024-01-02 09:45:00,190,160,90,105,100,70,0,50,35,0,15,0,0,10,5,20,10,5,5,10,10,5,5,5,0,0,1,0
52,2024-01-02 10:00:00,190,140,95,105,130,80,0,50,60,0,40,0,5,15,5,25,20,10,5,10,20,5,0,5,0,5,1,0
53,2024-01-02 10:15:00,190,130,110,115,145,80,0,50,60,0,60,0,5,15,10,25,20,20,15,15,20,5,0,0,0,5,1,0
54,2024-01-02 10:30:00,190,120,110,110,145,75,0,55,60,0,60,15,5,20,10,25,25,15,15,20,25,5,0,0,0,10,1,0
55,2024-01-02 10:45:00,180,120,115,110,140,75,0,45,60,0,40,20,5,20,10,30,25,20,20,20,15,10,0,0,0,10,1,0
56,2024-01-02 11:00:00,170,125,95,115,130,80,0,45,55,0,40,20,5,15,10,40,20,25,20,10,15,10,0,20,20,10,1,0
57,2024-01-02 11:15:00,165,130,90,115,110,70,0,45,55,0,40,25,5,15,5,0,20,25,20,15,20,5,0,20,20,10,1,0
58,2024-01-02 11:30:00,165,125,95,105,100,75,0,45,60,0,30,30,5,15,10,0,20,25,15,20,15,5,0,20,20,10,1,0
59,2024-01-02 11:45:00,155,125,95,100,100,65,0,45,55,0,30,0,5,15,10,0,20,25,25,20,15,15,0,20,20,10,1,0
60,2024-01-02 12:00:00,155,125,90,100,100,65,0,50,45,0,60,0,5,15,20,0,20,30,30,15,15,15,0,20,20,10,1,0
61,2024-01-02 12:15:00,155,130,95,100,110,75,0,60,45,10,50,0,5,25,20,0,20,35,20,20,20,15,0,5,5,10,1,0
62,2024-01-02 12:30:00,145,125,95,100,130,80,0,65,55,0,40,0,5,25,20,20,30,35,20,25,15,15,0,5,5,5,1,0
63,2024-01-02 12:45:00,145,110,95,100,140,80,0,60,55,0,40,10,5,25,15,30,30,35,25,25,5,15,0,5,5,5,1,0
64,2024-01-02 13:00:00,145,115,100,105,140,75,0,65,55,0,40,20,5,25,15,35,15,35,25,20,5,10,0,5,5,5,1,0
65,2024-01-02 13:15:00,145,120,105,105,140,75,0,60,55,0,30,20,5,20,15,35,15,35,25,20,15,15,0,5,20,5,1,0
66,2024-01-02 13:30:00,155,120,95,105,120,70,0,45,45,0,30,20,5,20,10,25,10,35,25,20,20,15,0,0,20,5,1,0
67,2024-01-02 13:45:00,155,120,90,115,120,60,0,50,45,0,40,20,5,5,10,25,15,40,25,20,25,20,0,0,20,20,1,0
68,2024-01-02 14:00:00,155,120,90,115,110,65,0,65,50,0,40,20,5,10,10,25,15,40,25,20,25,20,0,0,20,5,1,0
69,2024-01-02 14:15:00,155,145,90,105,120,70,0,50,50,0,40,20,5,10,10,25,20,40,25,20,15,20,0,0,20,5,1,0
70,2024-01-02 14:30:00,145,130,85,105,120,80,0,65,45,10,40,25,5,10,10,25,20,35,25,15,15,20,5,5,5,5,1,0
71,2024-01-02 14:45:00,145,130,90,105,110,85,0,65,45,15,40,25,5,10,10,35,20,35,20,15,20,20,5,5,5,5,1,0
72,2024-01-02 15:00:00,140,125,100,105,105,85,0,75,45,25,40,25,5,30,10,35,20,30,20,15,25,15,5,5,15,5,1,0
73,2024-01-02 15:15:00,140,125,90,105,110,85,0,70,50,25,40,25,5,25,10,35,20,25,25,15,20,15,5,5,20,5,1,0
74,2024-01-02 15:30:00,145,130,90,105,120,85,0,50,50,30,40,30,5,25,15,30,20,25,25,15,20,15,5,20,30,5,1,0
75,2024-01-02 15:45:00,145,120,95,105,120,80,0,35,40,30,40,25,5,15,15,35,20,25,20,15,20,20,5,20,15,5,1,0
76,2024-01-02 16:00:00,145,125,105,100,120,85,0,65,40,30,30,25,5,15,15,30,20,25,20,15,15,20,5,20,20,0,1,0
77,2024-01-02 16:15:00,140,125,105,95,120,80,0,60,40,30,40,25,5,15,15,30,20,25,15,15,10,15,5,20,20,0,1,0
78,2024-01-02 16:30:00,145,115,105,90,120,75,0,50,40,30,40,25,5,30,15,30,20,30,20,15,10,15,5,20,10,0,1,0
79,2024-01-02 16:45:00,145,110,100,100,110,65,0,35,40,35,30,25,5,25,15,25,20,25,20,10,5,10,5,20,10,0,1,0
80,2024-01-02 17:00:00,145,115,95,100,100,65,0,45,40,0,30,25,5,20,5,25,20,25,20,10,20,20,5,10,10,0,1,0
81,2024-01-02 17:15:00,150,120,90,95,95,65,0,60,35,0,30,20,5,20,5,25,20,20,20,10,15,20,5,5,0,0,1,0
82,2024-01-02 17:30:00,150,120,105,95,95,55,0,70,50,0,30,20,5,20,5,20,20,20,20,10,20,15,0,5,0,0,1,0
83,2024-01-02 17:45:00,145,125,105,105,95,55,0,50,45,0,30,20,5,20,5,25,20,20,15,10,15,15,0,20,20,0,1,0
84,2024-01-02 18:00:00,145,120,95,100,90,65,0,65,40,0,20,20,5,20,5,25,20,20,15,10,15,15,0,20,20,0,1,0
85,2024-01-02 18:15:00,130,115,90,90,90,70,0,45,35,0,20,20,5,20,5,25,20,15,15,10,20,15,0,20,20,0,1,0
86,2024-01-02 18:30:00,120,105,80,80,80,50,0,30,35,0,20,20,5,10,5,25,10,20,15,10,15,15,0,20,20,0,1,0
87,2024-01-02 18:45:00,115,100,75,70,75,40,0,30,30,0,40,15,5,10,5,25,5,20,15,10,5,15,0,20,20,0,1,0
88,2024-01-02 19:00:00,110,85,65,60,65,35,0,30,20,0,0,15,5,10,5,20,5,15,10,10,5,15,0,20,20,0,1,0
89,2024-01-02 19:15:00,110,85,65,50,65,30,0,15,15,0,0,10,5,5,5,10,5,10,5,10,5,10,0,20,20,0,1,0
90,2024-01-02 19:30:00,100,75,65,50,65,30,0,15,5,0,0,5,5,5,5,5,5,10,5,10,5,15,0,20,20,0,1,0
91,2024-01-02 19:45:00,0,65,65,50,55,20,0,20,5,0,0,5,5,5,5,5,5,10,5,10,5,10,0,20,20,0,1,0
92,2024-01-02 20:00:00,0,0,0,0,0,40,0,35,15,0,0,5,5,5,5,15,5,10,5,10,5,15,0,20,20,0,1,0
93,2024-01-02 20:15:00,0,0,0,0,0,0,0,35,20,0,5,10,5,10,5,15,10,15,10,10,10,15,0,20,20,0,1,0
94,2024-01-02 20:30:00,0,0,0,0,0,0,0,30,15,0,5,15,5,10,5,15,10,15,10,5,5,10,0,20,20,0,1,0
95,2024-01-02 20:45:00,0,0,0,0,0,0,0,30,10,0,5,10,5,10,5,15,15,15,5,5,5,0,0,20,0,0,1,0
96,2024-01-03 09:00:00,170,160,50,90,10,10,0,5,5,15,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,2,0
97,2024-01-03 09:15:00,180,150,80,120,25,30,0,20,10,30,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,2,0
98,2024-01-03 09:30:00,160,160,105,120,100,65,0,35,25,35,15,5,0,5,5,10,5,5,5,5,10,5,15,5,0,0,2,0
99,2024-01-03 09:45:00,170,160,110,120,125,70,0,50,40,35,30,30,0,5,5,15,10,5,10,10,15,5,20,5,0,0,2,0
100,2024-01-03 10:00:00,165,160,110,120,125,80,0,50,45,0,40,20,5,10,5,20,20,10,10,10,20,5,0,5,0,5,2,0
101,2024-01-03 10:15:00,155,150,110,120,135,80,0,35,45,0,50,20,5,15,5,25,20,20,10,5,15,5,0,0,0,5,2,0
102,2024-01-03 10:30:00,150,140,100,85,120,80,0,35,45,0,50,25,5,15,5,30,20,25,15,10,15,5,0,0,0,15,2,0
103,2024-01-03 10:45:00,145,135,90,95,110,80,0,45,40,0,40,30,5,15,5,25,20,25,20,15,15,5,0,20,0,15,2,0
104,2024-01-03 11:00:00,150,120,95,105,95,85,0,50,50,0,30,30,5,15,5,30,20,25,20,15,15,5,0,20,20,5,2,0
105,2024-01-03 11:15:00,140,115,80,105,100,85,0,30,55,0,40,20,5,15,5,30,15,20,20,20,15,5,0,20,20,5,2,0
106,2024-01-03 11:30:00,135,95,85,105,100,70,0,55,50,0,40,25,5,15,5,25,15,30,15,10,10,10,0,20,20,5,2,0
107,2024-01-03 11:45:00,135,95,85,100,100,70,0,45,50,0,40,25,5,20,5,25,15,30,15,15,10,10,0,20,20,5,2,0
108,2024-01-03 12:00:00,140,90,85,90,95,65,0,45,45,0,30,25,5,20,5,30,15,25,15,15,15,5,0,20,20,5,2,0
109,2024-01-03 12:15:00,120,115,85,95,95,60,0,35,55,10,30,25,5,15,5,25,15,25,15,15,15,10,0,5,20,5,2,0
110,2024-01-03 12:30:00,115,115,100,90,95,60,0,35,50,15,0,20,5,20,5,25,20,25,25,15,10,10,0,5,5,5,2,0
111,2024-01-03 12:45:00,125,115,100,95,95,70,0,50,45,0,30,20,5,20,5,30,20,25,25,15,10,10,0,5,5,5,2,0
112,2024-01-03 13:00:00,125,105,85,90,105,75,0,35,40,0,20,20,5,20,5,30,20,25,20,20,5,10,0,20,20,5,2,0
113,2024-01-03 13:15:00,125,105,75,90,105,75,0,35,35,0,20,15,5,20,5,30,20,20,20,20,5,10,0,20,20,5,2,0
114,2024-01-03 13:30:00,135,115,75,90,95,70,0,45,35,0,50,15,5,20,5,30,15,30,15,20,15,10,0,0,20,5,2,0
115,2024-01-03 13:45:00,140,110,90,100,100,70,0,45,55,0,0,20,5,20,5,30,15,25,30,20,15,15,0,0,0,5,2,0
116,2024-01-03 14:00:00,140,110,95,110,100,70,0,60,40,0,0,20,5,20,5,30,20,25,25,20,10,15,0,0,0,10,2,0
117,2024-01-03 14:15:00,140,110,90,100,100,75,0,45,35,0,0,25,5,25,5,30,20,25,25,20,15,15,0,0,0,10,2,0
118,2024-01-03 14:30:00,130,120,90,90,110,75,0,45,40,15,0,25,5,25,5,30,20,30,25,20,10,15,5,5,5,5,2,0
119,2024-01-03 14:45:00,130,120,90,90,115,75,0,50,40,20,0,25,5,25,5,30,20,30,25,20,15,15,5,5,5,5,2,0
120,2024-01-03 15:00:00,130,120,100,100,115,75,0,50,40,25,15,25,5,25,5,30,20,30,20,20,20,15,5,10,5,5,2,0
121,2024-01-03 15:15:00,140,120,95,105,115,75,0,50,40,25,20,25,5,30,5,30,20,30,20,20,15,15,5,25,10,5,2,0
122,2024-01-03 15:30:00,145,120,100,105,120,75,0,45,45,30,30,0,5,30,10,30,20,25,20,20,10,20,5,15,10,5,2,0
123,2024-01-03 15:45:00,140,130,100,95,80,75,0,45,60,30,40,0,5,25,10,35,20,25,20,20,15,20,5,15,10,5,2,0
124,2024-01-03 16:00:00,140,125,100,100,95,80,0,60,55,35,30,0,5,25,10,35,20,25,20,15,15,20,10,20,15,0,2,0
125,2024-01-03 16:15:00,130,120,110,95,95,75,0,60,35,40,40,0,5,25,10,35,20,20,20,15,10,15,10,25,10,0,2,0
126,2024-01-03 16:30:00,130,115,100,90,95,75,0,50,30,40,40,0,5,25,10,35,15,25,25,15,5,15,10,25,15,0,2,0
127,2024-01-03 16:45:00,125,100,100,90,95,70,0,50,35,40,30,10,5,20,10,30,15,25,25,15,5,15,5,25,10,0,2,0
128,2024-01-03 17:00:00,125,110,100,90,85,70,0,40,40,40,30,10,5,20,5,25,15,25,20,15,15,10,5,15,5,0,2,0
129,2024-01-03 17:15:00,135,120,105,90,90,70,0,45,45,0,30,20,5,20,5,25,15,25,10,15,20,10,5,15,5,0,2,0
130,2024-01-03 17:30:00,135,115,95,105,95,70,0,40,45,0,30,20,5,20,5,25,15,25,15,10,15,15,0,0,0,0,2,0
131,2024-01-03 17:45:00,130,100,95,100,95,70,0,45,35,0,30,20,5,20,5,25,15,25,20,10,15,15,0,0,0,0,2,0
132,2024-01-03 18:00:00,120,95,100,100,95,70,0,45,35,0,40,20,5,20,5,20,15,20,10,10,15,15,0,20,20,0,2,0
133,2024-01-03 18:15:00,110,95,90,100,85,70,0,35,35,0,40,15,5,20,5,20,15,15,15,10,10,15,0,20,20,0,2,0
134,2024-01-03 18:30:00,105,95,75,75,65,60,0,35,35,0,30,15,5,10,5,25,15,20,15,10,15,15,0,20,20,0,2,0
135,2024-01-03 18:45:00,105,95,60,65,55,55,0,35,30,0,20,10,5,10,5,15,15,20,15,5,5,15,0,20,20,0,2,0
136,2024-01-03 19:00:00,100,95,65,65,45,50,0,20,15,0,15,10,5,10,5,15,5,15,5,5,5,10,0,20,20,0,2,0
137,2024-01-03 19:15:00,90,95,65,55,45,40,0,20,10,0,15,5,5,5,5,10,5,10,5,5,5,10,0,20,20,0,2,0
138,2024-01-03 19:30:00,80,85,55,45,55,30,0,20,5,0,15,5,5,5,5,5,5,5,5,5,5,5,0,20,20,0,2,0
139,2024-01-03 19:45:00,75,60,55,55,60,30,0,15,5,0,15,5,5,5,5,5,5,5,5,5,5,5,0,20,20,0,2,0
140,2024-01-03 20:00:00,0,0,0,60,45,50,0,30,5,0,15,10,5,5,5,5,5,5,5,5,5,5,0,20,20,0,2,0
141,2024-01-03 20:15:00,0,0,0,0,40,50,0,30,5,0,15,10,5,5,5,5,5,10,5,5,5,5,0,20,20,0,2,0
142,2024-01-03 20:30:00,0,0,0,0,0,0,0,20,5,15,15,10,5,5,5,10,5,5,5,5,5,5,0,20,20,0,2,0
143,2024-01-03 20:45:00,0,0,0,0,0,0,0,25,5,15,15,10,5,0,5,15,5,10,5,5,5,5,0,20,0,0,2,0
144,2024-01-04 09:00:00,160,160,75,90,25,10,0,5,10,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,3,0
145,2024-01-04 09:15:00,200,160,85,90,50,15,0,30,10,25,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,3,0
146,2024-01-04 09:30:00,175,170,100,120,95,50,0,50,30,15,15,10,0,5,5,15,10,5,10,5,10,5,5,5,0,0,3,0
147,2024-01-04 09:45:00,160,180,110,120,110,110,0,50,50,0,50,20,0,5,5,20,15,10,15,5,20,5,20,5,0,0,3,0
148,2024-01-04 10:00:00,170,180,120,120,120,110,0,45,60,0,60,35,5,15,5,30,20,25,15,15,20,5,0,5,0,5,3,0
149,2024-01-04 10:15:00,170,160,120,135,120,110,0,45,60,0,60,40,5,20,5,25,20,30,25,20,20,5,0,0,0,5,3,0
150,2024-01-04 10:30:00,160,150,120,130,125,100,0,65,60,0,60,35,5,20,10,30,25,30,25,20,15,5,0,0,0,5,3,0
151,2024-01-04 10:45:00,140,140,120,140,130,95,0,60,55,0,60,0,5,25,10,30,20,30,30,25,15,10,0,0,0,5,3,0
152,2024-01-04 11:00:00,130,130,120,130,125,95,0,45,55,0,50,0,5,25,10,35,20,35,30,20,5,10,0,20,20,5,3,0
153,2024-01-04 11:15:00,140,130,110,130,125,95,0,50,55,0,40,0,5,25,10,40,20,35,25,20,5,10,0,20,20,5,3,0
154,2024-01-04 11:30:00,140,130,95,120,125,90,0,50,50,0,40,0,5,30,10,35,35,30,30,20,5,5,0,20,20,5,3,0
155,2024-01-04 11:45:00,145,130,90,115,125,90,0,60,50,0,40,0,5,25,10,40,30,35,30,20,10,15,0,20,20,5,3,0
156,2024-01-04 12:00:00,145,125,110,110,120,90,0,50,55,0,40,0,5,25,10,35,30,35,30,20,15,10,0,20,20,5,3,0
157,2024-01-04 12:15:00,145,125,110,110,120,85,0,55,45,0,30,15,5,25,10,35,25,35,25,20,25,10,0,10,10,15,3,0
158,2024-01-04 12:30:00,140,125,105,120,105,85,0,50,40,10,30,25,10,25,15,35,25,35,30,20,20,10,0,15,10,15,3,0
159,2024-01-04 12:45:00,140,125,95,115,100,90,0,50,50,0,30,30,5,30,15,35,25,30,25,20,15,10,0,15,10,5,3,0
160,2024-01-04 13:00:00,135,125,95,110,105,90,0,45,50,0,30,35,5,30,15,35,25,30,20,20,15,10,0,15,10,10,3,0
161,2024-01-04 13:15:00,135,120,95,110,115,100,0,45,45,20,40,30,5,25,15,35,25,30,30,15,15,15,0,10,5,15,3,0
162,2024-01-04 13:30:00,145,120,110,110,120,95,0,45,40,30,40,30,5,25,10,30,20,35,25,20,30,20,0,10,5,15,3,0
163,2024-01-04 13:45:00,145,110,115,110,120,95,0,70,40,30,40,30,5,25,10,30,20,35,25,20,15,15,0,10,5,10,3,0
164,2024-01-04 14:00:00,145,110,110,110,125,105,0,70,45,0,40,30,5,30,15,30,20,35,25,20,15,20,0,0,0,10,3,0
165,2024-01-04 14:15:00,145,125,105,110,125,110,0,50,50,0,40,30,10,25,15,40,25,35,25,20,20,20,0,0,0,5,3,0
166,2024-01-04 14:30:00,150,130,95,105,130,110,0,45,55,0,40,40,5,30,10,45,25,35,25,20,25,20,0,0,0,10,3,0
167,2024-01-04 14:45:00,155,140,95,105,130,95,0,60,55,0,40,35,10,30,10,45,30,35,30,20,25,20,0,0,0,15,3,0
168,2024-01-04 15:00:00,145,150,110,125,130,90,0,70,55,0,50,35,10,30,10,35,30,35,30,20,25,20,0,0,0,40,3,0
169,2024-01-04 15:15:00,130,160,110,125,130,95,0,75,55,0,40,35,10,30,20,40,30,40,30,20,25,20,0,0,0,20,3,0
170,2024-01-04 15:30:00,130,160,110,125,130,95,0,70,50,0,40,35,15,30,20,40,25,40,30,20,25,20,0,0,0,5,3,0
171,2024-01-04 15:45:00,130,160,110,120,130,95,0,55,50,0,40,35,10,35,20,40,25,40,25,20,15,25,0,0,0,5,3,0
172,2024-01-04 16:00:00,150,130,105,120,130,100,0,55,50,0,40,35,15,35,10,35,25,40,25,20,20,25,0,0,0,0,3,0
173,2024-01-04 16:15:00,170,125,110,120,130,100,0,65,50,0,40,35,10,35,15,35,25,30,30,20,20,20,0,0,0,0,3,0
174,2024-01-04 16:30:00,165,125,110,105,130,100,0,50,50,0,40,30,10,30,15,35,25,30,25,20,20,25,0,0,0,0,3,0
175,2024-01-04 16:45:00,155,120,110,100,120,100,0,50,40,0,40,30,10,35,15,30,25,30,25,20,15,20,5,5,5,0,3,0
176,2024-01-04 17:00:00,145,120,105,95,105,100,0,50,35,5,30,30,10,35,15,30,20,30,25,20,20,15,5,5,5,0,3,0
177,2024-01-04 17:15:00,140,140,115,125,105,95,0,65,40,0,30,30,5,20,10,30,20,30,20,15,15,15,0,0,0,0,3,0
178,2024-01-04 17:30:00,140,145,120,115,105,90,0,50,50,0,70,30,5,20,5,30,20,30,20,20,20,20,0,0,0,0,3,0
179,2024-01-04 17:45:00,145,130,120,115,105,90,0,40,50,0,5,30,5,25,5,30,20,30,25,20,15,20,0,0,0,0,3,0
180,2024-01-04 18:00:00,145,120,100,115,105,85,0,35,40,0,30,20,5,25,5,20,20,25,25,20,15,25,0,20,20,0,3,0
181,2024-01-04 18:15:00,130,110,100,105,100,70,0,45,35,0,30,20,5,25,5,25,20,30,25,20,15,15,0,20,20,0,3,0
182,2024-01-04 18:30:00,125,110,95,90,70,70,0,45,35,0,15,20,5,25,5,25,20,30,20,20,15,15,0,20,20,0,3,0
183,2024-01-04 18:45:00,115,95,90,70,75,70,0,40,35,0,15,20,5,25,5,25,15,30,15,20,15,15,0,20,20,0,3,0
184,2024-01-04 19:00:00,105,85,80,70,75,45,0,30,30,0,15,15,5,5,5,20,5,30,15,10,5,15,0,20,20,0,3,0
185,2024-01-04 19:15:00,105,85,75,65,75,45,0,15,20,0,15,5,5,5,5,20,5,15,10,5,5,15,0,20,20,0,3,0
186,2024-01-04 19:30:00,95,70,75,65,65,40,0,15,5,0,15,5,5,10,5,15,5,15,5,5,5,15,0,20,20,0,3,0
