,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
10,2023-03-01 11:30:00,115,85,70,70,55,55,15,0,20,0,15,20,5,10,5,20,10,20,15,10,5,5,0,0,0,10,2,Wednesday
11,2023-03-01 11:45:00,115,80,65,70,55,55,15,0,20,0,15,20,10,5,5,25,15,15,15,15,5,5,0,0,0,5,2,Wednesday
12,2023-03-01 12:00:00,120,80,55,0,60,55,20,0,25,0,15,20,5,10,5,20,15,20,15,15,5,5,0,0,0,5,2,Wednesday
13,2023-03-01 12:15:00,130,70,60,0,60,55,15,0,25,0,15,25,5,10,5,20,15,25,20,15,5,5,0,0,0,5,2,Wednesday
14,2023-03-01 12:30:00,130,70,65,0,60,60,25,0,30,10,15,25,5,10,5,20,15,25,20,15,5,5,5,5,5,5,2,Wednesday
15,2023-03-01 12:45:00,140,75,75,0,60,60,15,0,25,10,15,25,5,10,5,15,15,30,20,15,10,5,5,5,5,5,2,Wednesday
16,2023-03-01 13:00:00,150,90,90,0,60,55,20,0,25,20,15,25,5,10,5,30,15,25,20,15,20,10,5,5,5,5,2,Wednesday
17,2023-03-01 13:15:00,130,110,85,0,60,60,20,0,25,20,20,25,5,15,5,25,20,30,20,15,15,15,5,5,5,5,2,Wednesday
18,2023-03-01 13:30:00,130,110,85,45,65,60,25,0,20,15,20,25,10,15,5,30,20,30,20,15,10,10,5,5,5,5,2,Wednesday
19,2023-03-01 13:45:00,110,95,70,100,60,60,25,0,20,15,15,25,5,15,5,30,20,30,20,15,5,5,5,5,5,5,2,Wednesday
20,2023-03-01 14:00:00,115,80,110,90,60,60,25,0,20,20,15,25,5,15,5,35,15,30,20,15,5,5,5,5,5,5,2,Wednesday
21,2023-03-01 14:15:00,120,80,110,85,60,55,15,0,20,25,15,30,5,20,5,35,20,30,20,10,20,10,5,5,5,5,2,Wednesday
22,2023-03-01 14:30:00,125,85,100,85,60,55,15,0,25,25,15,25,5,20,5,30,20,25,20,15,20,10,5,5,5,5,2,Wednesday
23,2023-03-01 14:45:00,125,85,95,90,60,60,20,0,20,25,15,25,5,15,5,25,15,30,20,15,15,15,5,5,5,5,2,Wednesday
24,2023-03-01 15:00:00,125,85,85,95,55,55,20,0,20,25,15,25,10,15,5,25,15,25,20,10,15,15,5,5,5,5,2,Wednesday
25,2023-03-01 15:15:00,125,75,85,105,55,55,25,0,15,20,15,25,5,15,5,30,15,30,20,15,15,10,5,5,5,5,2,Wednesday
26,2023-03-01 15:30:00,130,85,95,110,55,55,25,0,15,0,15,25,5,15,5,30,10,25,25,10,15,20,0,0,0,5,2,Wednesday
27,2023-03-01 15:45:00,130,85,80,110,55,50,20,0,15,0,15,25,5,15,5,30,10,25,25,10,15,15,0,0,0,5,2,Wednesday
28,2023-03-01 16:00:00,130,85,50,120,55,50,15,0,15,0,15,20,5,10,5,25,10,25,15,10,15,15,0,0,0,5,2,Wednesday
29,2023-03-01 16:15:00,130,95,50,120,50,50,25,0,15,0,15,15,5,10,5,25,10,20,15,15,15,15,0,0,0,5,2,Wednesday
30,2023-03-01 16:30:00,130,100,90,110,50,50,25,0,15,20,15,15,5,10,5,25,10,20,25,10,15,15,5,5,5,10,2,Wednesday
31,2023-03-01 16:45:00,130,75,70,90,45,50,40,0,15,25,15,10,5,10,5,25,10,25,15,10,15,15,5,5,5,5,2,Wednesday
32,2023-03-01 17:00:00,135,70,60,90,50,45,25,0,15,30,15,5,5,10,5,25,10,20,20,10,5,15,5,5,5,0,2,Wednesday
33,2023-03-01 17:15:00,135,75,65,100,40,45,20,0,15,30,15,5,5,10,5,15,10,20,15,10,5,15,5,5,5,0,2,Wednesday
34,2023-03-01 17:30:00,125,75,80,100,45,45,25,0,15,35,15,10,5,10,5,15,10,20,15,10,5,10,5,5,5,0,2,Wednesday
35,2023-03-01 17:45:00,125,95,80,100,45,45,25,0,15,0,15,10,5,10,5,15,10,20,15,10,15,10,5,5,5,0,2,Wednesday
36,2023-03-01 18:00:00,125,100,80,90,45,45,25,0,5,0,15,5,5,15,5,15,10,20,15,10,15,5,0,0,0,0,2,Wednesday
37,2023-03-01 18:15:00,125,100,80,90,45,40,20,0,10,0,15,5,5,10,5,15,10,20,10,10,15,10,0,20,20,0,2,Wednesday
38,2023-03-01 18:30:00,110,80,65,90,40,40,25,0,5,0,20,5,5,10,5,10,5,20,10,5,10,10,0,20,20,0,2,Wednesday
39,2023-03-01 18:45:00,100,65,65,80,30,40,15,0,0,0,15,5,5,10,5,10,5,20,10,5,5,10,0,20,20,0,2,Wednesday
40,2023-03-01 19:00:00,100,50,60,70,30,40,15,0,0,0,15,5,5,10,5,10,5,25,5,5,5,15,0,20,20,0,2,Wednesday
41,2023-03-01 19:15:00,95,50,60,65,25,30,20,0,0,0,15,5,5,5,5,5,5,25,5,5,5,10,0,20,20,0,2,Wednesday
42,2023-03-01 19:30:00,100,50,55,55,20,30,20,0,0,0,15,5,5,5,5,5,5,10,5,5,5,5,0,20,20,0,2,Wednesday
43,2023-03-01 19:45:00,90,45,55,55,15,25,25,0,0,0,15,5,5,5,5,5,5,5,5,5,5,5,0,20,20,0,2,Wednesday
44,2023-03-01 20:00:00,0,40,45,45,15,20,15,0,0,0,15,5,5,5,5,5,5,5,5,5,5,5,0,20,20,0,2,Wednesday
45,2023-03-01 20:15:00,0,40,55,50,15,20,15,0,0,0,15,5,5,5,5,5,5,5,5,5,5,5,0,20,20,0,2,Wednesday
46,2023-03-01 20:30:00,0,0,0,0,25,0,25,0,0,0,15,0,5,5,5,5,5,5,5,5,5,5,0,20,0,0,2,Wednesday
47,2023-03-01 20:45:00,0,0,0,0,0,0,0,0,0,0,15,0,5,5,5,5,5,10,10,5,5,5,0,0,0,0,2,Wednesday
48,2023-03-02 09:00:00,160,50,5,60,25,30,0,0,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,3,Thursday
49,2023-03-02 09:15:00,160,65,100,75,30,30,0,0,0,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,3,Thursday
50,2023-03-02 09:30:00,160,100,80,75,50,40,0,0,0,5,15,5,0,5,5,5,10,10,5,5,5,5,5,5,0,0,3,Thursday
51,2023-03-02 09:45:00,155,100,80,80,55,40,0,0,0,5,15,5,0,5,5,15,10,10,15,10,5,5,5,5,0,0,3,Thursday
52,2023-03-02 10:00:00,150,110,80,85,60,45,5,0,0,20,15,10,5,5,5,20,10,10,15,10,5,5,5,5,0,0,3,Thursday
53,2023-03-02 10:15:00,150,100,80,80,60,60,15,0,0,20,15,20,5,10,5,20,15,20,15,10,5,5,5,5,0,0,3,Thursday
54,2023-03-02 10:30:00,130,90,75,75,65,60,20,0,0,20,20,25,5,10,5,25,15,20,15,10,10,5,5,5,0,0,3,Thursday
55,2023-03-02 10:45:00,120,95,75,75,65,60,25,0,5,15,20,25,5,10,5,20,15,20,15,20,10,5,5,5,0,0,3,Thursday
56,2023-03-02 11:00:00,120,85,70,75,0,70,25,0,15,20,20,25,5,10,5,25,15,25,15,20,5,5,5,5,0,5,3,Thursday
57,2023-03-02 11:15:00,130,85,65,75,0,70,15,0,25,15,20,30,5,10,5,25,15,25,15,20,5,5,5,5,0,5,3,Thursday
58,2023-03-02 11:30:00,135,80,70,80,0,65,15,0,32,10,20,30,5,15,5,25,15,25,15,15,5,5,5,5,0,5,3,Thursday
59,2023-03-02 11:45:00,135,80,75,80,0,65,15,0,32,10,20,25,5,20,0,25,20,25,15,15,5,10,5,5,0,5,3,Thursday
60,2023-03-02 12:00:00,125,80,80,80,0,65,20,0,32,0,15,25,5,20,0,25,20,25,20,15,5,10,0,0,0,5,3,Thursday
61,2023-03-02 12:15:00,115,90,80,80,0,65,25,0,25,0,15,20,5,20,0,25,20,25,20,15,5,5,0,0,0,5,3,Thursday
62,2023-03-02 12:30:00,130,95,70,85,5,65,25,0,35,10,15,20,5,20,0,35,15,30,20,15,5,5,5,5,5,5,3,Thursday
63,2023-03-02 12:45:00,140,100,80,95,40,55,15,0,32,10,20,20,5,10,5,30,15,30,15,15,20,5,5,5,5,5,3,Thursday
64,2023-03-02 13:00:00,140,100,80,95,70,55,20,0,32,10,20,20,5,10,5,25,15,30,15,20,15,5,5,5,5,5,3,Thursday
65,2023-03-02 13:15:00,140,95,80,90,70,55,15,0,32,20,20,25,5,10,5,25,15,25,20,20,15,10,5,5,5,5,3,Thursday
66,2023-03-02 13:30:00,130,90,80,100,70,60,20,0,25,15,25,25,5,10,10,25,15,30,20,15,5,10,5,5,5,5,3,Thursday
67,2023-03-02 13:45:00,120,85,75,90,70,55,25,0,32,15,25,25,5,15,10,25,15,30,20,15,5,10,5,5,5,5,3,Thursday
68,2023-03-02 14:00:00,120,75,70,80,70,60,25,0,32,15,25,25,5,15,10,25,15,30,15,15,5,10,5,5,5,5,3,Thursday
69,2023-03-02 14:15:00,130,100,55,80,65,55,25,0,32,15,15,20,5,20,10,25,15,25,15,15,20,5,5,5,5,5,3,Thursday
70,2023-03-02 14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Thursday
71,2023-03-02 14:45:00,145,100,70,80,70,55,15,0,25,15,15,20,5,10,10,25,10,30,20,20,15,15,5,5,5,5,3,Thursday
72,2023-03-02 15:00:00,135,100,70,75,65,60,20,0,25,25,15,20,5,10,10,25,20,30,15,20,15,10,5,5,5,5,3,Thursday
73,2023-03-02 15:15:00,130,95,65,80,65,60,25,0,20,30,15,15,5,15,10,25,15,20,15,15,15,15,5,5,5,5,3,Thursday
74,2023-03-02 15:30:00,130,85,60,80,70,55,25,0,20,0,15,20,5,15,5,25,15,25,15,15,10,10,0,0,0,5,3,Thursday
75,2023-03-02 15:45:00,120,80,70,85,65,55,25,0,20,0,15,20,5,15,5,25,15,25,15,15,10,15,0,0,0,5,3,Thursday
76,2023-03-02 16:00:00,120,80,75,85,65,55,20,0,25,0,15,20,10,15,5,25,15,25,15,15,20,20,0,0,0,5,3,Thursday
77,2023-03-02 16:15:00,120,85,70,80,65,55,15,0,25,0,15,20,5,10,5,20,10,30,20,15,20,20,0,0,0,5,3,Thursday
78,2023-03-02 16:30:00,130,85,65,80,60,55,20,0,25,0,15,20,5,10,5,20,10,25,20,15,15,15,0,0,0,5,3,Thursday
79,2023-03-02 16:45:00,140,80,65,80,60,55,40,0,20,0,15,15,5,10,5,20,10,25,20,15,15,15,0,0,0,5,3,Thursday
80,2023-03-02 17:00:00,145,80,60,80,60,55,25,0,15,0,15,5,5,10,5,20,10,25,20,10,10,15,0,0,0,0,3,Thursday
81,2023-03-02 17:15:00,150,80,60,80,65,50,15,0,15,0,15,5,5,10,5,20,5,25,15,15,15,15,0,0,0,0,3,Thursday
82,2023-03-02 17:30:00,135,95,70,80,65,45,15,0,20,0,15,5,5,5,5,20,10,25,20,15,20,15,0,0,0,0,3,Thursday
83,2023-03-02 17:45:00,130,95,70,80,65,50,15,0,20,0,15,5,5,5,5,25,10,20,15,20,20,15,0,0,0,0,3,Thursday
84,2023-03-02 18:00:00,130,90,80,75,55,45,20,0,20,0,15,5,5,5,5,15,5,25,15,15,20,20,0,0,0,0,3,Thursday
85,2023-03-02 18:15:00,125,90,75,75,45,40,25,0,15,0,15,5,5,5,5,10,5,25,20,15,15,20,0,0,0,0,3,Thursday
86,2023-03-02 18:30:00,120,95,75,75,55,40,25,0,20,0,15,5,5,5,5,10,5,25,15,15,15,15,0,0,0,0,3,Thursday
87,2023-03-02 18:45:00,120,95,75,60,50,35,15,0,15,0,15,5,5,5,5,10,5,25,15,5,15,15,0,0,0,0,3,Thursday
88,2023-03-02 19:00:00,0,80,75,60,45,35,15,0,10,0,15,5,5,5,5,10,5,20,15,5,10,15,0,0,0,0,3,Thursday
89,2023-03-02 19:15:00,0,80,75,70,45,30,25,0,10,0,15,5,5,5,5,5,5,25,15,10,5,15,0,0,0,0,3,Thursday
90,2023-03-02 19:30:00,0,80,70,70,45,30,25,0,10,0,15,5,5,5,5,5,5,20,15,15,5,10,0,0,0,0,3,Thursday
91,2023-03-02 19:45:00,65,70,70,70,40,30,25,0,10,0,15,5,5,5,5,5,5,20,15,15,5,10,0,0,0,0,3,Thursday
92,2023-03-02 20:00:00,70,65,70,60,40,25,25,0,5,0,15,5,5,5,5,5,5,20,10,10,5,10,0,0,0,0,3,Thursday
93,2023-03-02 20:15:00,70,55,55,45,40,25,25,0,5,0,15,5,5,5,5,5,5,20,10,5,5,10,0,0,0,0,3,Thursday
94,2023-03-02 20:30:00,0,0,0,40,25,20,15,0,5,0,15,5,5,5,5,15,5,15,5,5,5,10,0,0,0,0,3,Thursday
95,2023-03-02 20:45:00,0,0,0,0,15,15,0,0,5,0,15,5,5,5,5,15,5,15,5,5,5,10,0,0,0,0,3,Thursday
96,2023-03-03 09:00:00,150,105,60,75,20,5,0,0,5,5,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,4,Friday
97,2023-03-03 09:15:00,160,105,60,90,30,40,0,0,5,10,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,4,Friday
98,2023-03-03 09:30:00,160,110,130,95,50,40,0,0,10,10,15,5,0,5,5,10,5,5,5,5,5,5,5,5,0,0,4,Friday
99,2023-03-03 09:45:00,160,110,115,85,65,55,0,0,20,20,15,5,0,10,5,15,5,10,5,5,5,5,5,5,0,0,4,Friday
100,2023-03-03 10:00:00,170,120,115,95,70,60,15,0,30,35,20,5,5,10,5,20,15,25,15,10,5,5,5,5,0,0,4,Friday
101,2023-03-03 10:15:00,160,120,95,100,70,65,15,0,30,35,20,25,5,5,5,25,20,20,15,10,15,5,5,5,0,0,4,Friday
102,2023-03-03 10:30:00,150,110,85,100,65,60,20,0,35,35,20,25,5,5,5,30,20,30,15,15,20,5,5,5,0,0,4,Friday
103,2023-03-03 10:45:00,140,110,75,90,70,65,25,0,30,30,25,35,5,10,5,30,20,30,20,15,20,5,5,5,0,0,4,Friday
104,2023-03-03 11:00:00,140,110,65,90,75,60,25,0,25,25,25,35,5,20,5,25,20,25,25,20,10,5,5,5,0,5,4,Friday
105,2023-03-03 11:15:00,135,125,75,90,65,60,15,0,25,25,25,35,5,15,5,30,20,30,25,15,5,5,5,5,0,5,4,Friday
106,2023-03-03 11:30:00,135,125,70,90,65,60,15,0,25,0,20,35,10,15,5,0,15,30,25,20,5,5,0,0,0,5,4,Friday
107,2023-03-03 11:45:00,135,125,80,100,65,55,15,0,25,0,20,30,10,15,5,0,20,30,25,20,5,10,0,0,0,5,4,Friday
108,2023-03-03 12:00:00,140,115,80,100,70,60,20,0,25,0,20,30,10,15,5,0,20,35,25,20,5,10,0,0,0,5,4,Friday
109,2023-03-03 12:15:00,150,115,80,100,70,65,30,0,25,0,20,30,10,15,5,0,20,35,25,20,5,10,0,0,0,5,4,Friday
110,2023-03-03 12:30:00,140,95,80,90,70,65,30,0,30,25,20,30,10,15,10,15,20,35,25,20,5,5,5,5,5,10,4,Friday
111,2023-03-03 12:45:00,145,95,85,90,65,60,30,0,30,25,20,30,10,20,5,35,20,30,25,20,5,5,5,5,5,5,4,Friday
112,2023-03-03 13:00:00,145,100,90,95,65,60,15,0,25,30,20,25,5,15,5,35,25,30,20,20,20,10,5,5,5,5,4,Friday
113,2023-03-03 13:15:00,140,110,85,95,65,55,20,0,25,20,20,30,5,25,5,35,25,30,20,20,20,15,5,5,5,5,4,Friday
114,2023-03-03 13:30:00,130,110,80,90,65,60,20,0,25,30,20,30,5,20,5,40,20,30,20,15,5,15,5,5,5,5,4,Friday
115,2023-03-03 13:45:00,135,110,80,90,65,65,20,0,25,30,20,25,5,20,5,40,20,30,20,15,5,10,5,5,5,5,4,Friday
116,2023-03-03 14:00:00,135,100,80,90,65,60,25,0,25,25,25,25,10,20,5,40,25,30,20,15,10,10,5,5,5,5,4,Friday
117,2023-03-03 14:15:00,140,110,70,80,65,65,25,0,25,25,25,25,10,20,10,40,20,30,20,15,20,15,5,5,15,5,4,Friday
118,2023-03-03 14:30:00,140,110,70,80,65,65,30,0,25,35,20,25,5,25,10,40,20,30,25,20,20,10,5,5,15,5,4,Friday
119,2023-03-03 14:45:00,160,110,70,90,65,65,25,0,25,35,20,25,5,25,10,25,20,35,30,20,20,10,5,10,15,5,4,Friday
120,2023-03-03 15:00:00,150,110,70,100,65,60,25,0,25,35,20,30,5,15,10,25,25,35,25,20,10,15,5,15,15,5,4,Friday
121,2023-03-03 15:15:00,150,100,70,100,60,55,25,0,25,0,15,30,5,15,10,25,25,35,25,20,10,20,0,0,15,5,4,Friday
122,2023-03-03 15:30:00,150,100,70,90,60,55,35,0,25,0,15,30,5,20,10,25,25,30,20,15,5,20,0,0,0,5,4,Friday
123,2023-03-03 15:45:00,140,100,70,90,60,60,30,0,25,0,15,30,5,20,10,30,25,30,20,15,15,15,0,0,0,10,4,Friday
124,2023-03-03 16:00:00,130,100,80,90,55,60,35,0,25,0,15,30,5,20,5,30,25,25,20,5,15,15,0,0,0,10,4,Friday
125,2023-03-03 16:15:00,130,110,80,90,55,55,35,0,20,0,15,20,5,15,5,30,15,30,20,5,15,20,0,0,0,10,4,Friday
126,2023-03-03 16:30:00,130,115,90,90,60,55,25,0,25,30,15,20,5,15,5,25,15,30,20,10,15,20,5,5,5,10,4,Friday
127,2023-03-03 16:45:00,140,115,90,90,60,55,45,0,25,30,15,20,5,15,5,25,15,25,25,10,15,20,5,5,5,10,4,Friday
128,2023-03-03 17:00:00,150,105,90,90,55,50,25,0,20,35,15,25,5,15,5,25,10,25,25,10,15,20,5,10,5,0,4,Friday
129,2023-03-03 17:15:00,150,100,80,90,55,45,30,0,15,35,15,20,5,15,5,25,10,25,20,10,15,15,5,5,5,0,4,Friday
130,2023-03-03 17:30:00,150,100,90,90,50,50,30,0,20,0,30,20,5,15,5,30,10,30,15,20,15,15,5,5,5,0,4,Friday
131,2023-03-03 17:45:00,140,95,90,90,45,45,15,0,25,0,25,20,5,10,5,30,10,30,20,15,15,15,5,0,5,0,4,Friday
132,2023-03-03 18:00:00,140,95,85,90,45,45,20,0,20,0,25,20,5,10,5,25,10,25,20,15,15,15,0,0,0,0,4,Friday
133,2023-03-03 18:15:00,135,100,85,80,45,45,25,0,20,0,25,20,10,10,5,25,10,25,20,15,15,15,0,0,0,0,4,Friday
134,2023-03-03 18:30:00,130,90,80,70,45,50,25,0,15,0,25,10,15,10,5,20,10,25,25,15,15,15,0,20,20,0,4,Friday
135,2023-03-03 18:45:00,120,90,75,70,40,45,20,0,10,0,25,10,5,10,5,20,10,25,20,20,10,15,0,20,20,0,4,Friday
136,2023-03-03 19:00:00,120,90,60,70,40,45,15,0,15,0,20,5,5,10,5,15,10,25,15,15,5,15,0,20,20,0,4,Friday
137,2023-03-03 19:15:00,110,70,60,60,35,35,15,0,10,0,15,5,5,10,5,15,10,20,15,10,5,15,0,20,20,0,4,Friday
138,2023-03-03 19:30:00,90,60,60,60,20,25,20,0,5,0,15,5,5,10,5,15,10,15,10,5,5,10,0,20,20,0,4,Friday
139,2023-03-03 19:45:00,90,60,60,0,20,25,25,0,5,0,15,5,5,10,5,10,10,10,10,5,5,10,0,20,20,0,4,Friday
140,2023-03-03 20:00:00,0,55,50,0,10,25,15,0,5,0,15,5,5,5,5,5,10,5,5,5,5,5,0,20,20,0,4,Friday
141,2023-03-03 20:15:00,0,0,0,0,20,30,15,0,5,0,15,5,5,5,5,5,10,5,5,5,5,5,0,20,20,0,4,Friday
142,2023-03-03 20:30:00,0,0,0,25,0,0,15,0,5,0,0,5,5,5,5,10,10,5,5,5,10,5,0,20,0,0,4,Friday
143,2023-03-03 20:45:00,0,0,0,35,0,0,0,0,5,0,0,5,5,5,5,20,10,10,5,5,10,5,0,0,0,0,4,Friday
144,2023-03-04 09:00:00,160,140,70,70,25,15,0,0,0,5,15,5,0,0,5,10,5,5,0,0,5,5,5,5,0,0,5,Saturday
145,2023-03-04 09:15:00,180,140,80,75,35,35,0,0,0,5,15,5,0,0,5,10,5,10,0,0,5,5,5,5,0,0,5,Saturday
146,2023-03-04 09:30:00,180,140,80,75,55,45,0,0,0,15,20,5,0,0,5,10,5,10,0,0,5,5,5,5,0,0,5,Saturday
147,2023-03-04 09:45:00,180,135,70,90,65,55,0,0,0,30,15,15,0,5,5,20,10,10,10,5,10,5,5,5,0,0,5,Saturday
148,2023-03-04 10:00:00,190,130,75,85,65,50,25,0,5,25,20,30,5,10,5,20,20,15,10,10,10,5,5,5,0,0,5,Saturday
149,2023-03-04 10:15:00,180,130,80,75,65,50,10,0,15,25,20,30,5,10,5,20,15,15,10,15,10,5,5,5,0,0,5,Saturday
150,2023-03-04 10:30:00,180,130,80,80,70,50,15,0,25,30,20,35,5,10,5,20,15,20,15,15,20,5,5,5,0,0,5,Saturday
151,2023-03-04 10:45:00,170,140,70,80,70,50,20,0,30,25,20,35,5,10,5,30,20,20,15,20,15,5,5,5,0,0,5,Saturday
152,2023-03-04 11:00:00,170,140,65,85,65,50,25,0,30,25,25,35,5,10,5,30,20,25,15,20,15,5,5,5,0,5,5,Saturday
153,2023-03-04 11:15:00,160,140,65,85,60,50,15,0,30,15,25,30,5,15,5,30,20,25,20,15,10,5,5,5,0,10,5,Saturday
154,2023-03-04 11:30:00,150,120,65,75,60,50,15,0,30,0,25,25,5,15,5,30,20,25,20,15,10,5,5,5,0,5,5,Saturday
155,2023-03-04 11:45:00,140,110,75,65,60,50,15,0,30,0,25,25,5,15,5,30,20,25,20,15,5,10,0,0,0,5,5,Saturday
156,2023-03-04 12:00:00,150,100,65,70,65,45,20,0,25,0,20,20,15,15,5,35,20,25,15,15,5,10,0,0,0,5,5,Saturday
157,2023-03-04 12:15:00,155,100,60,75,65,45,25,0,20,0,15,20,15,15,5,25,20,30,20,15,5,5,0,0,0,5,5,Saturday
158,2023-03-04 12:30:00,145,120,60,85,65,45,25,0,30,20,15,20,15,15,5,25,20,25,20,20,10,5,5,5,5,15,5,Saturday
159,2023-03-04 12:45:00,145,115,60,85,60,50,30,0,25,20,15,20,15,20,5,25,20,35,20,20,10,10,5,5,5,10,5,Saturday
160,2023-03-04 13:00:00,145,120,70,80,60,50,30,0,30,20,20,30,15,20,5,25,20,35,20,20,25,10,5,5,5,5,5,Saturday
161,2023-03-04 13:15:00,145,120,70,75,65,50,25,0,30,30,30,30,15,20,5,30,20,35,25,20,15,15,5,5,5,5,5,Saturday
162,2023-03-04 13:30:00,150,110,55,75,65,50,40,0,30,35,30,30,15,25,10,30,20,30,25,20,15,15,5,5,5,5,5,Saturday
163,2023-03-04 13:45:00,150,110,55,75,65,50,40,0,30,30,25,30,15,25,10,35,20,30,25,15,15,15,5,5,5,5,5,Saturday
164,2023-03-04 14:00:00,155,110,65,70,65,50,25,0,20,30,25,30,15,25,10,30,20,30,25,20,15,10,5,10,5,10,5,Saturday
165,2023-03-04 14:15:00,140,110,70,70,60,50,30,0,25,30,25,30,15,25,10,30,20,25,20,20,20,10,5,10,5,10,5,Saturday
166,2023-03-04 14:30:00,150,120,70,80,60,50,30,0,30,40,25,30,5,25,10,30,15,30,20,20,20,10,5,10,15,5,5,Saturday
167,2023-03-04 14:45:00,150,120,60,80,60,45,35,0,30,40,30,30,5,25,10,30,20,30,25,20,20,10,5,15,15,5,5,Saturday
168,2023-03-04 15:00:00,150,130,60,80,60,55,35,0,25,35,25,30,5,30,0,35,20,30,25,20,15,15,5,20,15,5,5,Saturday
169,2023-03-04 15:15:00,145,120,60,80,60,55,40,0,25,0,25,30,15,35,0,35,20,30,25,20,15,15,5,0,10,5,5,Saturday
170,2023-03-04 15:30:00,140,110,60,80,60,55,40,0,25,0,25,30,15,35,0,40,20,30,20,20,15,15,0,0,0,5,5,Saturday
171,2023-03-04 15:45:00,135,115,65,80,60,55,45,0,25,0,25,30,15,25,0,40,25,30,20,20,15,20,0,0,0,0,5,Saturday
172,2023-03-04 16:00:00,145,115,65,85,60,50,30,0,25,0,25,20,10,20,0,30,25,35,20,20,15,20,0,0,0,5,5,Saturday
173,2023-03-04 16:15:00,155,120,65,85,55,50,15,0,20,0,15,25,5,20,0,30,25,30,25,20,20,15,0,0,0,10,5,Saturday
174,2023-03-04 16:30:00,170,120,65,80,55,40,20,0,25,45,15,25,5,20,0,30,15,30,25,15,25,20,10,5,5,10,5,Saturday
175,2023-03-04 16:45:00,160,125,70,80,55,40,45,0,25,50,15,30,5,20,5,25,15,30,25,15,15,15,10,10,5,10,5,Saturday
176,2023-03-04 17:00:00,160,130,65,80,55,40,25,0,0,45,15,25,5,15,5,20,15,30,20,20,15,10,15,15,5,0,5,Saturday
177,2023-03-04 17:15:00,155,130,60,85,50,40,30,0,0,40,15,20,5,15,5,25,15,25,20,15,15,10,10,20,15,0,5,Saturday
178,2023-03-04 17:30:00,145,130,60,85,50,50,35,0,0,40,15,20,5,25,5,25,20,25,20,10,15,10,10,15,20,0,5,Saturday
179,2023-03-04 17:45:00,130,120,60,80,50,45,35,0,0,0,25,20,5,20,10,25,20,25,20,10,25,10,5,0,0,0,5,Saturday
