,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,休日
30,2021-11-01 16:30:00,30,50,35,25,0,0,25,40,10,40,25,20,15,25,5,15,15,20,15,10,15,20,5,15,10,5,0,0
31,2021-11-01 16:45:00,30,50,40,25,0,0,40,40,5,55,25,20,15,25,5,10,15,15,15,15,15,20,10,20,10,10,0,0
32,2021-11-01 17:00:00,35,60,40,25,0,0,40,40,5,55,20,20,15,20,5,25,15,15,15,10,20,25,10,15,10,0,0,0
33,2021-11-01 17:15:00,35,55,40,25,0,0,30,40,10,55,20,20,15,25,5,25,15,20,15,10,20,20,10,20,10,0,0,0
34,2021-11-01 17:30:00,35,45,40,30,0,0,35,40,5,50,20,15,15,25,5,25,15,20,10,10,20,20,10,20,10,0,0,0
35,2021-11-01 17:45:00,35,45,40,30,0,0,35,40,5,50,20,15,10,20,5,20,15,10,10,10,20,20,10,15,10,0,0,0
36,2021-11-01 18:00:00,35,45,30,30,25,0,30,35,5,50,10,15,10,15,5,20,15,10,10,5,20,20,10,15,10,0,0,0
37,2021-11-01 18:15:00,35,45,35,30,40,0,15,35,5,40,10,5,10,15,5,15,10,10,10,5,15,15,10,10,5,0,0,0
38,2021-11-01 18:30:00,35,40,30,25,40,0,20,35,5,45,10,15,5,15,5,15,5,10,10,5,15,20,5,10,5,0,0,0
39,2021-11-01 18:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2021-11-01 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2021-11-01 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2021-11-01 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2021-11-01 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2021-11-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2021-11-01 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2021-11-01 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2021-11-01 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2021-11-02 09:00:00,30,15,15,5,5,0,0,0,0,5,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,1,0
49,2021-11-02 09:15:00,30,45,25,15,5,0,0,0,5,0,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,1,0
50,2021-11-02 09:30:00,25,60,50,25,15,0,0,0,5,0,10,5,0,5,5,5,5,5,5,5,5,5,0,5,0,0,1,0
51,2021-11-02 09:45:00,30,65,45,40,30,0,0,0,5,0,10,5,0,5,5,5,5,5,5,5,5,5,0,5,0,0,1,0
52,2021-11-02 10:00:00,30,55,45,40,30,0,5,20,15,5,15,10,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0
53,2021-11-02 10:15:00,35,40,45,35,35,0,10,25,10,35,25,20,5,5,5,5,5,5,5,10,15,5,5,5,0,0,1,0
54,2021-11-02 10:30:00,35,30,45,30,40,0,15,25,5,40,25,20,5,5,5,10,5,10,5,10,10,5,5,5,0,0,1,0
55,2021-11-02 10:45:00,30,25,40,30,40,0,5,25,5,0,25,10,5,5,5,10,5,10,5,5,5,10,5,5,0,0,1,0
56,2021-11-02 11:00:00,35,25,40,45,25,0,10,45,15,0,25,5,5,5,5,10,10,15,5,5,10,10,10,5,0,0,1,0
57,2021-11-02 11:15:00,35,35,55,45,25,0,15,50,10,0,30,5,5,5,5,10,10,15,5,5,25,10,0,0,0,0,1,0
58,2021-11-02 11:30:00,30,30,45,40,25,0,5,25,10,0,30,10,5,5,5,10,10,10,5,10,20,15,0,0,0,0,1,0
59,2021-11-02 11:45:00,30,30,40,30,25,0,15,35,10,0,25,15,5,5,5,20,10,15,10,10,20,10,0,0,0,0,1,0
60,2021-11-02 12:00:00,30,40,35,25,25,0,20,35,5,0,20,10,5,10,5,20,10,15,10,10,10,15,5,5,0,5,1,0
61,2021-11-02 12:15:00,40,40,40,35,25,0,15,40,5,30,20,15,5,10,5,20,10,15,10,10,10,10,5,5,5,5,1,0
62,2021-11-02 12:30:00,40,45,40,35,30,0,10,35,5,30,15,10,5,10,5,20,10,15,10,15,15,10,5,5,5,5,1,0
63,2021-11-02 12:45:00,40,45,35,35,30,0,20,35,5,30,15,5,5,10,5,20,10,25,10,15,15,15,5,5,5,5,1,0
64,2021-11-02 13:00:00,35,40,30,30,30,0,35,40,5,30,15,5,5,10,5,20,10,25,10,10,15,10,5,5,5,5,1,0
65,2021-11-02 13:15:00,35,50,35,30,35,0,20,35,5,0,20,5,15,10,5,20,15,15,10,10,25,15,5,5,5,5,1,0
66,2021-11-02 13:30:00,35,50,40,30,35,0,25,40,5,0,25,5,10,10,5,15,10,20,10,10,25,15,5,5,5,10,1,0
67,2021-11-02 13:45:00,40,55,35,25,40,0,30,35,5,0,25,5,15,10,5,15,10,20,10,5,20,15,0,0,0,10,1,0
68,2021-11-02 14:00:00,40,55,35,25,45,0,40,35,10,0,25,10,10,15,5,20,10,15,10,15,20,25,0,0,0,15,1,0
69,2021-11-02 14:15:00,35,45,30,30,40,0,25,35,5,0,20,15,10,15,5,20,10,20,15,15,15,25,0,0,0,5,1,0
70,2021-11-02 14:30:00,40,40,30,30,55,0,30,35,10,0,20,15,10,15,5,20,10,20,15,5,15,20,5,5,5,5,1,0
71,2021-11-02 14:45:00,40,40,40,30,55,0,30,35,10,30,15,15,10,15,5,20,15,20,15,5,15,15,10,5,5,10,1,0
72,2021-11-02 15:00:00,40,40,40,25,55,0,30,35,15,30,20,15,15,15,5,20,10,20,15,5,15,15,10,5,5,15,1,0
73,2021-11-02 15:15:00,35,35,40,25,50,0,30,35,5,40,20,15,25,15,5,20,10,20,10,10,20,15,10,5,5,15,1,0
74,2021-11-02 15:30:00,35,35,40,25,40,0,40,40,5,40,20,10,20,15,5,20,15,20,10,15,20,20,10,5,10,15,1,0
75,2021-11-02 15:45:00,35,35,40,20,40,0,25,40,5,40,15,5,15,20,5,20,15,20,10,15,20,20,10,5,20,15,1,0
76,2021-11-02 16:00:00,35,40,30,25,35,0,40,40,10,40,15,5,5,20,5,20,15,15,15,10,20,15,10,10,20,15,1,0
77,2021-11-02 16:15:00,35,40,30,25,35,0,45,25,10,40,15,5,5,20,5,20,15,15,15,5,15,15,15,10,20,15,1,0
78,2021-11-02 16:30:00,45,40,30,25,40,0,25,35,10,40,15,5,5,20,5,20,15,15,15,5,10,15,15,20,15,15,1,0
79,2021-11-02 16:45:00,45,45,45,25,40,0,45,40,5,40,15,5,5,20,5,20,15,15,10,10,15,20,10,25,15,15,1,0
80,2021-11-02 17:00:00,40,45,35,25,40,0,20,40,5,40,15,5,5,20,5,20,10,20,10,10,15,15,10,20,15,0,1,0
81,2021-11-02 17:15:00,40,45,40,20,40,0,30,35,5,40,15,5,5,20,5,20,10,10,15,5,15,15,10,20,15,0,1,0
82,2021-11-02 17:30:00,40,45,35,25,35,0,35,40,5,60,15,5,5,15,5,20,10,10,10,5,15,20,10,20,15,0,1,0
83,2021-11-02 17:45:00,40,50,45,30,35,0,25,40,5,55,15,5,5,15,5,20,15,25,10,5,15,15,10,10,15,0,1,0
84,2021-11-02 18:00:00,40,50,50,35,35,0,35,20,10,55,10,5,5,15,5,15,15,15,10,5,15,15,5,10,15,0,1,0
85,2021-11-02 18:15:00,40,45,45,25,35,0,35,20,10,55,10,5,5,15,5,20,15,15,5,5,15,15,10,10,5,0,1,0
86,2021-11-02 18:30:00,45,45,35,25,35,0,25,20,5,60,10,15,5,15,5,15,5,10,10,5,15,25,10,10,5,0,1,0
87,2021-11-02 18:45:00,45,45,35,25,35,0,30,40,10,45,10,15,5,15,5,15,5,10,10,5,15,20,10,10,0,0,1,0
88,2021-11-02 19:00:00,45,45,40,20,30,0,15,25,10,45,10,20,5,15,5,15,10,10,10,5,5,15,5,10,0,0,1,0
89,2021-11-02 19:15:00,45,45,50,20,20,0,25,25,10,60,10,20,5,15,5,15,10,10,5,5,5,20,5,15,0,0,1,0
90,2021-11-02 19:30:00,45,45,40,30,5,0,30,25,5,60,10,15,5,15,5,15,10,10,5,5,5,15,5,15,0,0,1,0
91,2021-11-02 19:45:00,45,40,45,25,10,0,15,30,5,70,10,10,5,10,5,10,5,5,5,5,5,15,5,15,0,0,1,0
92,2021-11-02 20:00:00,35,40,45,20,15,0,0,0,5,0,10,10,5,10,5,10,5,5,5,5,5,15,5,10,0,0,1,0
93,2021-11-02 20:15:00,35,35,45,20,15,0,0,0,5,0,10,5,5,10,5,5,5,5,5,5,5,20,5,15,0,0,1,0
94,2021-11-02 20:30:00,30,35,0,20,10,0,0,0,5,0,10,5,5,10,5,5,5,5,5,5,5,20,0,20,0,0,1,0
95,2021-11-02 20:45:00,30,35,0,20,5,0,0,0,5,0,10,5,5,10,5,5,5,5,5,5,5,20,0,20,0,0,1,0
96,2021-11-03 09:00:00,35,25,15,10,5,0,0,0,5,5,10,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,2,1
97,2021-11-03 09:15:00,30,70,20,15,5,0,0,0,5,0,10,5,0,0,5,5,5,5,5,5,5,5,0,5,0,0,2,1
98,2021-11-03 09:30:00,35,70,45,35,15,0,0,0,5,0,10,5,0,5,5,5,5,5,5,5,5,5,0,0,0,0,2,1
99,2021-11-03 09:45:00,35,60,45,40,40,0,0,0,5,0,25,10,0,5,5,5,5,5,5,5,5,5,0,0,0,0,2,1
100,2021-11-03 10:00:00,30,60,45,40,35,0,5,5,10,25,45,20,5,5,5,5,5,5,5,5,10,5,10,5,0,0,2,1
101,2021-11-03 10:15:00,35,60,45,45,40,0,15,40,10,40,35,20,5,5,5,10,15,5,5,5,15,5,10,5,0,0,2,1
102,2021-11-03 10:30:00,40,30,45,35,45,0,20,35,10,40,30,15,5,5,5,15,10,15,5,5,15,5,10,5,0,0,2,1
103,2021-11-03 10:45:00,45,30,45,35,30,0,15,40,5,40,25,10,5,5,5,20,10,10,10,5,20,5,5,5,0,0,2,1
104,2021-11-03 11:00:00,40,25,45,45,30,0,10,35,10,0,20,10,10,5,5,25,10,10,10,5,20,10,5,5,0,0,2,1
105,2021-11-03 11:15:00,40,25,45,45,30,0,10,40,15,0,20,15,5,10,5,20,10,10,5,10,20,5,0,0,0,0,2,1
106,2021-11-03 11:30:00,40,25,40,45,25,0,15,40,10,0,20,20,5,10,5,20,15,15,5,10,15,5,0,0,0,0,2,1
107,2021-11-03 11:45:00,40,25,35,40,25,0,15,40,5,0,20,15,5,10,5,15,15,15,5,10,15,5,0,0,0,0,2,1
108,2021-11-03 12:00:00,35,25,35,35,25,0,30,25,5,10,20,15,5,10,5,15,15,15,5,10,15,10,5,5,0,5,2,1
109,2021-11-03 12:15:00,35,25,35,35,0,0,30,25,10,25,20,15,5,15,5,15,15,20,15,15,15,15,5,5,5,5,2,1
110,2021-11-03 12:30:00,35,25,35,40,0,0,15,25,10,30,20,15,10,15,5,20,10,20,15,15,10,10,5,5,5,5,2,1
111,2021-11-03 12:45:00,35,30,30,35,0,0,30,45,15,30,25,15,10,20,5,25,10,20,15,15,15,10,5,5,5,5,2,1
112,2021-11-03 13:00:00,35,35,35,35,0,0,30,60,15,40,25,15,10,20,5,20,10,20,15,15,15,5,5,5,5,5,2,1
113,2021-11-03 13:15:00,30,35,40,40,0,0,20,0,15,40,20,15,15,20,5,20,20,20,15,15,25,10,5,10,5,10,2,1
114,2021-11-03 13:30:00,35,35,40,40,0,0,25,25,15,0,20,15,15,20,5,20,20,20,15,15,20,20,5,15,5,10,2,1
115,2021-11-03 13:45:00,35,40,35,40,0,0,35,35,15,0,20,15,15,15,5,25,10,20,10,10,15,20,0,0,0,10,2,1
116,2021-11-03 14:00:00,35,40,40,35,0,0,35,35,15,0,30,15,15,15,5,25,15,25,10,10,10,20,0,0,0,5,2,1
117,2021-11-03 14:15:00,35,35,35,35,0,0,35,40,10,0,50,15,15,15,5,25,20,15,10,10,15,20,0,0,0,5,2,1
118,2021-11-03 14:30:00,35,35,35,35,5,0,35,40,20,30,40,20,15,15,5,15,20,15,10,10,15,15,10,5,5,5,2,1
119,2021-11-03 14:45:00,35,40,45,40,10,0,35,40,15,40,30,35,15,15,5,20,15,15,15,10,15,15,10,5,15,5,2,1
120,2021-11-03 15:00:00,40,40,40,40,10,0,35,40,10,45,20,25,15,20,5,20,15,15,15,10,15,20,10,5,10,5,2,1
121,2021-11-03 15:15:00,40,45,35,30,5,0,35,40,10,35,25,10,10,20,5,20,15,25,15,10,20,20,5,5,10,15,2,1
122,2021-11-03 15:30:00,40,45,35,30,5,0,35,40,10,35,25,10,5,15,5,20,20,25,15,15,20,20,5,15,15,20,2,1
123,2021-11-03 15:45:00,40,50,35,35,5,0,35,25,5,45,30,5,5,15,5,20,15,25,15,15,15,20,20,15,15,20,2,1
124,2021-11-03 16:00:00,45,45,35,30,5,0,35,40,10,50,30,5,5,15,5,20,15,25,15,15,15,15,10,20,10,15,2,1
125,2021-11-03 16:15:00,45,45,35,30,10,0,35,35,10,50,30,10,5,20,5,25,15,25,15,15,15,15,10,20,15,10,2,1
126,2021-11-03 16:30:00,45,45,35,30,20,0,35,35,10,50,20,10,5,20,5,25,15,10,10,5,15,10,10,20,20,15,2,1
127,2021-11-03 16:45:00,45,45,45,30,30,0,35,35,10,45,20,10,15,20,5,20,15,15,10,5,20,20,10,15,20,10,2,1
128,2021-11-03 17:00:00,45,45,35,35,35,0,35,35,15,45,20,5,15,20,5,20,20,15,10,5,20,20,15,20,20,0,2,1
129,2021-11-03 17:15:00,45,45,35,35,45,0,20,40,10,55,20,5,5,20,5,20,10,15,10,5,15,15,10,20,10,0,2,1
130,2021-11-03 17:30:00,45,50,35,25,45,0,20,40,5,55,20,10,5,20,5,25,15,10,10,10,15,15,10,15,10,0,2,1
131,2021-11-03 17:45:00,40,50,35,30,45,0,20,40,5,60,15,10,5,20,5,20,15,15,5,5,10,15,5,20,10,0,2,1
132,2021-11-03 18:00:00,35,50,40,30,50,0,20,25,5,60,15,10,5,20,5,15,15,15,5,5,15,20,5,15,5,0,2,1
133,2021-11-03 18:15:00,40,50,40,25,45,0,15,25,5,60,10,10,5,20,10,15,10,10,10,5,15,15,5,15,5,0,2,1
134,2021-11-03 18:30:00,40,45,40,25,45,0,15,25,5,50,10,10,5,15,5,15,5,10,5,5,15,20,5,20,5,0,2,1
135,2021-11-03 18:45:00,35,45,40,25,40,0,15,20,10,50,10,20,10,10,5,10,15,10,5,5,10,15,5,15,0,0,2,1
136,2021-11-03 19:00:00,35,45,35,30,25,0,15,35,5,40,10,15,10,10,5,10,15,10,5,5,5,15,5,15,0,0,2,1
137,2021-11-03 19:15:00,35,45,35,25,25,0,30,25,10,40,10,15,10,10,5,10,15,5,5,5,5,15,5,15,0,0,2,1
138,2021-11-03 19:30:00,35,45,35,20,25,0,15,35,10,45,10,15,5,10,5,10,10,5,5,5,5,15,5,10,0,0,2,1
139,2021-11-03 19:45:00,40,45,30,20,30,0,25,20,10,45,10,15,5,10,5,10,10,5,5,5,5,15,5,10,0,0,2,1
140,2021-11-03 20:00:00,40,40,30,20,35,0,0,0,5,45,10,5,5,5,5,10,10,5,5,5,5,15,5,10,0,0,2,1
141,2021-11-03 20:15:00,35,35,25,15,30,0,0,0,5,0,10,5,5,5,5,5,5,5,5,5,5,10,5,15,0,0,2,1
142,2021-11-03 20:30:00,35,30,30,15,20,0,0,0,5,0,10,5,5,5,5,5,5,5,5,5,5,15,0,10,0,0,2,1
143,2021-11-03 20:45:00,30,30,0,15,10,0,0,0,5,0,10,5,5,5,5,5,5,5,5,5,5,10,0,10,0,0,2,1
144,2021-11-04 09:00:00,35,40,5,10,5,0,0,0,5,10,5,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,3,0
145,2021-11-04 09:15:00,35,50,25,15,5,0,0,0,5,0,5,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,3,0
146,2021-11-04 09:30:00,40,70,45,35,25,0,0,0,5,0,10,5,0,5,5,5,5,5,5,5,5,5,0,0,0,0,3,0
147,2021-11-04 09:45:00,30,50,45,40,40,0,0,0,5,0,20,10,0,5,5,5,5,5,5,5,5,5,0,0,0,0,3,0
148,2021-11-04 10:00:00,35,35,45,40,35,0,5,5,5,25,20,20,5,5,5,5,5,5,5,5,5,5,5,5,0,0,3,0
149,2021-11-04 10:15:00,40,35,45,35,35,0,10,35,10,40,25,20,5,5,5,5,10,5,5,5,5,5,5,5,0,0,3,0
150,2021-11-04 10:30:00,40,30,40,35,45,0,15,35,5,40,30,10,5,5,5,15,10,10,5,5,5,5,5,5,0,0,3,0
151,2021-11-04 10:45:00,35,30,40,35,35,0,5,35,5,40,30,5,5,5,5,10,10,5,5,5,10,5,5,5,0,0,3,0
152,2021-11-04 11:00:00,40,15,45,40,35,0,10,35,5,40,30,5,5,5,5,10,10,10,5,5,15,5,5,5,0,0,3,0
153,2021-11-04 11:15:00,30,15,40,40,35,0,15,25,5,0,20,5,5,5,5,10,10,10,5,5,15,10,5,0,0,0,3,0
154,2021-11-04 11:30:00,30,15,30,30,35,0,10,20,5,0,15,5,5,5,5,10,5,15,5,5,5,15,0,0,0,0,3,0
155,2021-11-04 11:45:00,20,15,25,25,35,0,15,20,5,0,15,5,5,5,5,10,5,15,5,5,10,10,0,0,0,0,3,0
156,2021-11-04 12:00:00,30,20,30,15,40,0,15,20,5,0,10,5,5,5,5,10,5,15,5,5,10,10,0,0,0,5,3,0
157,2021-11-04 12:15:00,30,25,25,25,45,0,10,20,5,15,10,5,5,5,5,10,5,15,5,5,15,15,5,5,5,5,3,0
158,2021-11-04 12:30:00,30,25,20,35,45,0,15,20,5,30,10,5,5,5,5,15,5,15,5,5,10,15,5,5,5,5,3,0
159,2021-11-04 12:45:00,30,30,35,25,50,0,25,25,5,30,10,5,5,5,5,15,5,15,5,5,10,10,5,5,5,5,3,0
160,2021-11-04 13:00:00,30,40,40,15,50,0,5,20,5,30,10,5,5,5,5,15,10,15,5,5,5,10,5,5,5,5,3,0
161,2021-11-04 13:15:00,25,40,60,25,50,0,15,35,5,25,10,5,5,5,5,5,10,15,5,5,15,5,5,10,5,5,3,0
162,2021-11-04 13:30:00,25,45,45,25,50,0,25,25,5,0,10,5,5,5,5,10,5,15,5,5,15,10,5,10,5,10,3,0
163,2021-11-04 13:45:00,25,45,35,25,40,0,10,30,5,0,10,5,5,5,5,15,5,10,5,5,15,15,0,0,0,10,3,0
164,2021-11-04 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
165,2021-11-04 14:15:00,25,35,25,10,40,0,25,25,5,0,10,5,5,5,5,10,15,10,5,5,10,15,0,0,0,10,3,0
166,2021-11-04 14:30:00,25,35,15,20,50,0,10,20,5,0,10,5,5,5,5,10,5,10,5,5,10,15,0,0,0,10,3,0
167,2021-11-04 14:45:00,25,40,30,30,50,0,30,25,5,30,10,5,5,5,5,10,5,10,5,5,15,15,5,5,5,10,3,0
168,2021-11-04 15:00:00,25,40,30,20,50,0,15,35,5,35,10,5,5,5,5,15,5,10,5,5,15,10,5,5,5,15,3,0
169,2021-11-04 15:15:00,25,35,30,20,50,0,35,35,5,35,10,5,5,5,5,15,10,15,10,5,20,10,5,5,5,10,3,0
170,2021-11-04 15:30:00,25,35,35,20,40,0,20,35,15,35,10,5,5,5,5,15,10,15,5,5,20,10,5,5,5,5,3,0
171,2021-11-04 15:45:00,25,35,25,20,35,0,25,25,15,45,10,5,5,5,5,15,10,15,5,10,15,20,5,5,5,5,3,0
172,2021-11-04 16:00:00,25,35,25,15,35,0,10,25,5,45,10,5,5,5,5,10,10,15,5,10,15,15,5,20,15,10,3,0
173,2021-11-04 16:15:00,25,35,25,20,40,0,20,25,5,45,10,5,5,5,5,15,5,15,5,10,20,15,5,15,10,10,3,0
174,2021-11-04 16:30:00,25,35,25,15,40,0,25,25,5,45,10,5,5,5,5,10,5,15,10,5,15,15,5,15,10,10,3,0
175,2021-11-04 16:45:00,35,30,40,15,35,0,10,25,10,45,10,5,5,5,5,10,5,15,10,5,20,20,5,15,15,10,3,0
176,2021-11-04 17:00:00,35,30,35,20,35,0,25,35,5,45,10,5,5,5,5,10,5,15,5,5,15,10,5,15,15,0,3,0
177,2021-11-04 17:15:00,35,30,30,20,40,0,30,35,5,45,10,5,5,5,5,10,5,15,5,5,15,10,5,15,5,0,3,0
178,2021-11-04 17:30:00,35,30,30,25,35,0,15,20,5,45,10,5,5,15,5,10,5,15,5,10,15,15,5,15,5,0,3,0
179,2021-11-04 17:45:00,35,30,35,20,35,0,20,20,10,45,20,5,5,15,5,10,5,15,5,10,15,20,5,15,10,0,3,0
180,2021-11-04 18:00:00,35,30,35,20,35,0,25,20,10,50,20,10,5,10,5,10,5,15,5,10,10,15,5,15,10,0,3,0
181,2021-11-04 18:15:00,35,30,35,20,30,0,15,25,0,50,20,15,5,10,5,5,5,5,5,5,10,15,5,10,10,0,3,0
182,2021-11-04 18:30:00,35,30,35,20,30,0,20,25,0,45,20,10,5,10,5,10,5,5,5,5,15,15,5,5,10,0,3,0
183,2021-11-04 18:45:00,35,30,35,20,30,0,10,25,0,45,10,10,5,10,5,10,5,10,5,5,15,15,5,5,0,0,3,0
184,2021-11-04 19:00:00,35,30,40,20,30,0,15,25,0,50,10,10,5,5,5,5,5,5,5,5,15,15,5,15,0,0,3,0
185,2021-11-04 19:15:00,35,30,30,15,10,0,5,20,0,50,10,5,5,5,5,5,5,5,5,5,5,15,5,15,0,0,3,0
186,2021-11-04 19:30:00,35,30,30,15,5,0,5,20,0,45,10,5,5,5,5,5,5,5,5,5,5,15,5,15,0,0,3,0
